x(mm),Q (W/m2)
1346.87,276504
1347.34,276490
1347.81,276475
1348.28,276460
1348.75,276446
1349.22,276431
1349.69,276416
1350.16,276401
1350.63,276386
1351.1,276371
1351.57,276356
1352.04,276340
1352.51,276325
1352.97,276310
1353.44,276295
1353.91,276279
1354.38,276264
1354.85,276248
1355.32,276233
1355.78,276218
1356.25,276202
1356.72,276187
1357.19,276171
1357.65,276156
1358.12,276140
1358.59,276125
1359.05,276110
1359.52,276094
1359.99,276079
1360.45,276064
1360.92,276049
1361.38,276034
1361.85,276019
1362.31,276004
1362.78,275989
1363.24,275974
1363.71,275959
1364.17,275944
1364.64,275930
1365.1,275915
1365.56,275901
1366.03,275887
1366.49,275872
1366.95,275858
1367.42,275844
1367.88,275830
1368.34,275816
1368.8,275802
1369.27,275788
1369.73,275775
1370.19,275761
1370.65,275747
1371.11,275734
1371.58,275720
1372.04,275706
1372.5,275693
1372.96,275679
1373.42,275665
1373.88,275652
1374.34,275638
1374.8,275624
1375.26,275611
1375.72,275597
1376.18,275583
1376.64,275569
1377.1,275555
1377.56,275541
1378.02,275527
1378.47,275513
1378.93,275499
1379.39,275485
1379.85,275470
1380.31,275456
1380.76,275442
1381.22,275427
1381.68,275413
1382.14,275398
1382.59,275383
1383.05,275369
1383.51,275354
1383.96,275339
1384.42,275324
1384.88,275309
1385.33,275294
1385.79,275280
1386.24,275265
1386.7,275250
1387.15,275235
1387.61,275220
1388.06,275205
1388.52,275190
1388.97,275176
1389.43,275161
1389.88,275146
1390.33,275132
1390.79,275117
1391.24,275103
1391.69,275088
1392.15,275074
1392.6,275060
1393.05,275046
1393.51,275032
1393.96,275018
1394.41,275004
1394.86,274991
1395.31,274977
1395.77,274964
1396.22,274950
1396.67,274937
1397.12,274924
1397.57,274911
1398.02,274898
1398.47,274885
1398.92,274872
1399.37,274859
1399.82,274847
1400.27,274834
1400.72,274821
1401.17,274809
1401.62,274796
1402.07,274784
1402.52,274771
1402.97,274758
1403.42,274746
1403.87,274733
1404.31,274720
1404.76,274708
1405.21,274695
1405.66,274682
1406.11,274669
1406.55,274656
1407,274643
1407.45,274629
1407.89,274616
1408.34,274603
1408.79,274589
1409.23,274576
1409.68,274562
1410.13,274548
1410.57,274534
1411.02,274520
1411.46,274506
1411.91,274492
1412.35,274478
1412.8,274464
1413.24,274449
1413.69,274435
1414.13,274420
1414.57,274406
1415.02,274391
1415.46,274377
1415.91,274362
1416.35,274348
1416.79,274333
1417.24,274319
1417.68,274304
1418.12,274290
1418.56,274276
1419.01,274261
1419.45,274247
1419.89,274233
1420.33,274219
1420.77,274205
1421.22,274191
1421.66,274177
1422.1,274164
1422.54,274150
1422.98,274137
1423.42,274124
1423.86,274111
1424.3,274098
1424.74,274085
1425.18,274072
1425.62,274060
1426.06,274047
1426.5,274035
1426.94,274023
1427.38,274011
1427.82,273999
1428.25,273987
1428.69,273975
1429.13,273963
1429.57,273952
1430.01,273940
1430.45,273928
1430.88,273917
1431.32,273905
1431.76,273894
1432.19,273882
1432.63,273870
1433.07,273859
1433.5,273847
1433.94,273835
1434.38,273824
1434.81,273812
1435.25,273800
1435.68,273788
1436.12,273776
1436.56,273764
1436.99,273751
1437.43,273739
1437.86,273726
1438.29,273714
1438.73,273701
1439.16,273688
1439.6,273675
1440.03,273662
1440.03,273662
1440.47,273649
1440.9,273635
1441.33,273622
1441.77,273608
1442.2,273595
1442.63,273581
1443.06,273567
1443.5,273553
1443.93,273539
1444.36,273525
1444.79,273511
1445.23,273497
1445.66,273483
1446.09,273469
1446.52,273454
1446.95,273440
1447.38,273426
1447.81,273412
1448.24,273398
1448.67,273384
1449.1,273370
1449.53,273356
1449.96,273343
1450.39,273329
1450.82,273315
1451.25,273302
1451.68,273289
1452.11,273276
1452.54,273263
1452.97,273250
1453.4,273237
1453.83,273224
1454.25,273212
1454.68,273200
1455.11,273187
1455.54,273175
1455.96,273164
1456.39,273152
1456.82,273140
1457.25,273129
1457.67,273118
1458.1,273106
1458.53,273095
1458.95,273084
1459.38,273073
1459.8,273062
1460.23,273052
1460.66,273041
1461.08,273030
1461.51,273020
1461.93,273009
1462.36,272998
1462.78,272988
1463.21,272977
1463.63,272967
1464.06,272956
1464.48,272945
1464.9,272934
1465.33,272924
1465.75,272913
1466.17,272902
1466.6,272891
1467.02,272879
1467.44,272868
1467.87,272857
1468.29,272845
1468.71,272833
1469.13,272822
1469.56,272810
1469.98,272798
1470.4,272786
1470.82,272773
1471.24,272761
1471.66,272748
1472.08,272736
1472.5,272723
1472.93,272710
1473.35,272697
1473.77,272684
1474.19,272670
1474.61,272657
1475.03,272644
1475.45,272630
1475.87,272616
1476.29,272603
1476.7,272589
1477.12,272576
1477.54,272562
1477.96,272548
1478.38,272534
1478.8,272521
1479.22,272507
1479.63,272493
1480.05,272480
1480.47,272466
1480.89,272453
1481.3,272440
1481.72,272426
1482.14,272413
1482.56,272400
1482.97,272387
1483.39,272374
1483.81,272362
1484.22,272349
1484.64,272337
1485.05,272324
1485.47,272312
1485.88,272300
1486.3,272289
1486.71,272277
1487.13,272265
1487.54,272254
1487.96,272243
1488.37,272232
1488.79,272221
1489.2,272210
1489.62,272199
1490.03,272189
1490.44,272179
1490.86,272168
1491.27,272158
1491.68,272148
1492.1,272138
1492.51,272128
1492.92,272119
1493.34,272109
1493.75,272099
1494.16,272090
1494.57,272080
1494.98,272070
1495.4,272061
1495.81,272051
1496.22,272041
1496.63,272032
1497.04,272022
1497.45,272012
1497.86,272002
1498.27,271993
1498.68,271983
1499.09,271972
1499.5,271962
1499.91,271952
1500.32,271942
1500.73,271931
1501.14,271920
1501.55,271910
1501.96,271899
1502.37,271888
1502.78,271876
1503.19,271865
1503.59,271853
1504,271842
1504.41,271830
1504.82,271818
1505.23,271806
1505.63,271794
1506.04,271781
1506.45,271769
1506.86,271756
1507.26,271743
1507.67,271730
1508.08,271718
1508.48,271704
1508.89,271691
1509.29,271678
1509.7,271665
1510.11,271652
1510.51,271638
1510.92,271625
1511.32,271611
1511.73,271598
1512.13,271585
1512.54,271571
1512.94,271558
1513.35,271544
1513.75,271531
1514.16,271518
1514.56,271505
1514.96,271492
1515.37,271479
1515.77,271466
1516.17,271453
1516.58,271441
1516.98,271428
1517.38,271416
1517.79,271404
1518.19,271392
1518.59,271380
1518.99,271369
1519.4,271357
1519.8,271346
1520.2,271335
1520.2,271335
1520.6,271324
1521,271313
1521.4,271303
1521.8,271292
1522.2,271282
1522.61,271272
1523.01,271262
1523.41,271252
1523.81,271243
1524.21,271233
1524.61,271224
1525.01,271215
1525.41,271206
1525.81,271197
1526.21,271188
1526.6,271180
1527,271171
1527.4,271163
1527.8,271154
1528.2,271146
1528.6,271137
1529,271129
1529.39,271121
1529.79,271112
1530.19,271104
1530.59,271096
1530.98,271087
1531.38,271079
1531.78,271070
1532.18,271062
1532.57,271053
1532.97,271044
1533.37,271035
1533.76,271026
1534.16,271017
1534.55,271007
1534.95,270998
1535.35,270988
1535.74,270978
1536.14,270968
1536.53,270958
1536.93,270948
1537.32,270937
1537.72,270927
1538.11,270916
1538.51,270905
1538.9,270893
1539.29,270882
1539.69,270870
1540.08,270858
1540.47,270846
1540.87,270834
1541.26,270822
1541.65,270809
1542.05,270797
1542.44,270784
1542.83,270771
1543.23,270758
1543.62,270745
1544.01,270732
1544.4,270719
1544.79,270705
1545.19,270692
1545.58,270679
1545.97,270665
1546.36,270652
1546.75,270638
1547.14,270625
1547.53,270611
1547.92,270598
1548.31,270585
1548.7,270571
1549.09,270558
1549.48,270545
1549.87,270532
1550.26,270520
1550.65,270507
1551.04,270494
1551.43,270482
1551.82,270470
1552.21,270458
1552.6,270446
1552.99,270434
1553.38,270423
1553.76,270412
1554.15,270400
1554.54,270390
1554.93,270379
1555.32,270369
1555.7,270359
1556.09,270349
1556.48,270339
1556.86,270329
1557.25,270320
1557.64,270311
1558.02,270302
1558.41,270294
1558.8,270285
1559.18,270277
1559.57,270269
1559.95,270261
1560.34,270253
1560.73,270246
1561.11,270238
1561.5,270231
1561.88,270224
1562.27,270217
1562.65,270210
1563.04,270203
1563.42,270196
1563.8,270189
1564.19,270182
1564.57,270175
1564.96,270169
1565.34,270162
1565.72,270155
1566.11,270148
1566.49,270141
1566.87,270134
1567.26,270127
1567.64,270120
1568.02,270112
1568.4,270105
1568.79,270097
1569.17,270089
1569.55,270082
1569.93,270073
1570.31,270065
1570.69,270057
1571.08,270048
1571.46,270039
1571.84,270030
1572.22,270021
1572.6,270011
1572.98,270001
1573.36,269991
1573.74,269981
1574.12,269971
1574.5,269960
1574.88,269949
1575.26,269938
1575.64,269926
1576.02,269915
1576.4,269903
1576.78,269891
1577.16,269879
1577.53,269866
1577.91,269854
1578.29,269841
1578.67,269828
1579.05,269815
1579.43,269802
1579.8,269789
1580.18,269775
1580.56,269762
1580.94,269748
1581.31,269735
1581.69,269721
1582.07,269707
1582.44,269694
1582.82,269680
1583.2,269666
1583.57,269652
1583.95,269639
1584.33,269625
1584.7,269612
1585.08,269598
1585.45,269585
1585.83,269572
1586.2,269559
1586.58,269546
1586.95,269533
1587.33,269521
1587.7,269508
1588.08,269496
1588.45,269484
1588.83,269472
1589.2,269461
1589.57,269449
1589.95,269438
1590.32,269428
1590.69,269417
1591.07,269407
1591.44,269397
1591.81,269387
1592.19,269378
1592.56,269368
1592.93,269359
1593.3,269351
1593.68,269342
1594.05,269334
1594.42,269326
1594.79,269319
1595.16,269311
1595.54,269304
1595.91,269297
1596.28,269290
1596.65,269284
1597.02,269278
1597.39,269272
1597.76,269266
1598.13,269260
1598.5,269254
1598.87,269249
1599.24,269243
1599.61,269238
1599.98,269233
1600.35,269228
1600.72,269223
1601.09,269218
1601.46,269213
1601.83,269208
1602.2,269203
1602.57,269198
1602.93,269193
1603.3,269188
1603.67,269183
1604.04,269177
1604.41,269172
1604.77,269167
1605.14,269161
1605.51,269155
1605.88,269149
1606.24,269143
1606.61,269137
1606.98,269130
1607.35,269124
1607.71,269117
1608.08,269109
1608.44,269102
1608.81,269094
1609.18,269086
1609.54,269078
1609.91,269069
1610.27,269061
1610.64,269052
1611,269042
1611.37,269033
1611.73,269023
1612.1,269012
1612.46,269002
1612.83,268991
1613.19,268980
1613.56,268969
1613.92,268957
1614.29,268945
1614.65,268933
1615.01,268921
1615.38,268908
1615.74,268895
1616.1,268882
1616.47,268869
1616.83,268856
1617.19,268842
1617.55,268828
1617.92,268814
1618.28,268800
1618.64,268786
1619,268772
1619.37,268758
1619.73,268743
1620.09,268729
1620.45,268714
1620.81,268700
1621.17,268685
1621.53,268670
1621.9,268656
1622.26,268642
1622.62,268627
1622.98,268613
1623.34,268599
1623.7,268585
1624.06,268571
1624.42,268557
1624.78,268544
1625.14,268530
1625.5,268517
1625.86,268504
1626.22,268492
1626.57,268479
1626.93,268467
1627.29,268455
1627.65,268444
1628.01,268432
1628.37,268421
1628.73,268411
1629.08,268400
1629.44,268390
1629.8,268381
1630.16,268371
1630.51,268362
1630.87,268354
1631.23,268345
1631.59,268337
1631.94,268330
1632.3,268323
1632.66,268316
1633.01,268309
1633.37,268303
1633.72,268297
1634.08,268291
1634.44,268286
1634.79,268281
1635.15,268276
1635.5,268272
1635.86,268268
1636.21,268264
1636.57,268260
1636.92,268257
1637.28,268254
1637.63,268251
1637.99,268248
1638.34,268245
1638.7,268243
1639.05,268240
1639.4,268238
1639.76,268236
1640.11,268233
1640.46,268231
1640.82,268229
1641.17,268227
1641.52,268225
1641.88,268223
1642.23,268220
1642.58,268218
1642.94,268215
1643.29,268213
1643.64,268210
1643.99,268207
1644.34,268204
1644.7,268201
1645.05,268197
1645.4,268193
1645.75,268189
1646.1,268185
1646.45,268180
1646.8,268175
1647.15,268170
1647.5,268164
1647.85,268159
1648.21,268152
1648.56,268146
1648.91,268139
1649.26,268131
1649.61,268123
1649.95,268115
1650.3,268107
1650.65,268098
1651,268088
1651.35,268079
1651.7,268068
1652.05,268058
1652.4,268047
1652.75,268036
1653.1,268024
1653.44,268012
1653.79,267999
1654.14,267987
1654.49,267973
1654.84,267960
1655.18,267946
1655.53,267932
1655.88,267917
1656.22,267903
1656.57,267888
1656.92,267872
1657.27,267857
1657.61,267841
1657.96,267825
1658.3,267809
1658.65,267793
1659,267777
1659.34,267760
1659.69,267744
1660.03,267727
1660.38,267710
1660.72,267694
1661.07,267677
1661.42,267661
1661.76,267644
1662.1,267628
1662.45,267611
1662.79,267595
1663.14,267579
1663.48,267563
1663.83,267547
1664.17,267532
1664.51,267516
1664.86,267501
1665.2,267486
1665.55,267472
1665.89,267458
1666.23,267444
1666.57,267431
1666.92,267418
1667.26,267405
1667.6,267393
1667.95,267381
1668.29,267369
1668.63,267358
1668.97,267348
1669.31,267338
1669.66,267328
1670,267319
1670.34,267310
1670.68,267302
1671.02,267295
1671.36,267288
1671.7,267281
1672.04,267275
1672.38,267269
1672.72,267264
1673.07,267259
1673.41,267255
1673.75,267251
1674.09,267248
1674.43,267245
1674.76,267242
1675.1,267240
1675.44,267238
1675.78,267237
1676.12,267236
1676.46,267236
1676.8,267235
1677.14,267235
1677.48,267236
1677.82,267236
1678.15,267237
1678.49,267238
1678.83,267240
1679.17,267241
1679.51,267243
1679.84,267244
1680.18,267246
1680.52,267248
1680.86,267250
1681.19,267252
1681.53,267254
1681.87,267256
1682.2,267257
1682.54,267259
1682.88,267261
1683.21,267262
1683.55,267263
1683.89,267264
1684.22,267265
1684.56,267265
1684.89,267266
1685.23,267265
1685.56,267265
1685.9,267264
1686.23,267263
1686.57,267262
1686.9,267260
1687.24,267257
1687.57,267254
1687.91,267251
1688.24,267247
1688.58,267243
1688.91,267238
1689.24,267233
1689.58,267227
1689.91,267221
1690.24,267214
1690.58,267206
1690.91,267198
1691.24,267190
1691.58,267181
1691.91,267171
1692.24,267161
1692.58,267150
1692.91,267139
1693.24,267127
1693.57,267115
1693.9,267102
1694.24,267089
1694.57,267075
1694.9,267061
1695.23,267046
1695.56,267031
1695.89,267015
1696.22,266999
1696.56,266983
1696.89,266966
1697.22,266949
1697.55,266931
1697.88,266913
1698.21,266895
1698.54,266877
1698.87,266858
1699.2,266840
1699.53,266821
1699.86,266801
1700.19,266782
1700.52,266763
1700.85,266743
1701.17,266724
1701.5,266704
1701.83,266684
1702.16,266665
1702.49,266645
1702.82,266626
1703.15,266607
1703.47,266588
1703.8,266569
1704.13,266550
1704.46,266532
1704.79,266513
1705.11,266495
1705.44,266478
1705.77,266460
1706.1,266443
1706.42,266427
1706.75,266411
1707.08,266395
1707.4,266380
1707.73,266365
1708.06,266351
1708.38,266337
1708.71,266323
1709.03,266311
1709.36,266298
1709.68,266287
1710.01,266276
1710.34,266265
1710.66,266255
1710.99,266246
1711.31,266237
1711.64,266229
1711.96,266222
1712.29,266215
1712.61,266209
1712.93,266203
1713.26,266198
1713.58,266194
1713.91,266190
1714.23,266187
1714.55,266184
1714.88,266182
1715.2,266180
1715.52,266179
1715.85,266179
1716.17,266179
1716.49,266180
1716.82,266181
1717.14,266182
1717.46,266184
1717.78,266187
1718.11,266189
1718.43,266192
1718.75,266196
1719.07,266200
1719.39,266204
1719.72,266208
1720.04,266213
1720.36,266217
1720.68,266222
1721,266227
1721.32,266233
1721.64,266238
1721.96,266243
1722.28,266249
1722.61,266254
1722.93,266259
1723.25,266265
1723.57,266270
1723.89,266275
1724.21,266280
1724.53,266285
1724.85,266289
1725.16,266293
1725.48,266297
1725.8,266301
1726.12,266304
1726.44,266307
1726.76,266310
1727.08,266312
1727.4,266314
1727.72,266316
1728.03,266316
1728.35,266317
1728.67,266317
1728.99,266316
1729.31,266315
1729.62,266314
1729.94,266312
1730.26,266309
1730.58,266306
1730.89,266302
1731.21,266297
1731.53,266292
1731.84,266286
1732.16,266280
1732.48,266273
1732.79,266266
1733.11,266258
1733.43,266249
1733.74,266240
1734.06,266230
1734.37,266219
1734.69,266208
1735,266197
1735.32,266185
1735.64,266172
1735.95,266159
1736.27,266145
1736.58,266131
1736.9,266116
1737.21,266100
1737.52,266085
1737.84,266069
1738.15,266052
1738.47,266035
1738.78,266018
1739.1,266000
1739.41,265982
1739.72,265963
1740.04,265945
1740.35,265926
1740.66,265907
1740.98,265887
1741.29,265868
1741.6,265848
1741.91,265828
1742.23,265808
1742.54,265788
1742.85,265768
1743.16,265748
1743.48,265728
1743.79,265708
1744.1,265688
1744.41,265668
1744.72,265649
1745.03,265629
1745.35,265609
1745.66,265590
1745.97,265571
1746.28,265552
1746.59,265534
1746.9,265516
1747.21,265498
1747.52,265480
1747.83,265463
1748.14,265446
1748.45,265430
1748.76,265414
1749.07,265398
1749.38,265383
1749.69,265369
1750,265354
1750.31,265341
1750.62,265328
1750.93,265315
1751.24,265303
1751.55,265292
1751.86,265281
1752.16,265271
1752.47,265261
1752.78,265252
1753.09,265243
1753.4,265235
1753.71,265228
1754.01,265221
1754.32,265215
1754.63,265210
1754.94,265205
1755.24,265200
1755.55,265196
1755.86,265193
1756.17,265191
1756.47,265188
1756.78,265187
1757.09,265186
1757.39,265185
1757.7,265185
1758.01,265186
1758.31,265186
1758.62,265188
1758.92,265189
1759.23,265192
1759.53,265194
1759.84,265197
1760.15,265200
1760.45,265204
1760.76,265208
1761.06,265212
1761.37,265216
1761.67,265221
1761.98,265226
1762.28,265231
1762.58,265236
1762.89,265241
1763.19,265246
1763.5,265252
1763.8,265257
1764.11,265262
1764.41,265268
1764.71,265273
1765.02,265279
1765.32,265284
1765.62,265289
1765.93,265294
1766.23,265298
1766.53,265303
1766.83,265307
1767.14,265311
1767.44,265315
1767.74,265319
1768.04,265322
1768.35,265325
1768.65,265327
1768.95,265329
1769.25,265331
1769.55,265332
1769.85,265333
1770.16,265334
1770.46,265334
1770.76,265333
1771.06,265332
1771.36,265331
1771.66,265329
1771.96,265326
1772.26,265323
1772.56,265320
1772.86,265316
1773.16,265311
1773.46,265306
1773.76,265300
1774.06,265294
1774.36,265287
1774.66,265280
1774.96,265272
1775.26,265264
1775.56,265255
1775.86,265245
1776.16,265235
1776.46,265225
1776.76,265214
1777.06,265202
1777.35,265190
1777.65,265177
1777.95,265164
1778.25,265151
1778.55,265137
1778.84,265122
1779.14,265108
1779.44,265092
1779.74,265077
1780.04,265061
1780.33,265045
1780.63,265028
1780.93,265011
1781.22,264994
1781.52,264976
1781.82,264959
1782.11,264941
1782.41,264922
1782.71,264904
1783,264886
1783.3,264867
1783.6,264848
1783.89,264829
1784.19,264810
1784.48,264791
1784.78,264772
1785.07,264753
1785.37,264734
1785.66,264715
1785.96,264697
1786.25,264678
1786.55,264659
1786.84,264641
1787.14,264622
1787.43,264604
1787.73,264586
1788.02,264568
1788.32,264551
1788.61,264534
1788.9,264517
1789.2,264500
1789.49,264484
1789.78,264468
1790.08,264452
1790.37,264437
1790.66,264422
1790.96,264408
1791.25,264394
1791.54,264381
1791.84,264368
1792.13,264355
1792.42,264343
1792.71,264331
1793,264320
1793.3,264310
1793.59,264300
1793.88,264290
1794.17,264281
1794.46,264272
1794.76,264264
1795.05,264257
1795.34,264250
1795.63,264244
1795.92,264238
1796.21,264233
1796.5,264228
1796.79,264224
1797.08,264220
1797.37,264217
1797.66,264215
1797.96,264212
1798.25,264211
1798.54,264210
1798.83,264209
1799.11,264209
1799.4,264209
1799.69,264210
1799.98,264211
1800.27,264213
1800.56,264215
1800.85,264217
1801.14,264220
1801.43,264223
1801.72,264227
1802.01,264231
1802.29,264235
1802.58,264239
1802.87,264244
1803.16,264248
1803.45,264254
1803.74,264259
1804.02,264264
1804.31,264270
1804.6,264276
1804.89,264281
1805.17,264287
1805.46,264293
1805.75,264299
1806.03,264305
1806.32,264311
1806.61,264317
1806.9,264323
1807.18,264329
1807.47,264335
1807.75,264340
1808.04,264346
1808.33,264351
1808.61,264356
1808.9,264361
1809.18,264366
1809.47,264370
1809.76,264374
1810.04,264378
1810.33,264382
1810.61,264385
1810.9,264388
1811.18,264390
1811.47,264392
1811.75,264394
1812.04,264396
1812.32,264397
1812.6,264397
1812.89,264397
1813.17,264397
1813.46,264396
1813.74,264395
1814.02,264393
1814.31,264391
1814.59,264388
1814.88,264385
1815.16,264382
1815.44,264378
1815.72,264373
1816.01,264368
1816.29,264362
1816.57,264356
1816.86,264349
1817.14,264342
1817.42,264334
1817.7,264326
1817.99,264317
1818.27,264308
1818.55,264298
1818.83,264288
1819.11,264278
1819.4,264266
1819.68,264255
1819.96,264243
1820.24,264230
1820.52,264217
1820.8,264204
1821.08,264190
1821.36,264176
1821.64,264162
1821.92,264147
1822.21,264132
1822.49,264116
1822.77,264100
1823.05,264084
1823.33,264068
1823.61,264051
1823.89,264034
1824.17,264017
1824.45,263999
1824.72,263982
1825,263964
1825.28,263946
1825.56,263928
1825.84,263910
1826.12,263891
1826.4,263873
1826.68,263854
1826.96,263836
1827.24,263817
1827.51,263798
1827.79,263780
1828.07,263761
1828.35,263743
1828.63,263724
1828.9,263706
1829.18,263688
1829.46,263670
1829.74,263652
1830.01,263634
1830.29,263616
1830.57,263599
1830.85,263582
1831.12,263565
1831.4,263548
1831.68,263532
1831.95,263516
1832.23,263500
1832.51,263485
1832.78,263469
1833.06,263455
1833.33,263440
1833.61,263426
1833.89,263413
1834.16,263399
1834.44,263386
1834.71,263374
1834.99,263362
1835.26,263351
1835.54,263339
1835.81,263329
1836.09,263319
1836.36,263309
1836.64,263300
1836.91,263291
1837.19,263283
1837.46,263275
1837.74,263268
1838.01,263261
1838.28,263255
1838.56,263249
1838.83,263244
1839.11,263240
1839.38,263235
1839.65,263232
1839.93,263228
1840.2,263226
1840.47,263223
1840.75,263222
1841.02,263220
1841.29,263220
1841.56,263219
1841.84,263219
1842.11,263220
1842.38,263221
1842.65,263222
1842.93,263224
1843.2,263226
1843.47,263229
1843.74,263232
1844.01,263235
1844.29,263239
1844.56,263243
1844.83,263247
1845.1,263252
1845.37,263256
1845.64,263262
1845.91,263267
1846.18,263273
1846.45,263278
1846.73,263284
1847,263291
1847.27,263297
1847.54,263303
1847.81,263310
1848.08,263317
1848.35,263323
1848.62,263330
1848.89,263337
1849.16,263344
1849.43,263351
1849.7,263358
1849.97,263364
1850.23,263371
1850.5,263378
1850.77,263384
1851.04,263391
1851.31,263397
1851.58,263403
1851.85,263410
1852.12,263415
1852.38,263421
1852.65,263426
1852.92,263432
1853.19,263437
1853.46,263441
1853.73,263446
1853.99,263450
1854.26,263454
1854.53,263457
1854.8,263460
1855.06,263463
1855.33,263465
1855.6,263467
1855.86,263469
1856.13,263470
1856.4,263471
1856.66,263472
1856.93,263472
1857.2,263471
1857.46,263470
1857.73,263469
1858,263467
1858.26,263465
1858.53,263463
1858.79,263459
1859.06,263456
1859.33,263452
1859.59,263447
1859.86,263442
1860.12,263437
1860.39,263431
1860.65,263425
1860.92,263418
1861.18,263411
1861.45,263403
1861.71,263395
1861.98,263386
1862.24,263377
1862.5,263367
1862.77,263357
1863.03,263347
1863.3,263336
1863.56,263325
1863.82,263313
1864.09,263301
1864.35,263289
1864.62,263276
1864.88,263263
1865.14,263249
1865.41,263235
1865.67,263221
1865.93,263206
1866.19,263191
1866.46,263176
1866.72,263161
1866.98,263145
1867.24,263129
1867.51,263113
1867.77,263096
1868.03,263079
1868.29,263063
1868.56,263045
1868.82,263028
1869.08,263011
1869.34,262993
1869.6,262975
1869.86,262958
1870.12,262940
1870.39,262922
1870.65,262904
1870.91,262885
1871.17,262867
1871.43,262849
1871.69,262831
1871.95,262813
1872.21,262795
1872.47,262777
1872.73,262759
1872.99,262741
1873.25,262723
1873.51,262705
1873.77,262688
1874.03,262670
1874.29,262653
1874.55,262636
1874.81,262619
1875.07,262602
1875.33,262586
1875.59,262570
1875.85,262554
1876.1,262538
1876.36,262523
1876.62,262507
1876.88,262493
1877.14,262478
1877.4,262464
1877.66,262450
1877.91,262436
1878.17,262423
1878.43,262410
1878.69,262398
1878.95,262386
1879.2,262374
1879.46,262363
1879.72,262352
1879.98,262341
1880.23,262331
1880.49,262322
1880.75,262313
1881,262304
1881.26,262296
1881.52,262288
1881.77,262280
1882.03,262273
1882.29,262267
1882.54,262261
1882.8,262255
1883.06,262250
1883.31,262245
1883.57,262241
1883.82,262238
1884.08,262234
1884.33,262231
1884.59,262229
1884.85,262227
1885.1,262225
1885.36,262224
1885.61,262224
1885.87,262224
1886.12,262224
1886.38,262224
1886.63,262225
1886.88,262227
1887.14,262228
1887.39,262231
1887.65,262233
1887.9,262236
1888.16,262239
1888.41,262243
1888.66,262247
1888.92,262251
1889.17,262255
1889.42,262260
1889.68,262265
1889.93,262270
1890.18,262276
1890.44,262282
1890.69,262288
1890.94,262294
1891.2,262300
1891.45,262307
1891.7,262313
1891.95,262320
1892.21,262327
1892.46,262334
1892.71,262342
1892.96,262349
1893.22,262356
1893.47,262364
1893.72,262371
1893.97,262379
1894.22,262386
1894.47,262393
1894.73,262401
1894.98,262408
1895.23,262416
1895.48,262423
1895.73,262430
1895.98,262437
1896.23,262444
1896.48,262451
1896.73,262457
1896.98,262464
1897.23,262470
1897.48,262476
1897.73,262482
1897.98,262488
1898.23,262493
1898.48,262499
1898.73,262504
1898.98,262508
1899.23,262513
1899.48,262517
1899.73,262521
1899.98,262524
1900.23,262527
1900.48,262530
1900.73,262533
1900.98,262535
1901.23,262537
1901.48,262538
1901.72,262539
1901.97,262540
1902.22,262540
1902.47,262540
1902.72,262540
1902.97,262539
1903.21,262538
1903.46,262536
1903.71,262534
1903.96,262532
1904.2,262529
1904.45,262526
1904.7,262522
1904.95,262518
1905.19,262513
1905.44,262508
1905.69,262503
1905.93,262497
1906.18,262491
1906.43,262484
1906.67,262477
1906.92,262470
1907.17,262462
1907.41,262454
1907.66,262445
1907.91,262436
1908.15,262427
1908.4,262417
1908.64,262407
1908.89,262396
1909.14,262385
1909.38,262374
1909.63,262362
1909.87,262350
1910.12,262338
1910.36,262325
1910.61,262312
1910.85,262299
1911.1,262285
1911.34,262272
1911.59,262257
1911.83,262243
1912.08,262228
1912.32,262213
1912.56,262198
1912.81,262183
1913.05,262167
1913.3,262151
1913.54,262135
1913.78,262119
1914.03,262103
1914.27,262086
1914.51,262069
1914.76,262053
1915,262036
1915.24,262019
1915.49,262002
1915.73,261984
1915.97,261967
1916.22,261950
1916.46,261932
1916.7,261915
1916.94,261897
1917.19,261880
1917.43,261862
1917.67,261845
1917.91,261827
1918.15,261810
1918.4,261792
1918.64,261775
1918.88,261758
1919.12,261741
1919.36,261724
1919.6,261707
1919.85,261690
1920.09,261673
1920.33,261657
1920.57,261641
1920.81,261625
1921.05,261609
1921.29,261593
1921.53,261577
1921.77,261562
1922.01,261547
1922.25,261532
1922.49,261517
1922.73,261503
1922.97,261489
1923.21,261475
1923.45,261462
1923.69,261449
1923.93,261436
1924.17,261423
1924.41,261411
1924.65,261399
1924.89,261387
1925.13,261376
1925.37,261365
1925.61,261355
1925.85,261345
1926.09,261335
1926.32,261325
1926.56,261316
1926.8,261308
1927.04,261299
1927.28,261292
1927.52,261284
1927.76,261277
1927.99,261270
1928.23,261264
1928.47,261258
1928.71,261253
1928.94,261248
1929.18,261243
1929.42,261239
1929.66,261235
1929.89,261231
1930.13,261228
1930.37,261226
1930.61,261224
1930.84,261222
1931.08,261220
1931.32,261219
1931.55,261219
1931.79,261218
1932.03,261218
1932.26,261219
1932.5,261220
1932.73,261221
1932.97,261222
1933.21,261224
1933.44,261226
1933.68,261229
1933.91,261232
1934.15,261235
1934.38,261238
1934.62,261242
1934.86,261246
1935.09,261251
1935.33,261255
1935.56,261260
1935.8,261265
1936.03,261271
1936.27,261276
1936.5,261282
1936.73,261288
1936.97,261295
1937.2,261301
1937.44,261308
1937.67,261314
1937.91,261321
1938.14,261328
1938.37,261336
1938.61,261343
1938.84,261350
1939.07,261358
1939.31,261365
