x(mm),Q (W/m2)
1937.44,257488
1937.67,257497
1937.91,257507
1938.14,257517
1938.37,257527
1938.61,257538
1938.84,257548
1939.07,257558
1939.31,257569
1939.54,257579
1939.78,257590
1940.01,257600
1940.24,257611
1940.47,257622
1940.71,257632
1940.94,257643
1941.17,257653
1941.41,257664
1941.64,257674
1941.87,257685
1942.1,257695
1942.34,257705
1942.57,257715
1942.8,257725
1943.03,257735
1943.26,257744
1943.5,257754
1943.73,257763
1943.96,257772
1944.19,257780
1944.42,257789
1944.65,257797
1944.88,257805
1945.12,257813
1945.35,257820
1945.58,257828
1945.81,257834
1946.04,257841
1946.27,257847
1946.5,257853
1946.73,257859
1946.96,257864
1947.19,257869
1947.42,257873
1947.65,257877
1947.88,257881
1948.11,257884
1948.34,257887
1948.57,257890
1948.8,257892
1949.03,257893
1949.26,257895
1949.49,257895
1949.72,257896
1949.95,257896
1950.18,257895
1950.41,257894
1950.64,257893
1950.87,257891
1951.09,257889
1951.32,257886
1951.55,257883
1951.78,257879
1952.01,257875
1952.24,257870
1952.46,257865
1952.69,257860
1952.92,257854
1953.15,257847
1953.38,257841
1953.6,257833
1953.83,257826
1954.06,257818
1954.29,257809
1954.51,257800
1954.74,257791
1954.97,257781
1955.2,257771
1955.42,257761
1955.65,257750
1955.88,257738
1956.1,257727
1956.33,257715
1956.56,257702
1956.78,257689
1957.01,257676
1957.24,257663
1957.46,257649
1957.69,257635
1957.91,257621
1958.14,257606
1958.37,257591
1958.59,257575
1958.82,257560
1959.04,257544
1959.27,257528
1959.49,257512
1959.72,257495
1959.95,257478
1960.17,257461
1960.4,257444
1960.62,257427
1960.85,257409
1961.07,257391
1961.29,257373
1961.52,257355
1961.74,257337
1961.97,257319
1962.19,257300
1962.42,257282
1962.64,257263
1962.86,257244
1963.09,257226
1963.31,257207
1963.54,257188
1963.76,257169
1963.98,257150
1964.21,257131
1964.43,257112
1964.65,257093
1964.88,257074
1965.1,257055
1965.32,257037
1965.55,257018
1965.77,256999
1965.99,256981
1966.21,256962
1966.44,256944
1966.66,256925
1966.88,256907
1967.1,256889
1967.33,256871
1967.55,256854
1967.77,256836
1967.99,256819
1968.22,256802
1968.44,256785
1968.66,256768
1968.88,256751
1969.1,256735
1969.32,256719
1969.54,256703
1969.77,256688
1969.99,256672
1970.21,256657
1970.43,256643
1970.65,256628
1970.87,256614
1971.09,256600
1971.31,256587
1971.53,256574
1971.75,256561
1971.97,256548
1972.19,256536
1972.41,256525
1972.63,256513
1972.85,256502
1973.07,256492
1973.29,256481
1973.51,256471
1973.73,256462
1973.95,256453
1974.17,256444
1974.39,256436
1974.61,256428
1974.83,256420
1975.05,256413
1975.27,256406
1975.49,256400
1975.71,256394
1975.93,256389
1976.14,256384
1976.36,256379
1976.58,256375
1976.8,256371
1977.02,256367
1977.24,256365
1977.46,256362
1977.67,256360
1977.89,256358
1978.11,256357
1978.33,256356
1978.55,256355
1978.76,256355
1978.98,256355
1979.2,256356
1979.42,256357
1979.63,256359
1979.85,256360
1980.07,256363
1980.28,256365
1980.5,256368
1980.72,256372
1980.93,256375
1981.15,256379
1981.37,256384
1981.58,256388
1981.8,256393
1982.02,256399
1982.23,256404
1982.45,256410
1982.67,256417
1982.88,256423
1983.1,256430
1983.31,256437
1983.53,256445
1983.75,256452
1983.96,256460
1984.18,256468
1984.39,256477
1984.61,256485
1984.82,256494
1985.04,256503
1985.25,256512
1985.47,256521
1985.68,256531
1985.9,256540
1986.11,256550
1986.33,256560
1986.54,256570
1986.76,256580
1986.97,256590
1987.18,256600
1987.4,256611
1987.61,256621
1987.83,256632
1988.04,256642
1988.25,256653
1988.47,256663
1988.68,256674
1988.9,256684
1989.11,256695
1989.32,256705
1989.54,256715
1989.75,256726
1989.96,256736
1990.18,256746
1990.39,256756
1990.6,256766
1990.81,256776
1991.03,256786
1991.24,256796
1991.45,256805
1991.66,256815
1991.88,256824
1992.09,256833
1992.3,256842
1992.51,256851
1992.73,256859
1992.94,256868
1993.15,256876
1993.36,256884
1993.57,256892
1993.78,256899
1994,256906
1994.21,256913
1994.42,256920
1994.63,256926
1994.84,256932
1995.05,256938
1995.26,256944
1995.47,256949
1995.69,256954
1995.9,256958
1996.11,256963
1996.32,256967
1996.53,256970
1996.74,256974
1996.95,256977
1997.16,256979
1997.37,256981
1997.58,256983
1997.79,256985
1998,256986
1998.21,256987
1998.42,256987
1998.63,256987
1998.84,256987
1999.05,256986
1999.26,256985
1999.47,256983
1999.68,256981
1999.89,256979
2000.09,256976
2000.3,256973
2000.51,256970
2000.72,256966
2000.93,256962
2001.14,256957
2001.35,256952
2001.56,256947
2001.76,256941
2001.97,256935
2002.18,256929
2002.39,256922
2002.6,256915
2002.81,256907
2003.01,256900
2003.22,256891
2003.43,256883
2003.64,256874
2003.84,256865
2004.05,256855
2004.26,256845
2004.47,256835
2004.67,256824
2004.88,256813
2005.09,256802
2005.3,256790
2005.5,256779
2005.71,256766
2005.92,256754
2006.12,256741
2006.33,256728
2006.54,256715
2006.74,256702
2006.95,256688
2007.15,256674
2007.36,256660
2007.57,256645
2007.77,256630
2007.98,256615
2008.19,256600
2008.39,256585
2008.6,256569
2008.8,256554
2009.01,256538
2009.21,256522
2009.42,256505
2009.62,256489
2009.83,256472
2010.03,256456
2010.24,256439
2010.44,256422
2010.65,256405
2010.85,256388
2011.06,256370
2011.26,256353
2011.47,256335
2011.67,256318
2011.88,256300
2012.08,256283
2012.28,256265
2012.49,256247
2012.69,256229
2012.9,256212
2013.1,256194
2013.3,256176
2013.51,256158
2013.71,256140
2013.92,256123
2014.12,256105
2014.32,256087
2014.53,256070
2014.73,256052
2014.93,256034
2015.14,256017
2015.34,256000
2015.54,255982
2015.74,255965
2015.95,255948
2016.15,255931
2016.35,255914
2016.55,255898
2016.76,255881
2016.96,255865
2017.16,255848
2017.36,255832
2017.57,255816
2017.77,255801
2017.97,255785
2018.17,255770
2018.37,255755
2018.58,255740
2018.78,255725
2018.98,255710
2019.18,255696
2019.38,255682
2019.58,255668
2019.78,255654
2019.98,255641
2020.19,255628
2020.39,255615
2020.59,255603
2020.79,255590
2020.99,255578
2021.19,255567
2021.39,255555
2021.59,255544
2021.79,255533
2021.99,255523
2022.19,255512
2022.39,255503
2022.59,255493
2022.79,255484
2022.99,255475
2023.19,255466
2023.39,255458
2023.59,255450
2023.79,255442
2023.99,255435
2024.19,255428
2024.39,255422
2024.59,255415
2024.79,255409
2024.99,255404
2025.19,255399
2025.38,255394
2025.58,255389
2025.78,255385
2025.98,255381
2026.18,255378
2026.38,255375
2026.58,255372
2026.78,255370
2026.97,255368
2027.17,255366
2027.37,255365
2027.57,255364
2027.77,255363
2027.96,255363
2028.16,255363
2028.36,255363
2028.56,255364
2028.76,255365
2028.95,255367
2029.15,255368
2029.35,255370
2029.54,255373
2029.74,255375
2029.94,255378
2030.14,255382
2030.33,255385
2030.53,255389
2030.73,255393
2030.92,255398
2031.12,255403
2031.32,255408
2031.51,255413
2031.71,255419
2031.91,255425
2032.1,255431
2032.3,255437
2032.49,255444
2032.69,255451
2032.89,255458
2033.08,255465
2033.28,255473
2033.47,255480
2033.67,255488
2033.87,255496
2034.06,255505
2034.26,255513
2034.45,255522
2034.65,255531
2034.84,255540
2035.04,255549
2035.23,255558
2035.43,255568
2035.62,255577
2035.82,255587
2036.01,255597
2036.21,255606
2036.4,255616
2036.59,255626
2036.79,255636
2036.98,255647
2037.18,255657
2037.37,255667
2037.57,255677
2037.76,255688
2037.95,255698
2038.15,255709
2038.34,255719
2038.53,255729
2038.73,255740
2038.92,255750
2039.12,255760
2039.31,255771
2039.5,255781
2039.7,255791
2039.89,255801
2040.08,255812
2040.27,255822
2040.47,255832
2040.66,255841
2040.85,255851
2041.05,255861
2041.24,255870
2041.43,255880
2041.62,255889
2041.82,255898
2042.01,255907
2042.2,255916
2042.39,255925
2042.58,255934
2042.78,255942
2042.97,255950
2043.16,255958
2043.35,255966
2043.54,255974
2043.73,255981
2043.93,255989
2044.12,255996
2044.31,256003
2044.5,256009
2044.69,256016
2044.88,256022
2045.07,256028
2045.27,256033
2045.46,256039
2045.65,256044
2045.84,256049
2046.03,256053
2046.22,256058
2046.41,256062
2046.6,256065
2046.79,256069
2046.98,256072
2047.17,256075
2047.36,256077
2047.55,256080
2047.74,256081
2047.93,256083
2048.12,256084
2048.31,256085
2048.5,256086
2048.69,256087
2048.88,256087
2049.07,256086
2049.26,256086
2049.45,256085
2049.64,256084
2049.83,256082
2050.01,256080
2050.2,256078
2050.39,256075
2050.58,256073
2050.77,256069
2050.96,256066
2051.15,256062
2051.34,256058
2051.52,256054
2051.71,256049
2051.9,256044
2052.09,256038
2052.28,256033
2052.47,256027
2052.65,256020
2052.84,256014
2053.03,256007
2053.22,256000
2053.41,255992
2053.59,255984
2053.78,255976
2053.97,255968
2054.16,255959
2054.34,255950
2054.53,255941
2054.72,255932
2054.9,255922
2055.09,255912
2055.28,255901
2055.46,255891
2055.65,255880
2055.84,255869
2056.03,255858
2056.21,255846
2056.4,255834
2056.58,255822
2056.77,255810
2056.96,255798
2057.14,255785
2057.33,255772
2057.52,255759
2057.7,255746
2057.89,255732
2058.07,255719
2058.26,255705
2058.44,255691
2058.63,255677
2058.82,255662
2059,255648
2059.19,255633
2059.37,255618
2059.56,255603
2059.74,255588
2059.93,255573
2060.11,255557
2060.3,255542
2060.48,255526
2060.67,255510
2060.85,255494
2061.04,255478
2061.22,255462
2061.41,255446
2061.59,255430
2061.77,255414
2061.96,255397
2062.14,255381
2062.33,255364
2062.51,255348
2062.7,255331
2062.88,255315
2063.06,255298
2063.25,255281
2063.43,255265
2063.61,255248
2063.8,255231
2063.98,255214
2064.16,255198
2064.35,255181
2064.53,255164
2064.71,255148
2064.9,255131
2065.08,255114
2065.26,255098
2065.45,255081
2065.63,255065
2065.81,255049
2065.99,255032
2066.18,255016
2066.36,255000
2066.54,254984
2066.72,254968
2066.91,254952
2067.09,254936
2067.27,254921
2067.45,254905
2067.63,254890
2067.82,254874
2068,254859
2068.18,254844
2068.36,254829
2068.54,254815
2068.73,254800
2068.91,254786
2069.09,254772
2069.27,254757
2069.45,254744
2069.63,254730
2069.81,254716
2069.99,254703
2070.18,254690
2070.36,254677
2070.54,254664
2070.72,254652
2070.9,254639
2071.08,254627
2071.26,254615
2071.44,254604
2071.62,254592
2071.8,254581
2071.98,254570
2072.16,254560
2072.34,254549
2072.52,254539
2072.7,254529
2072.88,254519
2073.06,254510
2073.24,254501
2073.42,254492
2073.6,254483
2073.78,254475
2073.96,254466
2074.14,254459
2074.32,254451
2074.5,254444
2074.68,254437
2074.86,254430
2075.03,254424
2075.21,254417
2075.39,254412
2075.57,254406
2075.75,254401
2075.93,254396
2076.11,254391
2076.29,254387
2076.46,254382
2076.64,254379
2076.82,254375
2077,254372
2077.18,254369
2077.36,254366
2077.53,254364
2077.71,254362
2077.89,254360
2078.07,254359
2078.24,254357
2078.42,254357
2078.6,254356
2078.78,254356
2078.96,254356
2079.13,254356
2079.31,254356
2079.49,254357
2079.66,254358
2079.84,254360
2080.02,254361
2080.2,254363
2080.37,254366
2080.55,254368
2080.73,254371
2080.9,254374
2081.08,254377
2081.26,254381
2081.43,254385
2081.61,254389
2081.78,254393
2081.96,254398
2082.14,254402
2082.31,254407
2082.49,254413
2082.67,254418
2082.84,254424
2083.02,254430
2083.19,254436
2083.37,254442
2083.54,254449
2083.72,254456
2083.9,254463
2084.07,254470
2084.25,254477
2084.42,254485
2084.6,254493
2084.77,254501
2084.95,254509
2085.12,254517
2085.3,254525
2085.47,254534
2085.65,254543
2085.82,254552
2086,254561
2086.17,254570
2086.34,254579
2086.52,254588
2086.69,254598
2086.87,254607
2087.04,254617
2087.22,254627
2087.39,254637
2087.56,254647
2087.74,254657
2087.91,254667
2088.09,254677
2088.26,254687
2088.43,254698
2088.61,254708
2088.78,254718
2088.95,254729
2089.13,254739
2089.3,254749
2089.47,254760
2089.65,254770
2089.82,254781
2089.99,254791
2090.17,254802
2090.34,254812
2090.51,254823
2090.68,254833
2090.86,254843
2091.03,254854
2091.2,254864
2091.37,254874
2091.55,254884
2091.72,254894
2091.89,254904
2092.06,254914
2092.24,254924
2092.41,254934
2092.58,254944
2092.75,254953
2092.92,254963
2093.1,254972
2093.27,254982
2093.44,254991
2093.61,255000
2093.78,255009
2093.95,255018
2094.12,255026
2094.3,255035
2094.47,255043
2094.64,255052
2094.81,255060
2094.98,255068
2095.15,255075
2095.32,255083
2095.49,255090
2095.66,255098
2095.83,255105
2096,255111
2096.18,255118
2096.35,255125
2096.52,255131
2096.69,255137
2096.86,255143
2097.03,255148
2097.2,255154
2097.37,255159
2097.54,255164
2097.71,255169
2097.88,255173
2098.05,255177
2098.22,255181
2098.39,255185
2098.56,255189
2098.73,255192
2098.89,255195
2099.06,255198
2099.23,255200
2099.4,255202
2099.57,255204
2099.74,255206
2099.91,255208
2100.08,255209
2100.25,255210
2100.42,255210
2100.59,255211
2100.75,255211
2100.92,255211
2101.09,255211
2101.26,255210
2101.43,255209
2101.6,255208
2101.77,255206
2101.93,255205
2102.1,255203
2102.27,255200
2102.44,255198
2102.61,255195
2102.77,255192
2102.94,255189
2103.11,255185
2103.28,255181
2103.44,255177
2103.61,255173
2103.78,255168
2103.95,255163
2104.11,255158
2104.28,255153
2104.45,255147
2104.62,255141
2104.78,255135
2104.95,255129
2105.12,255122
2105.28,255115
2105.45,255108
2105.62,255101
2105.78,255093
2105.95,255085
2106.12,255077
2106.28,255069
2106.45,255060
2106.62,255051
2106.78,255042
2106.95,255033
2107.12,255024
2107.28,255014
2107.45,255004
2107.61,254994
2107.78,254984
2107.95,254974
2108.11,254963
2108.28,254952
2108.44,254941
2108.61,254930
2108.77,254918
2108.94,254907
2109.1,254895
2109.27,254883
2109.43,254871
2109.6,254858
2109.76,254846
2109.93,254833
2110.09,254820
2110.26,254807
2110.42,254794
2110.59,254781
2110.75,254768
2110.92,254754
2111.08,254741
2111.25,254727
2111.41,254713
2111.58,254699
2111.74,254685
2111.9,254670
2112.07,254656
2112.23,254641
2112.4,254627
2112.56,254612
2112.73,254597
2112.89,254582
2113.05,254567
2113.22,254552
2113.38,254537
2113.54,254522
2113.71,254507
2113.87,254491
2114.03,254476
2114.2,254460
2114.36,254445
2114.52,254429
2114.69,254414
2114.85,254398
2115.01,254382
2115.18,254367
2115.34,254351
2115.5,254335
2115.66,254319
2115.83,254304
2115.99,254288
2116.15,254272
2116.31,254256
2116.48,254240
2116.64,254225
2116.8,254209
2116.96,254193
2117.13,254177
2117.29,254162
2117.45,254146
2117.61,254130
2117.77,254115
2117.94,254099
2118.1,254084
2118.26,254068
2118.42,254053
2118.58,254037
2118.74,254022
2118.9,254007
2119.07,253992
2119.23,253977
2119.39,253962
2119.55,253947
2119.71,253932
2119.87,253917
2120.03,253903
2120.19,253888
2120.35,253874
2120.52,253859
2120.68,253845
2120.84,253831
2121,253817
2121.16,253803
2121.32,253790
2121.48,253776
2121.64,253762
2121.8,253749
2121.96,253736
2122.12,253723
2122.28,253710
2122.44,253697
2122.6,253685
2122.76,253672
2122.92,253660
2123.08,253648
2123.24,253636
2123.4,253625
2123.56,253613
2123.72,253602
2123.88,253590
2124.04,253579
2124.2,253569
2124.35,253558
2124.51,253547
2124.67,253537
2124.83,253527
2124.99,253517
2125.15,253508
2125.31,253498
2125.47,253489
2125.63,253480
2125.78,253471
2125.94,253463
2126.1,253454
2126.26,253446
2126.42,253438
2126.58,253430
2126.74,253423
2126.89,253416
2127.05,253409
2127.21,253402
2127.37,253395
2127.53,253389
2127.68,253383
2127.84,253377
2128,253371
2128.16,253366
2128.31,253361
2128.47,253356
2128.63,253351
2128.79,253347
2128.94,253343
2129.1,253339
2129.26,253335
2129.42,253332
2129.57,253328
2129.73,253326
2129.89,253323
2130.04,253320
2130.2,253318
2130.36,253316
2130.52,253314
2130.67,253313
2130.83,253312
2130.99,253311
2131.14,253310
2131.3,253309
2131.45,253309
2131.61,253309
2131.77,253309
2131.92,253310
2132.08,253310
2132.24,253311
2132.39,253312
2132.55,253314
2132.7,253315
2132.86,253317
2133.02,253319
2133.17,253322
2133.33,253324
2133.48,253327
2133.64,253330
2133.79,253333
2133.95,253337
2134.1,253340
2134.26,253344
2134.41,253348
2134.57,253353
2134.72,253357
2134.88,253362
2135.03,253367
2135.19,253372
2135.34,253377
2135.5,253383
2135.65,253388
2135.81,253394
2135.96,253400
2136.12,253407
2136.27,253413
2136.43,253420
2136.58,253427
2136.73,253434
2136.89,253441
2137.04,253448
2137.2,253455
2137.35,253463
2137.5,253471
2137.66,253479
2137.81,253487
2137.97,253495
2138.12,253503
2138.27,253512
2138.43,253521
2138.58,253529
2138.73,253538
2138.89,253547
2139.04,253556
2139.19,253566
2139.35,253575
2139.5,253584
2139.65,253594
2139.81,253604
2139.96,253613
2140.11,253623
2140.27,253633
2140.42,253643
2140.57,253653
2140.72,253663
2140.88,253674
2141.03,253684
2141.18,253694
2141.33,253704
2141.49,253715
2141.64,253725
2141.79,253736
2141.94,253746
2142.09,253757
2142.25,253768
2142.4,253778
2142.55,253789
2142.7,253800
2142.85,253810
2143.01,253821
2143.16,253832
2143.31,253842
2143.46,253853
2143.61,253864
2143.76,253874
2143.92,253885
2144.07,253896
2144.22,253906
2144.37,253917
2144.52,253927
2144.67,253938
2144.82,253948
2144.97,253959
2145.12,253969
2145.28,253979
2145.43,253990
2145.58,254000
2145.73,254010
2145.88,254020
2146.03,254030
2146.18,254040
2146.33,254050
2146.48,254059
2146.63,254069
2146.78,254079
2146.93,254088
2147.08,254098
2147.23,254107
2147.38,254116
2147.53,254125
2147.68,254134
2147.83,254143
2147.98,254152
2148.13,254160
2148.28,254169
2148.43,254177
2148.58,254185
2148.73,254193
2148.88,254201
2149.03,254209
2149.18,254216
2149.32,254224
2149.47,254231
2149.62,254238
2149.77,254245
2149.92,254252
2150.07,254259
2150.22,254265
2150.37,254272
2150.52,254278
2150.67,254284
2150.81,254290
2150.81,254290
2150.96,254295
2151.11,254301
2151.26,254306
2151.41,254311
2151.56,254316
2151.7,254321
2151.85,254325
2152,254329
2152.15,254334
2152.3,254337
2152.44,254341
2152.59,254345
2152.74,254348
2152.89,254351
2153.04,254354
2153.18,254356
2153.33,254359
2153.48,254361
2153.63,254363
2153.77,254365
2153.92,254366
2154.07,254368
2154.22,254369
2154.36,254370
2154.51,254370
2154.66,254371
2154.8,254371
2154.95,254371
2155.1,254371
2155.24,254371
2155.39,254370
2155.54,254369
2155.68,254368
2155.83,254367
2155.98,254365
2156.12,254364
2156.27,254362
2156.42,254360
2156.56,254357
2156.71,254355
2156.86,254352
2157,254349
2157.15,254346
2157.29,254342
2157.44,254339
2157.59,254335
2157.73,254331
2157.88,254327
2158.02,254322
2158.17,254318
2158.31,254313
2158.46,254308
2158.61,254302
2158.75,254297
2158.9,254291
2159.04,254285
2159.19,254279
2159.33,254273
2159.48,254266
2159.62,254260
2159.77,254253
2159.91,254246
2160.06,254239
2160.2,254231
2160.35,254223
2160.49,254216
2160.64,254208
2160.78,254200
2160.93,254191
2161.07,254183
2161.21,254174
2161.36,254165
2161.5,254156
2161.65,254147
2161.65,254147
2161.79,254137
2161.94,254128
2162.08,254118
2162.22,254108
2162.37,254098
2162.51,254088
2162.66,254078
2162.8,254067
2162.94,254057
2163.09,254046
2163.23,254035
2163.37,254024
2163.52,254013
2163.66,254001
2163.8,253990
2163.95,253978
2164.09,253966
2164.23,253954
2164.38,253942
2164.52,253930
2164.66,253918
2164.81,253906
2164.95,253893
2165.09,253880
2165.24,253868
2165.38,253855
2165.52,253842
2165.66,253829
2165.81,253816
2165.95,253803
2166.09,253789
2166.23,253776
2166.23,253776
2166.38,253762
2166.52,253749
2166.66,253735
2166.8,253721
2166.94,253707
2167.09,253693
2167.23,253679
2167.37,253665
2167.51,253651
2167.65,253637
2167.8,253623
2167.94,253608
2168.08,253594
2168.22,253580
2168.36,253565
2168.5,253551
2168.65,253536
2168.79,253521
2168.93,253507
2169.07,253492
2169.21,253477
2169.35,253463
2169.49,253448
2169.63,253433
2169.78,253418
2169.92,253403
2170.06,253388
2170.2,253374
2170.34,253359
2170.48,253344
2170.62,253329
2170.76,253314
2170.9,253299
2171.04,253284
2171.18,253269
2171.32,253254
2171.46,253239
2171.6,253225
2171.74,253210
2171.88,253195
2172.02,253180
2172.16,253165
2172.3,253151
2172.44,253136
2172.58,253121
2172.72,253107
2172.86,253092
2173,253077
2173.14,253063
2173.28,253048
2173.42,253034
2173.56,253020
2173.7,253005
2173.84,252991
2173.98,252977
2174.12,252963
2174.26,252949
2174.4,252935
2174.54,252921
2174.68,252907
2174.81,252893
2174.95,252880
2175.09,252866
2175.23,252853
2175.37,252839
2175.51,252826
2175.65,252813
2175.79,252799
2175.92,252786
2176.06,252773
2176.2,252761
2176.34,252748
2176.48,252735
2176.62,252723
2176.75,252710
2176.89,252698
2177.03,252686
2177.17,252674
2177.31,252662
2177.44,252650
2177.58,252638
2177.72,252627
2177.86,252615
2178,252604
2178.13,252593
2178.27,252582
2178.41,252571
2178.55,252560
2178.68,252550
2178.82,252539
2178.96,252529
2179.09,252519
2179.23,252509
2179.37,252499
2179.51,252489
2179.64,252480
2179.78,252470
2179.92,252461
2180.05,252452
2180.19,252443
2180.33,252434
2180.46,252426
2180.6,252417
2180.74,252409
2180.87,252401
2181.01,252393
2181.15,252385
2181.28,252377
2181.42,252370
2181.56,252363
2181.69,252356
2181.83,252349
2181.96,252342
2182.1,252336
2182.24,252329
2182.37,252323
2182.51,252317
2182.64,252311
2182.78,252306
2182.92,252300
2183.05,252295
2183.19,252290
2183.32,252285
2183.46,252281
2183.59,252276
2183.73,252272
2183.86,252268
2184,252264
2184.14,252260
2184.27,252257
2184.41,252253
2184.54,252250
2184.68,252247
2184.81,252245
2184.95,252242
2185.08,252240
2185.22,252238
2185.35,252236
2185.48,252234
2185.62,252232
2185.75,252231
2185.89,252230
2186.02,252229
2186.16,252228
2186.29,252227
2186.43,252227
2186.56,252227
2186.69,252227
2186.83,252227
2186.96,252227
2187.1,252228
2187.23,252229
2187.36,252230
2187.5,252231
2187.63,252232
2187.77,252233
2187.9,252235
2188.03,252237
2188.17,252239
2188.3,252241
2188.43,252244
2188.57,252246
2188.7,252249
2188.83,252252
2188.97,252255
2189.1,252258
2189.23,252262
2189.37,252266
2189.5,252269
2189.63,252273
2189.77,252278
2189.9,252282
2190.03,252286
2190.16,252291
2190.3,252296
2190.43,252301
2190.56,252306
2190.7,252311
2190.83,252317
2190.96,252322
2191.09,252328
2191.23,252334
2191.36,252340
2191.49,252346
2191.62,252353
2191.75,252359
2191.89,252366
2192.02,252373
2192.15,252380
2192.28,252387
2192.41,252394
2192.55,252401
2192.68,252409
2192.81,252416
2192.94,252424
2193.07,252432
2193.21,252440
2193.34,252448
2193.47,252456
2193.6,252464
2193.73,252473
2193.86,252481
2193.99,252490
2194.12,252499
2194.26,252507
2194.39,252516
2194.52,252525
2194.65,252534
2194.78,252544
2194.91,252553
2195.04,252562
2195.17,252572
2195.3,252581
2195.43,252591
2195.56,252600
2195.7,252610
2195.83,252620
2195.96,252630
2196.09,252640
2196.22,252650
2196.35,252660
2196.48,252670
2196.61,252680
2196.74,252690
2196.87,252700
2197,252711
2197.13,252721
2197.26,252731
2197.39,252742
2197.52,252752
2197.65,252762
2197.78,252773
2197.91,252783
2198.04,252794
2198.17,252804
2198.3,252815
2198.43,252825
2198.56,252836
2198.68,252846
2198.81,252857
2198.94,252868
2199.07,252878
2199.2,252889
2199.33,252899
2199.46,252910
2199.59,252920
2199.72,252931
2199.85,252941
2199.98,252952
2200.1,252962
2200.23,252973
2200.36,252983
2200.49,252994
2200.62,253004
2200.75,253014
2200.88,253024
2201.01,253035
2201.13,253045
2201.26,253055
2201.39,253065
2201.52,253075
2201.65,253085
2201.77,253095
2201.9,253105
2202.03,253115
2202.16,253125
2202.29,253134
2202.41,253144
2202.54,253154
2202.67,253163
2202.8,253173
2202.93,253182
2203.05,253191
2203.18,253201
2203.31,253210
2203.44,253219
2203.56,253228
2203.69,253237
2203.82,253245
2203.95,253254
2204.07,253263
2204.2,253271
2204.33,253280
2204.45,253288
2204.58,253296
2204.71,253304
2204.84,253312
2204.96,253320
2205.09,253328
2205.22,253335
2205.34,253343
2205.47,253350
2205.6,253358
2205.72,253365
2205.85,253372
2205.98,253379
2206.1,253386
2206.23,253392
2206.35,253399
2206.48,253405
2206.61,253411
2206.73,253417
2206.86,253423
2206.99,253429
2207.11,253435
2207.24,253441
2207.36,253446
2207.49,253451
2207.62,253456
2207.74,253461
2207.87,253466
2207.99,253471
2208.12,253475
2208.24,253480
2208.37,253484
2208.49,253488
2208.62,253492
2208.74,253495
2208.87,253499
2209,253502
2209.12,253506
2209.25,253509
2209.37,253512
2209.5,253514
2209.62,253517
2209.75,253519
2209.87,253522
2210,253524
2210.12,253526
2210.25,253527
2210.37,253529
2210.49,253530
2210.62,253532
2210.74,253533
2210.87,253534
2210.99,253534
2211.12,253535
2211.24,253535
2211.37,253536
2211.49,253536
2211.61,253536
2211.74,253536
2211.86,253535
2211.99,253535
2212.11,253534
2212.23,253533
2212.36,253532
2212.48,253531
2212.61,253529
2212.73,253528
2212.85,253526
2212.98,253524
2213.1,253522
2213.22,253520
2213.35,253518
2213.47,253515
2213.6,253513
2213.72,253510
2213.84,253507
2213.96,253504
2214.09,253500
2214.21,253497
2214.33,253493
2214.46,253489
2214.58,253486
2214.7,253481
2214.83,253477
2214.95,253473
2215.07,253468
2215.19,253464
2215.32,253459
2215.44,253454
2215.56,253449
2215.69,253443
2215.81,253438
2215.93,253432
2216.05,253427
2216.18,253421
2216.3,253415
2216.42,253409
2216.54,253403
2216.66,253396
2216.79,253390
2216.91,253383
2217.03,253376
2217.15,253369
2217.27,253362
2217.4,253355
2217.52,253347
2217.64,253340
2217.76,253332
2217.88,253325
2218.01,253317
2218.13,253309
2218.25,253301
2218.37,253292
2218.49,253284
2218.61,253276
2218.73,253267
2218.86,253258
2218.98,253249
2219.1,253240
2219.22,253231
2219.34,253222
2219.46,253213
2219.58,253204
2219.7,253194
2219.82,253185
2219.94,253175
2220.07,253165
2220.19,253155
2220.31,253145
2220.43,253135
2220.55,253125
2220.67,253115
2220.79,253104
2220.91,253094
2221.03,253083
2221.15,253073
2221.27,253062
2221.39,253051
2221.51,253040
2221.63,253029
2221.75,253018
2221.87,253007
2221.99,252996
2222.11,252984
2222.23,252973
2222.35,252962
2222.47,252950
2222.59,252938
2222.71,252927
2222.83,252915
2222.95,252903
2223.07,252891
2223.19,252879
2223.31,252867
2223.43,252855
2223.55,252843
2223.67,252831
2223.79,252819
2223.91,252807
2224.03,252794
2224.14,252782
2224.26,252770
2224.38,252757
2224.5,252745
2224.62,252732
2224.74,252720
2224.86,252707
2224.98,252694
2225.1,252682
2225.22,252669
2225.33,252656
2225.45,252643
2225.57,252631
2225.69,252618
2225.81,252605
2225.93,252592
2226.04,252579
2226.16,252566
2226.28,252553
2226.4,252540
2226.52,252527
2226.64,252514
2226.75,252501
2226.87,252488
2226.99,252475
2227.11,252462
2227.23,252449
2227.34,252436
2227.46,252423
2227.58,252410
2227.7,252397
2227.82,252384
2227.93,252370
2228.05,252357
2228.17,252344
2228.29,252331
2228.4,252318
2228.52,252305
2228.64,252292
2228.76,252279
2228.87,252266
2228.99,252253
2229.11,252240
2229.22,252228
2229.34,252215
2229.46,252202
2229.58,252189
2229.69,252176
2229.81,252163
2229.93,252151
2230.04,252138
2230.16,252125
2230.28,252113
2230.39,252100
2230.51,252087
2230.63,252075
2230.74,252062
2230.86,252050
2230.98,252038
2231.09,252025
2231.21,252013
2231.32,252001
2231.44,251988
2231.56,251976
2231.67,251964
