x(mm),Q (W/m2)
1923.76,2.56E+05
1924.48,2.56E+05
1925.19,2.56E+05
1925.91,2.56E+05
1926.63,2.56E+05
1927.34,2.56E+05
1928.06,2.56E+05
1928.77,2.56E+05
1929.49,2.56E+05
1930.2,2.56E+05
1930.91,2.56E+05
1931.62,2.56E+05
1932.33,2.56E+05
1933.04,2.56E+05
1933.75,2.56E+05
1934.46,2.56E+05
1935.16,2.55E+05
1935.87,2.55E+05
1936.57,2.55E+05
1937.28,2.55E+05
1937.98,2.55E+05
1938.68,2.55E+05
1939.38,2.55E+05
1940.08,2.55E+05
1940.78,2.55E+05
1941.48,2.55E+05
1942.18,2.55E+05
1942.88,2.55E+05
1943.57,2.55E+05
1944.27,2.55E+05
1944.96,2.55E+05
1945.66,2.55E+05
1946.35,2.55E+05
1947.04,2.55E+05
1947.73,2.55E+05
1948.42,2.55E+05
1949.11,2.55E+05
1949.8,2.55E+05
1950.49,2.55E+05
1951.18,2.55E+05
1951.86,2.55E+05
1952.55,2.55E+05
1953.23,2.55E+05
1953.91,2.55E+05
1954.6,2.55E+05
1955.28,2.55E+05
1955.96,2.55E+05
1956.64,2.55E+05
1957.32,2.55E+05
1958,2.55E+05
1958.68,2.55E+05
1959.36,2.55E+05
1960.03,2.55E+05
1960.71,2.55E+05
1961.38,2.55E+05
1962.06,2.55E+05
1962.73,2.55E+05
1963.4,2.54E+05
1964.07,2.54E+05
1964.74,2.54E+05
1965.41,2.54E+05
1966.08,2.54E+05
1966.75,2.54E+05
1967.42,2.54E+05
1968.08,2.54E+05
1968.75,2.54E+05
1969.42,2.54E+05
1970.08,2.54E+05
1970.74,2.54E+05
1971.41,2.54E+05
1972.07,2.54E+05
1972.73,2.54E+05
1973.39,2.54E+05
1974.05,2.54E+05
1974.71,2.54E+05
1975.37,2.54E+05
1976.02,2.54E+05
1976.68,2.54E+05
1977.33,2.54E+05
1977.99,2.54E+05
1978.64,2.54E+05
1979.3,2.54E+05
1979.95,2.54E+05
1980.6,2.54E+05
1981.25,2.54E+05
1981.9,2.54E+05
1982.55,2.54E+05
1983.2,2.54E+05
1983.85,2.54E+05
1984.49,2.54E+05
1985.14,2.54E+05
1985.78,2.54E+05
1986.43,2.54E+05
1987.07,2.54E+05
1987.72,2.54E+05
1988.36,2.54E+05
1989,2.54E+05
1989.64,2.54E+05
1990.28,2.54E+05
1990.92,2.54E+05
1991.56,2.54E+05
1992.2,2.54E+05
1992.83,2.54E+05
1993.47,2.54E+05
1994.1,2.54E+05
1994.74,2.54E+05
1995.37,2.54E+05
1996,2.54E+05
1996.64,2.54E+05
1997.27,2.54E+05
1997.9,2.54E+05
1998.53,2.54E+05
1999.16,2.54E+05
1999.79,2.54E+05
2000.41,2.54E+05
2001.04,2.54E+05
2001.67,2.54E+05
2002.29,2.54E+05
2002.92,2.54E+05
2003.54,2.54E+05
2004.16,2.54E+05
2004.79,2.54E+05
2005.41,2.54E+05
2006.03,2.54E+05
2006.65,2.54E+05
2007.27,2.54E+05
2007.89,2.54E+05
2008.51,2.54E+05
2009.12,2.54E+05
2009.74,2.54E+05
2010.35,2.54E+05
2010.97,2.54E+05
2011.58,2.54E+05
2012.2,2.54E+05
2012.81,2.54E+05
2013.42,2.54E+05
2014.03,2.54E+05
2014.64,2.54E+05
2015.25,2.54E+05
2015.86,2.54E+05
2016.47,2.54E+05
2017.08,2.54E+05
2017.69,2.54E+05
2018.29,2.54E+05
2018.9,2.54E+05
2019.5,2.54E+05
2020.11,2.54E+05
2020.71,2.54E+05
2021.31,2.54E+05
2021.91,2.54E+05
2022.51,2.54E+05
2023.11,2.54E+05
2023.71,2.54E+05
2024.31,2.54E+05
2024.91,2.54E+05
2025.51,2.54E+05
2026.11,2.54E+05
2026.7,2.54E+05
2027.3,2.54E+05
2027.89,2.54E+05
2028.48,2.54E+05
2029.08,2.54E+05
2029.67,2.54E+05
2030.26,2.54E+05
2030.85,2.54E+05
2031.44,2.54E+05
2032.03,2.54E+05
2032.62,2.54E+05
2033.21,2.54E+05
2033.8,2.54E+05
2034.38,2.54E+05
2034.97,2.54E+05
2035.55,2.54E+05
2036.14,2.54E+05
2036.72,2.54E+05
2037.31,2.54E+05
2037.89,2.54E+05
2038.47,2.54E+05
2039.05,2.54E+05
2039.63,2.54E+05
2040.21,2.54E+05
2040.79,2.54E+05
2041.37,2.54E+05
2041.95,2.54E+05
2042.52,2.54E+05
2043.1,2.54E+05
2043.68,2.54E+05
2044.25,2.54E+05
2044.82,2.54E+05
2045.4,2.54E+05
2045.97,2.54E+05
2046.54,2.54E+05
2047.11,2.54E+05
2047.68,2.54E+05
2048.25,2.54E+05
2048.82,2.54E+05
2049.39,2.54E+05
2049.96,2.54E+05
2050.53,2.54E+05
2051.09,2.54E+05
2051.66,2.54E+05
2052.23,2.54E+05
2052.79,2.54E+05
2053.35,2.54E+05
2053.92,2.54E+05
2054.48,2.54E+05
2055.04,2.53E+05
2055.6,2.53E+05
2056.16,2.53E+05
2056.72,2.53E+05
2057.28,2.53E+05
2057.84,2.53E+05
2058.4,2.53E+05
2058.96,2.53E+05
2059.51,2.53E+05
2060.07,2.53E+05
2060.62,2.53E+05
2061.18,2.53E+05
2061.73,2.53E+05
2062.28,2.53E+05
2062.84,2.53E+05
2063.39,2.53E+05
2063.94,2.53E+05
2064.49,2.53E+05
2065.04,2.53E+05
2065.59,2.53E+05
2066.14,2.53E+05
2066.68,2.53E+05
2067.23,2.53E+05
2067.78,2.53E+05
2068.32,2.53E+05
2068.87,2.53E+05
2069.41,2.53E+05
2069.96,2.53E+05
2070.5,2.53E+05
2071.04,2.53E+05
2071.58,2.53E+05
2072.13,2.53E+05
2072.67,2.53E+05
2073.21,2.53E+05
2073.75,2.53E+05
2074.28,2.53E+05
2074.82,2.53E+05
2075.36,2.53E+05
2075.9,2.53E+05
2076.43,2.53E+05
2076.97,2.53E+05
2077.5,2.53E+05
2078.04,2.53E+05
2078.57,2.53E+05
2079.1,2.53E+05
2079.63,2.53E+05
2080.17,2.53E+05
2080.7,2.53E+05
2081.23,2.53E+05
2081.76,2.53E+05
2082.29,2.53E+05
2082.81,2.53E+05
2083.34,2.53E+05
2083.87,2.53E+05
2084.39,2.53E+05
2084.92,2.53E+05
2085.45,2.53E+05
2085.97,2.53E+05
2086.49,2.53E+05
2087.02,2.53E+05
2087.54,2.53E+05
2088.06,2.53E+05
2088.58,2.53E+05
2089.1,2.53E+05
2089.62,2.53E+05
2090.14,2.53E+05
2090.66,2.53E+05
2091.18,2.53E+05
2091.7,2.53E+05
2092.22,2.53E+05
2092.73,2.53E+05
2093.25,2.53E+05
2093.76,2.53E+05
2094.28,2.52E+05
2094.79,2.52E+05
2095.3,2.52E+05
2095.82,2.52E+05
2096.33,2.52E+05
2096.84,2.52E+05
2097.35,2.52E+05
2097.86,2.52E+05
2098.37,2.52E+05
2098.88,2.52E+05
2099.39,2.52E+05
2099.9,2.52E+05
2100.4,2.52E+05
2100.91,2.52E+05
2101.42,2.52E+05
2101.92,2.52E+05
2102.42,2.52E+05
2102.93,2.52E+05
2103.43,2.52E+05
2103.94,2.52E+05
2104.44,2.52E+05
2104.94,2.52E+05
2105.44,2.52E+05
2105.94,2.52E+05
2106.44,2.52E+05
2106.94,2.52E+05
2107.44,2.52E+05
2107.94,2.52E+05
2108.43,2.52E+05
2108.93,2.52E+05
2109.43,2.52E+05
2109.92,2.52E+05
2110.42,2.52E+05
2110.91,2.52E+05
2110.91,2.52E+05
2111.41,2.52E+05
2111.9,2.52E+05
2112.39,2.52E+05
2112.88,2.52E+05
2113.38,2.52E+05
2113.87,2.52E+05
2114.36,2.52E+05
2114.85,2.52E+05
2115.33,2.52E+05
2115.82,2.52E+05
2116.31,2.52E+05
2116.8,2.52E+05
2117.29,2.52E+05
2117.77,2.52E+05
2118.26,2.52E+05
2118.74,2.52E+05
2119.23,2.52E+05
2119.71,2.52E+05
2120.19,2.52E+05
2120.68,2.52E+05
2121.16,2.52E+05
2121.64,2.52E+05
2122.12,2.52E+05
2122.6,2.52E+05
2123.08,2.52E+05
2123.56,2.52E+05
2124.04,2.52E+05
2124.52,2.51E+05
2124.99,2.51E+05
2125.47,2.51E+05
2125.95,2.51E+05
2126.42,2.51E+05
2126.9,2.51E+05
2127.37,2.51E+05
2127.85,2.51E+05
2128.32,2.51E+05
2128.79,2.51E+05
2129.27,2.51E+05
2129.74,2.51E+05
2130.21,2.51E+05
2130.68,2.51E+05
2131.15,2.51E+05
2131.62,2.51E+05
2132.09,2.51E+05
2132.56,2.51E+05
2133.02,2.51E+05
2133.49,2.51E+05
2133.96,2.51E+05
2134.42,2.51E+05
2134.89,2.51E+05
2135.35,2.51E+05
2135.82,2.51E+05
2136.28,2.51E+05
2136.75,2.51E+05
2137.21,2.51E+05
2137.67,2.51E+05
2138.13,2.51E+05
2138.59,2.51E+05
2139.05,2.51E+05
2139.51,2.51E+05
2139.97,2.51E+05
2140.43,2.51E+05
2140.89,2.51E+05
2141.35,2.51E+05
2141.8,2.51E+05
2142.26,2.51E+05
2142.72,2.51E+05
2143.17,2.51E+05
2143.63,2.51E+05
2144.08,2.51E+05
2144.54,2.51E+05
2144.99,2.51E+05
2145.44,2.51E+05
2145.89,2.51E+05
2146.35,2.51E+05
2146.8,2.51E+05
2147.25,2.51E+05
2147.7,2.51E+05
2148.15,2.51E+05
2148.6,2.51E+05
2149.04,2.51E+05
2149.49,2.51E+05
2149.94,2.51E+05
2150.39,2.51E+05
2150.83,2.51E+05
2151.28,2.51E+05
2151.72,2.51E+05
2152.17,2.51E+05
2152.61,2.51E+05
2153.06,2.51E+05
2153.5,2.51E+05
2153.94,2.51E+05
2154.38,2.51E+05
2154.83,2.51E+05
2155.27,2.51E+05
2155.71,2.51E+05
2156.15,2.51E+05
2156.59,2.51E+05
2157.02,2.51E+05
2157.46,2.51E+05
2157.9,2.51E+05
2158.34,2.51E+05
2158.77,2.51E+05
2159.21,2.51E+05
2159.65,2.51E+05
2160.08,2.51E+05
2160.52,2.51E+05
2160.95,2.51E+05
2161.38,2.51E+05
2161.82,2.51E+05
2162.25,2.51E+05
2162.68,2.51E+05
2163.11,2.51E+05
2163.54,2.51E+05
2163.97,2.51E+05
2164.4,2.51E+05
2164.83,2.51E+05
2165.26,2.51E+05
2165.69,2.51E+05
2166.12,2.51E+05
2166.55,2.51E+05
2166.97,2.51E+05
2167.4,2.51E+05
2167.83,2.51E+05
2168.25,2.51E+05
2168.68,2.51E+05
2169.1,2.51E+05
2169.52,2.51E+05
2169.95,2.51E+05
2170.37,2.51E+05
2170.79,2.51E+05
2171.21,2.51E+05
2171.63,2.51E+05
2172.06,2.51E+05
2172.48,2.51E+05
2172.89,2.51E+05
2173.31,2.51E+05
2173.73,2.51E+05
2174.15,2.51E+05
2174.57,2.51E+05
2174.99,2.51E+05
2175.4,2.51E+05
2175.82,2.51E+05
2176.23,2.51E+05
2176.65,2.51E+05
2177.06,2.51E+05
2177.48,2.51E+05
2177.89,2.51E+05
2178.31,2.51E+05
2178.72,2.51E+05
2179.13,2.51E+05
2179.54,2.51E+05
2179.95,2.51E+05
2180.36,2.51E+05
2180.77,2.51E+05
2181.18,2.51E+05
2181.59,2.51E+05
2182,2.51E+05
2182.41,2.51E+05
2182.82,2.51E+05
2183.22,2.51E+05
2183.63,2.51E+05
2184.04,2.51E+05
2184.44,2.51E+05
2184.85,2.51E+05
2185.25,2.51E+05
2185.66,2.51E+05
2186.06,2.51E+05
2186.46,2.51E+05
2186.87,2.51E+05
2187.27,2.51E+05
2187.67,2.51E+05
2188.07,2.51E+05
2188.47,2.51E+05
2188.87,2.51E+05
2189.27,2.51E+05
2189.67,2.51E+05
2190.07,2.51E+05
2190.47,2.51E+05
2190.87,2.51E+05
2191.27,2.51E+05
2191.66,2.51E+05
2192.06,2.51E+05
2192.46,2.51E+05
2192.85,2.51E+05
2193.25,2.51E+05
2193.64,2.51E+05
2194.04,2.51E+05
2194.43,2.51E+05
2194.82,2.51E+05
2195.22,2.51E+05
2195.61,2.51E+05
2196,2.51E+05
2196.39,2.51E+05
2196.78,2.51E+05
2197.17,2.51E+05
2197.56,2.51E+05
2197.95,2.51E+05
2198.34,2.51E+05
2198.73,2.51E+05
2199.12,2.51E+05
2199.5,2.51E+05
2199.89,2.51E+05
2200.28,2.51E+05
2200.66,2.51E+05
2201.05,2.51E+05
2201.44,2.51E+05
2201.82,2.51E+05
2202.2,2.51E+05
2202.59,2.51E+05
2202.97,2.51E+05
2203.36,2.51E+05
2203.74,2.51E+05
2204.12,2.51E+05
2204.5,2.51E+05
2204.88,2.51E+05
2205.26,2.51E+05
2205.64,2.51E+05
2206.02,2.51E+05
2206.4,2.51E+05
2206.78,2.51E+05
2207.16,2.51E+05
2207.54,2.51E+05
2207.91,2.51E+05
2208.29,2.51E+05
2208.67,2.51E+05
2209.04,2.51E+05
2209.42,2.51E+05
2209.8,2.51E+05
2210.17,2.51E+05
2210.54,2.51E+05
2210.92,2.51E+05
2211.29,2.51E+05
2211.66,2.51E+05
2212.04,2.51E+05
2212.41,2.51E+05
2212.78,2.51E+05
2213.15,2.51E+05
2213.52,2.51E+05
2213.89,2.51E+05
2214.26,2.51E+05
2214.63,2.51E+05
2215,2.51E+05
2215.37,2.51E+05
2215.74,2.51E+05
2216.1,2.51E+05
2216.47,2.51E+05
2216.84,2.51E+05
2217.2,2.51E+05
2217.57,2.51E+05
2217.94,2.51E+05
2218.3,2.51E+05
2218.67,2.51E+05
2219.03,2.51E+05
2219.39,2.51E+05
2219.76,2.51E+05
2220.12,2.51E+05
2220.12,2.51E+05
2220.48,2.51E+05
2220.84,2.51E+05
2221.2,2.51E+05
2221.57,2.51E+05
2221.93,2.51E+05
2222.29,2.51E+05
2222.65,2.51E+05
2223,2.51E+05
2223.36,2.51E+05
2223.72,2.51E+05
2224.08,2.51E+05
2224.44,2.51E+05
2224.79,2.51E+05
2225.15,2.51E+05
2225.51,2.51E+05
2225.86,2.51E+05
2226.22,2.51E+05
2226.57,2.51E+05
2226.93,2.51E+05
2227.28,2.51E+05
2227.64,2.51E+05
2227.99,2.51E+05
2228.34,2.51E+05
2228.69,2.51E+05
2229.05,2.51E+05
2229.4,2.51E+05
2229.75,2.51E+05
2230.1,2.51E+05
2230.45,2.51E+05
2230.8,2.51E+05
2231.15,2.51E+05
2231.5,2.50E+05
2231.85,2.50E+05
2232.2,2.50E+05
2232.54,2.50E+05
2232.89,2.50E+05
2233.24,2.50E+05
2233.58,2.50E+05
2233.93,2.50E+05
2234.28,2.50E+05
2234.62,2.50E+05
2234.97,2.50E+05
2235.31,2.50E+05
2235.65,2.50E+05
2236,2.50E+05
2236.34,2.50E+05
2236.68,2.50E+05
2237.03,2.50E+05
2237.37,2.50E+05
2237.71,2.50E+05
2238.05,2.50E+05
2238.39,2.50E+05
2238.73,2.50E+05
2239.07,2.50E+05
2239.41,2.50E+05
2239.75,2.50E+05
2240.09,2.50E+05
2240.43,2.50E+05
2240.76,2.50E+05
2241.1,2.50E+05
2241.44,2.50E+05
2241.78,2.50E+05
2242.11,2.50E+05
2242.45,2.50E+05
2242.78,2.50E+05
2243.12,2.50E+05
2243.45,2.50E+05
2243.79,2.50E+05
2244.12,2.50E+05
2244.45,2.50E+05
2244.79,2.50E+05
2245.12,2.50E+05
2245.45,2.50E+05
2245.78,2.50E+05
2246.11,2.50E+05
2246.45,2.50E+05
2246.78,2.50E+05
2247.11,2.50E+05
2247.44,2.50E+05
2247.77,2.50E+05
2248.09,2.50E+05
2248.42,2.50E+05
2248.75,2.50E+05
2249.08,2.50E+05
2249.41,2.50E+05
2249.73,2.50E+05
2250.06,2.50E+05
2250.39,2.50E+05
2250.71,2.50E+05
2251.04,2.50E+05
2251.36,2.50E+05
2251.69,2.50E+05
2252.01,2.50E+05
2252.34,2.50E+05
2252.66,2.50E+05
2252.98,2.50E+05
2253.31,2.50E+05
2253.63,2.50E+05
2253.95,2.50E+05
2254.27,2.50E+05
2254.59,2.50E+05
2254.91,2.50E+05
2255.23,2.50E+05
2255.55,2.50E+05
2255.87,2.50E+05
2256.19,2.50E+05
2256.51,2.50E+05
2256.83,2.50E+05
2257.15,2.50E+05
2257.46,2.50E+05
2257.78,2.50E+05
2258.1,2.50E+05
2258.42,2.50E+05
2258.73,2.50E+05
2259.05,2.50E+05
2259.36,2.50E+05
2259.68,2.50E+05
2259.99,2.50E+05
2260.31,2.50E+05
2260.62,2.50E+05
2260.93,2.50E+05
2261.25,2.50E+05
2261.56,2.50E+05
2261.87,2.50E+05
2262.18,2.50E+05
2262.5,2.50E+05
2262.81,2.50E+05
2263.12,2.50E+05
2263.43,2.50E+05
2263.74,2.50E+05
2264.05,2.50E+05
2264.36,2.50E+05
2264.67,2.50E+05
2264.98,2.50E+05
2265.28,2.50E+05
2265.59,2.50E+05
2265.9,2.50E+05
2266.21,2.50E+05
2266.51,2.50E+05
2266.82,2.50E+05
2267.13,2.50E+05
2267.43,2.50E+05
2267.74,2.50E+05
2268.04,2.50E+05
2268.35,2.50E+05
2268.65,2.50E+05
2268.95,2.50E+05
2269.26,2.50E+05
2269.56,2.50E+05
2269.86,2.50E+05
2270.17,2.50E+05
2270.47,2.50E+05
2270.77,2.50E+05
2271.07,2.50E+05
2271.37,2.50E+05
2271.67,2.50E+05
2271.97,2.50E+05
2272.27,2.50E+05
2272.57,2.49E+05
2272.87,2.49E+05
2273.17,2.49E+05
2273.47,2.49E+05
2273.77,2.49E+05
2274.06,2.49E+05
2274.36,2.49E+05
2274.66,2.49E+05
2274.96,2.49E+05
2275.25,2.49E+05
2275.55,2.49E+05
2275.84,2.49E+05
2276.14,2.49E+05
2276.43,2.49E+05
2276.73,2.49E+05
2277.02,2.49E+05
2277.32,2.49E+05
2277.61,2.49E+05
2277.9,2.49E+05
2278.19,2.49E+05
2278.49,2.49E+05
2278.78,2.49E+05
2279.07,2.49E+05
2279.36,2.49E+05
2279.65,2.49E+05
2279.94,2.49E+05
2279.94,2.49E+05
2280.23,2.49E+05
2280.52,2.49E+05
2280.81,2.49E+05
2281.1,2.49E+05
2281.39,2.49E+05
2281.68,2.49E+05
2281.97,2.49E+05
2282.26,2.49E+05
2282.54,2.49E+05
2282.83,2.49E+05
2283.12,2.49E+05
2283.4,2.49E+05
2283.69,2.49E+05
2283.97,2.49E+05
2284.26,2.49E+05
2284.55,2.49E+05
2284.83,2.49E+05
2285.11,2.49E+05
2285.4,2.49E+05
2285.68,2.49E+05
2285.97,2.49E+05
2286.25,2.49E+05
2286.53,2.49E+05
2286.81,2.49E+05
2287.1,2.49E+05
2287.38,2.49E+05
2287.66,2.49E+05
2287.94,2.49E+05
2288.22,2.49E+05
2288.5,2.49E+05
2288.78,2.50E+05
2289.06,2.48E+05
2289.34,2.38E+05
2289.62,2.10E+05
2289.9,1.72E+05
2290.17,1.55E+05
2290.45,1.66E+05
2290.73,1.85E+05
2291.01,2.00E+05
2291.28,2.12E+05
2291.56,2.22E+05
2291.84,2.30E+05
2292.11,2.37E+05
2292.39,2.44E+05
2292.66,2.51E+05
2292.94,2.56E+05
2293.21,2.62E+05
2293.49,2.66E+05
2293.76,2.71E+05
2294.04,2.75E+05
2294.31,2.79E+05
2294.58,2.83E+05
2294.85,2.87E+05
2295.13,2.90E+05
2295.4,2.93E+05
2295.67,2.96E+05
2295.94,2.99E+05
2296.21,3.02E+05
2296.48,3.05E+05
2296.75,3.07E+05
2297.02,3.10E+05
2297.29,3.12E+05
2297.56,3.14E+05
2297.83,3.16E+05
2298.1,3.19E+05
2298.37,3.21E+05
2298.64,3.23E+05
2298.9,3.25E+05
2299.17,3.26E+05
2299.44,3.28E+05
2299.71,3.30E+05
2299.97,3.32E+05
2300.24,3.33E+05
2300.5,3.35E+05
2300.77,3.36E+05
2301.03,3.38E+05
2301.3,3.39E+05
2301.56,3.41E+05
2301.83,3.42E+05
2302.09,3.43E+05
2302.36,3.45E+05
2302.62,3.46E+05
2302.88,3.47E+05
2303.14,3.48E+05
2303.41,3.49E+05
2303.67,3.51E+05
2303.93,3.52E+05
2304.19,3.53E+05
2304.45,3.54E+05
2304.71,3.55E+05
2304.97,3.56E+05
2305.23,3.57E+05
2305.49,3.58E+05
2305.75,3.59E+05
2306.01,3.60E+05
2306.27,3.61E+05
2306.53,3.61E+05
2306.79,3.62E+05
2307.05,3.63E+05
2307.3,3.64E+05
2307.56,3.65E+05
2307.82,3.66E+05
2308.07,3.66E+05
2308.33,3.67E+05
2308.59,3.68E+05
2308.84,3.69E+05
2309.1,3.69E+05
2309.35,3.70E+05
2309.61,3.71E+05
2309.86,3.71E+05
2310.12,3.72E+05
2310.37,3.73E+05
2310.62,3.73E+05
2310.88,3.74E+05
2311.13,3.75E+05
2311.38,3.75E+05
2311.63,3.76E+05
2311.89,3.76E+05
2312.14,3.77E+05
2312.39,3.77E+05
2312.64,3.78E+05
2312.89,3.79E+05
2313.14,3.79E+05
2313.39,3.80E+05
2313.64,3.80E+05
2313.89,3.81E+05
2314.14,3.81E+05
2314.39,3.81E+05
2314.64,3.82E+05
2314.89,3.82E+05
2315.14,3.83E+05
2315.38,3.83E+05
2315.63,3.84E+05
2315.88,3.84E+05
2316.13,3.84E+05
2316.37,3.85E+05
2316.62,3.85E+05
2316.87,3.85E+05
2317.11,3.86E+05
2317.36,3.86E+05
2317.6,3.86E+05
2317.85,3.87E+05
2318.09,3.87E+05
2318.34,3.87E+05
2318.58,3.88E+05
2318.82,3.88E+05
2319.07,3.88E+05
2319.31,3.88E+05
2319.55,3.89E+05
2319.79,3.89E+05
2320.04,3.89E+05
2320.28,3.89E+05
2320.52,3.89E+05
2320.76,3.89E+05
2321,3.90E+05
2321.24,3.90E+05
2321.48,3.90E+05
2321.72,3.90E+05
2321.96,3.90E+05
2322.2,3.90E+05
2322.44,3.90E+05
2322.68,3.90E+05
2322.92,3.90E+05
2323.16,3.90E+05
2323.4,3.90E+05
2323.64,3.90E+05
2323.87,3.90E+05
2324.11,3.90E+05
2324.35,3.90E+05
2324.58,3.90E+05
2324.82,3.90E+05
2325.06,3.90E+05
2325.29,3.90E+05
2325.53,3.90E+05
2325.76,3.90E+05
2326,3.90E+05
2326.23,3.90E+05
2326.47,3.90E+05
2326.7,3.90E+05
2326.94,3.89E+05
2327.17,3.89E+05
2327.4,3.89E+05
2327.64,3.89E+05
2327.87,3.89E+05
2328.1,3.89E+05
2328.33,3.89E+05
2328.57,3.88E+05
2328.8,3.88E+05
2329.03,3.88E+05
2329.26,3.88E+05
2329.49,3.88E+05
2329.72,3.88E+05
2329.95,3.88E+05
2330.18,3.88E+05
2330.41,3.87E+05
2330.64,3.87E+05
2330.87,3.87E+05
2331.1,3.87E+05
2331.33,3.87E+05
2331.56,3.87E+05
2331.78,3.87E+05
2332.01,3.87E+05
2332.24,3.87E+05
2332.47,3.87E+05
2332.69,3.87E+05
2332.92,3.87E+05
2333.15,3.87E+05
2333.37,3.87E+05
2333.6,3.87E+05
2333.82,3.87E+05
2334.05,3.87E+05
2334.28,3.87E+05
2334.5,3.88E+05
2334.72,3.88E+05
2334.95,3.88E+05
2335.17,3.88E+05
2335.4,3.89E+05
2335.62,3.89E+05
2335.84,3.89E+05
2336.07,3.90E+05
2336.29,3.90E+05
2336.51,3.91E+05
2336.73,3.91E+05
2336.95,3.92E+05
2337.18,3.92E+05
2337.4,3.93E+05
2337.62,3.94E+05
2337.84,3.94E+05
2338.06,3.95E+05
2338.28,3.96E+05
2338.5,3.97E+05
2338.72,3.97E+05
2338.94,3.98E+05
2339.16,3.99E+05
2339.38,4.00E+05
2339.6,4.01E+05
2339.81,4.02E+05
2340.03,4.04E+05
2340.25,4.05E+05
2340.47,4.06E+05
2340.69,4.07E+05
2340.9,4.09E+05
2341.12,4.10E+05
2341.34,4.12E+05
2341.55,4.13E+05
2341.77,4.15E+05
2341.98,4.16E+05
2342.2,4.18E+05
2342.41,4.20E+05
2342.63,4.22E+05
2342.84,4.24E+05
2343.06,4.25E+05
2343.27,4.27E+05
2343.49,4.30E+05
2343.7,4.32E+05
2343.91,4.34E+05
2344.13,4.36E+05
2344.34,4.39E+05
2344.55,4.41E+05
2344.77,4.44E+05
2344.98,4.46E+05
2345.19,4.49E+05
2345.4,4.51E+05
2345.61,4.54E+05
2345.82,4.57E+05
2346.03,4.60E+05
2346.25,4.63E+05
2346.46,4.66E+05
2346.67,4.70E+05
2346.88,4.73E+05
2347.09,4.76E+05
2347.29,4.80E+05
2347.5,4.84E+05
2347.71,4.87E+05
2347.92,4.91E+05
2348.13,4.95E+05
2348.34,4.99E+05
2348.55,5.04E+05
2348.75,5.08E+05
2348.96,5.12E+05
2349.17,5.17E+05
2349.37,5.22E+05
2349.58,5.26E+05
2349.79,5.31E+05
2349.99,5.36E+05
2350.2,5.41E+05
2350.41,5.47E+05
2350.61,5.52E+05
2350.82,5.57E+05
2351.02,5.62E+05
2351.23,5.67E+05
2351.43,5.72E+05
2351.63,5.76E+05
2351.84,5.79E+05
2352.04,5.79E+05
2352.24,5.76E+05
2352.45,5.63E+05
2352.65,5.36E+05
2352.85,4.68E+05
2353.06,3.71E+05
2353.23,3.30E+05
2353.42,3.69E+05
2353.62,4.11E+05
2353.82,4.42E+05
2354.02,4.69E+05
2354.22,4.91E+05
2354.42,5.08E+05
2354.63,5.22E+05
2354.83,5.34E+05
2355.03,5.44E+05
2355.23,5.53E+05
2355.43,5.61E+05
2355.64,5.68E+05
2355.84,5.76E+05
2356.04,5.83E+05
2356.24,5.89E+05
2356.45,5.96E+05
2356.65,6.02E+05
2356.85,6.08E+05
2357.05,6.15E+05
2357.25,6.21E+05
2357.46,6.27E+05
2357.66,6.32E+05
2357.86,6.38E+05
2358.06,6.44E+05
2358.27,6.50E+05
2358.47,6.56E+05
2358.67,6.62E+05
2358.87,6.68E+05
2359.07,6.74E+05
2359.28,6.79E+05
2359.48,6.85E+05
2359.68,6.91E+05
2359.88,6.97E+05
2360.08,7.03E+05
2360.29,7.09E+05
2360.49,7.16E+05
2360.69,7.22E+05
2360.89,7.28E+05
2361.1,7.34E+05
2361.3,7.40E+05
2361.5,7.47E+05
2361.7,7.53E+05
2361.9,7.59E+05
2362.11,7.66E+05
2362.31,7.72E+05
2362.51,7.79E+05
2362.71,7.85E+05
2362.92,7.92E+05
2363.12,7.99E+05
2363.32,8.06E+05
2363.52,8.12E+05
2363.72,8.19E+05
2363.93,8.26E+05
2364.13,8.33E+05
2364.33,8.40E+05
2364.53,8.47E+05
2364.73,8.54E+05
2364.94,8.61E+05
2365.14,8.69E+05
2365.34,8.76E+05
2365.54,8.83E+05
2365.75,8.91E+05
2365.75,8.91E+05
2365.95,8.98E+05
2366.15,9.06E+05
2366.35,9.13E+05
2366.55,9.21E+05
2366.76,9.28E+05
2366.96,9.36E+05
2367.16,9.44E+05
2367.36,9.51E+05
2367.57,9.59E+05
2367.77,9.67E+05
2367.97,9.75E+05
2368.17,9.83E+05
2368.37,9.91E+05
2368.58,9.99E+05
2368.78,1.01E+06
2368.98,1.02E+06
2369.18,1.02E+06
2369.39,1.03E+06
2369.59,1.04E+06
2369.79,1.05E+06
2369.99,1.06E+06
2370.19,1.06E+06
2370.4,1.07E+06
2370.6,1.08E+06
2370.8,1.09E+06
2371,1.10E+06
2371.2,1.11E+06
2371.41,1.11E+06
2371.61,1.12E+06
2371.81,1.13E+06
2372.01,1.14E+06
2372.22,1.15E+06
2372.42,1.16E+06
2372.62,1.16E+06
2372.82,1.17E+06
2373.02,1.18E+06
2373.23,1.19E+06
2373.43,1.20E+06
2373.63,1.21E+06
2373.83,1.21E+06
2374.04,1.22E+06
2374.24,1.23E+06
2374.44,1.24E+06
2374.64,1.25E+06
2374.84,1.26E+06
2375.05,1.27E+06
