x(mm),P (Pa)
2089.1,15356.7
2089.62,15356.2
2090.14,15355.7
2090.66,15355.3
2091.18,15354.8
2091.7,15354.3
2092.22,15353.8
2092.73,15353.3
2093.25,15352.8
2093.76,15352.3
2094.28,15351.8
2094.79,15351.3
2095.3,15350.8
2095.82,15350.3
2096.33,15349.8
2096.84,15349.3
2097.35,15348.8
2097.86,15348.3
2098.37,15347.8
2098.88,15347.3
2099.39,15346.7
2099.9,15346.2
2100.4,15345.7
2100.91,15345.2
2101.42,15344.7
2101.92,15344.2
2102.42,15343.6
2102.93,15343.1
2103.43,15342.6
2103.94,15342.1
2104.44,15341.6
2104.94,15341.1
2105.44,15340.6
2105.94,15340
2106.44,15339.5
2106.94,15339
2107.44,15338.5
2107.94,15338
2108.43,15337.5
2108.93,15337
2109.43,15336.5
2109.92,15336
2110.42,15335.5
2110.91,15335
2110.91,15335
2111.41,15334.5
2111.9,15334.1
2112.39,15333.6
2112.88,15333.1
2113.38,15332.6
2113.87,15332.1
2114.36,15331.7
2114.85,15331.2
2115.33,15330.8
2115.82,15330.3
2116.31,15329.9
2116.8,15329.4
2117.29,15329
2117.77,15328.5
2118.26,15328.1
2118.74,15327.7
2119.23,15327.3
2119.71,15326.8
2120.19,15326.4
2120.68,15326
2121.16,15325.6
2121.64,15325.2
2122.12,15324.9
2122.6,15324.5
2123.08,15324.1
2123.56,15323.7
2124.04,15323.4
2124.52,15323
2124.99,15322.6
2125.47,15322.3
2125.95,15322
2126.42,15321.6
2126.9,15321.3
2127.37,15321
2127.85,15320.7
2128.32,15320.4
2128.79,15320.1
2129.27,15319.8
2129.74,15319.5
2130.21,15319.2
2130.68,15318.9
2131.15,15318.7
2131.62,15318.4
2132.09,15318.1
2132.56,15317.9
2133.02,15317.7
2133.49,15317.4
2133.96,15317.2
2134.42,15317
2134.89,15316.8
2135.35,15316.6
2135.82,15316.4
2136.28,15316.2
2136.75,15316.1
2137.21,15315.9
2137.67,15315.8
2138.13,15315.6
2138.59,15315.5
2139.05,15315.3
2139.51,15315.2
2139.97,15315.1
2140.43,15315
2140.89,15314.9
2141.35,15314.8
2141.8,15314.8
2142.26,15314.7
2142.72,15314.6
2143.17,15314.6
2143.63,15314.5
2144.08,15314.5
2144.54,15314.5
2144.99,15314.5
2145.44,15314.5
2145.89,15314.5
2146.35,15314.5
2146.8,15314.5
2147.25,15314.5
2147.7,15314.6
2148.15,15314.6
2148.6,15314.7
2149.04,15314.7
2149.49,15314.8
2149.94,15314.9
2150.39,15314.9
2150.83,15315
2151.28,15315.1
2151.72,15315.2
2152.17,15315.3
2152.61,15315.4
2153.06,15315.6
2153.5,15315.7
2153.94,15315.8
2154.38,15316
2154.83,15316.1
2155.27,15316.3
2155.71,15316.4
2156.15,15316.6
2156.59,15316.7
2157.02,15316.9
2157.46,15317.1
2157.9,15317.3
2158.34,15317.5
2158.77,15317.7
2159.21,15317.9
2159.65,15318.1
2160.08,15318.3
2160.52,15318.5
2160.95,15318.7
2161.38,15319
2161.82,15319.2
2162.25,15319.4
2162.68,15319.7
2163.11,15319.9
2163.54,15320.2
2163.97,15320.4
2164.4,15320.7
2164.83,15321
2165.26,15321.3
2165.69,15321.5
2166.12,15321.8
2166.55,15322.1
2166.97,15322.4
2167.4,15322.7
2167.83,15323
2168.25,15323.3
2168.68,15323.6
2169.1,15323.9
2169.52,15324.2
2169.95,15324.5
2170.37,15324.9
2170.79,15325.2
2171.21,15325.5
2171.63,15325.8
2172.06,15326.2
2172.48,15326.5
2172.89,15326.9
2173.31,15327.2
2173.73,15327.5
2174.15,15327.9
2174.57,15328.2
2174.99,15328.6
2175.4,15329
2175.82,15329.3
2176.23,15329.7
2176.65,15330
2177.06,15330.4
2177.48,15330.8
2177.89,15331.1
2178.31,15331.5
2178.72,15331.9
2179.13,15332.3
2179.54,15332.6
2179.95,15333
2180.36,15333.4
2180.77,15333.8
2181.18,15334.1
2181.59,15334.5
2182,15334.9
2182.41,15335.3
2182.82,15335.7
2183.22,15336.1
2183.63,15336.4
2184.04,15336.8
2184.44,15337.2
2184.85,15337.6
2185.25,15338
2185.66,15338.4
2186.06,15338.8
2186.46,15339.1
2186.87,15339.5
2187.27,15339.9
2187.67,15340.3
2188.07,15340.7
2188.47,15341.1
2188.87,15341.5
2189.27,15341.9
2189.67,15342.2
2190.07,15342.6
2190.47,15343
2190.87,15343.4
2191.27,15343.8
2191.66,15344.2
2192.06,15344.5
2192.46,15344.9
2192.85,15345.3
2193.25,15345.7
2193.64,15346.1
2194.04,15346.4
2194.43,15346.8
2194.82,15347.2
2195.22,15347.6
2195.61,15347.9
2196,15348.3
2196.39,15348.7
2196.78,15349
2197.17,15349.4
2197.56,15349.8
2197.95,15350.1
2198.34,15350.5
2198.73,15350.8
2199.12,15351.2
2199.5,15351.6
2199.89,15351.9
2200.28,15352.3
2200.66,15352.6
2201.05,15352.9
2201.44,15353.3
2201.82,15353.6
2202.2,15354
2202.59,15354.3
2202.97,15354.6
2203.36,15355
2203.74,15355.3
2204.12,15355.6
2204.5,15355.9
2204.88,15356.2
2205.26,15356.6
2205.64,15356.9
2206.02,15357.2
2206.4,15357.5
2206.78,15357.8
2207.16,15358.1
2207.54,15358.4
2207.91,15358.7
2208.29,15359
2208.67,15359.3
2209.04,15359.5
2209.42,15359.8
2209.8,15360.1
2210.17,15360.4
2210.54,15360.6
2210.92,15360.9
2211.29,15361.2
2211.66,15361.4
2212.04,15361.7
2212.41,15361.9
2212.78,15362.2
2213.15,15362.4
2213.52,15362.6
2213.89,15362.9
2214.26,15363.1
2214.63,15363.3
2215,15363.6
2215.37,15363.8
2215.74,15364
2216.1,15364.2
2216.47,15364.4
2216.84,15364.6
2217.2,15364.8
2217.57,15365
2217.94,15365.2
2218.3,15365.4
2218.67,15365.5
2219.03,15365.7
2219.39,15365.9
2219.76,15366.1
2220.12,15366.2
2220.12,15366.2
2220.48,15366.4
2220.84,15366.5
2221.2,15366.7
2221.57,15366.8
2221.93,15367
2222.29,15367.1
2222.65,15367.3
2223,15367.4
2223.36,15367.5
2223.72,15367.6
2224.08,15367.7
2224.44,15367.9
2224.79,15368
2225.15,15368.1
2225.51,15368.2
2225.86,15368.3
2226.22,15368.4
2226.57,15368.5
2226.93,15368.5
2227.28,15368.6
2227.64,15368.7
2227.99,15368.8
2228.34,15368.9
2228.69,15368.9
2229.05,15369
2229.4,15369
2229.75,15369.1
2230.1,15369.1
2230.45,15369.2
2230.8,15369.2
2231.15,15369.3
2231.5,15369.3
2231.85,15369.3
2232.2,15369.4
2232.54,15369.4
2232.89,15369.4
2233.24,15369.4
2233.58,15369.5
2233.93,15369.5
2234.28,15369.5
2234.62,15369.5
2234.97,15369.5
2235.31,15369.5
2235.65,15369.4
2236,15369.4
2236.34,15369.4
2236.68,15369.4
2237.03,15369.4
2237.37,15369.3
2237.71,15369.3
2238.05,15369.3
2238.39,15369.2
2238.73,15369.2
2239.07,15369.2
2239.41,15369.1
2239.75,15369.1
2240.09,15369
2240.43,15368.9
2240.76,15368.9
2241.1,15368.8
2241.44,15368.7
2241.78,15368.7
2242.11,15368.6
2242.45,15368.5
2242.78,15368.4
2243.12,15368.3
2243.45,15368.2
2243.79,15368.1
2244.12,15368.1
2244.45,15368
2244.79,15367.9
2245.12,15367.7
2245.45,15367.6
2245.78,15367.5
2246.11,15367.4
2246.45,15367.3
2246.78,15367.2
2247.11,15367
2247.44,15366.9
2247.77,15366.8
2248.09,15366.6
2248.42,15366.5
2248.75,15366.4
2249.08,15366.2
2249.41,15366.1
2249.73,15365.9
2250.06,15365.8
2250.39,15365.6
2250.71,15365.5
2251.04,15365.3
2251.36,15365.1
2251.69,15365
2252.01,15364.8
2252.34,15364.6
2252.66,15364.5
2252.98,15364.3
2253.31,15364.1
2253.63,15363.9
2253.95,15363.8
2254.27,15363.6
2254.59,15363.4
2254.91,15363.2
2255.23,15363
2255.55,15362.8
2255.87,15362.6
2256.19,15362.4
2256.51,15362.2
2256.83,15362
2257.15,15361.8
2257.46,15361.6
2257.78,15361.4
2258.1,15361.2
2258.42,15361
2258.73,15360.8
2259.05,15360.6
2259.36,15360.4
2259.68,15360.1
2259.99,15359.9
2260.31,15359.7
2260.62,15359.5
2260.93,15359.2
2261.25,15359
2261.56,15358.8
2261.87,15358.6
2262.18,15358.3
2262.5,15358.1
2262.81,15357.9
2263.12,15357.6
2263.43,15357.4
2263.74,15357.1
2264.05,15356.9
2264.36,15356.7
2264.67,15356.4
2264.98,15356.2
2265.28,15355.9
2265.59,15355.7
2265.9,15355.4
2266.21,15355.2
2266.51,15354.9
2266.82,15354.7
2267.13,15354.4
2267.43,15354.2
2267.74,15353.9
2268.04,15353.7
2268.35,15353.4
2268.65,15353.2
2268.95,15352.9
2269.26,15352.7
2269.56,15352.4
2269.86,15352.1
2270.17,15351.9
2270.47,15351.6
2270.77,15351.4
2271.07,15351.1
2271.37,15350.9
2271.67,15350.6
2271.97,15350.3
2272.27,15350.1
2272.57,15349.8
2272.87,15349.6
2273.17,15349.3
2273.47,15349
2273.77,15348.8
2274.06,15348.5
2274.36,15348.3
2274.66,15348
2274.96,15347.7
2275.25,15347.5
2275.55,15347.2
2275.84,15347
2276.14,15346.7
2276.43,15346.5
2276.73,15346.2
2277.02,15345.9
2277.32,15345.7
2277.61,15345.4
2277.9,15345.2
2278.19,15344.9
2278.49,15344.7
2278.78,15344.4
2279.07,15344.1
2279.36,15343.9
2279.65,15343.6
2279.94,15343.4
2279.94,15343.4
2280.23,15343.1
2280.52,15342.9
2280.81,15342.6
2281.1,15342.4
2281.39,15342.1
2281.68,15341.9
2281.97,15341.6
2282.26,15341.4
2282.54,15341.1
2282.83,15340.8
2283.12,15340.6
2283.4,15340.3
2283.69,15340.1
2283.97,15339.8
2284.26,15339.6
2284.55,15339.3
2284.83,15339.1
2285.11,15338.9
2285.4,15338.6
2285.68,15338.4
2285.97,15338.1
2286.25,15337.9
2286.53,15337.6
2286.81,15337.4
2287.1,15337.1
2287.38,15337
2287.66,15336.8
2287.94,15336.2
2288.22,15333.5
2288.5,15327.9
2288.78,15331.9
2289.06,15409.9
2289.34,15917.5
2289.62,17578.3
2289.9,20568.8
2290.17,23614.6
2290.45,25770.9
2290.73,27306.8
2291.01,28495.3
2291.28,29474.3
2291.56,30316.6
2291.84,31060.9
2292.11,31730.5
2292.39,32340.8
2292.66,32902.3
2292.94,33422.7
2293.21,33908
2293.49,34363.1
2293.76,34791.8
2294.04,35197
2294.31,35581.2
2294.58,35946.7
2294.85,36295.5
2295.13,36629.2
2295.4,36949.2
2295.67,37256.7
2295.94,37552.8
2296.21,37838.3
2296.48,38114.2
2296.75,38381.1
2297.02,38639.6
2297.29,38890.3
2297.56,39133.7
2297.83,39370.2
2298.1,39600.5
2298.37,39824.9
2298.64,40043.8
2298.9,40257.4
2299.17,40466.2
2299.44,40670.4
2299.71,40870.2
2299.97,41066
2300.24,41257.7
2300.5,41445.8
2300.77,41630.2
2301.03,41811.1
2301.3,41988.7
2301.56,42163
2301.83,42334.2
2302.09,42502.4
2302.36,42667.7
2302.62,42830.1
2302.88,42989.9
2303.14,43147.1
2303.41,43301.8
2303.67,43454.1
2303.93,43604.1
2304.19,43751.8
2304.45,43897.4
2304.71,44040.9
2304.97,44182.4
2305.23,44321.9
2305.49,44459.5
2305.75,44595.2
2306.01,44729.2
2306.27,44861.4
2306.53,44991.9
2306.79,45120.8
2307.05,45248
2307.3,45373.7
2307.56,45497.9
2307.82,45620.6
2308.07,45741.8
2308.33,45861.6
2308.59,45980.1
2308.84,46097.2
2309.1,46212.9
2309.35,46327.4
2309.61,46440.7
2309.86,46552.7
2310.12,46663.5
2310.37,46773.2
2310.62,46881.6
2310.88,46989
2311.13,47095.2
2311.38,47200.4
2311.63,47304.5
2311.89,47407.5
2312.14,47509.6
2312.39,47610.6
2312.64,47710.6
2312.89,47809.6
2313.14,47907.7
2313.39,48004.9
2313.64,48101.1
2313.89,48196.5
2314.14,48290.9
2314.39,48384.4
2314.64,48477.1
2314.89,48568.9
2315.14,48659.9
2315.38,48750.1
2315.63,48839.4
2315.88,48928
2316.13,49015.7
2316.37,49102.7
2316.62,49188.9
2316.87,49274.3
2317.11,49359
2317.36,49443
2317.6,49526.2
2317.85,49608.7
2318.09,49690.5
2318.34,49771.6
2318.58,49852.1
2318.82,49931.8
2319.07,50010.9
2319.31,50089.4
2319.55,50167.2
2319.79,50244.3
2320.04,50320.9
2320.28,50396.8
2320.52,50472.1
2320.76,50546.7
2321,50620.8
2321.24,50694.3
2321.48,50767.2
2321.72,50839.5
2321.96,50911.3
2322.2,50982.5
2322.44,51053.1
2322.68,51123.1
2322.92,51192.6
2323.16,51261.5
2323.4,51329.9
2323.64,51397.7
2323.87,51465
2324.11,51531.8
2324.35,51598
2324.58,51663.6
2324.82,51728.7
2325.06,51793.3
2325.29,51857.3
2325.53,51920.8
2325.76,51983.7
2326,52046.1
2326.23,52108
2326.47,52169.3
2326.7,52230
2326.94,52290.2
2327.17,52349.8
2327.4,52408.8
2327.64,52467.3
2327.87,52525.2
2328.1,52582.6
2328.33,52639.3
2328.57,52695.5
2328.8,52751
2329.03,52806
2329.26,52860.3
2329.49,52914
2329.72,52967.1
2329.95,53019.6
2330.18,53071.4
2330.41,53122.6
2330.64,53173.2
2330.87,53223
2331.1,53272.3
2331.33,53320.8
2331.56,53368.6
2331.78,53415.8
2332.01,53462.3
2332.24,53508
2332.47,53553.1
2332.69,53597.4
2332.92,53641
2333.15,53683.9
2333.37,53726
2333.6,53767.4
2333.82,53808.1
2334.05,53848
2334.28,53887.1
2334.5,53925.5
2334.72,53963.1
2334.95,54000
2335.17,54036.1
2335.4,54071.4
2335.62,54106
2335.84,54139.9
2336.07,54173
2336.29,54205.3
2336.51,54237
2336.73,54267.9
2336.95,54298.1
2337.18,54327.6
2337.4,54356.4
2337.62,54384.5
2337.84,54412
2338.06,54438.9
2338.28,54465.2
2338.5,54491
2338.72,54516.2
2338.94,54540.9
2339.16,54565.2
2339.38,54589
2339.6,54612.5
2339.81,54635.6
2340.03,54658.5
2340.25,54681.2
2340.47,54703.7
2340.69,54726.2
2340.9,54748.6
2341.12,54771.1
2341.34,54793.8
2341.55,54816.8
2341.77,54840
2341.98,54863.8
2342.2,54888.1
2342.41,54913
2342.63,54938.8
2342.84,54965.4
2343.06,54993.2
2343.27,55022.1
2343.49,55052.5
2343.7,55084.3
2343.91,55117.9
2344.13,55153.3
2344.34,55190.9
2344.55,55230.7
2344.77,55273.1
2344.98,55318.2
2345.19,55366.2
2345.4,55417.5
2345.61,55472.2
2345.82,55530.8
2346.03,55593.3
2346.25,55660.3
2346.46,55731.9
2346.67,55808.5
2346.88,55890.5
2347.09,55978.2
2347.29,56072
2347.5,56172.3
2347.71,56279.4
2347.92,56394
2348.13,56516.3
2348.34,56646.8
2348.55,56786.1
2348.75,56934.6
2348.96,57092.8
2349.17,57261.3
2349.37,57440.6
2349.58,57631.2
2349.79,57833.8
2349.99,58048.8
2350.2,58276.8
2350.41,58518.5
2350.61,58774.3
2350.82,59044.7
2351.02,59330
2351.23,59630.4
2351.43,59945.8
2351.63,60275.4
2351.84,60616.5
2352.04,60967.8
2352.24,61302.3
2352.45,61665
2352.65,61740.2
2352.85,63318.3
2353.06,62456.1
2353.23,60534.4
2353.42,61052.6
2353.62,60316.6
2353.82,59794.9
2354.02,59232.9
2354.22,58786.9
2354.42,58413.9
2354.63,58122.4
2354.83,57895.2
2355.03,57723.2
2355.23,57597.7
2355.43,57512
2355.64,57460.8
2355.84,57440.1
2356.04,57446.5
2356.24,57477.2
2356.45,57529.7
2356.65,57601.9
2356.85,57691.9
2357.05,57798.5
2357.25,57919.7
2357.46,58054.7
2357.66,58202.5
2357.86,58362.4
2358.06,58533.9
2358.27,58715.8
2358.47,58907.8
2358.67,59109.2
2358.87,59319.4
2359.07,59538.2
2359.28,59764.5
2359.48,59998.6
2359.68,60239.9
2359.88,60488.3
2360.08,60744.2
2360.29,61006.6
2360.49,61275.9
2360.69,61551.3
2360.89,61832.8
2361.1,62120.5
2361.3,62413.3
2361.5,62712
2361.7,63015.8
2361.9,63325.1
2362.11,63640.3
2362.31,63960.5
2362.51,64286.8
2362.71,64618
2362.92,64954.2
2363.12,65295.8
2363.32,65641.6
2363.52,65992.6
2363.72,66347.8
2363.93,66707.7
2364.13,67072.8
2364.33,67442.5
2364.53,67817.9
2364.73,68197.5
2364.94,68581.9
2365.14,68971.1
2365.34,69364.2
2365.54,69762.1
2365.75,70163.5
2365.75,70163.5
2365.95,70569.1
2366.15,70979.2
2366.35,71393.8
2366.55,71813.6
2366.76,72237.4
2366.96,72665.8
2367.16,73098.2
2367.36,73534.4
2367.57,73975
2367.77,74418.3
2367.97,74865.5
2368.17,75316.5
2368.37,75771.6
2368.58,76231.4
2368.78,76694.7
2368.98,77162.2
2369.18,77633.1
2369.39,78107.5
2369.59,78585.6
2369.79,79066
2369.99,79549.9
2370.19,80036.6
2370.4,80526.7
2370.6,81020.8
2370.8,81517.8
2371,82018.7
2371.2,82522.3
2371.41,83028.7
2371.61,83538.4
2371.81,84049.7
2372.01,84564
2372.22,85080.2
2372.42,85599.1
2372.62,86121.1
2372.82,86645.6
2373.02,87173.5
2373.23,87703.4
2373.43,88235.6
2373.63,88770.5
2373.83,89306.6
2374.04,89845.1
2374.24,90384.7
2374.44,90926.2
2374.64,91470.1
2374.84,92016.1
2375.05,92565.2
2375.25,93115.8
2375.45,93668.6
2375.65,94223.2
2375.86,94779
2376.06,95336.8
2376.26,95895
2376.46,96454.8
2376.66,97016.2
2376.86,97579.8
2377.07,98146.2
2377.27,98713.9
2377.47,99283.9
2377.67,99855.2
2377.88,100428
2378.08,101002
2378.28,101577
2378.48,102154
2378.68,102731
2378.89,103311
2379.09,103893
2379.29,104477
2379.49,105063
2379.7,105650
2379.9,106238
2380.1,106829
2380.3,107420
2380.5,108012
2380.71,108606
2380.91,109201
2381.11,109799
2381.31,110398
2381.52,110999
2381.72,111602
2381.92,112206
2382.12,112812
2382.32,113419
2382.53,114027
2382.73,114636
2382.93,115246
2383.13,115858
2383.33,116472
2383.54,117089
2383.74,117706
2383.94,118326
2384.14,118946
2384.35,119568
2384.55,120190
2384.75,120813
2384.95,121437
2385.15,122063
2385.36,122690
2385.56,123319
2385.76,123949
2385.96,124581
2386.17,125213
2386.37,125846
2386.57,126480
2386.77,127114
2386.97,127748
2387.18,128382
2387.38,129018
2387.58,129656
2387.78,130293
2387.98,130932
2388.19,131571
2388.39,132210
2388.59,132849
2388.79,133487
2389,134125
2389.2,134762
2389.4,135400
2389.6,136039
2389.8,136677
2390.01,137316
2390.21,137954
2390.41,138591
2390.61,139228
2390.82,139864
2391.02,140498
2391.22,141132
2391.42,141765
2391.62,142397
2391.83,143029
2392.03,143661
2392.23,144292
2392.43,144921
2392.64,145550
2392.84,146177
2393.04,146803
2393.24,147426
2393.44,148048
2393.65,148670
2393.85,149290
2394.05,149910
2394.25,150529
2394.45,151146
2394.66,151762
2394.86,152376
2395.06,152988
2395.26,153598
2395.47,154206
2395.67,154812
2395.87,155417
2396.07,156022
2396.27,156625
2396.48,157227
2396.68,157827
2396.88,158425
2397.08,159021
2397.29,159614
2397.49,160205
2397.69,160794
2397.89,161382
2398.09,161969
2398.3,162554
2398.5,163137
2398.7,163718
2398.9,164297
2399.1,164874
2399.31,165448
2399.51,166020
2399.71,166589
2399.91,167156
2400.11,167722
2400.32,168285
2400.52,168847
2400.72,169406
2400.92,169963
2401.13,170518
2401.33,171070
2401.53,171618
2401.73,172164
2401.73,172164
2401.93,172708
2402.14,173249
2402.34,173788
2402.54,174325
2402.74,174859
2402.95,175390
2403.15,175919
2403.35,176444
2403.55,176967
2403.75,177486
2403.96,178002
2404.16,178515
2404.36,179026
2404.56,179535
2404.76,180041
2404.97,180543
2405.17,181043
2405.37,181540
2405.57,182033
2405.78,182523
2405.98,183009
2406.18,183493
2406.38,183974
2406.58,184453
2406.79,184929
2406.99,185402
2407.19,185873
2407.39,186340
2407.6,186805
2407.8,187266
2408,187724
2408.2,188180
2408.4,188633
2408.61,189083
2408.81,189531
2409.01,189976
2409.21,190418
2409.42,190857
2409.62,191293
2409.82,191725
2410.02,192154
2410.22,192579
2410.43,193000
2410.63,193419
2410.83,193834
2411.03,194246
2411.23,194655
2411.44,195059
2411.64,195460
2411.84,195857
2412.04,196250
2412.25,196639
2412.45,197024
2412.65,197405
2412.85,197782
2413.05,198156
2413.26,198525
2413.46,198890
2413.66,199251
2413.86,199607
2414.07,199958
2414.27,200303
2414.47,200644
2414.67,200980
2414.87,201312
2415.08,201639
2415.28,201962
2415.48,202279
2415.68,202592
2415.89,202900
2416.09,203203
2416.29,203501
2416.49,203795
2416.69,204084
2416.89,204370
2417.1,204652
2417.3,204929
2417.5,205203
2417.7,205473
2417.91,205738
2418.11,205999
2418.31,206256
2418.51,206508
2418.71,206755
2418.92,206997
2419.12,207235
2419.32,207468
2419.52,207695
2419.73,207917
2419.93,208132
2420.13,208341
2420.33,208543
2420.53,208739
2420.74,208927
2420.94,209109
2421.14,209283
2421.34,209450
2421.54,209609
2421.75,209761
2421.95,209904
2422.15,210040
2422.35,210167
2422.56,210286
2422.76,210396
2422.96,210498
2423.16,210591
2423.36,210676
2423.57,210752
2423.77,210819
2423.97,210878
2424.17,210927
2424.38,210968
2424.58,211000
2424.78,211023
2424.98,211038
2425.18,211044
2425.39,211042
2425.59,211031
2425.79,211013
2425.99,210986
2426.2,210952
2426.4,210909
2426.6,210859
2426.8,210802
2427,210736
2427.21,210664
2427.41,210583
2427.61,210496
2427.81,210400
2428.01,210298
2428.22,210189
2428.42,210072
2428.62,209949
2428.82,209820
2429.03,209684
2429.23,209542
2429.43,209394
2429.63,209239
2429.83,209079
2430.04,208914
2430.24,208743
2430.44,208568
2430.64,208388
2430.85,208204
2431.05,208017
2431.25,207827
2431.45,207634
2431.65,207438
2431.86,207240
2432.06,207041
2432.26,206840
2432.46,206639
2432.66,206438
2432.87,206237
2433.07,206037
2433.27,205838
2433.47,205641
2433.67,205445
2433.88,205252
2434.08,205060
2434.28,204870
2434.48,204684
2434.69,204500
2434.89,204319
2435.09,204142
2435.29,203967
2435.49,203796
2435.7,203627
2435.9,203461
2436.1,203297
2436.3,203136
2436.51,202976
2436.71,202819
2436.91,202662
2437.11,202508
2437.31,202355
2437.52,202202
2437.72,202050
2437.92,201899
2438.12,201747
2438.32,201596
2438.53,201445
2438.73,201294
2438.93,201143
2439.13,200993
2439.34,200842
2439.54,200692
2439.74,200542
2439.94,200392
2440.14,200242
2440.35,200093
2440.55,199944
2440.75,199797
2440.95,199650
2441.16,199504
2441.36,199360
2441.56,199218
2441.76,199077
2441.96,198937
2442.17,198799
2442.37,198663
2442.57,198528
2442.77,198395
2442.97,198263
2443.18,198133
2443.38,198004
2443.58,197876
2443.78,197750
2443.99,197626
2444.19,197502
2444.39,197380
2444.59,197258
2444.79,197138
2445,197019
2445.2,196901
2445.4,196785
2445.6,196670
2445.8,196556
2446.01,196443
2446.21,196332
2446.21,196332
2446.41,196222
2446.61,196113
2446.82,196005
2447.02,195897
2447.22,195791
2447.42,195686
2447.62,195581
2447.83,195478
2448.03,195375
2448.23,195272
2448.43,195170
2448.63,195069
2448.84,194968
2449.04,194868
2449.24,194768
2449.44,194668
2449.65,194569
2449.85,194471
2450.05,194373
2450.25,194276
2450.45,194179
2450.66,194083
2450.86,193987
2451.06,193892
2451.26,193798
2451.47,193704
2451.67,193611
2451.87,193519
2452.07,193427
2452.27,193336
2452.48,193246
2452.68,193157
2452.88,193069
2453.08,192981
2453.28,192894
2453.49,192807
2453.69,192722
2453.89,192637
2454.09,192553
2454.3,192470
2454.5,192388
2454.7,192306
2454.9,192226
2455.1,192146
2455.31,192067
2455.51,191988
2455.71,191911
2455.91,191834
2456.12,191758
2456.32,191684
2456.52,191610
2456.72,191537
2456.92,191464
2457.13,191393
2457.33,191322
2457.53,191252
2457.73,191183
2457.93,191115
2458.14,191048
2458.34,190981
2458.54,190916
2458.74,190851
2458.94,190787
2459.15,190724
2459.35,190661
2459.55,190600
2459.75,190539
2459.96,190478
2460.16,190419
2460.36,190360
2460.56,190302
2460.76,190245
2460.97,190189
2461.17,190133
2461.37,190078
2461.57,190023
2461.78,189969
2461.98,189916
2462.18,189864
2462.38,189812
2462.58,189761
2462.79,189711
2462.99,189661
2463.19,189612
2463.39,189563
2463.59,189516
2463.8,189468
2464,189422
2464.2,189376
2464.4,189331
2464.61,189286
2464.81,189242
2465.01,189199
2465.21,189157
2465.41,189114
2465.62,189073
2465.82,189032
2466.02,188991
2466.22,188951
2466.43,188912
2466.63,188873
2466.83,188834
2467.03,188797
2467.23,188759
2467.44,188722
2467.64,188685
2467.84,188649
2468.04,188612
2468.24,188577
2468.45,188541
2468.65,188506
2468.85,188471
2469.05,188437
2469.26,188403
2469.46,188369
2469.66,188335
2469.86,188302
2470.06,188269
2470.27,188236
2470.47,188203
2470.67,188171
2470.87,188140
2471.08,188108
2471.28,188078
2471.48,188047
2471.68,188017
2471.88,187988
2472.09,187958
2472.29,187930
2472.49,187902
2472.69,187874
2472.9,187847
2473.1,187820
2473.3,187794
2473.5,187769
2473.7,187744
2473.9,187719
2474.11,187695
2474.31,187670
2474.51,187647
2474.71,187623
2474.92,187600
2475.12,187577
2475.32,187555
2475.52,187532
2475.72,187510
2475.93,187488
2476.13,187466
2476.33,187444
2476.53,187423
2476.74,187401
2476.94,187380
2477.14,187358
2477.34,187337
2477.54,187316
2477.75,187295
2477.95,187273
2478.15,187252
2478.35,187231
2478.56,187210
2478.76,187189
2478.96,187168
2479.16,187147
2479.36,187126
2479.57,187105
2479.77,187084
2479.97,187064
2480.17,187043
2480.37,187022
2480.58,187001
2480.78,186981
2480.98,186961
2481.18,186940
2481.39,186920
2481.59,186900
2481.79,186881
2481.99,186861
2482.19,186842
2482.4,186822
2482.6,186803
2482.8,186785
2483,186766
2483.21,186748
2483.41,186730
2483.61,186712
2483.81,186694
2484.01,186677
2484.22,186659
2484.42,186642
2484.62,186625
2484.82,186608
2485.02,186592
2485.23,186575
2485.43,186559
2485.63,186543
2485.83,186527
2486.04,186511
2486.24,186495
2486.44,186480
2486.64,186464
2486.84,186449
2487.05,186434
2487.25,186419
2487.45,186404
2487.65,186389
2487.86,186375
2488.06,186361
2488.26,186347
2488.46,186333
2488.66,186319
2488.87,186305
2489.07,186291
2489.27,186278
2489.47,186265
2489.68,186252
2489.88,186239
2490.08,186226
2490.28,186213
2490.48,186201
2490.69,186188
2490.89,186176
2491.09,186164
2491.29,186152
2491.49,186140
2491.7,186128
2491.9,186116
2492.1,186105
2492.3,186093
2492.5,186082
2492.71,186071
2492.91,186059
2493.11,186048
2493.31,186037
2493.52,186027
2493.72,186016
2493.92,186005
2494.12,185995
2494.32,185984
2494.53,185974
2494.73,185963
2494.93,185953
2495.13,185943
2495.34,185933
2495.54,185923
2495.74,185912
2495.94,185902
2496.14,185892
2496.35,185882
2496.55,185872
2496.75,185862
2496.95,185852
2497.15,185841
2497.36,185831
2497.56,185821
2497.76,185810
2497.96,185800
2498.17,185789
2498.37,185778
2498.57,185767
2498.77,185756
2498.97,185745
2499.18,185734
2499.38,185723
2499.58,185712
2499.78,185700
2499.99,185689
2500.19,185678
2500.39,185667
2500.59,185656
2500.79,185645
2501,185635
2501.2,185625
2501.4,185616
2501.6,185606
2501.81,185598
2502.01,185589
2502.21,185581
2502.41,185574
2502.61,185567
2502.82,185561
2503.02,185555
2503.22,185549
2503.41,185544
2503.57,185540
2503.71,185542
2503.82,185558
2503.9,185579
2503.97,185487
2504.03,184937
2504.07,183342
2504.11,179023
2504.14,167100
2504.17,161589
2504.19,9411.48
