x(mm),P (Pa)
1758.01,15341.9
1758.31,15342.4
1758.62,15342.9
1758.92,15343.4
1759.23,15343.9
1759.53,15344.4
1759.84,15345
1760.15,15345.6
1760.45,15346.2
1760.76,15346.9
1761.06,15347.5
1761.37,15348.2
1761.67,15348.8
1761.98,15349.5
1762.28,15350.2
1762.58,15350.9
1762.89,15351.6
1763.19,15352.3
1763.5,15353.1
1763.8,15353.8
1764.11,15354.5
1764.41,15355.2
1764.71,15355.9
1765.02,15356.6
1765.32,15357.3
1765.62,15358
1765.93,15358.7
1766.23,15359.4
1766.53,15360.1
1766.83,15360.7
1767.14,15361.4
1767.44,15362
1767.74,15362.6
1768.04,15363.2
1768.35,15363.7
1768.65,15364.3
1768.95,15364.8
1769.25,15365.3
1769.55,15365.8
1769.85,15366.2
1770.16,15366.7
1770.46,15367.1
1770.76,15367.4
1771.06,15367.8
1771.36,15368.1
1771.66,15368.4
1771.96,15368.6
1772.26,15368.8
1772.56,15369
1772.86,15369.2
1773.16,15369.3
1773.46,15369.4
1773.76,15369.5
1774.06,15369.5
1774.36,15369.5
1774.66,15369.5
1774.96,15369.4
1775.26,15369.3
1775.56,15369.2
1775.86,15369
1776.16,15368.8
1776.46,15368.6
1776.76,15368.3
1777.06,15368
1777.35,15367.7
1777.65,15367.4
1777.95,15367
1778.25,15366.6
1778.55,15366.2
1778.84,15365.8
1779.14,15365.3
1779.44,15364.8
1779.74,15364.3
1780.04,15363.7
1780.33,15363.2
1780.63,15362.6
1780.93,15362
1781.22,15361.4
1781.52,15360.7
1781.82,15360.1
1782.11,15359.4
1782.41,15358.7
1782.71,15358.1
1783,15357.4
1783.3,15356.7
1783.6,15355.9
1783.89,15355.2
1784.19,15354.5
1784.48,15353.8
1784.78,15353.1
1785.07,15352.3
1785.37,15351.6
1785.66,15350.9
1785.96,15350.2
1786.25,15349.5
1786.55,15348.8
1786.84,15348.1
1787.14,15347.4
1787.43,15346.7
1787.73,15346
1788.02,15345.4
1788.32,15344.7
1788.61,15344.1
1788.9,15343.5
1789.2,15342.9
1789.49,15342.3
1789.78,15341.8
1790.08,15341.3
1790.37,15340.8
1790.66,15340.3
1790.96,15339.8
1791.25,15339.4
1791.54,15339
1791.84,15338.6
1792.13,15338.2
1792.42,15337.9
1792.71,15337.6
1793,15337.4
1793.3,15337.1
1793.59,15336.9
1793.88,15336.7
1794.17,15336.6
1794.46,15336.5
1794.76,15336.4
1795.05,15336.3
1795.34,15336.3
1795.63,15336.3
1795.92,15336.3
1796.21,15336.4
1796.5,15336.5
1796.79,15336.6
1797.08,15336.8
1797.37,15337
1797.66,15337.2
1797.96,15337.5
1798.25,15337.8
1798.54,15338.1
1798.83,15338.4
1799.11,15338.8
1799.4,15339.2
1799.69,15339.6
1799.98,15340.1
1800.27,15340.5
1800.56,15341
1800.85,15341.5
1801.14,15342.1
1801.43,15342.6
1801.72,15343.2
1802.01,15343.8
1802.29,15344.4
1802.58,15345
1802.87,15345.7
1803.16,15346.4
1803.45,15347
1803.74,15347.7
1804.02,15348.4
1804.31,15349.1
1804.6,15349.8
1804.89,15350.5
1805.17,15351.2
1805.46,15351.9
1805.75,15352.7
1806.03,15353.4
1806.32,15354.1
1806.61,15354.8
1806.9,15355.6
1807.18,15356.3
1807.47,15357
1807.75,15357.7
1808.04,15358.4
1808.33,15359
1808.61,15359.7
1808.9,15360.4
1809.18,15361
1809.47,15361.6
1809.76,15362.2
1810.04,15362.8
1810.33,15363.4
1810.61,15364
1810.9,15364.5
1811.18,15365
1811.47,15365.5
1811.75,15366
1812.04,15366.4
1812.32,15366.9
1812.6,15367.3
1812.89,15367.6
1813.17,15368
1813.46,15368.3
1813.74,15368.6
1814.02,15368.9
1814.31,15369.1
1814.59,15369.3
1814.88,15369.5
1815.16,15369.7
1815.44,15369.8
1815.72,15369.9
1816.01,15369.9
1816.29,15370
1816.57,15370
1816.86,15369.9
1817.14,15369.9
1817.42,15369.8
1817.7,15369.7
1817.99,15369.5
1818.27,15369.3
1818.55,15369.1
1818.83,15368.9
1819.11,15368.6
1819.4,15368.3
1819.68,15368
1819.96,15367.7
1820.24,15367.3
1820.52,15366.9
1820.8,15366.5
1821.08,15366
1821.36,15365.6
1821.64,15365.1
1821.92,15364.6
1822.21,15364
1822.49,15363.5
1822.77,15362.9
1823.05,15362.3
1823.33,15361.7
1823.61,15361.1
1823.89,15360.4
1824.17,15359.8
1824.45,15359.1
1824.72,15358.4
1825,15357.8
1825.28,15357.1
1825.56,15356.3
1825.84,15355.6
1826.12,15354.9
1826.4,15354.2
1826.68,15353.5
1826.96,15352.7
1827.24,15352
1827.51,15351.2
1827.79,15350.5
1828.07,15349.8
1828.35,15349
1828.63,15348.3
1828.9,15347.6
1829.18,15346.9
1829.46,15346.2
1829.74,15345.5
1830.01,15344.8
1830.29,15344.1
1830.57,15343.4
1830.85,15342.8
1831.12,15342.1
1831.4,15341.5
1831.68,15340.9
1831.95,15340.3
1832.23,15339.7
1832.51,15339.2
1832.78,15338.6
1833.06,15338.1
1833.33,15337.6
1833.61,15337.1
1833.89,15336.7
1834.16,15336.3
1834.44,15335.8
1834.71,15335.5
1834.99,15335.1
1835.26,15334.8
1835.54,15334.5
1835.81,15334.2
1836.09,15334
1836.36,15333.7
1836.64,15333.6
1836.91,15333.4
1837.19,15333.3
1837.46,15333.2
1837.74,15333.1
1838.01,15333
1838.28,15333
1838.56,15333
1838.83,15333.1
1839.11,15333.1
1839.38,15333.2
1839.65,15333.4
1839.93,15333.5
1840.2,15333.7
1840.47,15333.9
1840.75,15334.2
1841.02,15334.4
1841.29,15334.7
1841.56,15335.1
1841.84,15335.4
1842.11,15335.8
1842.38,15336.2
1842.65,15336.6
1842.93,15337.1
1843.2,15337.5
1843.47,15338
1843.74,15338.6
1844.01,15339.1
1844.29,15339.7
1844.56,15340.2
1844.83,15340.8
1845.1,15341.4
1845.37,15342.1
1845.64,15342.7
1845.91,15343.4
1846.18,15344
1846.45,15344.7
1846.73,15345.4
1847,15346.1
1847.27,15346.8
1847.54,15347.6
1847.81,15348.3
1848.08,15349
1848.35,15349.8
1848.62,15350.5
1848.89,15351.2
1849.16,15352
1849.43,15352.7
1849.7,15353.5
1849.97,15354.2
1850.23,15355
1850.5,15355.7
1850.77,15356.4
1851.04,15357.1
1851.31,15357.9
1851.58,15358.6
1851.85,15359.3
1852.12,15359.9
1852.38,15360.6
1852.65,15361.3
1852.92,15361.9
1853.19,15362.5
1853.46,15363.2
1853.73,15363.8
1853.99,15364.3
1854.26,15364.9
1854.53,15365.4
1854.8,15366
1855.06,15366.5
1855.33,15366.9
1855.6,15367.4
1855.86,15367.8
1856.13,15368.2
1856.4,15368.6
1856.66,15369
1856.93,15369.3
1857.2,15369.6
1857.46,15369.9
1857.73,15370.2
1858,15370.4
1858.26,15370.6
1858.53,15370.8
1858.79,15371
1859.06,15371.1
1859.33,15371.2
1859.59,15371.2
1859.86,15371.3
1860.12,15371.3
1860.39,15371.3
1860.65,15371.2
1860.92,15371.2
1861.18,15371.1
1861.45,15371
1861.71,15370.8
1861.98,15370.6
1862.24,15370.4
1862.5,15370.2
1862.77,15369.9
1863.03,15369.6
1863.3,15369.3
1863.56,15369
1863.82,15368.7
1864.09,15368.3
1864.35,15367.9
1864.62,15367.4
1864.88,15367
1865.14,15366.5
1865.41,15366
1865.67,15365.5
1865.93,15365
1866.19,15364.4
1866.46,15363.9
1866.72,15363.3
1866.98,15362.7
1867.24,15362.1
1867.51,15361.4
1867.77,15360.8
1868.03,15360.1
1868.29,15359.5
1868.56,15358.8
1868.82,15358.1
1869.08,15357.4
1869.34,15356.7
1869.6,15355.9
1869.86,15355.2
1870.12,15354.5
1870.39,15353.8
1870.65,15353
1870.91,15352.3
1871.17,15351.5
1871.43,15350.8
1871.69,15350
1871.95,15349.3
1872.21,15348.5
1872.47,15347.8
1872.73,15347.1
1872.99,15346.3
1873.25,15345.6
1873.51,15344.9
1873.77,15344.2
1874.03,15343.5
1874.29,15342.8
1874.55,15342.1
1874.81,15341.4
1875.07,15340.7
1875.33,15340.1
1875.59,15339.5
1875.85,15338.8
1876.1,15338.2
1876.36,15337.6
1876.62,15337.1
1876.88,15336.5
1877.14,15336
1877.4,15335.4
1877.66,15334.9
1877.91,15334.5
1878.17,15334
1878.43,15333.6
1878.69,15333.1
1878.95,15332.8
1879.2,15332.4
1879.46,15332
1879.72,15331.7
1879.98,15331.4
1880.23,15331.1
1880.49,15330.9
1880.75,15330.7
1881,15330.5
1881.26,15330.3
1881.52,15330.1
1881.77,15330
1882.03,15329.9
1882.29,15329.9
1882.54,15329.8
1882.8,15329.8
1883.06,15329.8
1883.31,15329.9
1883.57,15329.9
1883.82,15330
1884.08,15330.2
1884.33,15330.3
1884.59,15330.5
1884.85,15330.7
1885.1,15330.9
1885.36,15331.1
1885.61,15331.4
1885.87,15331.7
1886.12,15332.1
1886.38,15332.4
1886.63,15332.8
1886.88,15333.2
1887.14,15333.6
1887.39,15334
1887.65,15334.5
1887.9,15335
1888.16,15335.5
1888.41,15336
1888.66,15336.5
1888.92,15337.1
1889.17,15337.7
1889.42,15338.3
1889.68,15338.9
1889.93,15339.5
1890.18,15340.1
1890.44,15340.8
1890.69,15341.5
1890.94,15342.1
1891.2,15342.8
1891.45,15343.5
1891.7,15344.2
1891.95,15345
1892.21,15345.7
1892.46,15346.4
1892.71,15347.2
1892.96,15347.9
1893.22,15348.6
1893.47,15349.4
1893.72,15350.1
1893.97,15350.9
1894.22,15351.6
1894.47,15352.4
1894.73,15353.1
1894.98,15353.9
1895.23,15354.6
1895.48,15355.4
1895.73,15356.1
1895.98,15356.8
1896.23,15357.5
1896.48,15358.3
1896.73,15359
1896.98,15359.6
1897.23,15360.3
1897.48,15361
1897.73,15361.7
1897.98,15362.3
1898.23,15362.9
1898.48,15363.5
1898.73,15364.1
1898.98,15364.7
1899.23,15365.3
1899.48,15365.9
1899.73,15366.4
1899.98,15366.9
1900.23,15367.4
1900.48,15367.9
1900.73,15368.3
1900.98,15368.8
1901.23,15369.2
1901.48,15369.6
1901.72,15370
1901.97,15370.3
1902.22,15370.6
1902.47,15370.9
1902.72,15371.2
1902.97,15371.5
1903.21,15371.7
1903.46,15371.9
1903.71,15372.1
1903.96,15372.2
1904.2,15372.4
1904.45,15372.5
1904.7,15372.6
1904.95,15372.6
1905.19,15372.7
1905.44,15372.7
1905.69,15372.7
1905.93,15372.6
1906.18,15372.6
1906.43,15372.5
1906.67,15372.4
1906.92,15372.2
1907.17,15372.1
1907.41,15371.9
1907.66,15371.7
1907.91,15371.4
1908.15,15371.2
1908.4,15370.9
1908.64,15370.6
1908.89,15370.3
1909.14,15369.9
1909.38,15369.6
1909.63,15369.2
1909.87,15368.8
1910.12,15368.3
1910.36,15367.9
1910.61,15367.4
1910.85,15366.9
1911.1,15366.4
1911.34,15365.9
1911.59,15365.4
1911.83,15364.8
1912.08,15364.2
1912.32,15363.6
1912.56,15363
1912.81,15362.4
1913.05,15361.8
1913.3,15361.2
1913.54,15360.5
1913.78,15359.8
1914.03,15359.2
1914.27,15358.5
1914.51,15357.8
1914.76,15357.1
1915,15356.4
1915.24,15355.7
1915.49,15354.9
1915.73,15354.2
1915.97,15353.5
1916.22,15352.7
1916.46,15352
1916.7,15351.3
1916.94,15350.5
1917.19,15349.8
1917.43,15349
1917.67,15348.3
1917.91,15347.5
1918.15,15346.8
1918.4,15346.1
1918.64,15345.3
1918.88,15344.6
1919.12,15343.9
1919.36,15343.2
1919.6,15342.5
1919.85,15341.8
1920.09,15341.1
1920.33,15340.4
1920.57,15339.7
1920.81,15339
1921.05,15338.4
1921.29,15337.7
1921.53,15337.1
1921.77,15336.5
1922.01,15335.9
1922.25,15335.3
1922.49,15334.7
1922.73,15334.2
1922.97,15333.6
1923.21,15333.1
1923.45,15332.6
1923.69,15332.1
1923.93,15331.6
1924.17,15331.2
1924.41,15330.7
1924.65,15330.3
1924.89,15329.9
1925.13,15329.5
1925.37,15329.2
1925.61,15328.8
1925.85,15328.5
1926.09,15328.2
1926.32,15328
1926.56,15327.7
1926.8,15327.5
1927.04,15327.3
1927.28,15327.1
1927.52,15326.9
1927.76,15326.8
1927.99,15326.7
1928.23,15326.6
1928.47,15326.6
1928.71,15326.5
1928.94,15326.5
1929.18,15326.5
1929.42,15326.5
1929.66,15326.6
1929.89,15326.7
1930.13,15326.8
1930.37,15326.9
1930.61,15327.1
1930.84,15327.2
1931.08,15327.4
1931.32,15327.7
1931.55,15327.9
1931.79,15328.2
1932.03,15328.5
1932.26,15328.8
1932.5,15329.1
1932.73,15329.5
1932.97,15329.8
1933.21,15330.2
1933.44,15330.6
1933.68,15331.1
1933.91,15331.5
1934.15,15332
1934.38,15332.5
1934.62,15333
1934.86,15333.5
1935.09,15334.1
1935.33,15334.6
1935.56,15335.2
1935.8,15335.8
1936.03,15336.4
1936.27,15337
1936.5,15337.6
1936.73,15338.3
1936.97,15338.9
1937.2,15339.6
1937.44,15340.3
1937.67,15340.9
1937.91,15341.6
1938.14,15342.3
1938.37,15343.1
1938.61,15343.8
1938.84,15344.5
1939.07,15345.2
1939.31,15346
1939.54,15346.7
1939.78,15347.4
1940.01,15348.2
1940.24,15348.9
1940.47,15349.7
1940.71,15350.4
1940.94,15351.1
1941.17,15351.9
1941.41,15352.6
1941.64,15353.4
1941.87,15354.1
1942.1,15354.8
1942.34,15355.6
1942.57,15356.3
1942.8,15357
1943.03,15357.7
1943.26,15358.4
1943.5,15359.1
1943.73,15359.8
1943.96,15360.4
1944.19,15361.1
1944.42,15361.8
1944.65,15362.4
1944.88,15363
1945.12,15363.6
1945.35,15364.2
1945.58,15364.8
1945.81,15365.4
1946.04,15366
1946.27,15366.5
1946.5,15367
1946.73,15367.5
1946.96,15368
1947.19,15368.5
1947.42,15369
1947.65,15369.4
1947.88,15369.8
1948.11,15370.2
1948.34,15370.6
1948.57,15371
1948.8,15371.3
1949.03,15371.7
1949.26,15372
1949.49,15372.3
1949.72,15372.5
1949.95,15372.8
1950.18,15373
1950.41,15373.2
1950.64,15373.4
1950.87,15373.5
1951.09,15373.7
1951.32,15373.8
1951.55,15373.9
1951.78,15374
1952.01,15374
1952.24,15374
1952.46,15374.1
1952.69,15374
1952.92,15374
1953.15,15373.9
1953.38,15373.9
1953.6,15373.8
1953.83,15373.6
1954.06,15373.5
1954.29,15373.3
1954.51,15373.1
1954.74,15372.9
1954.97,15372.7
1955.2,15372.5
1955.42,15372.2
1955.65,15371.9
1955.88,15371.6
1956.1,15371.3
1956.33,15370.9
1956.56,15370.5
1956.78,15370.2
1957.01,15369.8
1957.24,15369.3
1957.46,15368.9
1957.69,15368.5
1957.91,15368
1958.14,15367.5
1958.37,15367
1958.59,15366.5
1958.82,15366
1959.04,15365.4
1959.27,15364.8
1959.49,15364.3
1959.72,15363.7
1959.95,15363.1
1960.17,15362.5
1960.4,15361.9
1960.62,15361.2
1960.85,15360.6
1961.07,15359.9
1961.29,15359.3
1961.52,15358.6
1961.74,15357.9
1961.97,15357.2
1962.19,15356.5
1962.42,15355.8
1962.64,15355.1
1962.86,15354.4
1963.09,15353.7
1963.31,15353
1963.54,15352.3
1963.76,15351.6
1963.98,15350.8
1964.21,15350.1
1964.43,15349.4
1964.65,15348.6
1964.88,15347.9
1965.1,15347.2
1965.32,15346.5
1965.55,15345.7
1965.77,15345
1965.99,15344.3
1966.21,15343.6
1966.44,15342.9
1966.66,15342.2
1966.88,15341.4
1967.1,15340.8
1967.33,15340.1
1967.55,15339.4
1967.77,15338.7
1967.99,15338
1968.22,15337.4
1968.44,15336.7
1968.66,15336.1
1968.88,15335.5
1969.1,15334.8
1969.32,15334.2
1969.54,15333.6
1969.77,15333.1
1969.99,15332.5
1970.21,15331.9
1970.43,15331.4
1970.65,15330.9
1970.87,15330.3
1971.09,15329.8
1971.31,15329.4
1971.53,15328.9
1971.75,15328.4
1971.97,15328
1972.19,15327.6
1972.41,15327.2
1972.63,15326.8
1972.85,15326.4
1973.07,15326.1
1973.29,15325.8
1973.51,15325.4
1973.73,15325.2
1973.95,15324.9
1974.17,15324.6
1974.39,15324.4
1974.61,15324.2
1974.83,15324
1975.05,15323.8
1975.27,15323.7
1975.49,15323.5
1975.71,15323.4
1975.93,15323.3
1976.14,15323.2
1976.36,15323.2
1976.58,15323.2
1976.8,15323.2
1977.02,15323.2
1977.24,15323.2
1977.46,15323.2
1977.67,15323.3
1977.89,15323.4
1978.11,15323.5
1978.33,15323.7
1978.55,15323.8
1978.76,15324
1978.98,15324.2
1979.2,15324.4
1979.42,15324.6
1979.63,15324.9
1979.85,15325.2
1980.07,15325.5
1980.28,15325.8
1980.5,15326.1
1980.72,15326.5
1980.93,15326.8
1981.15,15327.2
1981.37,15327.6
1981.58,15328
1981.8,15328.5
1982.02,15328.9
1982.23,15329.4
1982.45,15329.9
1982.67,15330.4
1982.88,15330.9
1983.1,15331.4
1983.31,15332
1983.53,15332.5
1983.75,15333.1
1983.96,15333.7
1984.18,15334.3
1984.39,15334.9
1984.61,15335.5
1984.82,15336.1
1985.04,15336.7
1985.25,15337.4
1985.47,15338.1
1985.68,15338.7
1985.9,15339.4
1986.11,15340.1
1986.33,15340.8
1986.54,15341.5
1986.76,15342.2
1986.97,15342.9
1987.18,15343.6
1987.4,15344.3
1987.61,15345
1987.83,15345.7
1988.04,15346.4
1988.25,15347.2
1988.47,15347.9
1988.68,15348.6
1988.9,15349.3
1989.11,15350.1
1989.32,15350.8
1989.54,15351.5
1989.75,15352.2
1989.96,15353
1990.18,15353.7
1990.39,15354.4
1990.6,15355.1
1990.81,15355.8
1991.03,15356.5
1991.24,15357.2
1991.45,15357.9
1991.66,15358.6
1991.88,15359.2
1992.09,15359.9
1992.3,15360.6
1992.51,15361.2
1992.73,15361.8
1992.94,15362.5
1993.15,15363.1
1993.36,15363.7
1993.57,15364.3
1993.78,15364.9
1994,15365.4
1994.21,15366
1994.42,15366.5
1994.63,15367.1
1994.84,15367.6
1995.05,15368.1
1995.26,15368.6
1995.47,15369.1
1995.69,15369.5
1995.9,15370
1996.11,15370.4
1996.32,15370.8
1996.53,15371.2
1996.74,15371.6
1996.95,15371.9
1997.16,15372.3
1997.37,15372.6
1997.58,15372.9
1997.79,15373.2
1998,15373.5
1998.21,15373.8
1998.42,15374
1998.63,15374.2
1998.84,15374.4
1999.05,15374.6
1999.26,15374.8
1999.47,15374.9
1999.68,15375.1
1999.89,15375.2
2000.09,15375.3
2000.3,15375.3
2000.51,15375.4
2000.72,15375.4
2000.93,15375.5
2001.14,15375.5
2001.35,15375.4
2001.56,15375.4
2001.76,15375.3
2001.97,15375.3
2002.18,15375.2
2002.39,15375
2002.6,15374.9
2002.81,15374.8
2003.01,15374.6
2003.22,15374.4
2003.43,15374.2
2003.64,15374
2003.84,15373.7
2004.05,15373.5
2004.26,15373.2
2004.47,15372.9
2004.67,15372.6
2004.88,15372.3
2005.09,15371.9
2005.3,15371.6
2005.5,15371.2
2005.71,15370.8
2005.92,15370.4
2006.12,15370
2006.33,15369.6
2006.54,15369.1
2006.74,15368.7
2006.95,15368.2
2007.15,15367.7
2007.36,15367.2
2007.57,15366.7
2007.77,15366.2
2007.98,15365.6
2008.19,15365.1
2008.39,15364.5
2008.6,15364
2008.8,15363.4
2009.01,15362.8
2009.21,15362.2
2009.42,15361.6
2009.62,15361
2009.83,15360.3
2010.03,15359.7
2010.24,15359
2010.44,15358.4
2010.65,15357.7
2010.85,15357.1
2011.06,15356.4
2011.26,15355.7
2011.47,15355
2011.67,15354.4
2011.88,15353.7
2012.08,15353
2012.28,15352.3
2012.49,15351.6
2012.69,15350.9
2012.9,15350.2
2013.1,15349.5
2013.3,15348.8
2013.51,15348.1
2013.71,15347.4
2013.92,15346.7
2014.12,15346
2014.32,15345.2
2014.53,15344.5
2014.73,15343.8
2014.93,15343.1
2015.14,15342.5
2015.34,15341.8
2015.54,15341.1
2015.74,15340.4
2015.95,15339.7
2016.15,15339
2016.35,15338.4
2016.55,15337.7
2016.76,15337.1
2016.96,15336.4
2017.16,15335.8
2017.36,15335.1
2017.57,15334.5
2017.77,15333.9
2017.97,15333.3
2018.17,15332.7
2018.37,15332.1
2018.58,15331.5
2018.78,15330.9
2018.98,15330.4
2019.18,15329.8
2019.38,15329.3
2019.58,15328.8
2019.78,15328.2
2019.98,15327.7
2020.19,15327.3
2020.39,15326.8
2020.59,15326.3
2020.79,15325.9
2020.99,15325.4
2021.19,15325
2021.39,15324.6
2021.59,15324.2
2021.79,15323.8
2021.99,15323.5
2022.19,15323.1
2022.39,15322.8
2022.59,15322.5
2022.79,15322.2
2022.99,15321.9
2023.19,15321.6
2023.39,15321.4
2023.59,15321.1
2023.79,15320.9
2023.99,15320.7
2024.19,15320.5
2024.39,15320.3
2024.59,15320.2
2024.79,15320.1
2024.99,15319.9
2025.19,15319.8
2025.38,15319.8
2025.58,15319.7
2025.78,15319.7
2025.98,15319.6
2026.18,15319.6
2026.38,15319.6
2026.58,15319.7
2026.78,15319.7
2026.97,15319.8
2027.17,15319.8
2027.37,15319.9
2027.57,15320
2027.77,15320.2
2027.96,15320.3
2028.16,15320.5
2028.36,15320.7
2028.56,15320.9
2028.56,15320.9
2028.76,15321.1
2028.95,15321.3
2029.15,15321.6
2029.35,15321.8
2029.54,15322.1
2029.74,15322.4
2029.94,15322.7
2030.14,15323.1
2030.33,15323.4
2030.53,15323.8
2030.73,15324.1
2030.92,15324.5
2031.12,15324.9
2031.32,15325.4
2031.51,15325.8
2031.71,15326.2
2031.91,15326.7
2032.1,15327.2
2032.3,15327.7
2032.49,15328.2
2032.69,15328.7
2032.89,15329.2
2033.08,15329.7
2033.28,15330.3
2033.47,15330.8
2033.67,15331.4
2033.87,15332
2034.06,15332.6
2034.26,15333.2
2034.45,15333.8
2034.65,15334.4
2034.84,15335
2035.04,15335.6
2035.23,15336.3
2035.43,15336.9
2035.62,15337.6
2035.82,15338.2
2036.01,15338.9
2036.21,15339.6
2036.4,15340.2
2036.59,15340.9
2036.79,15341.6
2036.98,15342.3
2037.18,15343
2037.37,15343.7
2037.57,15344.4
2037.76,15345.1
2037.95,15345.8
2038.15,15346.5
2038.34,15347.2
2038.53,15347.9
2038.73,15348.6
2038.92,15349.3
2039.12,15350
2039.31,15350.7
2039.5,15351.4
2039.7,15352
2039.89,15352.7
2040.08,15353.4
2040.27,15354.1
2040.47,15354.8
2040.66,15355.5
2040.85,15356.1
2041.05,15356.8
2041.24,15357.5
2041.43,15358.1
2041.62,15358.8
2041.82,15359.4
2042.01,15360.1
2042.2,15360.7
2042.39,15361.3
2042.58,15361.9
2042.78,15362.5
2042.97,15363.1
2043.16,15363.7
2043.35,15364.3
2043.54,15364.9
2043.73,15365.4
2043.93,15366
2044.12,15366.5
2044.31,15367
2044.5,15367.5
2044.69,15368
2044.88,15368.5
2045.07,15369
2045.27,15369.5
2045.46,15369.9
2045.65,15370.4
2045.84,15370.8
2046.03,15371.2
2046.22,15371.6
2046.41,15372
2046.6,15372.4
2046.79,15372.8
2046.98,15373.1
2047.17,15373.4
2047.36,15373.7
2047.55,15374.1
2047.74,15374.3
2047.93,15374.6
2048.12,15374.9
2048.31,15375.1
2048.5,15375.3
2048.69,15375.6
2048.88,15375.8
2049.07,15375.9
2049.26,15376.1
2049.45,15376.2
2049.64,15376.4
2049.83,15376.5
2050.01,15376.6
2050.2,15376.7
2050.39,15376.8
2050.58,15376.8
2050.77,15376.9
2050.96,15376.9
2051.15,15376.9
2051.34,15376.9
2051.52,15376.9
2051.71,15376.8
2051.9,15376.8
2052.09,15376.7
2052.28,15376.6
2052.47,15376.5
2052.65,15376.4
2052.84,15376.2
2053.03,15376.1
2053.22,15375.9
2053.41,15375.8
2053.59,15375.6
2053.78,15375.4
2053.97,15375.1
2054.16,15374.9
2054.34,15374.6
2054.53,15374.4
2054.72,15374.1
2054.9,15373.8
2055.09,15373.5
2055.28,15373.2
2055.46,15372.8
2055.65,15372.5
2055.84,15372.1
2056.03,15371.7
2056.21,15371.4
2056.4,15371
2056.58,15370.6
2056.77,15370.1
2056.96,15369.7
2057.14,15369.2
2057.33,15368.8
2057.52,15368.3
2057.7,15367.8
2057.89,15367.3
2058.07,15366.8
2058.26,15366.3
2058.44,15365.8
2058.63,15365.3
2058.82,15364.8
2059,15364.2
2059.19,15363.6
2059.37,15363.1
2059.56,15362.5
2059.74,15361.9
2059.93,15361.3
2060.11,15360.7
2060.3,15360.1
2060.48,15359.5
2060.67,15358.9
2060.85,15358.3
2061.04,15357.7
2061.22,15357
2061.41,15356.4
2061.59,15355.8
2061.77,15355.1
2061.96,15354.5
2062.14,15353.8
2062.33,15353.2
2062.51,15352.5
2062.7,15351.8
2062.88,15351.2
2063.06,15350.5
2063.25,15349.8
2063.43,15349.2
2063.61,15348.5
2063.8,15347.8
2063.98,15347.1
2064.16,15346.5
2064.35,15345.8
2064.53,15345.1
2064.71,15344.4
2064.9,15343.8
2065.08,15343.1
2065.26,15342.4
2065.45,15341.8
2065.63,15341.1
2065.81,15340.4
2065.99,15339.8
2066.18,15339.1
2066.36,15338.5
2066.54,15337.8
2066.72,15337.2
2066.91,15336.5
2067.09,15335.9
2067.27,15335.3
2067.45,15334.6
2067.63,15334
2067.82,15333.4
2068,15332.8
2068.18,15332.2
2068.36,15331.6
2068.54,15331
2068.73,15330.4
2068.91,15329.9
2069.09,15329.3
2069.27,15328.7
2069.45,15328.2
2069.63,15327.7
2069.81,15327.1
2069.99,15326.6
2070.18,15326.1
2070.36,15325.6
2070.54,15325.1
2070.72,15324.6
2070.9,15324.2
2071.08,15323.7
2071.26,15323.3
2071.44,15322.8
2071.62,15322.4
2071.8,15322
2071.98,15321.6
2072.16,15321.2
2072.34,15320.8
2072.52,15320.4
2072.7,15320.1
2072.88,15319.8
2073.06,15319.4
2073.24,15319.1
2073.42,15318.8
2073.6,15318.5
2073.78,15318.2
2073.96,15318
2074.14,15317.7
2074.32,15317.5
2074.5,15317.3
2074.68,15317.1
2074.86,15316.9
2075.03,15316.7
2075.21,15316.5
2075.39,15316.4
2075.57,15316.3
2075.75,15316.1
2075.93,15316
2076.11,15315.9
2076.29,15315.9
2076.46,15315.8
2076.64,15315.8
2076.82,15315.7
2077,15315.7
2077.18,15315.7
2077.36,15315.7
2077.53,15315.7
2077.71,15315.8
2077.89,15315.8
2078.07,15315.9
2078.24,15316
2078.42,15316.1
2078.6,15316.2
2078.78,15316.3
2078.96,15316.5
2079.13,15316.6
2079.31,15316.8
2079.49,15317
2079.66,15317.2
2079.84,15317.4
2080.02,15317.6
2080.2,15317.9
2080.37,15318.1
2080.55,15318.4
2080.73,15318.7
2080.9,15319
2081.08,15319.3
2081.26,15319.6
2081.43,15320
2081.61,15320.3
2081.78,15320.7
2081.96,15321
2082.14,15321.4
2082.31,15321.8
2082.49,15322.2
2082.67,15322.7
2082.84,15323.1
2083.02,15323.5
2083.19,15324
2083.37,15324.5
2083.54,15324.9
2083.72,15325.4
2083.9,15325.9
2084.07,15326.4
2084.25,15326.9
2084.42,15327.5
2084.6,15328
2084.77,15328.5
2084.95,15329.1
2085.12,15329.6
2085.3,15330.2
2085.47,15330.8
2085.65,15331.4
2085.82,15332
2086,15332.6
2086.17,15333.2
2086.34,15333.8
2086.52,15334.4
2086.69,15335
2086.87,15335.6
2087.04,15336.3
2087.22,15336.9
2087.39,15337.6
2087.56,15338.2
2087.74,15338.9
2087.91,15339.5
2088.09,15340.2
2088.26,15340.8
2088.43,15341.5
2088.61,15342.2
2088.78,15342.8
2088.95,15343.5
2089.13,15344.2
2089.3,15344.8
2089.47,15345.5
2089.65,15346.2
2089.82,15346.9
2089.99,15347.5
2090.17,15348.2
2090.34,15348.9
2090.51,15349.6
