x(mm),Q (W/m2)
1934.15,254933
1934.38,254935
1934.62,254937
1934.86,254940
1935.09,254943
1935.33,254946
1935.56,254950
1935.8,254955
1936.03,254959
1936.27,254964
1936.5,254970
1936.73,254975
1936.97,254981
1937.2,254988
1937.44,254994
1937.67,255001
1937.91,255009
1938.14,255016
1938.37,255024
1938.37,255024
1938.61,255032
1938.84,255040
1939.07,255049
1939.31,255058
1939.54,255067
1939.78,255076
1940.01,255085
1940.24,255094
1940.47,255104
1940.71,255114
1940.94,255124
1941.17,255134
1941.41,255144
1941.64,255154
1941.87,255164
1942.1,255174
1942.34,255184
1942.57,255194
1942.8,255205
1943.03,255215
1943.26,255225
1943.5,255235
1943.73,255245
1943.96,255255
1944.19,255265
1944.42,255275
1944.65,255285
1944.88,255295
1945.12,255304
1945.35,255313
1945.58,255323
1945.81,255332
1946.04,255340
1946.27,255349
1946.5,255358
1946.73,255366
1946.96,255374
1947.19,255381
1947.42,255389
1947.65,255396
1947.88,255403
1948.11,255410
1948.34,255416
1948.57,255422
1948.8,255428
1949.03,255433
1949.26,255438
1949.49,255443
1949.72,255447
1949.95,255451
1950.18,255455
1950.41,255458
1950.64,255461
1950.87,255463
1951.09,255465
1951.32,255467
1951.55,255468
1951.78,255468
1952.01,255469
1952.24,255469
1952.46,255468
1952.69,255467
1952.92,255466
1953.15,255464
1953.38,255462
1953.6,255459
1953.83,255456
1954.06,255452
1954.29,255448
1954.51,255444
1954.74,255439
1954.97,255434
1955.2,255428
1955.42,255422
1955.65,255415
1955.88,255408
1956.1,255401
1956.33,255393
1956.56,255384
1956.78,255376
1957.01,255367
1957.24,255357
1957.46,255347
1957.69,255337
1957.91,255326
1958.14,255315
1958.37,255304
1958.59,255292
1958.82,255280
1959.04,255268
1959.27,255255
1959.49,255242
1959.72,255228
1959.95,255214
1960.17,255200
1960.4,255186
1960.62,255171
1960.85,255156
1961.07,255141
1961.29,255126
1961.52,255110
1961.74,255094
1961.97,255078
1962.19,255061
1962.42,255045
1962.64,255028
1962.86,255011
1963.09,254994
1963.31,254976
1963.54,254959
1963.76,254941
1963.98,254923
1964.21,254905
1964.43,254887
1964.65,254869
1964.88,254851
1965.1,254833
1965.32,254814
1965.55,254796
1965.77,254777
1965.99,254759
1966.21,254740
1966.44,254722
1966.66,254703
1966.88,254685
1967.1,254666
1967.33,254648
1967.55,254629
1967.77,254611
1967.99,254593
1968.22,254574
1968.44,254556
1968.66,254538
1968.88,254520
1969.1,254503
1969.32,254485
1969.54,254467
1969.77,254450
1969.99,254433
1970.21,254416
1970.43,254399
1970.65,254382
1970.87,254366
1971.09,254350
1971.31,254334
1971.53,254318
1971.75,254302
1971.97,254287
1972.19,254272
1972.41,254257
1972.63,254243
1972.85,254229
1973.07,254215
1973.29,254201
1973.51,254188
1973.73,254175
1973.95,254162
1974.17,254150
1974.39,254138
1974.61,254126
1974.83,254115
1975.05,254104
1975.27,254094
1975.49,254083
1975.71,254074
1975.93,254064
1976.14,254055
1976.36,254046
1976.58,254038
1976.8,254030
1977.02,254023
1977.24,254016
1977.46,254009
1977.67,254003
1977.89,253997
1978.11,253991
1978.33,253986
1978.55,253981
1978.76,253977
1978.98,253973
1979.2,253970
1979.42,253967
1979.63,253964
1979.85,253962
1980.07,253960
1980.28,253958
1980.5,253957
1980.72,253956
1980.93,253956
1981.15,253956
1981.37,253957
1981.58,253958
1981.8,253959
1982.02,253960
1982.23,253962
1982.45,253965
1982.67,253968
1982.88,253971
1983.1,253974
1983.31,253978
1983.53,253982
1983.75,253986
1983.96,253991
1984.18,253996
1984.39,254002
1984.61,254007
1984.82,254013
1985.04,254020
1985.25,254026
1985.47,254033
1985.68,254040
1985.9,254047
1986.11,254055
1986.33,254063
1986.54,254071
1986.76,254079
1986.97,254088
1987.18,254096
1987.4,254105
1987.61,254114
1987.83,254123
1988.04,254133
1988.25,254142
1988.47,254152
1988.68,254161
1988.9,254171
1989.11,254181
1989.32,254191
1989.54,254201
1989.75,254211
1989.96,254221
1990.18,254232
1990.39,254242
1990.6,254252
1990.81,254263
1991.03,254273
1991.24,254283
1991.45,254293
1991.66,254304
1991.88,254314
1992.09,254324
1992.3,254334
1992.51,254344
1992.73,254354
1992.94,254364
1993.15,254373
1993.36,254383
1993.57,254392
1993.78,254402
1994,254411
1994.21,254420
1994.42,254429
1994.63,254437
1994.84,254446
1995.05,254454
1995.26,254462
1995.47,254470
1995.69,254478
1995.9,254485
1996.11,254493
1996.32,254500
1996.53,254506
1996.74,254513
1996.95,254519
1997.16,254525
1997.37,254531
1997.58,254536
1997.79,254541
1998,254546
1998.21,254550
1998.42,254554
1998.63,254558
1998.84,254561
1999.05,254564
1999.26,254567
1999.47,254570
1999.68,254572
1999.89,254573
2000.09,254575
2000.3,254576
2000.51,254576
2000.72,254577
2000.93,254576
2001.14,254576
2001.35,254575
2001.56,254574
2001.76,254572
2001.97,254570
2002.18,254568
2002.39,254565
2002.6,254562
2002.81,254559
2003.01,254555
2003.22,254551
2003.43,254546
2003.64,254541
2003.84,254536
2004.05,254530
2004.26,254524
2004.47,254517
2004.67,254511
2004.88,254504
2005.09,254496
2005.3,254488
2005.5,254480
2005.71,254472
2005.92,254463
2006.12,254454
2006.33,254444
2006.54,254434
2006.74,254424
2006.95,254414
2007.15,254403
2007.36,254392
2007.57,254381
2007.77,254369
2007.98,254357
2008.19,254345
2008.39,254332
2008.6,254320
2008.8,254307
2009.01,254293
2009.21,254280
2009.42,254266
2009.62,254252
2009.83,254238
2010.03,254223
2010.24,254209
2010.44,254194
2010.65,254179
2010.85,254164
2011.06,254148
2011.26,254133
2011.47,254117
2011.67,254101
2011.88,254085
2012.08,254069
2012.28,254052
2012.49,254036
2012.69,254019
2012.9,254003
2013.1,253986
2013.3,253969
2013.51,253952
2013.71,253935
2013.92,253918
2014.12,253900
2014.32,253883
2014.53,253866
2014.73,253848
2014.93,253831
2015.14,253814
2015.34,253796
2015.54,253779
2015.74,253761
2015.95,253744
2016.15,253727
2016.35,253709
2016.55,253692
2016.76,253675
2016.96,253658
2017.16,253641
2017.36,253623
2017.57,253607
2017.77,253590
2017.97,253573
2018.17,253556
2018.37,253540
2018.58,253523
2018.78,253507
2018.98,253491
2019.18,253475
2019.38,253459
2019.58,253443
2019.78,253427
2019.98,253412
2020.19,253397
2020.39,253382
2020.59,253367
2020.79,253352
2020.99,253338
2021.19,253324
2021.39,253310
2021.59,253296
2021.79,253282
2021.99,253269
2022.19,253256
2022.39,253243
2022.59,253230
2022.79,253218
2022.99,253206
2023.19,253194
2023.39,253183
2023.59,253172
2023.79,253161
2023.99,253150
2024.19,253140
2024.39,253130
2024.59,253120
2024.79,253111
2024.99,253101
2025.19,253093
2025.38,253084
2025.58,253076
2025.78,253068
2025.98,253061
2026.18,253053
2026.38,253047
2026.58,253040
2026.78,253034
2026.97,253028
2027.17,253022
2027.37,253017
2027.57,253012
2027.77,253008
2027.96,253004
2028.16,253000
2028.36,252997
2028.56,252993
2028.76,252991
2028.95,252988
2029.15,252986
2029.35,252984
2029.54,252983
2029.74,252982
2029.94,252981
2030.14,252981
2030.33,252981
2030.53,252981
2030.73,252981
2030.92,252982
2031.12,252984
2031.32,252985
2031.51,252987
2031.71,252989
2031.91,252992
2032.1,252994
2032.3,252997
2032.49,253001
2032.69,253004
2032.89,253008
2033.08,253013
2033.28,253017
2033.47,253022
2033.67,253027
2033.87,253032
2034.06,253038
2034.26,253044
2034.45,253050
2034.65,253056
2034.84,253063
2035.04,253070
2035.23,253077
2035.43,253084
2035.62,253091
2035.82,253099
2036.01,253107
2036.21,253115
2036.4,253123
2036.59,253131
2036.79,253140
2036.98,253148
2037.18,253157
2037.37,253166
2037.57,253175
2037.76,253184
2037.95,253194
2038.15,253203
2038.34,253213
2038.53,253222
2038.73,253232
2038.92,253242
2039.12,253252
2039.31,253261
2039.5,253271
2039.7,253281
2039.89,253291
2040.08,253302
2040.27,253312
2040.47,253322
2040.66,253332
2040.85,253342
2041.05,253352
2041.24,253362
2041.43,253372
2041.62,253382
2041.82,253392
2042.01,253402
2042.2,253412
2042.39,253421
2042.58,253431
2042.78,253441
2042.97,253450
2043.16,253459
2043.35,253469
2043.54,253478
2043.73,253487
2043.93,253496
2044.12,253505
2044.31,253514
2044.5,253522
2044.69,253530
2044.88,253539
2045.07,253547
2045.27,253555
2045.46,253562
2045.65,253570
2045.84,253577
2046.03,253584
2046.22,253591
2046.41,253598
2046.6,253605
2046.79,253611
2046.98,253617
2047.17,253623
2047.36,253628
2047.55,253634
2047.74,253639
2047.93,253644
2048.12,253648
2048.31,253652
2048.5,253657
2048.69,253660
2048.88,253664
2049.07,253667
2049.26,253670
2049.45,253673
2049.64,253675
2049.83,253677
2050.01,253679
2050.2,253680
2050.39,253681
2050.58,253682
2050.77,253683
2050.96,253683
2051.15,253683
2051.34,253683
2051.52,253682
2051.71,253681
2051.9,253680
2052.09,253678
2052.28,253676
2052.47,253674
2052.65,253671
2052.84,253669
2053.03,253665
2053.22,253662
2053.41,253658
2053.59,253654
2053.78,253650
2053.97,253645
2054.16,253640
2054.34,253635
2054.53,253629
2054.72,253624
2054.9,253617
2055.09,253611
2055.28,253604
2055.46,253597
2055.65,253590
2055.84,253582
2056.03,253574
2056.21,253566
2056.4,253558
2056.58,253549
2056.77,253540
2056.96,253531
2057.14,253522
2057.33,253512
2057.52,253502
2057.7,253492
2057.89,253481
2058.07,253471
2058.26,253460
2058.44,253448
2058.63,253437
2058.82,253425
2059,253414
2059.19,253402
2059.37,253389
2059.56,253377
2059.74,253364
2059.93,253351
2060.11,253338
2060.3,253325
2060.48,253312
2060.67,253298
2060.85,253284
2061.04,253271
2061.22,253257
2061.41,253242
2061.59,253228
2061.77,253213
2061.96,253199
2062.14,253184
2062.33,253169
2062.51,253154
2062.7,253139
2062.88,253124
2063.06,253108
2063.25,253093
2063.43,253078
2063.61,253062
2063.8,253046
2063.98,253030
2064.16,253015
2064.35,252999
2064.53,252983
2064.71,252967
2064.9,252951
2065.08,252935
2065.26,252919
2065.45,252902
2065.63,252886
2065.81,252870
2065.99,252854
2066.18,252838
2066.36,252822
2066.54,252805
2066.72,252789
2066.91,252773
2067.09,252757
2067.27,252741
2067.45,252725
2067.63,252709
2067.82,252693
2068,252677
2068.18,252661
2068.36,252646
2068.54,252630
2068.73,252614
2068.91,252599
2069.09,252583
2069.27,252568
2069.45,252553
2069.63,252538
2069.81,252523
2069.99,252508
2070.18,252493
2070.36,252479
2070.54,252464
2070.72,252450
2070.9,252436
2071.08,252422
2071.26,252408
2071.44,252394
2071.62,252381
2071.8,252367
2071.98,252354
2072.16,252341
2072.34,252328
2072.52,252315
2072.7,252303
2072.88,252291
2073.06,252279
2073.24,252267
2073.42,252255
2073.6,252244
2073.78,252233
2073.96,252222
2074.14,252211
2074.32,252200
2074.5,252190
2074.68,252180
2074.86,252170
2075.03,252161
2075.21,252151
2075.39,252142
2075.57,252133
2075.75,252125
2075.93,252117
2076.11,252108
2076.29,252101
2076.46,252093
2076.64,252086
2076.82,252079
2077,252072
2077.18,252066
2077.36,252060
2077.53,252054
2077.71,252048
2077.89,252043
2078.07,252038
2078.24,252033
2078.42,252028
2078.6,252024
2078.78,252020
2078.96,252016
2079.13,252013
2079.31,252010
2079.49,252007
2079.66,252005
2079.84,252002
2080.02,252000
2080.2,251999
2080.37,251997
2080.55,251996
2080.73,251995
2080.9,251995
2081.08,251994
2081.26,251994
2081.43,251995
2081.61,251995
2081.78,251996
2081.96,251997
2082.14,251998
2082.31,252000
2082.49,252002
2082.67,252004
2082.84,252006
2083.02,252009
2083.19,252012
2083.37,252015
2083.54,252018
2083.72,252022
2083.9,252026
2084.07,252030
2084.25,252034
2084.42,252039
2084.6,252043
2084.77,252048
2084.95,252054
2085.12,252059
2085.3,252065
2085.47,252070
2085.65,252077
2085.82,252083
2086,252089
2086.17,252096
2086.34,252103
2086.52,252110
2086.69,252117
2086.87,252124
2087.04,252132
2087.22,252139
2087.39,252147
2087.56,252155
2087.74,252163
2087.91,252172
2088.09,252180
2088.26,252188
2088.43,252197
2088.61,252206
2088.78,252215
2088.95,252224
2089.13,252233
2089.3,252242
2089.47,252251
2089.65,252261
2089.82,252270
2089.99,252279
2090.17,252289
2090.34,252299
2090.51,252308
2090.68,252318
2090.86,252328
2091.03,252338
2091.2,252347
2091.37,252357
2091.55,252367
2091.72,252377
2091.89,252387
2092.06,252397
2092.24,252407
2092.41,252417
2092.58,252427
2092.75,252436
2092.92,252446
2093.1,252456
2093.27,252466
2093.44,252476
2093.61,252485
2093.78,252495
2093.95,252504
2094.12,252514
2094.3,252523
2094.47,252533
2094.64,252542
2094.81,252551
2094.98,252560
2095.15,252569
2095.32,252578
2095.49,252587
2095.66,252596
2095.83,252604
2096,252613
2096.18,252621
2096.35,252629
2096.52,252638
2096.69,252646
2096.86,252653
2097.03,252661
2097.2,252669
2097.37,252676
2097.54,252683
2097.71,252690
2097.88,252697
2098.05,252704
2098.22,252710
2098.39,252716
2098.56,252723
2098.73,252729
2098.89,252734
2099.06,252740
2099.23,252745
2099.4,252750
2099.57,252755
2099.74,252760
2099.91,252765
2100.08,252769
2100.25,252773
2100.42,252777
2100.59,252780
2100.75,252784
2100.92,252787
2101.09,252790
2101.26,252792
2101.43,252795
2101.6,252797
2101.77,252799
2101.93,252801
2102.1,252802
2102.27,252803
2102.44,252804
2102.61,252805
2102.77,252806
2102.94,252806
2103.11,252806
2103.28,252806
2103.44,252805
2103.61,252804
2103.78,252803
2103.95,252802
2104.11,252800
2104.28,252798
2104.45,252796
2104.62,252794
2104.78,252791
2104.95,252789
2105.12,252786
2105.28,252782
2105.45,252779
2105.62,252775
2105.78,252771
2105.95,252766
2106.12,252762
2106.28,252757
2106.45,252752
2106.62,252747
2106.78,252741
2106.95,252735
2107.12,252729
2107.28,252723
2107.45,252717
2107.61,252710
2107.78,252703
2107.95,252696
2108.11,252688
2108.28,252681
2108.44,252673
2108.61,252665
2108.77,252656
2108.94,252648
2109.1,252639
2109.27,252630
2109.43,252621
2109.6,252612
2109.76,252602
2109.93,252592
2110.09,252583
2110.26,252572
2110.42,252562
2110.59,252552
2110.75,252541
2110.92,252530
2111.08,252519
2111.25,252508
2111.41,252496
2111.58,252485
2111.74,252473
2111.9,252461
2112.07,252449
2112.23,252437
2112.4,252425
2112.56,252412
2112.73,252400
2112.89,252387
2113.05,252374
2113.22,252361
2113.38,252348
2113.54,252334
2113.71,252321
2113.87,252307
2114.03,252294
2114.2,252280
2114.36,252266
2114.52,252252
2114.69,252238
2114.85,252224
2115.01,252210
2115.18,252196
2115.34,252181
2115.5,252167
2115.66,252152
2115.83,252137
2115.99,252123
2116.15,252108
2116.31,252093
2116.48,252078
2116.64,252063
2116.8,252048
2116.96,252034
2117.13,252019
2117.29,252003
2117.45,251988
2117.61,251973
2117.77,251958
2117.94,251943
2118.1,251928
2118.26,251913
2118.42,251897
2118.58,251882
2118.74,251867
2118.9,251852
2119.07,251837
2119.23,251822
2119.39,251807
2119.55,251792
2119.71,251777
2119.87,251762
2120.03,251747
2120.19,251732
2120.35,251717
2120.52,251702
2120.68,251687
2120.84,251672
2121,251658
2121.16,251643
2121.32,251629
2121.48,251614
2121.64,251600
2121.8,251586
2121.96,251572
2122.12,251557
2122.28,251543
2122.44,251530
2122.6,251516
2122.76,251502
2122.92,251488
2123.08,251475
2123.24,251462
2123.4,251448
2123.56,251435
2123.72,251422
2123.88,251409
2124.04,251397
2124.2,251384
2124.35,251372
2124.51,251359
2124.67,251347
2124.83,251335
2124.99,251323
2125.15,251312
2125.31,251300
2125.47,251289
2125.63,251277
2125.78,251266
2125.94,251256
2126.1,251245
2126.26,251234
2126.42,251224
2126.58,251214
2126.74,251204
2126.89,251194
2127.05,251184
2127.21,251175
2127.37,251166
2127.53,251157
2127.68,251148
2127.84,251139
2128,251131
2128.16,251122
2128.31,251114
2128.47,251107
2128.63,251099
2128.79,251092
2128.94,251084
2129.1,251077
2129.26,251071
2129.42,251064
2129.57,251058
2129.73,251052
2129.89,251046
2130.04,251040
2130.2,251035
2130.36,251030
2130.52,251025
2130.67,251020
2130.83,251016
2130.99,251011
2131.14,251007
2131.3,251003
2131.45,251000
2131.61,250997
2131.77,250993
2131.92,250991
2132.08,250988
2132.24,250985
2132.39,250983
2132.55,250981
2132.7,250980
2132.86,250978
2133.02,250977
2133.17,250976
2133.33,250975
2133.48,250974
2133.64,250974
2133.79,250974
2133.95,250974
2134.1,250975
2134.26,250975
2134.41,250976
2134.57,250977
2134.72,250978
2134.88,250980
2135.03,250981
2135.19,250983
2135.34,250985
2135.5,250988
2135.65,250990
2135.81,250993
2135.96,250996
2135.96,250996
2136.12,250999
2136.27,251003
2136.43,251006
2136.58,251010
2136.73,251014
2136.89,251018
2137.04,251023
2137.2,251027
2137.35,251032
2137.5,251037
2137.66,251042
2137.81,251048
2137.97,251053
2138.12,251059
2138.27,251065
2138.43,251071
2138.58,251077
2138.73,251083
2138.89,251090
2139.04,251097
2139.19,251103
2139.35,251111
2139.5,251118
2139.65,251125
2139.81,251132
2139.96,251140
2140.11,251148
2140.27,251156
2140.42,251164
2140.57,251172
2140.72,251180
2140.88,251188
2141.03,251197
2141.18,251206
2141.33,251214
2141.49,251223
2141.64,251232
2141.79,251241
2141.94,251250
2142.09,251259
2142.25,251268
2142.4,251278
2142.55,251287
2142.7,251297
2142.85,251306
2143.01,251316
2143.16,251326
2143.31,251335
2143.46,251345
2143.61,251355
2143.76,251365
2143.92,251375
2144.07,251385
2144.22,251395
2144.37,251405
2144.52,251415
2144.67,251425
2144.82,251435
2144.97,251445
2145.12,251455
2145.28,251465
2145.43,251475
2145.58,251485
2145.73,251495
2145.88,251505
2146.03,251515
2146.18,251525
2146.33,251535
2146.48,251545
2146.63,251555
2146.78,251565
2146.93,251575
2147.08,251585
2147.23,251595
2147.38,251605
2147.53,251614
2147.68,251624
2147.83,251633
2147.98,251643
2148.13,251652
2148.28,251662
2148.43,251671
2148.58,251680
2148.73,251689
2148.88,251698
2149.03,251707
2149.18,251716
2149.32,251725
2149.47,251734
2149.62,251742
2149.77,251751
2149.92,251759
2150.07,251767
2150.22,251776
2150.37,251784
2150.52,251791
2150.67,251799
2150.81,251807
2150.96,251814
2151.11,251822
2151.26,251829
2151.41,251836
2151.56,251843
2151.7,251850
2151.85,251856
2152,251863
2152.15,251869
2152.3,251875
2152.44,251882
2152.59,251887
2152.74,251893
2152.89,251899
2153.04,251904
2153.18,251909
2153.33,251914
2153.48,251919
2153.63,251923
2153.77,251928
2153.92,251932
2154.07,251936
2154.22,251940
2154.36,251944
2154.51,251947
2154.66,251951
2154.8,251954
2154.95,251957
2155.1,251959
2155.24,251962
2155.39,251964
2155.54,251966
2155.68,251968
2155.83,251970
2155.98,251971
2156.12,251972
2156.27,251974
2156.42,251974
2156.56,251975
2156.71,251976
2156.86,251976
2157,251976
2157.15,251976
2157.29,251975
2157.44,251975
2157.59,251974
2157.73,251973
2157.88,251972
2158.02,251970
2158.17,251969
2158.31,251967
2158.46,251965
2158.61,251962
2158.75,251960
2158.9,251957
2159.04,251954
2159.19,251951
2159.33,251948
2159.48,251945
2159.62,251941
2159.77,251937
2159.91,251933
2160.06,251929
2160.2,251924
2160.35,251919
2160.49,251914
2160.64,251909
2160.78,251904
2160.93,251899
2161.07,251893
2161.21,251887
2161.36,251881
2161.5,251875
2161.65,251868
2161.79,251862
2161.94,251855
2162.08,251848
2162.22,251841
2162.37,251834
2162.51,251826
2162.66,251818
2162.8,251811
2162.94,251802
2163.09,251794
2163.23,251786
2163.37,251777
2163.52,251769
2163.66,251760
2163.8,251751
2163.95,251742
2164.09,251732
2164.23,251723
2164.38,251713
2164.52,251703
2164.66,251693
2164.81,251683
2164.95,251673
2165.09,251663
2165.24,251652
2165.38,251641
2165.52,251631
2165.66,251620
2165.81,251609
2165.95,251597
2166.09,251586
2166.23,251575
2166.38,251563
2166.52,251551
2166.66,251540
2166.8,251528
2166.94,251516
2167.09,251503
2167.23,251491
2167.37,251479
2167.51,251466
2167.65,251454
2167.8,251441
2167.94,251428
2168.08,251416
2168.22,251403
2168.36,251390
2168.5,251377
2168.65,251363
2168.79,251350
2168.93,251337
2169.07,251323
2169.21,251310
2169.35,251296
2169.49,251283
2169.63,251269
2169.78,251255
2169.92,251241
2170.06,251228
2170.2,251214
2170.34,251200
2170.48,251186
2170.62,251172
2170.76,251158
2170.9,251143
2171.04,251129
2171.18,251115
2171.32,251101
2171.46,251086
2171.6,251072
2171.74,251058
2171.88,251043
2172.02,251029
2172.16,251015
2172.3,251000
2172.44,250986
2172.58,250972
2172.72,250957
2172.86,250943
2173,250928
2173.14,250914
2173.28,250900
2173.42,250885
2173.56,250871
2173.7,250856
2173.84,250842
2173.98,250828
2174.12,250813
2174.26,250799
2174.4,250785
2174.54,250771
2174.68,250757
2174.81,250742
2174.95,250728
2175.09,250714
2175.23,250700
2175.37,250686
2175.51,250672
2175.65,250659
2175.79,250645
2175.92,250631
2176.06,250617
2176.2,250604
2176.34,250590
2176.48,250577
2176.62,250563
2176.75,250550
2176.89,250537
2177.03,250523
2177.17,250510
2177.31,250497
2177.44,250484
2177.58,250472
2177.72,250459
2177.86,250446
2178,250434
2178.13,250421
2178.27,250409
2178.41,250396
2178.55,250384
2178.68,250372
2178.82,250360
2178.96,250348
2179.09,250337
2179.23,250325
2179.37,250313
2179.51,250302
2179.64,250291
2179.78,250280
2179.92,250268
2180.05,250258
2180.19,250247
2180.33,250236
2180.46,250226
2180.6,250215
2180.74,250205
2180.87,250195
2181.01,250185
2181.15,250175
2181.28,250166
2181.42,250156
2181.56,250147
2181.69,250137
2181.83,250128
2181.96,250119
2182.1,250111
2182.24,250102
2182.37,250094
2182.51,250085
2182.64,250077
2182.78,250069
2182.92,250061
2183.05,250054
2183.19,250046
2183.32,250039
2183.46,250032
2183.59,250025
2183.73,250018
2183.86,250011
2184,250005
2184.14,249998
2184.27,249992
2184.41,249986
2184.54,249981
2184.68,249975
2184.81,249970
2184.95,249964
2185.08,249959
2185.22,249955
2185.35,249950
2185.48,249945
2185.62,249941
2185.75,249937
2185.89,249933
2186.02,249929
2186.16,249926
2186.29,249922
2186.43,249919
2186.56,249916
2186.69,249913
2186.83,249910
2186.96,249908
2187.1,249906
2187.23,249904
2187.36,249902
2187.5,249900
2187.63,249898
2187.77,249897
2187.9,249896
2188.03,249895
2188.17,249894
2188.3,249893
2188.43,249893
2188.57,249893
2188.7,249893
2188.83,249893
2188.97,249893
2189.1,249894
2189.23,249894
2189.37,249895
2189.5,249896
2189.63,249898
2189.77,249899
2189.9,249901
2190.03,249902
2190.16,249904
2190.3,249906
2190.43,249909
2190.56,249911
2190.7,249914
2190.83,249917
2190.96,249920
2191.09,249923
2191.23,249926
2191.36,249930
2191.49,249933
2191.62,249937
2191.75,249941
2191.89,249945
2192.02,249950
2192.15,249954
2192.28,249959
2192.41,249964
2192.55,249969
2192.68,249974
2192.81,249979
2192.94,249984
2193.07,249990
2193.21,249996
2193.34,250002
2193.47,250008
2193.6,250014
2193.73,250020
2193.86,250026
2193.99,250033
2194.12,250040
2194.26,250046
2194.39,250053
2194.52,250061
2194.65,250068
2194.78,250075
2194.91,250083
2195.04,250090
2195.17,250098
2195.3,250106
2195.43,250114
2195.56,250122
2195.7,250130
2195.83,250138
2195.96,250146
2196.09,250155
2196.22,250163
2196.35,250172
2196.48,250181
2196.61,250189
2196.74,250198
2196.87,250207
2197,250216
2197.13,250226
2197.26,250235
2197.39,250244
2197.52,250253
2197.65,250263
2197.78,250272
2197.91,250282
2198.04,250292
2198.17,250301
2198.3,250311
2198.43,250321
2198.56,250331
2198.68,250341
2198.81,250351
2198.94,250360
2199.07,250371
2199.2,250381
2199.33,250391
2199.46,250401
2199.59,250411
2199.72,250421
2199.85,250431
2199.98,250442
2200.1,250452
2200.23,250462
2200.36,250472
2200.49,250483
2200.62,250493
2200.75,250503
2200.88,250514
2201.01,250524
2201.13,250534
2201.26,250544
2201.39,250555
2201.52,250565
2201.65,250575
2201.77,250585
2201.9,250596
2202.03,250606
2202.16,250616
2202.29,250626
2202.41,250636
2202.54,250646
2202.67,250657
2202.8,250667
2202.93,250677
2203.05,250687
2203.18,250696
2203.31,250706
2203.44,250716
2203.56,250726
2203.69,250736
2203.82,250745
2203.95,250755
2204.07,250765
2204.2,250774
2204.33,250784
2204.45,250793
2204.58,250802
2204.71,250812
2204.84,250821
2204.96,250830
2205.09,250839
2205.22,250848
2205.34,250857
2205.47,250865
2205.6,250874
2205.72,250883
2205.85,250891
2205.98,250900
2206.1,250908
2206.23,250916
2206.35,250925
2206.48,250933
2206.61,250941
2206.73,250948
2206.86,250956
2206.99,250964
2207.11,250971
2207.24,250979
2207.36,250986
2207.49,250993
2207.62,251000
2207.74,251007
2207.87,251014
2207.99,251021
2208.12,251027
2208.24,251034
2208.37,251040
2208.49,251046
2208.62,251052
2208.74,251058
2208.87,251064
2209,251069
2209.12,251075
2209.25,251080
2209.37,251085
2209.5,251091
2209.62,251095
2209.75,251100
2209.87,251105
2210,251109
2210.12,251114
2210.25,251118
2210.37,251122
2210.49,251126
2210.62,251129
2210.74,251133
2210.87,251136
2210.99,251140
2211.12,251143
2211.24,251146
2211.37,251149
2211.49,251151
2211.61,251154
2211.74,251156
2211.86,251158
2211.99,251160
2212.11,251162
2212.23,251164
2212.36,251165
2212.48,251166
2212.61,251168
2212.73,251169
2212.85,251170
2212.98,251170
2213.1,251171
2213.22,251171
2213.35,251171
2213.47,251172
2213.6,251171
2213.72,251171
2213.84,251171
2213.96,251170
2214.09,251169
2214.21,251169
2214.33,251167
2214.46,251166
2214.58,251165
2214.7,251163
2214.83,251162
2214.95,251160
2215.07,251158
2215.19,251156
2215.32,251153
2215.44,251151
2215.56,251148
2215.69,251145
2215.81,251142
2215.93,251139
2216.05,251136
2216.18,251133
2216.3,251129
2216.42,251125
2216.54,251122
2216.66,251118
2216.79,251113
2216.91,251109
2217.03,251105
2217.15,251100
2217.27,251095
2217.4,251091
2217.52,251085
2217.64,251080
2217.76,251075
2217.88,251070
2218.01,251064
2218.13,251058
2218.25,251052
2218.37,251046
2218.49,251040
2218.61,251034
2218.73,251028
2218.86,251021
2218.98,251014
2219.1,251008
2219.22,251001
2219.34,250994
2219.46,250986
2219.58,250979
2219.7,250972
2219.82,250964
2219.94,250956
2220.07,250949
2220.19,250941
2220.31,250933
2220.43,250925
2220.55,250916
2220.67,250908
2220.79,250899
2220.91,250891
2221.03,250882
2221.15,250873
2221.27,250864
2221.39,250855
2221.51,250846
2221.63,250837
2221.75,250827
2221.87,250818
2221.99,250808
2222.11,250799
2222.23,250789
2222.35,250779
2222.47,250769
2222.59,250759
2222.71,250749
2222.83,250738
2222.95,250728
2223.07,250718
2223.19,250707
2223.31,250697
2223.43,250686
2223.55,250675
2223.67,250664
2223.79,250653
2223.91,250642
2224.03,250631
2224.14,250620
2224.26,250609
2224.38,250598
2224.5,250586
2224.62,250575
2224.74,250563
2224.86,250552
2224.98,250540
2225.1,250528
2225.22,250517
2225.33,250505
2225.45,250493
2225.57,250481
2225.69,250469
2225.81,250457
2225.93,250445
2226.04,250433
2226.16,250421
2226.28,250408
2226.4,250396
2226.52,250384
2226.64,250371
2226.75,250359
2226.87,250347
2226.99,250334
2227.11,250322
2227.23,250309
2227.34,250296
2227.46,250284
2227.58,250271
2227.7,250258
2227.82,250246
2227.93,250233
2228.05,250220
2228.17,250207
2228.29,250195
2228.4,250182
2228.52,250169
2228.64,250156
2228.76,250143
2228.87,250130
2228.99,250117
2229.11,250105
2229.22,250092
2229.34,250079
2229.46,250066
2229.58,250053
2229.69,250040
2229.81,250027
2229.93,250014
2230.04,250001
2230.16,249988
