x(mm),Q (W/m2)
2232.43,250159
2232.6,250148
2232.78,250137
2232.95,250125
2233.12,250114
2233.3,250103
2233.47,250091
2233.64,250080
2233.82,250068
2233.99,250057
2234.16,250045
2234.34,250034
2234.51,250023
2234.68,250011
2234.85,250000
2235.02,249988
2235.2,249977
2235.37,249965
2235.54,249954
2235.71,249943
2235.88,249931
2236.06,249920
2236.23,249908
2236.4,249897
2236.57,249886
2236.74,249874
2236.91,249863
2237.08,249852
2237.25,249841
2237.42,249829
2237.6,249818
2237.77,249807
2237.94,249796
2238.11,249785
2238.28,249773
2238.45,249762
2238.62,249751
2238.79,249740
2238.96,249729
2239.13,249718
2239.3,249707
2239.47,249696
2239.64,249686
2239.81,249675
2239.97,249664
2240.14,249653
2240.31,249642
2240.48,249632
2240.65,249621
2240.82,249611
2240.99,249600
2241.16,249590
2241.33,249579
2241.49,249569
2241.66,249559
2241.83,249548
2242,249538
2242.17,249528
2242.33,249518
2242.5,249508
2242.67,249498
2242.84,249488
2243,249478
2243.17,249468
2243.34,249458
2243.51,249449
2243.67,249439
2243.84,249429
2244.01,249420
2244.17,249411
2244.34,249401
2244.51,249392
2244.67,249383
2244.84,249373
2245.01,249364
2245.17,249355
2245.34,249346
2245.5,249337
2245.67,249329
2245.83,249320
2246,249311
2246.17,249303
2246.33,249294
2246.5,249286
2246.66,249277
2246.83,249269
2246.99,249261
2247.16,249253
2247.32,249245
2247.49,249237
2247.65,249229
2247.82,249221
2247.98,249213
2248.14,249206
2248.31,249198
2248.47,249191
2248.64,249183
2248.8,249176
2248.96,249169
2249.13,249162
2249.29,249155
2249.46,249148
2249.62,249141
2249.78,249134
2249.95,249127
2250.11,249121
2250.27,249114
2250.43,249108
2250.6,249102
2250.76,249095
2250.92,249089
2251.09,249083
2251.25,249077
2251.41,249071
2251.57,249066
2251.74,249060
2251.9,249054
2252.06,249049
2252.22,249044
2252.38,249038
2252.54,249033
2252.71,249028
2252.87,249023
2253.03,249018
2253.19,249013
2253.35,249009
2253.51,249004
2253.67,248999
2253.83,248995
2254,248991
2254.16,248987
2254.32,248982
2254.48,248978
2254.64,248974
2254.8,248971
2254.96,248967
2255.12,248963
2255.28,248960
2255.44,248956
2255.6,248953
2255.76,248950
2255.92,248946
2256.08,248943
2256.24,248940
2256.4,248938
2256.56,248935
2256.71,248932
2256.87,248930
2257.03,248927
2257.19,248925
2257.35,248922
2257.51,248920
2257.67,248918
2257.83,248916
2257.98,248914
2258.14,248912
2258.3,248911
2258.46,248909
2258.62,248908
2258.78,248906
2258.93,248905
2259.09,248904
2259.25,248902
2259.41,248901
2259.56,248900
2259.72,248899
2259.88,248899
2260.04,248898
2260.19,248897
2260.35,248897
2260.51,248896
2260.66,248896
2260.82,248896
2260.98,248896
2261.13,248896
2261.29,248896
2261.45,248896
2261.6,248896
2261.76,248896
2261.91,248896
2262.07,248897
2262.23,248897
2262.38,248898
2262.54,248899
2262.69,248899
2262.85,248900
2263,248901
2263.16,248902
2263.31,248903
2263.47,248904
2263.62,248906
2263.78,248907
2263.93,248908
2264.09,248910
2264.24,248911
2264.4,248913
2264.55,248915
2264.71,248917
2264.86,248918
2265.02,248920
2265.17,248922
2265.32,248924
2265.48,248926
2265.63,248929
2265.78,248931
2265.94,248933
2266.09,248936
2266.25,248938
2266.4,248941
2266.55,248943
2266.71,248946
2266.86,248948
2267.01,248951
2267.16,248954
2267.32,248957
2267.47,248960
2267.62,248963
2267.77,248966
2267.93,248969
2268.08,248972
2268.23,248975
2268.38,248979
2268.54,248982
2268.69,248985
2268.84,248989
2268.99,248992
2269.14,248996
2269.29,249000
2269.45,249003
2269.6,249007
2269.75,249011
2269.9,249014
2270.05,249018
2270.2,249022
2270.35,249026
2270.5,249030
2270.66,249034
2270.81,249038
2270.96,249042
2271.11,249046
2271.26,249050
2271.41,249054
2271.56,249058
2271.71,249062
2271.86,249067
2272.01,249071
2272.16,249075
2272.31,249079
2272.46,249084
2272.61,249088
2272.76,249093
2272.91,249097
2273.06,249101
2273.2,249106
2273.35,249110
2273.5,249115
2273.65,249119
2273.8,249124
2273.95,249129
2274.1,249133
2274.25,249138
2274.4,249142
2274.54,249147
2274.69,249152
2274.84,249156
2274.99,249161
2275.14,249166
2275.28,249170
2275.43,249175
2275.58,249180
2275.73,249185
2275.88,249189
2276.02,249194
2276.17,249199
2276.32,249203
2276.47,249208
2276.61,249213
2276.76,249218
2276.91,249222
2277.05,249227
2277.2,249232
2277.35,249237
2277.49,249241
2277.64,249246
2277.79,249251
2277.93,249256
2278.08,249260
2278.23,249265
2278.37,249270
2278.52,249274
2278.66,249279
2278.81,249284
2278.96,249288
2279.1,249293
2279.25,249298
2279.39,249302
2279.54,249307
2279.68,249311
2279.83,249316
2279.97,249321
2280.12,249325
2280.26,249330
2280.41,249334
2280.55,249339
2280.7,249343
2280.84,249347
2280.99,249352
2281.13,249356
2281.28,249360
2281.42,249365
2281.56,249369
2281.71,249373
2281.85,249378
2282,249382
2282.14,249386
2282.28,249390
2282.43,249394
2282.57,249398
2282.72,249402
2282.86,249406
2283,249410
2283.15,249414
2283.29,249418
2283.43,249422
2283.57,249426
2283.72,249429
2283.86,249432
2284,249436
2284.15,249444
2284.29,249470
2284.43,249532
2284.57,249643
2284.72,249533
2284.86,248478
2285,243669
2285.14,230722
2285.28,207756
2285.43,179464
2285.57,156288
2285.71,146955
2285.85,151470
2285.99,162262
2286.13,172991
2286.28,182144
2286.42,190025
2286.56,197031
2286.7,203408
2286.84,209286
2286.98,214741
2287.12,219821
2287.26,224561
2287.4,228992
2287.54,233145
2287.68,237047
2287.82,240727
2287.96,244208
2288.11,247512
2288.25,250656
2288.39,253654
2288.53,256520
2288.67,259264
2288.81,261897
2288.95,264429
2289.08,266867
2289.22,269222
2289.36,271499
2289.5,273705
2289.64,275841
2289.78,277910
2289.92,279915
2290.06,281857
2290.2,283741
2290.34,285568
2290.48,287344
2290.62,289072
2290.75,290755
2290.89,292395
2291.03,293995
2291.17,295556
2291.31,297081
2291.45,298569
2291.58,300024
2291.72,301446
2291.86,302837
2292,304198
2292.14,305529
2292.27,306833
2292.41,308110
2292.55,309361
2292.69,310586
2292.82,311786
2292.96,312961
2293.1,314114
2293.24,315243
2293.37,316350
2293.51,317435
2293.65,318500
2293.78,319543
2293.92,320567
2294.06,321570
2294.19,322554
2294.33,323520
2294.47,324466
2294.6,325394
2294.74,326304
2294.88,327196
2295.01,328070
2295.15,328927
2295.28,329768
2295.42,330591
2295.56,331399
2295.69,332190
2295.83,332966
2295.96,333727
2296.1,334474
2296.23,335205
2296.37,335923
2296.5,336627
2296.64,337318
2296.77,337997
2296.91,338663
2297.04,339317
2297.18,339959
2297.31,340590
2297.45,341210
2297.58,341819
2297.72,342419
2297.85,343008
2297.99,343588
2298.12,344159
2298.25,344720
2298.39,345273
2298.52,345818
2298.66,346354
2298.79,346882
2298.92,347403
2299.06,347916
2299.19,348421
2299.32,348920
2299.46,349411
2299.59,349896
2299.72,350374
2299.86,350845
2299.99,351310
2300.12,351769
2300.26,352222
2300.39,352669
2300.52,353110
2300.66,353545
2300.79,353976
2300.92,354400
2301.05,354820
2301.19,355234
2301.32,355644
2301.45,356049
2301.58,356449
2301.71,356844
2301.85,357235
2301.98,357621
2302.11,358003
2302.24,358381
2302.37,358755
2302.51,359125
2302.64,359491
2302.77,359853
2302.9,360211
2303.03,360566
2303.16,360916
2303.29,361264
2303.42,361607
2303.56,361948
2303.69,362285
2303.82,362618
2303.95,362948
2304.08,363276
2304.21,363600
2304.34,363920
2304.47,364238
2304.6,364553
2304.73,364865
2304.86,365174
2304.99,365480
2305.12,365784
2305.25,366084
2305.38,366382
2305.51,366678
2305.64,366970
2305.77,367260
2305.9,367548
2306.03,367833
2306.16,368115
2306.29,368395
2306.42,368672
2306.55,368947
2306.67,369220
2306.8,369490
2306.93,369758
2307.06,370024
2307.19,370287
2307.32,370548
2307.45,370807
2307.58,371064
2307.7,371318
2307.83,371570
2307.96,371820
2308.09,372068
2308.22,372314
2308.35,372558
2308.47,372799
2308.6,373039
2308.73,373276
2308.86,373511
2308.99,373744
2309.11,373976
2309.24,374205
2309.37,374432
2309.5,374657
2309.62,374881
2309.75,375102
2309.88,375321
2310,375539
2310.13,375754
2310.26,375968
2310.38,376179
2310.51,376389
2310.64,376597
2310.76,376803
2310.89,377007
2311.02,377209
2311.14,377409
2311.27,377608
2311.4,377804
2311.52,377999
2311.65,378192
2311.78,378383
2311.9,378572
2312.03,378760
2312.15,378945
2312.28,379129
2312.4,379311
2312.53,379491
2312.66,379669
2312.78,379846
2312.91,380021
2313.03,380194
2313.16,380365
2313.28,380534
2313.41,380701
2313.53,380867
2313.66,381030
2313.78,381192
2313.91,381352
2314.03,381510
2314.16,381666
2314.28,381821
2314.4,381973
2314.53,382123
2314.65,382272
2314.78,382418
2314.9,382563
2315.03,382705
2315.15,382846
2315.27,382984
2315.4,383121
2315.52,383255
2315.64,383387
2315.77,383517
2315.89,383646
2316.01,383771
2316.14,383895
2316.26,384017
2316.38,384136
2316.51,384253
2316.63,384368
2316.75,384481
2316.88,384591
2317,384699
2317.12,384805
2317.25,384909
2317.37,385010
2317.49,385108
2317.61,385205
2317.74,385299
2317.86,385390
2317.98,385479
2318.1,385566
2318.22,385650
2318.35,385732
2318.47,385811
2318.59,385888
2318.71,385962
2318.83,386034
2318.96,386103
2319.08,386170
2319.2,386234
2319.32,386295
2319.44,386354
2319.56,386411
2319.68,386465
2319.81,386516
2319.93,386565
2320.05,386611
2320.17,386655
2320.29,386696
2320.41,386734
2320.53,386771
2320.65,386804
2320.77,386835
2320.89,386864
2321.01,386889
2321.13,386913
2321.25,386934
2321.37,386952
2321.49,386968
2321.61,386982
2321.73,386993
2321.85,387002
2321.97,387008
2322.09,387012
2322.21,387014
2322.33,387013
2322.45,387011
2322.57,387005
2322.69,386998
2322.81,386988
2322.93,386976
2323.05,386962
2323.17,386946
2323.29,386928
2323.41,386908
2323.53,386886
2323.65,386861
2323.76,386835
2323.88,386807
2324,386777
2324.12,386746
2324.24,386712
2324.36,386677
2324.48,386640
2324.59,386602
2324.71,386562
2324.83,386520
2324.95,386477
2325.07,386433
2325.18,386387
2325.3,386340
2325.42,386292
2325.54,386243
2325.66,386193
2325.77,386141
2325.89,386089
2326.01,386036
2326.13,385982
2326.24,385927
2326.36,385872
2326.48,385816
2326.59,385759
2326.71,385702
2326.83,385645
2326.94,385588
2327.06,385530
2327.18,385472
2327.29,385415
2327.41,385357
2327.53,385300
2327.64,385243
2327.76,385186
2327.88,385130
2327.99,385074
2328.11,385019
2328.23,384965
2328.34,384911
2328.46,384859
2328.57,384807
2328.69,384757
2328.81,384708
2328.92,384660
2329.04,384614
2329.15,384570
2329.27,384527
2329.38,384486
2329.5,384447
2329.61,384410
2329.73,384375
2329.84,384342
2329.96,384312
2330.07,384284
2330.19,384259
2330.3,384237
2330.42,384217
2330.53,384200
2330.65,384187
2330.76,384176
2330.88,384169
2330.99,384165
2331.11,384165
2331.22,384168
2331.33,384175
2331.45,384186
2331.56,384201
2331.68,384220
2331.79,384244
2331.9,384271
2332.02,384303
2332.13,384340
2332.25,384381
2332.36,384427
2332.47,384478
2332.59,384534
2332.7,384595
2332.81,384661
2332.93,384732
2333.04,384809
2333.15,384892
2333.27,384980
2333.38,385074
2333.49,385174
2333.6,385280
2333.72,385392
2333.83,385510
2333.94,385635
2334.06,385766
2334.17,385904
2334.28,386048
2334.39,386199
2334.51,386356
2334.62,386521
2334.73,386693
2334.84,386872
2334.95,387058
2335.07,387252
2335.18,387453
2335.29,387662
2335.4,387878
2335.51,388102
2335.62,388334
2335.74,388574
2335.85,388822
2335.96,389079
2336.07,389343
2336.18,389616
2336.29,389898
2336.4,390188
2336.52,390487
2336.63,390794
2336.74,391111
2336.85,391436
2336.96,391770
2337.07,392114
2337.18,392467
2337.29,392829
2337.4,393201
2337.51,393583
2337.62,393974
2337.73,394375
2337.84,394785
2337.95,395206
2338.06,395637
2338.06,395637
2338.17,396077
2338.28,396529
2338.39,396990
2338.5,397462
2338.61,397944
2338.72,398437
2338.83,398941
2338.94,399456
2339.05,399981
2339.16,400518
2339.27,401065
2339.38,401624
2339.49,402194
2339.6,402776
2339.71,403369
2339.82,403973
2339.93,404590
2340.04,405217
2340.15,405857
2340.25,406509
2340.36,407173
2340.47,407849
2340.58,408537
2340.69,409237
2340.8,409950
2340.91,410675
2341.01,411413
2341.12,412164
2341.23,412928
2341.34,413704
2341.45,414493
2341.56,415296
2341.66,416111
2341.77,416940
2341.88,417782
2341.99,418638
2342.09,419508
2342.2,420391
2342.31,421288
2342.42,422198
2342.53,423123
2342.63,424062
2342.74,425015
2342.85,425983
2342.95,426965
2343.06,427961
2343.17,428973
2343.28,429999
2343.38,431040
2343.49,432096
2343.6,433167
2343.7,434254
2343.81,435356
2343.92,436474
2344.02,437608
2344.13,438758
2344.24,439923
2344.34,441105
2344.45,442304
2344.56,443519
2344.66,444750
2344.77,445999
2344.87,447264
2344.98,448547
2345.09,449847
2345.19,451165
2345.3,452500
2345.4,453854
2345.51,455226
2345.61,456616
2345.72,458024
2345.83,459452
2345.93,460898
2346.04,462364
2346.14,463849
2346.25,465354
2346.35,466879
2346.46,468424
2346.56,469990
2346.67,471576
2346.77,473183
2346.88,474811
2346.98,476460
2347.09,478131
2347.19,479824
2347.3,481540
2347.4,483277
2347.51,485037
2347.61,486820
2347.71,488627
2347.82,490456
2347.92,492309
2348.03,494186
2348.13,496088
2348.23,498013
2348.34,499963
2348.44,501937
2348.55,503937
2348.65,505961
2348.75,508010
2348.86,510085
2348.96,512184
2349.07,514309
2349.17,516459
2349.27,518634
2349.38,520833
2349.48,523057
2349.58,525305
2349.69,527577
2349.79,529871
2349.89,532188
2349.99,534525
2350.1,536881
2350.2,539256
2350.3,541646
2350.41,544049
2350.51,546461
2350.61,548880
2350.71,551300
2350.82,553715
2350.92,556118
2351.02,558499
2351.12,560849
2351.23,563151
2351.33,565389
2351.43,567540
2351.53,569572
2351.63,571445
2351.74,573101
2351.84,574453
2351.94,575364
2352.04,575614
2352.14,574839
2352.24,572441
2352.35,567424
2352.45,558239
2352.55,542276
2352.65,516814
2352.75,480803
2352.85,443911
2352.95,395790
2353.06,330386
2353.14,303969
2353.23,327523
2353.33,341948
2353.43,352656
2353.53,374085
2353.63,397928
2353.73,419865
2353.84,437945
2353.94,452797
2354.04,465087
2354.14,475493
2354.24,484518
2354.34,492505
2354.44,499691
2354.54,506243
2354.64,512256
2354.74,517832
2354.84,523027
2354.95,527905
2355.05,532511
2355.15,536876
2355.25,541038
2355.35,545018
2355.45,548846
2355.55,552544
2355.65,556124
2355.75,559606
2355.85,562991
2355.96,566297
2356.06,569529
2356.16,572691
2356.26,575795
2356.36,578840
2356.46,581838
2356.56,584795
2356.66,587716
2356.76,590610
2356.86,593469
2356.96,596306
2357.07,599117
2357.17,601904
2357.27,604672
2357.37,607416
2357.47,610144
2357.57,612859
2357.67,615563
2357.77,618264
2357.87,620953
2357.97,623637
2358.08,626314
2358.18,628984
2358.28,631651
2358.38,634308
2358.48,636963
2358.58,639613
2358.68,642264
2358.78,644920
2358.88,647574
2358.98,650233
2359.08,652892
2359.19,655554
2359.29,658218
2359.39,660882
2359.49,663548
2359.59,666215
2359.69,668886
2359.79,671567
2359.89,674251
2359.99,676947
2360.09,679646
2360.2,682352
2360.3,685065
2360.4,687782
2360.5,690505
2360.6,693230
2360.7,695963
2360.8,698706
2360.9,701456
2361,704222
2361.1,706992
2361.2,709774
2361.31,712565
2361.41,715361
2361.51,718168
2361.61,720977
2361.71,723795
2361.81,726622
2361.91,729460
2362.01,732317
2362.11,735179
2362.21,738055
2362.31,740941
2362.42,743834
2362.52,746739
2362.62,749649
2362.72,752568
2362.82,755496
2362.92,758436
2363.02,761395
2363.12,764361
2363.22,767342
2363.32,770334
2363.42,773335
2363.53,776349
2363.63,779368
2363.73,782397
2363.83,785435
2363.93,788484
2364.03,791551
2364.13,794627
2364.23,797719
2364.33,800820
2364.43,803934
2364.54,807059
2364.64,810191
2364.74,813334
2364.84,816483
2364.94,819643
2365.04,822819
2365.14,826004
2365.24,829208
2365.34,832420
2365.44,835645
2365.54,838881
2365.65,842124
2365.75,845378
2365.85,848637
2365.95,851906
2366.05,855188
2366.15,858480
2366.25,861793
2366.35,865110
2366.45,868443
2366.55,871786
2366.65,875135
2366.76,878497
2366.86,881861
2366.96,885235
2367.06,888619
2367.16,892013
2367.26,895427
2367.36,898847
2367.46,902281
2367.56,905725
2367.66,909176
2367.77,912638
2367.87,916104
2367.97,919577
2368.07,923059
2368.17,926549
2368.27,930059
2368.37,933574
2368.47,937104
2368.57,940641
2368.67,944187
2368.77,947743
2368.88,951302
2368.98,954869
2369.08,958441
2369.18,962021
2369.28,965618
2369.38,969220
2369.48,972839
2369.58,976461
2369.68,980095
2369.78,983737
2369.88,987383
2369.99,991036
2370.09,994691
2370.19,998354
2370.29,1002030
2370.39,1005710
2370.49,1009410
2370.59,1013110
2370.69,1016830
2370.79,1020550
2370.89,1024270
2371,1028010
2371.1,1031740
2371.2,1035480
2371.3,1039230
2371.4,1042980
2371.5,1046760
2371.6,1050530
2371.7,1054320
2371.8,1058120
2371.9,1061910
2372,1065720
2372.11,1069530
2372.21,1073340
2372.31,1077160
2372.41,1080980
2372.51,1084820
2372.61,1088670
2372.71,1092530
2372.81,1096390
2372.91,1100260
2373.01,1104130
2373.11,1108000
2373.22,1111880
2373.32,1115770
2373.42,1119650
2373.52,1123560
2373.62,1127460
2373.72,1131380
2373.82,1135300
2373.92,1139230
2374.02,1143160
2374.12,1147100
2374.23,1151030
2374.33,1154970
2374.43,1158910
2374.53,1162870
2374.63,1166820
2374.73,1170790
2374.83,1174750
2374.93,1178730
2375.03,1182710
2375.13,1186680
2375.23,1190660
2375.34,1194640
2375.44,1198610
2375.54,1202600
2375.64,1206580
2375.74,1210580
2375.84,1214570
2375.94,1218570
2376.04,1222580
2376.14,1226570
2376.24,1230570
2376.34,1234560
2376.45,1238560
2376.55,1242550
2376.65,1246540
2376.75,1250540
2376.85,1254540
2376.95,1258540
2377.05,1262540
2377.15,1266540
2377.25,1270530
2377.35,1274520
2377.45,1278500
2377.55,1282480
2377.66,1286450
2377.76,1290440
2377.86,1294410
2377.96,1298390
2378.06,1302370
2378.16,1306340
2378.26,1310300
2378.36,1314260
2378.46,1318210
2378.56,1322160
2378.67,1326100
2378.77,1330040
2378.87,1333980
2378.97,1337920
2379.07,1341860
2379.17,1345790
2379.27,1349720
2379.37,1353640
2379.47,1357550
2379.57,1361450
2379.67,1365350
2379.78,1369260
2379.88,1373150
2379.98,1377060
2380.08,1380950
2380.18,1384850
2380.28,1388740
2380.38,1392630
2380.48,1396510
2380.58,1400390
2380.68,1404260
2380.78,1408130
2380.89,1412010
2380.99,1415890
2381.09,1419770
2381.19,1423650
2381.29,1427530
2381.39,1431410
2381.49,1435290
2381.59,1439170
2381.69,1443040
2381.79,1446930
2381.89,1450890
2382,1454770
2382.1,1458600
2382.2,1462510
2382.3,1466420
2382.4,1470330
2382.5,1474250
2382.6,1478170
2382.7,1482090
2382.8,1486020
2382.9,1489960
2383.01,1493910
2383.11,1497870
2383.21,1501840
2383.31,1505820
2383.41,1509810
2383.51,1513800
2383.61,1517800
2383.71,1521810
2383.81,1525830
2383.91,1529850
2384.01,1533900
2384.12,1537950
2384.22,1542020
2384.32,1546100
2384.42,1550180
2384.52,1554290
2384.62,1558390
2384.72,1562510
2384.82,1566630
2384.92,1570760
2385.02,1574900
2385.12,1579050
2385.23,1583230
2385.33,1587400
2385.43,1591590
2385.53,1595790
2385.63,1599990
2385.73,1604210
2385.83,1608420
2385.93,1612630
2386.03,1616860
2386.13,1621090
2386.24,1625340
2386.34,1629590
2386.44,1633850
2386.54,1638110
2386.64,1642370
2386.74,1646640
2386.84,1650900
2386.94,1655160
2387.04,1659420
2387.14,1663680
2387.24,1667950
2387.35,1672220
2387.45,1676490
2387.55,1680760
2387.65,1685020
2387.75,1689290
2387.85,1693540
2387.95,1697780
2388.05,1702020
2388.15,1706250
2388.25,1710480
2388.35,1714700
2388.46,1718920
2388.56,1723130
2388.66,1727330
2388.76,1731520
2388.86,1735690
2388.96,1739860
2389.06,1744010
2389.16,1748140
2389.26,1752270
2389.36,1756390
2389.46,1760500
2389.57,1764590
2389.67,1768680
2389.77,1772750
2389.87,1776800
2389.97,1780830
2390.07,1784850
2390.17,1788850
2390.27,1792840
2390.37,1796810
2390.47,1800770
2390.58,1804720
2390.68,1808750
2390.78,1812670
2390.88,1816470
2390.98,1820350
2391.08,1824210
2391.18,1828050
2391.28,1831870
2391.38,1835680
2391.48,1839480
2391.58,1843270
2391.69,1847040
2391.79,1850790
2391.89,1854530
2391.99,1858250
2392.09,1861950
2392.19,1865630
2392.29,1869290
2392.39,1872940
2392.49,1876580
2392.59,1880200
2392.69,1883810
2392.8,1887400
2392.9,1890980
2393,1894550
2393.1,1898090
2393.2,1901620
2393.3,1905130
2393.4,1908620
2393.5,1912110
2393.6,1915580
2393.7,1919050
2393.81,1922490
2393.91,1925930
2394.01,1929350
2394.11,1932750
2394.21,1936140
2394.31,1939510
2394.41,1942860
2394.51,1946210
2394.61,1949550
2394.71,1952870
2394.81,1956190
2394.92,1959490
2395.02,1962780
2395.12,1966050
2395.22,1969310
2395.32,1972560
2395.42,1975790
2395.52,1979010
2395.62,1982210
2395.72,1985410
2395.82,1988600
2395.92,1991780
2396.03,1994950
2396.13,1998100
2396.23,2001240
2396.33,2004360
2396.43,2007470
2396.53,2010560
2396.63,2013650
2396.73,2016730
2396.83,2019790
2396.93,2022850
2397.03,2025890
2397.14,2028920
2397.24,2031940
2397.34,2034940
2397.44,2037930
2397.54,2040900
2397.64,2043860
2397.74,2046820
2397.84,2049760
2397.94,2052690
2398.04,2055610
2398.15,2058630
2398.25,2061540
2398.35,2064310
2398.45,2067150
2398.55,2069990
2398.65,2072820
2398.75,2075650
2398.85,2078460
2398.95,2081270
2399.05,2084050
2399.15,2086830
2399.26,2089590
2399.36,2092340
2399.46,2095080
2399.56,2097790
2399.66,2100500
2399.76,2103190
2399.86,2105870
2399.96,2108540
2400.06,2111200
2400.16,2113840
2400.27,2116480
2400.37,2119090
2400.47,2121700
2400.57,2124290
2400.67,2126860
2400.77,2129420
2400.87,2131970
2400.97,2134510
2401.07,2137130
2401.17,2139660
2401.27,2142080
2401.38,2144550
2401.48,2147020
2401.58,2149480
2401.68,2151930
2401.78,2154360
2401.88,2156780
2401.98,2159190
2402.08,2161590
2402.18,2163980
2402.28,2166350
2402.38,2168710
2402.49,2171060
2402.59,2173390
2402.69,2175710
2402.79,2178010
2402.89,2180300
2402.99,2182590
2403.09,2184860
2403.19,2187110
2403.29,2189360
2403.39,2191590
2403.5,2193810
2403.6,2196020
2403.7,2198210
2403.8,2200390
2403.9,2202550
2404,2204700
2404.1,2206960
2404.2,2209120
2404.3,2211120
2404.4,2213190
2404.5,2215280
2404.61,2217360
2404.71,2219420
2404.81,2221470
2404.91,2223510
2405.01,2225530
2405.11,2227540
2405.21,2229540
2405.31,2231530
2405.41,2233500
2405.51,2235470
2405.61,2237420
2405.72,2239350
2405.82,2241270
2405.92,2243170
2406.02,2245070
2406.12,2246940
2406.22,2248810
2406.32,2250670
2406.42,2252520
2406.52,2254350
2406.62,2256160
2406.73,2257960
2406.83,2259750
2406.93,2261520
2407.03,2263280
2407.13,2265030
2407.23,2266760
2407.33,2268490
2407.43,2270200
2407.53,2271890
2407.63,2273580
2407.73,2275250
2407.84,2276900
2407.94,2278540
2408.04,2280170
2408.14,2281780
2408.24,2283380
2408.34,2284970
2408.44,2286550
2408.54,2288110
2408.64,2289660
2408.74,2291200
2408.84,2292720
2408.95,2294230
2409.05,2295730
2409.15,2297210
2409.25,2298680
2409.35,2300140
2409.45,2301590
2409.55,2303020
2409.65,2304450
2409.75,2305860
2409.85,2307250
2409.95,2308640
2410.06,2310010
2410.16,2311360
2410.26,2312710
2410.36,2314040
2410.46,2315360
2410.56,2316670
2410.66,2317980
2410.76,2319270
2410.86,2320530
2410.96,2321800
2411.07,2323040
2411.17,2324280
2411.27,2325500
2411.37,2326710
2411.47,2327920
2411.57,2329110
2411.67,2330290
2411.77,2331460
2411.87,2332620
2411.97,2333760
2412.07,2334900
2412.18,2336020
2412.28,2337130
2412.38,2338220
2412.48,2339310
2412.58,2340390
2412.68,2341460
2412.78,2342510
2412.88,2343560
2412.98,2344590
2413.08,2345620
2413.18,2346630
2413.29,2347630
2413.39,2348610
2413.49,2349590
2413.59,2350560
2413.69,2351520
2413.79,2352470
2413.89,2353410
2413.99,2354340
2414.09,2355260
2414.19,2356160
2414.29,2357060
2414.4,2357950
2414.5,2358820
2414.6,2359690
2414.7,2360550
2414.8,2361400
2414.9,2362240
2415,2363070
2415.1,2363890
2415.2,2364700
2415.3,2365500
2415.41,2366300
2415.51,2367080
2415.61,2367850
2415.71,2368620
2415.81,2369390
2415.91,2370140
2416.01,2370880
2416.11,2371610
2416.21,2372340
2416.31,2373050
2416.41,2373760
2416.52,2374460
2416.62,2375160
2416.72,2375840
2416.82,2376530
2416.92,2377200
2417.02,2377870
2417.12,2378520
2417.22,2379180
2417.32,2379820
2417.42,2380460
2417.52,2381090
2417.63,2381710
2417.73,2382330
2417.83,2382940
2417.93,2383550
2418.03,2384150
2418.13,2384740
2418.23,2385330
2418.33,2385910
2418.43,2386480
2418.53,2387050
2418.63,2387610
2418.74,2388160
2418.84,2388710
2418.94,2389250
2419.04,2389790
2419.14,2390310
2419.24,2390840
2419.34,2391350
2419.44,2391860
2419.54,2392370
2419.64,2392860
2419.75,2393350
2419.85,2393840
2419.95,2394310
2420.05,2394780
2420.15,2395250
2420.25,2395710
2420.35,2396160
2420.45,2396610
2420.55,2397050
2420.65,2397480
2420.75,2397910
2420.86,2398330
2420.96,2398750
2421.06,2399160
2421.16,2399570
2421.26,2399980
2421.36,2400370
2421.46,2400770
2421.56,2401160
2421.66,2401540
2421.76,2401920
2421.86,2402300
2421.97,2402670
2422.07,2403040
2422.17,2403400
2422.27,2403770
2422.37,2404130
2422.47,2404480
2422.57,2404840
2422.67,2405190
2422.77,2405540
2422.87,2405880
2422.97,2406220
2423.08,2406560
2423.18,2406890
2423.28,2407230
2423.38,2407560
2423.48,2407880
2423.58,2408210
2423.68,2408530
2423.78,2408840
2423.88,2409160
2423.98,2409460
2424.09,2409770
2424.19,2410070
2424.29,2410360
2424.39,2410650
2424.49,2410940
2424.59,2411220
2424.69,2411500
2424.79,2411770
2424.89,2412030
2424.99,2412290
2425.09,2412540
2425.2,2412780
2425.3,2413020
2425.4,2413260
2425.5,2413480
2425.6,2413700
2425.7,2413910
2425.8,2414120
2425.9,2414310
2426,2414500
2426.1,2414680
2426.2,2414860
2426.31,2415030
2426.41,2415190
2426.51,2415340
2426.61,2415480
2426.71,2415620
2426.81,2415750
2426.91,2415870
2427.01,2415980
2427.11,2416080
2427.21,2416170
2427.31,2416260
2427.42,2416330
2427.52,2416400
2427.62,2416460
2427.72,2416500
2427.82,2416540
2427.92,2416570
2428.02,2416580
2428.12,2416580
2428.22,2416570
2428.32,2416550
2428.42,2416520
2428.53,2416470
2428.63,2416400
2428.73,2416330
2428.83,2416230
2428.93,2416130
2429.03,2416000
2429.13,2415860
2429.23,2415700
2429.33,2415520
2429.43,2415320
2429.54,2415100
2429.64,2414860
2429.74,2414600
2429.84,2414320
2429.94,2414010
2430.04,2413690
2430.14,2413340
2430.24,2412960
2430.34,2412560
2430.44,2412130
2430.54,2411680
2430.65,2411200
2430.75,2410690
2430.85,2410160
2430.95,2409590
2431.05,2409010
2431.15,2408390
2431.25,2407740
2431.35,2407060
