x(mm),P (Pa)
1755.86,15330.1
1756.17,15330.7
1756.47,15331.4
1756.78,15332.1
1757.09,15332.8
1757.39,15333.6
1757.7,15334.3
1758.01,15335.2
1758.31,15336
1758.62,15336.9
1758.92,15337.7
1759.23,15338.6
1759.53,15339.6
1759.84,15340.5
1760.15,15341.5
1760.45,15342.4
1760.76,15343.4
1761.06,15344.4
1761.37,15345.4
1761.67,15346.3
1761.98,15347.3
1762.28,15348.3
1762.58,15349.3
1762.89,15350.3
1763.19,15351.3
1763.5,15352.2
1763.8,15353.2
1764.11,15354.1
1764.41,15355.1
1764.71,15356
1765.02,15356.9
1765.32,15357.7
1765.62,15358.6
1765.93,15359.4
1766.23,15360.2
1766.53,15361
1766.83,15361.7
1767.14,15362.5
1767.44,15363.1
1767.74,15363.8
1768.04,15364.4
1768.35,15365
1768.65,15365.5
1768.95,15366
1769.25,15366.5
1769.55,15366.9
1769.85,15367.3
1770.16,15367.7
1770.46,15368
1770.76,15368.2
1771.06,15368.5
1771.36,15368.6
1771.66,15368.8
1771.96,15368.9
1772.26,15368.9
1772.56,15368.9
1772.86,15368.9
1773.16,15368.8
1773.46,15368.6
1773.76,15368.5
1774.06,15368.3
1774.36,15368
1774.66,15367.7
1774.96,15367.4
1775.26,15367
1775.56,15366.6
1775.86,15366.1
1776.16,15365.6
1776.46,15365.1
1776.76,15364.5
1777.06,15363.9
1777.35,15363.3
1777.65,15362.7
1777.95,15362
1778.25,15361.3
1778.55,15360.5
1778.84,15359.7
1779.14,15359
1779.44,15358.1
1779.74,15357.3
1780.04,15356.4
1780.33,15355.6
1780.63,15354.7
1780.93,15353.8
1781.22,15352.9
1781.52,15351.9
1781.82,15351
1782.11,15350.1
1782.41,15349.1
1782.71,15348.2
1783,15347.2
1783.3,15346.2
1783.6,15345.3
1783.89,15344.3
1784.19,15343.4
1784.48,15342.4
1784.78,15341.5
1785.07,15340.6
1785.37,15339.7
1785.66,15338.8
1785.96,15337.9
1786.25,15337
1786.55,15336.2
1786.84,15335.3
1787.14,15334.5
1787.43,15333.7
1787.73,15333
1788.02,15332.2
1788.32,15331.5
1788.61,15330.8
1788.9,15330.2
1789.2,15329.6
1789.49,15329
1789.78,15328.4
1790.08,15327.9
1790.37,15327.4
1790.66,15326.9
1790.96,15326.5
1791.25,15326.1
1791.54,15325.8
1791.84,15325.5
1792.13,15325.2
1792.42,15325
1792.71,15324.8
1793,15324.6
1793.3,15324.5
1793.59,15324.5
1793.88,15324.4
1794.17,15324.4
1794.46,15324.5
1794.76,15324.6
1795.05,15324.7
1795.34,15324.9
1795.63,15325.1
1795.92,15325.4
1796.21,15325.7
1796.5,15326
1796.79,15326.4
1797.08,15326.8
1797.37,15327.2
1797.66,15327.7
1797.96,15328.2
1798.25,15328.7
1798.54,15329.3
1798.83,15329.9
1799.11,15330.6
1799.4,15331.2
1799.69,15331.9
1799.98,15332.7
1800.27,15333.4
1800.56,15334.2
1800.85,15335
1801.14,15335.8
1801.43,15336.6
1801.72,15337.5
1802.01,15338.3
1802.29,15339.2
1802.58,15340.1
1802.87,15341
1803.16,15341.9
1803.45,15342.9
1803.74,15343.8
1804.02,15344.7
1804.31,15345.7
1804.6,15346.6
1804.89,15347.5
1805.17,15348.5
1805.46,15349.4
1805.75,15350.3
1806.03,15351.3
1806.32,15352.2
1806.61,15353.1
1806.9,15354
1807.18,15354.8
1807.47,15355.7
1807.75,15356.5
1808.04,15357.4
1808.33,15358.2
1808.61,15359
1808.9,15359.7
1809.18,15360.5
1809.47,15361.2
1809.76,15361.9
1810.04,15362.5
1810.33,15363.2
1810.61,15363.8
1810.9,15364.4
1811.18,15364.9
1811.47,15365.4
1811.75,15365.9
1812.04,15366.3
1812.32,15366.8
1812.6,15367.1
1812.89,15367.5
1813.17,15367.8
1813.46,15368
1813.74,15368.3
1814.02,15368.4
1814.31,15368.6
1814.59,15368.7
1814.88,15368.8
1815.16,15368.8
1815.44,15368.8
1815.72,15368.8
1816.01,15368.7
1816.29,15368.6
1816.57,15368.4
1816.86,15368.2
1817.14,15368
1817.42,15367.7
1817.7,15367.4
1817.99,15367
1818.27,15366.7
1818.55,15366.3
1818.83,15365.8
1819.11,15365.3
1819.4,15364.8
1819.68,15364.3
1819.96,15363.7
1820.24,15363.1
1820.52,15362.5
1820.8,15361.9
1821.08,15361.2
1821.36,15360.5
1821.64,15359.7
1821.92,15359
1822.21,15358.2
1822.49,15357.4
1822.77,15356.6
1823.05,15355.8
1823.33,15354.9
1823.61,15354.1
1823.89,15353.2
1824.17,15352.3
1824.45,15351.4
1824.72,15350.5
1825,15349.6
1825.28,15348.7
1825.56,15347.8
1825.84,15346.8
1826.12,15345.9
1826.4,15345
1826.68,15344.1
1826.96,15343.1
1827.24,15342.2
1827.51,15341.3
1827.79,15340.4
1828.07,15339.5
1828.35,15338.6
1828.63,15337.7
1828.9,15336.8
1829.18,15335.9
1829.46,15335.1
1829.74,15334.3
1830.01,15333.4
1830.29,15332.7
1830.57,15331.9
1830.85,15331.1
1831.12,15330.4
1831.4,15329.7
1831.68,15329
1831.95,15328.3
1832.23,15327.7
1832.51,15327.1
1832.78,15326.5
1833.06,15326
1833.33,15325.4
1833.61,15325
1833.89,15324.5
1834.16,15324.1
1834.44,15323.7
1834.71,15323.3
1834.99,15323
1835.26,15322.7
1835.54,15322.4
1835.81,15322.2
1836.09,15322
1836.36,15321.9
1836.64,15321.8
1836.91,15321.7
1837.19,15321.6
1837.46,15321.6
1837.74,15321.7
1838.01,15321.7
1838.28,15321.8
1838.56,15322
1838.83,15322.1
1839.11,15322.3
1839.38,15322.6
1839.65,15322.9
1839.93,15323.2
1840.2,15323.5
1840.47,15323.9
1840.75,15324.3
1841.02,15324.8
1841.29,15325.2
1841.56,15325.8
1841.84,15326.3
1842.11,15326.9
1842.38,15327.5
1842.65,15328.1
1842.93,15328.7
1843.2,15329.4
1843.47,15330.1
1843.74,15330.8
1844.01,15331.6
1844.29,15332.3
1844.56,15333.1
1844.83,15333.9
1845.1,15334.8
1845.37,15335.6
1845.64,15336.5
1845.91,15337.3
1846.18,15338.2
1846.45,15339.1
1846.73,15340
1847,15340.9
1847.27,15341.8
1847.54,15342.7
1847.81,15343.7
1848.08,15344.6
1848.35,15345.5
1848.62,15346.4
1848.89,15347.4
1849.16,15348.3
1849.43,15349.2
1849.7,15350.1
1849.97,15351
1850.23,15351.9
1850.5,15352.8
1850.77,15353.7
1851.04,15354.6
1851.31,15355.4
1851.58,15356.2
1851.85,15357.1
1852.12,15357.9
1852.38,15358.7
1852.65,15359.4
1852.92,15360.2
1853.19,15360.9
1853.46,15361.6
1853.73,15362.3
1853.99,15363
1854.26,15363.6
1854.53,15364.2
1854.8,15364.8
1855.06,15365.3
1855.33,15365.9
1855.6,15366.4
1855.86,15366.8
1856.13,15367.2
1856.4,15367.6
1856.66,15368
1856.93,15368.3
1857.2,15368.6
1857.46,15368.9
1857.73,15369.1
1858,15369.3
1858.26,15369.5
1858.53,15369.6
1858.79,15369.7
1859.06,15369.8
1859.33,15369.8
1859.59,15369.8
1859.86,15369.8
1860.12,15369.7
1860.39,15369.6
1860.65,15369.4
1860.92,15369.3
1861.18,15369
1861.45,15368.8
1861.71,15368.5
1861.98,15368.2
1862.24,15367.9
1862.5,15367.5
1862.77,15367.1
1863.03,15366.6
1863.3,15366.2
1863.56,15365.7
1863.82,15365.2
1864.09,15364.6
1864.35,15364
1864.62,15363.4
1864.88,15362.8
1865.14,15362.2
1865.41,15361.5
1865.67,15360.8
1865.93,15360.1
1866.19,15359.3
1866.46,15358.6
1866.72,15357.8
1866.98,15357
1867.24,15356.2
1867.51,15355.4
1867.77,15354.6
1868.03,15353.7
1868.29,15352.9
1868.56,15352
1868.82,15351.1
1869.08,15350.2
1869.34,15349.3
1869.6,15348.4
1869.86,15347.5
1870.12,15346.6
1870.39,15345.7
1870.65,15344.8
1870.91,15343.8
1871.17,15342.9
1871.43,15342
1871.69,15341.1
1871.95,15340.2
1872.21,15339.3
1872.47,15338.4
1872.73,15337.5
1872.99,15336.6
1873.25,15335.8
1873.51,15334.9
1873.77,15334.1
1874.03,15333.2
1874.29,15332.4
1874.55,15331.6
1874.81,15330.8
1875.07,15330
1875.33,15329.3
1875.59,15328.5
1875.85,15327.8
1876.1,15327.1
1876.36,15326.5
1876.62,15325.8
1876.88,15325.2
1877.14,15324.6
1877.4,15324
1877.66,15323.5
1877.91,15322.9
1878.17,15322.4
1878.43,15322
1878.69,15321.5
1878.95,15321.1
1879.2,15320.7
1879.46,15320.4
1879.72,15320
1879.98,15319.7
1880.23,15319.5
1880.49,15319.2
1880.75,15319
1881,15318.9
1881.26,15318.7
1881.52,15318.6
1881.77,15318.6
1882.03,15318.5
1882.29,15318.5
1882.54,15318.5
1882.8,15318.6
1883.06,15318.7
1883.31,15318.8
1883.57,15318.9
1883.82,15319.1
1884.08,15319.3
1884.33,15319.6
1884.59,15319.9
1884.85,15320.2
1885.1,15320.5
1885.36,15320.9
1885.61,15321.3
1885.87,15321.7
1886.12,15322.2
1886.38,15322.7
1886.63,15323.2
1886.88,15323.7
1887.14,15324.3
1887.39,15324.9
1887.65,15325.5
1887.9,15326.1
1888.16,15326.8
1888.41,15327.5
1888.66,15328.2
1888.92,15328.9
1889.17,15329.6
1889.42,15330.4
1889.68,15331.2
1889.93,15332
1890.18,15332.8
1890.44,15333.6
1890.69,15334.5
1890.94,15335.3
1891.2,15336.2
1891.45,15337
1891.7,15337.9
1891.95,15338.8
1892.21,15339.7
1892.46,15340.6
1892.71,15341.5
1892.96,15342.4
1893.22,15343.4
1893.47,15344.3
1893.72,15345.2
1893.97,15346.1
1894.22,15347
1894.47,15347.9
1894.73,15348.8
1894.98,15349.7
1895.23,15350.6
1895.48,15351.5
1895.73,15352.4
1895.98,15353.3
1896.23,15354.1
1896.48,15355
1896.73,15355.8
1896.98,15356.6
1897.23,15357.4
1897.48,15358.2
1897.73,15359
1897.98,15359.8
1898.23,15360.5
1898.48,15361.2
1898.73,15361.9
1898.98,15362.6
1899.23,15363.3
1899.48,15363.9
1899.73,15364.5
1899.98,15365.1
1900.23,15365.7
1900.48,15366.2
1900.73,15366.7
1900.98,15367.2
1901.23,15367.7
1901.48,15368.1
1901.72,15368.5
1901.97,15368.9
1902.22,15369.2
1902.47,15369.5
1902.72,15369.8
1902.97,15370.1
1903.21,15370.3
1903.46,15370.5
1903.71,15370.7
1903.96,15370.8
1904.2,15370.9
1904.45,15371
1904.7,15371
1904.95,15371.1
1905.19,15371
1905.44,15371
1905.69,15370.9
1905.93,15370.8
1906.18,15370.7
1906.43,15370.5
1906.67,15370.3
1906.92,15370.1
1907.17,15369.8
1907.41,15369.5
1907.66,15369.2
1907.91,15368.9
1908.15,15368.5
1908.4,15368.1
1908.64,15367.7
1908.89,15367.3
1909.14,15366.8
1909.38,15366.3
1909.63,15365.8
1909.87,15365.2
1910.12,15364.7
1910.36,15364.1
1910.61,15363.5
1910.85,15362.8
1911.1,15362.2
1911.34,15361.5
1911.59,15360.8
1911.83,15360.1
1912.08,15359.4
1912.32,15358.6
1912.56,15357.9
1912.81,15357.1
1913.05,15356.3
1913.3,15355.5
1913.54,15354.7
1913.78,15353.9
1914.03,15353
1914.27,15352.2
1914.51,15351.3
1914.76,15350.5
1915,15349.6
1915.24,15348.7
1915.49,15347.8
1915.73,15347
1915.97,15346.1
1916.22,15345.2
1916.46,15344.3
1916.7,15343.4
1916.94,15342.5
1917.19,15341.6
1917.43,15340.7
1917.67,15339.8
1917.91,15338.9
1918.15,15338.1
1918.4,15337.2
1918.64,15336.3
1918.88,15335.5
1919.12,15334.6
1919.36,15333.8
1919.6,15332.9
1919.85,15332.1
1920.09,15331.3
1920.09,15331.3
1920.33,15330.5
1920.57,15329.7
1920.81,15328.9
1921.05,15328.2
1921.29,15327.4
1921.53,15326.7
1921.77,15326
1922.01,15325.3
1922.25,15324.6
1922.49,15324
1922.73,15323.3
1922.97,15322.7
1923.21,15322.1
1923.45,15321.5
1923.69,15321
1923.93,15320.4
1924.17,15319.9
1924.41,15319.5
1924.65,15319
1924.89,15318.6
1925.13,15318.2
1925.37,15317.8
1925.61,15317.4
1925.85,15317.1
1926.09,15316.8
1926.32,15316.5
1926.56,15316.2
1926.8,15316
1927.04,15315.8
1927.28,15315.7
1927.52,15315.5
1927.76,15315.4
1927.99,15315.3
1928.23,15315.3
1928.47,15315.2
1928.71,15315.2
1928.94,15315.3
1929.18,15315.3
1929.42,15315.4
1929.66,15315.5
1929.89,15315.7
1930.13,15315.8
1930.37,15316
1930.61,15316.3
1930.84,15316.5
1931.08,15316.8
1931.32,15317.1
1931.55,15317.4
1931.79,15317.8
1932.03,15318.2
1932.26,15318.6
1932.5,15319
1932.73,15319.5
1932.97,15320
1933.21,15320.5
1933.44,15321
1933.68,15321.6
1933.91,15322.1
1934.15,15322.7
1934.38,15323.4
1934.62,15324
1934.86,15324.6
1935.09,15325.3
1935.33,15326
1935.56,15326.7
1935.8,15327.5
1936.03,15328.2
1936.27,15329
1936.5,15329.7
1936.73,15330.5
1936.97,15331.3
1937.2,15332.1
1937.44,15333
1937.67,15333.8
1937.91,15334.6
1938.14,15335.5
1938.37,15336.3
1938.61,15337.2
1938.84,15338.1
1939.07,15339
1939.31,15339.8
1939.54,15340.7
1939.78,15341.6
1940.01,15342.5
1940.24,15343.4
1940.47,15344.3
1940.71,15345.2
1940.94,15346.1
1941.17,15346.9
1941.41,15347.8
1941.64,15348.7
1941.87,15349.6
1942.1,15350.4
1942.34,15351.3
1942.57,15352.1
1942.8,15353
1943.03,15353.8
1943.26,15354.6
1943.5,15355.4
1943.73,15356.3
1943.96,15357
1944.19,15357.8
1944.42,15358.6
1944.65,15359.3
1944.88,15360.1
1945.12,15360.8
1945.35,15361.5
1945.58,15362.2
1945.81,15362.8
1946.04,15363.5
1946.27,15364.1
1946.5,15364.7
1946.73,15365.3
1946.96,15365.9
1947.19,15366.4
1947.42,15366.9
1947.65,15367.4
1947.88,15367.9
1948.11,15368.4
1948.34,15368.8
1948.57,15369.2
1948.8,15369.6
1949.03,15369.9
1949.26,15370.3
1949.49,15370.6
1949.72,15370.9
1949.95,15371.1
1950.18,15371.3
1950.41,15371.5
1950.64,15371.7
1950.87,15371.9
1951.09,15372
1951.32,15372.1
1951.55,15372.2
1951.78,15372.2
1952.01,15372.2
1952.24,15372.2
1952.46,15372.2
1952.69,15372.1
1952.92,15372
1953.15,15371.9
1953.38,15371.8
1953.6,15371.6
1953.83,15371.4
1954.06,15371.2
1954.29,15371
1954.51,15370.7
1954.74,15370.4
1954.97,15370.1
1955.2,15369.8
1955.42,15369.4
1955.65,15369
1955.88,15368.6
1956.1,15368.2
1956.33,15367.7
1956.56,15367.3
1956.78,15366.8
1957.01,15366.3
1957.24,15365.7
1957.46,15365.2
1957.69,15364.6
1957.91,15364
1958.14,15363.4
1958.37,15362.8
1958.59,15362.1
1958.82,15361.5
1959.04,15360.8
1959.27,15360.1
1959.49,15359.4
1959.72,15358.7
1959.95,15357.9
1960.17,15357.2
1960.4,15356.4
1960.62,15355.7
1960.85,15354.9
1961.07,15354.1
1961.29,15353.3
1961.52,15352.5
1961.74,15351.7
1961.97,15350.9
1962.19,15350
1962.42,15349.2
1962.64,15348.4
1962.86,15347.5
1963.09,15346.7
1963.31,15345.8
1963.54,15344.9
1963.76,15344.1
1963.98,15343.2
1964.21,15342.4
1964.43,15341.5
1964.65,15340.6
1964.88,15339.8
1965.1,15338.9
1965.32,15338.1
1965.55,15337.2
1965.77,15336.4
1965.99,15335.5
1966.21,15334.7
1966.44,15333.8
1966.66,15333
1966.88,15332.2
1967.1,15331.4
1967.33,15330.6
1967.55,15329.8
1967.77,15329
1967.99,15328.3
1968.22,15327.5
1968.44,15326.7
1968.66,15326
1968.88,15325.3
1969.1,15324.6
1969.32,15323.9
1969.54,15323.2
1969.77,15322.5
1969.99,15321.9
1970.21,15321.3
1970.43,15320.7
1970.65,15320.1
1970.87,15319.5
1971.09,15318.9
1971.31,15318.4
1971.53,15317.8
1971.75,15317.3
1971.97,15316.9
1972.19,15316.4
1972.41,15316
1972.63,15315.5
1972.85,15315.1
1973.07,15314.8
1973.29,15314.4
1973.51,15314.1
1973.73,15313.8
1973.95,15313.5
1974.17,15313.2
1974.39,15313
1974.61,15312.7
1974.83,15312.6
1975.05,15312.4
1975.27,15312.2
1975.49,15312.1
1975.71,15312
1975.93,15311.9
1976.14,15311.9
1976.36,15311.9
1976.58,15311.9
1976.8,15311.9
1977.02,15311.9
1977.24,15312
1977.46,15312.1
1977.67,15312.2
1977.89,15312.4
1978.11,15312.5
1978.33,15312.7
1978.55,15313
1978.76,15313.2
1978.98,15313.5
1979.2,15313.7
1979.42,15314.1
1979.63,15314.4
1979.85,15314.7
1980.07,15315.1
1980.28,15315.5
1980.5,15315.9
1980.72,15316.4
1980.93,15316.8
1981.15,15317.3
1981.37,15317.8
1981.58,15318.3
1981.8,15318.9
1982.02,15319.4
1982.23,15320
1982.45,15320.6
1982.67,15321.2
1982.88,15321.9
1983.1,15322.5
1983.31,15323.2
1983.53,15323.8
1983.75,15324.5
1983.96,15325.2
1984.18,15326
1984.39,15326.7
1984.61,15327.4
1984.82,15328.2
1985.04,15329
1985.25,15329.7
1985.47,15330.5
1985.68,15331.3
1985.9,15332.1
1986.11,15332.9
1986.33,15333.8
1986.54,15334.6
1986.76,15335.4
1986.97,15336.3
1987.18,15337.1
1987.4,15337.9
1987.61,15338.8
1987.83,15339.7
1988.04,15340.5
1988.25,15341.4
1988.47,15342.2
1988.68,15343.1
1988.9,15343.9
1989.11,15344.8
1989.32,15345.6
1989.54,15346.5
1989.75,15347.3
1989.96,15348.2
1990.18,15349
1990.39,15349.9
1990.6,15350.7
1990.81,15351.5
1991.03,15352.3
1991.24,15353.1
1991.45,15353.9
1991.66,15354.7
1991.88,15355.5
1992.09,15356.3
1992.3,15357
1992.51,15357.8
1992.73,15358.5
1992.94,15359.3
1993.15,15360
1993.36,15360.7
1993.57,15361.4
1993.78,15362
1994,15362.7
1994.21,15363.4
1994.42,15364
1994.63,15364.6
1994.84,15365.2
1995.05,15365.8
1995.26,15366.3
1995.47,15366.9
1995.69,15367.4
1995.9,15367.9
1996.11,15368.4
1996.32,15368.9
1996.53,15369.3
1996.74,15369.7
1996.95,15370.1
1997.16,15370.5
1997.37,15370.9
1997.58,15371.2
1997.79,15371.6
1998,15371.9
1998.21,15372.1
1998.42,15372.4
1998.63,15372.6
1998.84,15372.8
1999.05,15373
1999.26,15373.2
1999.47,15373.3
1999.68,15373.5
1999.89,15373.6
2000.09,15373.6
2000.3,15373.7
2000.51,15373.7
2000.72,15373.7
2000.93,15373.7
2001.14,15373.7
2001.35,15373.6
2001.56,15373.5
2001.76,15373.4
2001.97,15373.3
2002.18,15373.1
2002.39,15373
2002.6,15372.8
2002.81,15372.6
2003.01,15372.3
2003.22,15372.1
2003.43,15371.8
2003.64,15371.5
2003.84,15371.2
2004.05,15370.9
2004.26,15370.5
2004.47,15370.1
2004.67,15369.7
2004.88,15369.3
2005.09,15368.9
2005.3,15368.4
2005.5,15368
2005.71,15367.5
2005.92,15367
2006.12,15366.5
2006.33,15365.9
2006.54,15365.4
2006.74,15364.8
2006.95,15364.2
2007.15,15363.6
2007.36,15363
2007.57,15362.4
2007.77,15361.7
2007.98,15361.1
2008.19,15360.4
2008.39,15359.7
2008.6,15359
2008.8,15358.3
2009.01,15357.6
2009.21,15356.9
2009.42,15356.2
2009.62,15355.4
2009.83,15354.7
2010.03,15353.9
2010.24,15353.1
2010.44,15352.4
2010.65,15351.6
2010.85,15350.8
2011.06,15350
2011.26,15349.2
2011.47,15348.4
2011.67,15347.6
2011.88,15346.8
2012.08,15345.9
2012.28,15345.1
2012.49,15344.3
2012.69,15343.5
2012.9,15342.6
2013.1,15341.8
2013.3,15341
2013.51,15340.2
2013.71,15339.3
2013.92,15338.5
2014.12,15337.7
2014.32,15336.9
2014.53,15336
2014.73,15335.2
2014.93,15334.4
2015.14,15333.6
2015.34,15332.8
2015.54,15332
2015.74,15331.2
2015.95,15330.4
2016.15,15329.6
2016.35,15328.9
2016.55,15328.1
2016.76,15327.3
2016.96,15326.6
2017.16,15325.8
2017.36,15325.1
2017.57,15324.4
2017.77,15323.7
2017.97,15323
2018.17,15322.3
2018.37,15321.6
2018.58,15321
2018.78,15320.3
2018.98,15319.7
2019.18,15319.1
2019.38,15318.4
2019.58,15317.8
2019.78,15317.3
2019.98,15316.7
2020.19,15316.1
2020.39,15315.6
2020.59,15315.1
2020.79,15314.6
2020.99,15314.1
2021.19,15313.6
2021.39,15313.2
2021.59,15312.7
2021.79,15312.3
2021.99,15311.9
2022.19,15311.5
2022.39,15311.2
2022.59,15310.8
2022.79,15310.5
2022.99,15310.2
2023.19,15309.9
2023.39,15309.6
2023.59,15309.4
2023.79,15309.2
2023.99,15308.9
2024.19,15308.8
2024.39,15308.6
2024.59,15308.4
2024.79,15308.3
2024.99,15308.2
2025.19,15308.1
2025.38,15308
2025.58,15308
2025.78,15308
2025.98,15308
2026.18,15308
2026.38,15308
2026.58,15308.1
2026.78,15308.2
2026.97,15308.3
2027.17,15308.4
2027.37,15308.5
2027.57,15308.7
2027.77,15308.9
2027.96,15309.1
2028.16,15309.3
2028.36,15309.5
2028.56,15309.8
2028.76,15310.1
2028.95,15310.4
2029.15,15310.7
2029.35,15311
2029.54,15311.4
2029.74,15311.8
2029.94,15312.2
2030.14,15312.6
2030.33,15313
2030.53,15313.4
2030.73,15313.9
2030.92,15314.4
2031.12,15314.9
2031.32,15315.4
2031.51,15315.9
2031.71,15316.5
2031.91,15317
2032.1,15317.6
2032.3,15318.2
2032.49,15318.8
2032.69,15319.4
2032.89,15320.1
2033.08,15320.7
2033.28,15321.4
2033.47,15322
2033.67,15322.7
2033.87,15323.4
2034.06,15324.1
2034.26,15324.8
2034.45,15325.6
2034.65,15326.3
2034.84,15327
2035.04,15327.8
2035.23,15328.6
2035.43,15329.3
2035.62,15330.1
2035.82,15330.9
2036.01,15331.7
2036.21,15332.5
2036.4,15333.3
2036.59,15334.1
2036.79,15334.9
2036.98,15335.7
2037.18,15336.5
2037.37,15337.3
2037.57,15338.2
2037.76,15339
2037.95,15339.8
2038.15,15340.6
2038.34,15341.5
2038.53,15342.3
2038.73,15343.1
2038.92,15343.9
2039.12,15344.8
2039.31,15345.6
2039.5,15346.4
2039.7,15347.2
2039.89,15348
2040.08,15348.8
2040.27,15349.7
2040.47,15350.5
2040.66,15351.3
2040.85,15352
2041.05,15352.8
2041.24,15353.6
2041.43,15354.4
2041.62,15355.1
2041.82,15355.9
2042.01,15356.6
2042.2,15357.4
2042.39,15358.1
2042.58,15358.8
2042.78,15359.5
2042.97,15360.2
2043.16,15360.9
2043.35,15361.6
2043.54,15362.3
2043.73,15362.9
2043.93,15363.5
2044.12,15364.2
2044.31,15364.8
2044.5,15365.4
2044.69,15366
2044.88,15366.5
2045.07,15367.1
2045.27,15367.6
2045.46,15368.2
2045.65,15368.7
2045.84,15369.2
2046.03,15369.7
2046.22,15370.1
2046.41,15370.6
2046.6,15371
2046.79,15371.4
2046.98,15371.8
2047.17,15372.2
2047.36,15372.5
2047.55,15372.9
2047.74,15373.2
2047.93,15373.5
2048.12,15373.8
2048.31,15374
2048.5,15374.3
2048.69,15374.5
2048.88,15374.7
2049.07,15374.9
2049.26,15375.1
2049.45,15375.3
2049.64,15375.4
2049.83,15375.5
2050.01,15375.6
2050.2,15375.7
2050.39,15375.7
2050.58,15375.8
2050.77,15375.8
2050.96,15375.8
2051.15,15375.8
2051.34,15375.7
2051.52,15375.7
2051.71,15375.6
2051.9,15375.5
2052.09,15375.4
2052.28,15375.2
2052.47,15375.1
2052.65,15374.9
2052.84,15374.7
2053.03,15374.5
2053.22,15374.3
2053.41,15374.1
2053.59,15373.8
2053.78,15373.5
2053.97,15373.2
2054.16,15372.9
2054.34,15372.6
2054.53,15372.3
2054.72,15371.9
2054.9,15371.5
2055.09,15371.1
2055.28,15370.7
2055.46,15370.3
2055.65,15369.9
2055.84,15369.4
2056.03,15368.9
2056.21,15368.5
2056.4,15368
2056.58,15367.5
2056.77,15366.9
2056.96,15366.4
2057.14,15365.8
2057.33,15365.3
2057.52,15364.7
2057.7,15364.1
2057.89,15363.5
2058.07,15362.9
2058.26,15362.3
2058.44,15361.6
2058.63,15361
2058.82,15360.3
2059,15359.7
2059.19,15359
2059.37,15358.3
2059.56,15357.6
2059.74,15356.9
2059.93,15356.2
2060.11,15355.5
2060.3,15354.8
2060.48,15354.1
2060.67,15353.3
2060.85,15352.6
2061.04,15351.8
2061.22,15351.1
2061.41,15350.3
2061.59,15349.5
2061.77,15348.8
2061.96,15348
2062.14,15347.2
2062.33,15346.4
2062.51,15345.6
2062.7,15344.9
2062.88,15344.1
2063.06,15343.3
2063.25,15342.5
2063.43,15341.7
2063.61,15340.9
2063.8,15340.1
2063.98,15339.3
2064.16,15338.5
2064.35,15337.7
2064.53,15336.9
2064.71,15336.1
2064.9,15335.3
2065.08,15334.5
2065.26,15333.7
2065.45,15333
2065.63,15332.2
2065.81,15331.4
2065.99,15330.6
2066.18,15329.9
2066.36,15329.1
2066.54,15328.3
2066.72,15327.6
2066.91,15326.8
2067.09,15326.1
2067.27,15325.4
2067.45,15324.6
2067.63,15323.9
2067.82,15323.2
2068,15322.5
2068.18,15321.8
2068.36,15321.1
2068.54,15320.4
2068.73,15319.8
2068.91,15319.1
2069.09,15318.4
2069.27,15317.8
2069.45,15317.2
2069.63,15316.5
2069.81,15315.9
2069.99,15315.3
2070.18,15314.8
2070.36,15314.2
2070.54,15313.6
2070.72,15313.1
2070.9,15312.5
2071.08,15312
2071.26,15311.5
2071.44,15311
2071.62,15310.5
2071.8,15310
2071.98,15309.6
2072.16,15309.1
2072.34,15308.7
2072.52,15308.3
2072.7,15307.9
2072.88,15307.5
2073.06,15307.1
2073.24,15306.8
2073.42,15306.5
2073.6,15306.1
2073.78,15305.8
2073.96,15305.5
2074.14,15305.3
2074.32,15305
2074.5,15304.8
2074.68,15304.5
2074.86,15304.3
2075.03,15304.1
2075.21,15304
2075.39,15303.8
2075.57,15303.7
2075.75,15303.6
2075.93,15303.5
2076.11,15303.4
2076.29,15303.3
2076.46,15303.2
2076.64,15303.2
2076.82,15303.2
2077,15303.2
2077.18,15303.2
2077.36,15303.2
2077.53,15303.3
2077.71,15303.4
2077.89,15303.4
2078.07,15303.6
2078.24,15303.7
2078.42,15303.8
2078.6,15304
2078.78,15304.1
2078.96,15304.3
2079.13,15304.5
2079.31,15304.8
2079.49,15305
2079.66,15305.3
2079.84,15305.5
2080.02,15305.8
2080.2,15306.1
2080.37,15306.5
2080.55,15306.8
2080.73,15307.1
2080.9,15307.5
2081.08,15307.9
2081.26,15308.3
2081.43,15308.7
2081.61,15309.1
2081.78,15309.6
2081.96,15310.1
2082.14,15310.5
2082.31,15311
2082.49,15311.5
2082.67,15312
2082.84,15312.6
2083.02,15313.1
2083.19,15313.7
2083.37,15314.2
2083.54,15314.8
2083.72,15315.4
2083.9,15316
2084.07,15316.6
2084.25,15317.2
2084.42,15317.9
2084.6,15318.5
2084.77,15319.2
2084.95,15319.9
2085.12,15320.5
2085.3,15321.2
2085.47,15321.9
2085.65,15322.6
2085.82,15323.3
2086,15324.1
2086.17,15324.8
2086.34,15325.5
2086.52,15326.3
2086.69,15327
2086.87,15327.8
2087.04,15328.5
2087.22,15329.3
2087.39,15330.1
2087.56,15330.8
2087.74,15331.6
2087.91,15332.4
2088.09,15333.2
2088.26,15334
2088.43,15334.8
2088.61,15335.6
2088.78,15336.4
2088.95,15337.2
2089.13,15338
2089.3,15338.8
2089.47,15339.6
