x(mm),P (Pa)
2089.56,15297.9
2089.82,15297.5
2090.08,15297.3
2090.33,15297
2090.59,15296.7
2090.85,15296.5
2091.11,15296.3
2091.37,15296.1
2091.63,15295.9
2091.89,15295.7
2092.15,15295.6
2092.4,15295.5
2092.66,15295.4
2092.92,15295.3
2093.18,15295.3
2093.44,15295.2
2093.69,15295.2
2093.95,15295.2
2094.21,15295.3
2094.46,15295.3
2094.72,15295.4
2094.98,15295.5
2095.23,15295.6
2095.49,15295.7
2095.75,15295.9
2096,15296
2096.26,15296.2
2096.51,15296.4
2096.77,15296.7
2097.02,15296.9
2097.28,15297.2
2097.53,15297.5
2097.79,15297.8
2098.04,15298.1
2098.3,15298.5
2098.55,15298.9
2098.81,15299.2
2099.06,15299.6
2099.32,15300.1
2099.57,15300.5
2099.82,15301
2100.08,15301.5
2100.33,15301.9
2100.58,15302.5
2100.84,15303
2101.09,15303.5
2101.34,15304.1
2101.59,15304.7
2101.85,15305.3
2102.1,15305.9
2102.35,15306.5
2102.6,15307.2
2102.85,15307.8
2103.11,15308.5
2103.36,15309.2
2103.61,15309.9
2103.86,15310.6
2104.11,15311.3
2104.36,15312
2104.61,15312.8
2104.86,15313.6
2105.11,15314.3
2105.36,15315.1
2105.62,15315.9
2105.87,15316.7
2106.11,15317.6
2106.36,15318.4
2106.61,15319.2
2106.86,15320.1
2107.11,15320.9
2107.36,15321.8
2107.61,15322.7
2107.86,15323.6
2108.11,15324.5
2108.36,15325.4
2108.61,15326.3
2108.85,15327.2
2109.1,15328.1
2109.35,15329
2109.6,15329.9
2109.85,15330.9
2110.09,15331.8
2110.34,15332.8
2110.59,15333.7
2110.83,15334.6
2111.08,15335.6
2111.33,15336.6
2111.57,15337.5
2111.82,15338.5
2112.07,15339.4
2112.31,15340.4
2112.56,15341.3
2112.8,15342.3
2113.05,15343.3
2113.3,15344.2
2113.54,15345.2
2113.79,15346.2
2114.03,15347.1
2114.28,15348.1
2114.52,15349
2114.77,15350
2115.01,15350.9
2115.26,15351.9
2115.5,15352.8
2115.74,15353.7
2115.99,15354.7
2116.23,15355.6
2116.23,15355.6
2116.47,15356.5
2116.72,15357.4
2116.96,15358.3
2117.21,15359.2
2117.45,15360.1
2117.69,15361
2117.93,15361.9
2118.18,15362.7
2118.42,15363.6
2118.66,15364.4
2118.9,15365.3
2119.15,15366.1
2119.39,15366.9
2119.63,15367.8
2119.87,15368.6
2120.11,15369.4
2120.35,15370.1
2120.59,15370.9
2120.84,15371.7
2121.08,15372.4
2121.32,15373.2
2121.56,15373.9
2121.8,15374.6
2122.04,15375.3
2122.28,15376
2122.52,15376.6
2122.76,15377.3
2123,15378
2123.24,15378.6
2123.48,15379.2
2123.72,15379.8
2123.96,15380.4
2124.19,15381
2124.43,15381.5
2124.67,15382.1
2124.91,15382.6
2125.15,15383.1
2125.39,15383.6
2125.63,15384.1
2125.86,15384.6
2126.1,15385.1
2126.34,15385.5
2126.58,15385.9
2126.81,15386.3
2127.05,15386.7
2127.29,15387.1
2127.52,15387.5
2127.76,15387.8
2128,15388.2
2128.23,15388.5
2128.47,15388.8
2128.71,15389
2128.94,15389.3
2129.18,15389.6
2129.42,15389.8
2129.65,15390
2129.89,15390.2
2130.12,15390.4
2130.36,15390.6
2130.59,15390.7
2130.83,15390.9
2131.06,15391
2131.3,15391.1
2131.53,15391.2
2131.77,15391.2
2132,15391.3
2132.23,15391.3
2132.47,15391.4
2132.7,15391.4
2132.94,15391.4
2133.17,15391.3
2133.4,15391.3
2133.64,15391.2
2133.87,15391.2
2134.1,15391.1
2134.34,15391
2134.57,15390.9
2134.8,15390.7
2135.03,15390.6
2135.27,15390.4
2135.5,15390.2
2135.73,15390
2135.96,15389.8
2136.19,15389.6
2136.43,15389.4
2136.66,15389.1
2136.89,15388.9
2137.12,15388.6
2137.35,15388.3
2137.58,15388
2137.81,15387.7
2138.04,15387.3
2138.27,15387
2138.5,15386.6
2138.73,15386.2
2138.96,15385.9
2139.19,15385.5
2139.42,15385
2139.65,15384.6
2139.88,15384.2
2140.11,15383.7
2140.34,15383.3
2140.57,15382.8
2140.8,15382.3
2141.03,15381.8
2141.26,15381.3
2141.49,15380.8
2141.71,15380.3
2141.94,15379.8
2142.17,15379.2
2142.4,15378.7
2142.63,15378.1
2142.85,15377.5
2143.08,15376.9
2143.31,15376.3
2143.54,15375.7
2143.76,15375.1
2143.99,15374.5
2144.22,15373.9
2144.44,15373.3
2144.67,15372.6
2144.9,15372
2145.12,15371.3
2145.35,15370.6
2145.58,15370
2145.8,15369.3
2146.03,15368.6
2146.25,15367.9
2146.48,15367.2
2146.71,15366.5
2146.93,15365.8
2147.16,15365.1
2147.38,15364.4
2147.61,15363.6
2147.83,15362.9
2148.05,15362.2
2148.28,15361.4
2148.5,15360.7
2148.73,15359.9
2148.95,15359.2
2149.18,15358.4
2149.4,15357.7
2149.62,15356.9
2149.85,15356.1
2150.07,15355.4
2150.29,15354.6
2150.52,15353.8
2150.74,15353
2150.96,15352.3
2151.19,15351.5
2151.41,15350.7
2151.63,15349.9
2151.85,15349.1
2152.07,15348.3
2152.3,15347.6
2152.52,15346.8
2152.74,15346
2152.96,15345.2
2153.18,15344.4
2153.41,15343.6
2153.63,15342.8
2153.85,15342.1
2154.07,15341.3
2154.29,15340.5
2154.51,15339.7
2154.73,15338.9
2154.95,15338.2
2155.17,15337.4
2155.39,15336.6
2155.61,15335.8
2155.83,15335.1
2156.05,15334.3
2156.27,15333.5
2156.49,15332.8
2156.71,15332
2156.93,15331.3
2157.15,15330.5
2157.37,15329.8
2157.59,15329
2157.81,15328.3
2158.02,15327.6
2158.24,15326.9
2158.46,15326.1
2158.68,15325.4
2158.9,15324.7
2159.11,15324
2159.33,15323.3
2159.55,15322.6
2159.77,15321.9
2159.99,15321.2
2160.2,15320.6
2160.42,15319.9
2160.64,15319.2
2160.85,15318.6
2161.07,15317.9
2161.29,15317.3
2161.5,15316.7
2161.72,15316
2161.94,15315.4
2162.15,15314.8
2162.37,15314.2
2162.58,15313.6
2162.8,15313
2163.02,15312.5
2163.23,15311.9
2163.45,15311.3
2163.66,15310.8
2163.88,15310.2
2164.09,15309.7
2164.31,15309.2
2164.52,15308.7
2164.74,15308.2
2164.95,15307.7
2165.16,15307.2
2165.38,15306.7
2165.59,15306.3
2165.81,15305.8
2166.02,15305.4
2166.23,15304.9
2166.45,15304.5
2166.66,15304.1
2166.87,15303.7
2167.09,15303.3
2167.3,15302.9
2167.51,15302.5
2167.73,15302.2
2167.94,15301.8
2168.15,15301.5
2168.36,15301.2
2168.58,15300.8
2168.79,15300.5
2169,15300.2
2169.21,15300
2169.42,15299.7
2169.64,15299.4
2169.85,15299.2
2170.06,15298.9
2170.27,15298.7
2170.48,15298.5
2170.69,15298.3
2170.9,15298.1
2171.11,15297.9
2171.32,15297.8
2171.53,15297.6
2171.74,15297.5
2171.95,15297.3
2172.17,15297.2
2172.38,15297.1
2172.58,15297
2172.79,15296.9
2173,15296.9
2173.21,15296.8
2173.42,15296.8
2173.63,15296.7
2173.84,15296.7
2174.05,15296.7
2174.26,15296.7
2174.47,15296.7
2174.68,15296.7
2174.88,15296.8
2175.09,15296.8
2175.3,15296.9
2175.51,15296.9
2175.72,15297
2175.93,15297.1
2176.13,15297.2
2176.34,15297.3
2176.55,15297.5
2176.76,15297.6
2176.96,15297.8
2177.17,15297.9
2177.38,15298.1
2177.58,15298.3
2177.79,15298.5
2178,15298.7
2178.2,15298.9
2178.41,15299.1
2178.62,15299.4
2178.82,15299.6
2179.03,15299.9
2179.23,15300.2
2179.44,15300.5
2179.64,15300.8
2179.85,15301.1
2180.06,15301.4
2180.26,15301.7
2180.47,15302
2180.67,15302.4
2180.88,15302.7
2181.08,15303.1
2181.29,15303.5
2181.49,15303.9
2181.69,15304.3
2181.9,15304.7
2182.1,15305.1
2182.31,15305.5
2182.51,15305.9
2182.71,15306.4
2182.92,15306.8
2183.12,15307.3
2183.32,15307.7
2183.53,15308.2
2183.73,15308.7
2183.93,15309.2
2184.14,15309.7
2184.34,15310.2
2184.54,15310.7
2184.74,15311.2
2184.95,15311.7
2185.15,15312.3
2185.35,15312.8
2185.55,15313.4
2185.76,15313.9
2185.96,15314.5
2186.16,15315.1
2186.36,15315.6
2186.56,15316.2
2186.76,15316.8
2186.96,15317.4
2187.17,15318
2187.37,15318.6
2187.57,15319.2
2187.77,15319.8
2187.97,15320.4
2188.17,15321
2188.37,15321.7
2188.57,15322.3
2188.77,15322.9
2188.97,15323.6
2189.17,15324.2
2189.37,15324.9
2189.57,15325.5
2189.77,15326.2
2189.97,15326.8
2190.17,15327.5
2190.37,15328.2
2190.56,15328.8
2190.76,15329.5
2190.96,15330.2
2191.16,15330.8
2191.36,15331.5
2191.56,15332.2
2191.76,15332.9
2191.95,15333.6
2192.15,15334.2
2192.35,15334.9
2192.55,15335.6
2192.75,15336.3
2192.94,15337
2193.14,15337.7
2193.34,15338.4
2193.54,15339
2193.73,15339.7
2193.93,15340.4
2194.13,15341.1
2194.32,15341.8
2194.52,15342.5
2194.72,15343.2
2194.91,15343.8
2195.11,15344.5
2195.31,15345.2
2195.5,15345.9
2195.7,15346.6
2195.89,15347.2
2196.09,15347.9
2196.28,15348.6
2196.48,15349.3
2196.68,15349.9
2196.87,15350.6
2197.07,15351.3
2197.26,15351.9
2197.46,15352.6
2197.65,15353.2
2197.84,15353.9
2198.04,15354.5
2198.23,15355.2
2198.43,15355.8
2198.62,15356.5
2198.82,15357.1
2199.01,15357.7
2199.2,15358.3
2199.4,15359
2199.59,15359.6
2199.78,15360.2
2199.98,15360.8
2200.17,15361.4
2200.36,15362
2200.56,15362.6
2200.75,15363.2
2200.94,15363.7
2201.14,15364.3
2201.33,15364.9
2201.52,15365.4
2201.71,15366
2201.91,15366.5
2202.1,15367.1
2202.29,15367.6
2202.48,15368.1
2202.67,15368.7
2202.86,15369.2
2203.06,15369.7
2203.25,15370.2
2203.44,15370.7
2203.63,15371.2
2203.82,15371.7
2204.01,15372.1
2204.2,15372.6
2204.39,15373.1
2204.58,15373.5
2204.77,15374
2204.96,15374.4
2205.15,15374.8
2205.34,15375.2
2205.53,15375.7
2205.72,15376.1
2205.91,15376.5
2206.1,15376.9
2206.29,15377.2
2206.48,15377.6
2206.67,15378
2206.86,15378.3
2207.05,15378.7
2207.24,15379
2207.43,15379.4
2207.62,15379.7
2207.81,15380
2207.99,15380.3
2208.18,15380.6
2208.37,15380.9
2208.56,15381.2
2208.75,15381.5
2208.94,15381.7
2209.12,15382
2209.31,15382.2
2209.5,15382.5
2209.69,15382.7
2209.87,15382.9
2210.06,15383.2
2210.25,15383.4
2210.43,15383.6
2210.62,15383.7
2210.81,15383.9
2211,15384.1
2211.18,15384.3
2211.37,15384.4
2211.55,15384.6
2211.74,15384.7
2211.93,15384.8
2212.11,15385
2212.3,15385.1
2212.48,15385.2
2212.67,15385.3
2212.86,15385.4
2213.04,15385.4
2213.23,15385.5
2213.41,15385.6
2213.6,15385.6
2213.78,15385.7
2213.97,15385.7
2214.15,15385.7
2214.34,15385.7
2214.52,15385.7
2214.71,15385.7
2214.89,15385.7
2215.07,15385.7
2215.26,15385.7
2215.44,15385.7
2215.63,15385.6
2215.81,15385.6
2215.99,15385.5
2216.18,15385.5
2216.36,15385.4
2216.54,15385.3
2216.73,15385.2
2216.91,15385.1
2217.09,15385
2217.28,15384.9
2217.46,15384.8
2217.64,15384.7
2217.83,15384.5
2218.01,15384.4
2218.19,15384.3
2218.37,15384.1
2218.55,15383.9
2218.74,15383.8
2218.92,15383.6
2219.1,15383.4
2219.28,15383.2
2219.46,15383
2219.65,15382.8
2219.83,15382.6
2220.01,15382.4
2220.19,15382.1
2220.37,15381.9
2220.55,15381.7
2220.73,15381.4
2220.91,15381.2
2221.09,15380.9
2221.27,15380.6
2221.45,15380.4
2221.63,15380.1
2221.81,15379.8
2221.99,15379.5
2222.17,15379.2
2222.35,15378.9
2222.53,15378.6
2222.71,15378.3
2222.89,15377.9
2223.07,15377.6
2223.25,15377.3
2223.43,15376.9
2223.61,15376.6
2223.79,15376.2
2223.97,15375.9
2224.15,15375.5
2224.33,15375.1
2224.5,15374.8
2224.68,15374.4
2224.86,15374
2225.04,15373.6
2225.22,15373.2
2225.4,15372.8
2225.57,15372.4
2225.75,15372
2225.93,15371.6
2226.11,15371.2
2226.28,15370.7
2226.46,15370.3
2226.64,15369.9
2226.82,15369.5
2226.99,15369
2227.17,15368.6
2227.35,15368.1
2227.52,15367.7
2227.7,15367.2
2227.88,15366.8
2228.05,15366.3
2228.23,15365.8
2228.41,15365.4
2228.58,15364.9
2228.76,15364.4
2228.93,15364
2229.11,15363.5
2229.29,15363
2229.46,15362.5
2229.64,15362
2229.81,15361.5
2229.99,15361
2230.16,15360.5
2230.34,15360
2230.51,15359.5
2230.69,15359
2230.86,15358.5
2231.04,15358
2231.21,15357.5
2231.39,15357
2231.56,15356.5
2231.73,15356
2231.91,15355.5
2232.08,15354.9
2232.26,15354.4
2232.43,15353.9
2232.6,15353.4
2232.78,15352.8
2232.95,15352.3
2233.12,15351.8
2233.3,15351.3
2233.47,15350.7
2233.64,15350.2
2233.82,15349.7
2233.99,15349.2
2234.16,15348.6
2234.34,15348.1
2234.51,15347.6
2234.68,15347
2234.85,15346.5
2235.02,15346
2235.2,15345.5
2235.37,15344.9
2235.54,15344.4
2235.71,15343.9
2235.88,15343.3
2236.06,15342.8
2236.23,15342.3
2236.4,15341.8
2236.57,15341.2
2236.74,15340.7
2236.91,15340.2
2237.08,15339.7
2237.25,15339.1
2237.42,15338.6
2237.6,15338.1
2237.77,15337.6
2237.94,15337.1
2238.11,15336.5
2238.28,15336
2238.45,15335.5
2238.62,15335
2238.79,15334.5
2238.96,15334
2239.13,15333.5
2239.3,15333
2239.47,15332.5
2239.64,15332
2239.81,15331.5
2239.97,15331
2240.14,15330.5
2240.31,15330
2240.48,15329.5
2240.65,15329
2240.82,15328.5
2240.99,15328.1
2241.16,15327.6
2241.33,15327.1
2241.49,15326.6
2241.66,15326.2
2241.83,15325.7
2242,15325.2
2242.17,15324.8
2242.33,15324.3
2242.5,15323.9
2242.67,15323.4
2242.84,15323
2243,15322.5
2243.17,15322.1
2243.34,15321.7
2243.51,15321.2
2243.67,15320.8
2243.84,15320.4
2244.01,15320
2244.17,15319.5
2244.34,15319.1
2244.51,15318.7
2244.67,15318.3
2244.84,15317.9
2245.01,15317.5
2245.17,15317.1
2245.34,15316.7
2245.5,15316.4
2245.67,15316
2245.83,15315.6
2246,15315.2
2246.17,15314.9
2246.33,15314.5
2246.5,15314.1
2246.66,15313.8
2246.83,15313.4
2246.99,15313.1
2247.16,15312.8
2247.32,15312.4
2247.49,15312.1
2247.65,15311.8
2247.82,15311.5
2247.98,15311.2
2248.14,15310.8
2248.31,15310.5
2248.47,15310.2
2248.64,15310
2248.8,15309.7
2248.96,15309.4
2249.13,15309.1
2249.29,15308.8
2249.46,15308.6
2249.62,15308.3
2249.78,15308
2249.95,15307.8
2250.11,15307.5
2250.27,15307.3
2250.43,15307.1
2250.6,15306.8
2250.76,15306.6
2250.92,15306.4
2251.09,15306.2
2251.25,15306
2251.41,15305.8
2251.57,15305.6
2251.74,15305.4
2251.9,15305.2
2252.06,15305
2252.22,15304.9
2252.38,15304.7
2252.54,15304.5
2252.71,15304.4
2252.87,15304.2
2253.03,15304.1
2253.19,15303.9
2253.35,15303.8
2253.51,15303.7
2253.67,15303.6
2253.83,15303.4
2254,15303.3
2254.16,15303.2
2254.32,15303.1
2254.48,15303
2254.64,15303
2254.8,15302.9
2254.96,15302.8
2255.12,15302.7
2255.28,15302.7
2255.44,15302.6
2255.6,15302.6
2255.76,15302.5
2255.92,15302.5
2256.08,15302.4
2256.24,15302.4
2256.4,15302.4
2256.56,15302.4
2256.71,15302.4
2256.87,15302.4
2257.03,15302.4
2257.19,15302.4
2257.35,15302.4
2257.51,15302.4
2257.67,15302.4
2257.83,15302.5
2257.98,15302.5
2258.14,15302.5
2258.3,15302.6
2258.46,15302.6
2258.62,15302.7
2258.78,15302.7
2258.93,15302.8
2259.09,15302.9
2259.25,15303
2259.41,15303.1
2259.56,15303.1
2259.72,15303.2
2259.88,15303.3
2260.04,15303.5
2260.19,15303.6
2260.35,15303.7
2260.51,15303.8
2260.66,15303.9
2260.82,15304.1
2260.98,15304.2
2261.13,15304.4
2261.29,15304.5
2261.45,15304.7
2261.6,15304.8
2261.76,15305
2261.91,15305.2
2262.07,15305.3
2262.23,15305.5
2262.38,15305.7
2262.54,15305.9
2262.69,15306.1
2262.85,15306.3
2263,15306.5
2263.16,15306.7
2263.31,15306.9
2263.47,15307.2
2263.62,15307.4
2263.78,15307.6
2263.93,15307.8
2264.09,15308.1
2264.24,15308.3
2264.4,15308.6
2264.55,15308.8
2264.71,15309.1
2264.86,15309.3
2265.02,15309.6
2265.17,15309.9
2265.32,15310.1
2265.48,15310.4
2265.63,15310.7
2265.78,15311
2265.94,15311.3
2266.09,15311.6
2266.25,15311.9
2266.4,15312.2
2266.55,15312.5
2266.71,15312.8
2266.86,15313.1
2267.01,15313.4
2267.16,15313.7
2267.32,15314.1
2267.47,15314.4
2267.62,15314.7
2267.77,15315.1
2267.93,15315.4
2268.08,15315.7
2268.23,15316.1
2268.38,15316.4
2268.54,15316.8
2268.69,15317.1
2268.84,15317.5
2268.99,15317.9
2269.14,15318.2
2269.29,15318.6
2269.45,15319
2269.6,15319.3
2269.75,15319.7
2269.9,15320.1
2270.05,15320.5
2270.2,15320.8
2270.35,15321.2
2270.5,15321.6
2270.66,15322
2270.81,15322.4
2270.96,15322.8
2271.11,15323.2
2271.26,15323.6
2271.41,15324
2271.56,15324.4
2271.71,15324.8
2271.86,15325.2
2272.01,15325.6
2272.16,15326
2272.31,15326.4
2272.46,15326.8
2272.61,15327.3
2272.76,15327.7
2272.91,15328.1
2273.06,15328.5
2273.2,15328.9
2273.35,15329.4
2273.5,15329.8
2273.65,15330.2
2273.8,15330.6
2273.95,15331.1
2274.1,15331.5
2274.25,15331.9
2274.4,15332.3
2274.54,15332.8
2274.69,15333.2
2274.84,15333.6
2274.99,15334.1
2275.14,15334.5
2275.28,15334.9
2275.43,15335.4
2275.58,15335.8
2275.73,15336.2
2275.88,15336.7
2276.02,15337.1
2276.17,15337.5
2276.32,15338
2276.47,15338.4
2276.61,15338.9
2276.76,15339.3
2276.91,15339.7
2277.05,15340.2
2277.2,15340.6
2277.35,15341
2277.49,15341.5
2277.64,15341.9
2277.79,15342.3
2277.93,15342.8
2278.08,15343.2
2278.23,15343.6
2278.37,15344.1
2278.52,15344.5
2278.66,15344.9
2278.81,15345.4
2278.96,15345.8
2279.1,15346.2
2279.25,15346.7
2279.39,15347.1
2279.54,15347.5
2279.68,15347.9
2279.83,15348.4
2279.97,15348.8
2280.12,15349.2
2280.26,15349.6
2280.41,15350
2280.55,15350.5
2280.7,15350.9
2280.84,15351.3
2280.99,15351.7
2281.13,15352.1
2281.28,15352.5
2281.42,15352.9
2281.56,15353.3
2281.71,15353.8
2281.85,15354.2
2282,15354.6
2282.14,15355
2282.28,15355.4
2282.43,15355.7
2282.57,15356.1
2282.72,15356.5
2282.86,15356.9
2283,15357.3
2283.15,15357.7
2283.29,15358.1
2283.43,15358.5
2283.57,15358.8
2283.72,15359.2
2283.86,15359.6
2284,15359.9
2284.15,15360
2284.29,15359.2
2284.43,15357.5
2284.57,15357.6
2284.72,15375.2
2284.86,15447.2
2285,15727.6
2285.14,16484.2
2285.28,17894.8
2285.43,19744.1
2285.57,21516.2
2285.71,22946.5
2285.85,24092.5
2285.99,25053.9
2286.13,25887.5
2286.28,26624.2
2286.42,27284.3
2286.56,27882.8
2286.7,28430.6
2286.84,28936.2
2286.98,29406.1
2287.12,29845.4
2287.26,30258.2
2287.4,30647.7
2287.54,31016.5
2287.68,31366.7
2287.82,31700.3
2287.96,32018.8
2288.11,32323.5
2288.25,32615.6
2288.39,32896.2
2288.53,33166.1
2288.67,33426.3
2288.81,33677.3
2288.95,33919.9
2289.08,34154.6
2289.22,34382
2289.36,34602.6
2289.5,34816.7
2289.64,35024.9
2289.78,35227.5
2289.92,35424.7
2290.06,35617
2290.2,35804.5
2290.34,35987.5
2290.48,36166.3
2290.62,36341.1
2290.75,36511.9
2290.89,36679.2
2291.03,36842.9
2291.17,37003.4
2291.31,37160.6
2291.45,37314.9
2291.58,37466.3
2291.72,37614.9
2291.86,37760.9
2292,37904.3
2292.14,38045.3
2292.27,38184
2292.41,38320.5
2292.55,38454.8
2292.69,38587.1
2292.82,38717.3
2292.96,38845.7
2293.1,38972.2
2293.24,39096.9
2293.37,39219.9
2293.51,39341.2
2293.65,39460.9
2293.78,39579.1
2293.92,39695.8
2294.06,39811
2294.19,39924.7
2294.33,40037.1
2294.47,40148.2
2294.6,40258
2294.74,40366.4
2294.88,40473.7
2295.01,40579.8
2295.15,40684.7
2295.28,40788.4
2295.42,40891.1
2295.56,40992.6
2295.69,41093.1
2295.83,41192.6
2295.96,41291
2296.1,41388.4
2296.23,41484.9
2296.37,41580.4
2296.5,41675
2296.64,41768.6
2296.77,41861.3
2296.91,41953.2
2297.04,42044.1
2297.18,42134.2
2297.31,42223.5
2297.45,42312
2297.58,42399.6
2297.72,42486.4
2297.85,42572.5
2297.99,42657.8
2298.12,42742.3
2298.25,42826.1
2298.39,42909.2
2298.52,42991.5
2298.66,43073.1
2298.79,43154.1
2298.92,43234.3
2299.06,43313.9
2299.19,43392.9
2299.32,43471.1
2299.46,43548.8
2299.59,43625.8
2299.72,43702.2
2299.86,43778
2299.99,43853.2
2300.12,43927.8
2300.26,44001.8
2300.39,44075.3
2300.52,44148.2
2300.66,44220.5
2300.79,44292.3
2300.92,44363.6
2301.05,44434.3
2301.19,44504.5
2301.32,44574.2
2301.45,44643.4
2301.58,44712.1
2301.71,44780.2
2301.85,44848
2301.98,44915.2
2302.11,44982
2302.24,45048.3
2302.37,45114.1
2302.51,45179.5
2302.64,45244.4
2302.77,45308.9
2302.9,45373
2303.03,45436.6
2303.16,45499.8
2303.29,45562.6
2303.42,45625
2303.56,45687
2303.69,45748.6
2303.82,45809.8
2303.95,45870.6
2304.08,45931
2304.21,45991.1
2304.34,46050.7
2304.47,46110
2304.6,46168.9
2304.73,46227.5
2304.86,46285.7
2304.99,46343.6
2305.12,46401.1
2305.25,46458.2
2305.38,46515
2305.51,46571.5
2305.64,46627.7
2305.77,46683.5
2305.9,46739
2306.03,46794.2
2306.16,46849.1
2306.29,46903.6
2306.42,46957.8
2306.55,47011.8
2306.67,47065.4
2306.8,47118.7
2306.93,47171.8
2307.06,47224.5
2307.19,47277
2307.32,47329.1
2307.45,47381
2307.58,47432.6
2307.7,47483.9
2307.83,47535
2307.96,47585.7
2308.09,47636.2
2308.22,47686.5
2308.35,47736.5
2308.47,47786.2
2308.6,47835.6
2308.73,47884.8
2308.86,47933.8
2308.99,47982.5
2309.11,48030.9
2309.24,48079.1
2309.37,48127.1
2309.5,48174.8
2309.62,48222.2
2309.75,48269.5
2309.88,48316.5
2310,48363.2
2310.13,48409.8
2310.26,48456.1
2310.38,48502.1
2310.51,48548
2310.64,48593.6
2310.76,48639
2310.89,48684.2
2311.02,48729.2
2311.14,48774
2311.27,48818.5
2311.4,48862.8
2311.52,48907
2311.65,48950.9
2311.78,48994.6
2311.9,49038.1
2312.03,49081.4
2312.15,49124.5
2312.28,49167.4
2312.4,49210.1
2312.53,49252.6
2312.66,49294.9
2312.78,49337.1
2312.91,49379
2313.03,49420.7
2313.16,49462.3
2313.28,49503.6
2313.41,49544.8
2313.53,49585.8
2313.66,49626.7
2313.78,49667.3
2313.91,49707.8
2314.03,49748
2314.16,49788.2
2314.28,49828.1
2314.4,49867.9
2314.53,49907.4
2314.65,49946.9
2314.78,49986.1
2314.9,50025.2
2315.03,50064.1
2315.15,50102.9
2315.27,50141.5
2315.4,50179.9
2315.52,50218.2
2315.64,50256.3
2315.77,50294.3
2315.89,50332.1
2316.01,50369.7
2316.14,50407.2
2316.26,50444.6
2316.38,50481.8
2316.51,50518.8
2316.63,50555.7
2316.75,50592.5
2316.88,50629.1
2317,50665.5
2317.12,50701.8
2317.25,50738
2317.37,50774
2317.49,50809.9
2317.61,50845.7
2317.74,50881.3
2317.86,50916.8
2317.98,50952.1
2318.1,50987.3
2318.22,51022.3
2318.35,51057.3
2318.47,51092.1
2318.59,51126.7
2318.71,51161.2
2318.83,51195.6
2318.96,51229.9
2319.08,51264
2319.2,51298.1
2319.32,51331.9
2319.44,51365.7
2319.56,51399.3
2319.68,51432.8
2319.81,51466.2
2319.93,51499.4
2320.05,51532.5
2320.17,51565.5
2320.29,51598.4
2320.41,51631.2
2320.53,51663.8
2320.65,51696.3
2320.77,51728.7
2320.89,51760.9
2321.01,51793.1
2321.13,51825.1
2321.25,51857
2321.37,51888.7
2321.49,51920.4
2321.61,51951.9
2321.73,51983.3
2321.85,52014.6
2321.97,52045.8
2322.09,52076.9
2322.21,52107.8
2322.33,52138.6
2322.45,52169.3
2322.57,52199.9
2322.69,52230.4
2322.81,52260.7
2322.93,52291
2323.05,52321.1
2323.17,52351.1
2323.29,52380.9
2323.41,52410.7
2323.53,52440.3
2323.65,52469.9
2323.76,52499.3
2323.88,52528.5
2324,52557.7
2324.12,52586.7
2324.24,52615.7
2324.36,52644.5
2324.48,52673.2
2324.59,52701.7
2324.71,52730.2
2324.83,52758.5
2324.95,52786.7
2325.07,52814.8
2325.18,52842.8
2325.3,52870.6
2325.42,52898.3
2325.54,52925.9
2325.66,52953.4
2325.77,52980.8
2325.89,53008
2326.01,53035.1
2326.13,53062.1
2326.24,53089
2326.36,53115.7
2326.48,53142.3
2326.59,53168.8
2326.71,53195.2
2326.83,53221.4
2326.94,53247.5
2327.06,53273.5
2327.18,53299.3
2327.29,53325
2327.41,53350.6
2327.53,53376.1
2327.64,53401.4
2327.76,53426.6
2327.88,53451.7
2327.99,53476.6
2328.11,53501.4
2328.23,53526
2328.34,53550.6
2328.46,53574.9
2328.57,53599.2
2328.69,53623.3
2328.81,53647.3
2328.92,53671.1
2329.04,53694.8
2329.15,53718.3
2329.27,53741.7
2329.38,53765
2329.5,53788.1
2329.61,53811.1
2329.73,53833.9
2329.84,53856.6
2329.96,53879.1
2330.07,53901.5
2330.19,53923.8
2330.3,53945.8
2330.42,53967.8
2330.53,53989.6
2330.65,54011.2
2330.76,54032.7
2330.88,54054
2330.99,54075.2
2331.11,54096.2
2331.22,54117
2331.33,54137.7
2331.45,54158.3
2331.56,54178.6
2331.68,54198.8
2331.79,54218.9
2331.9,54238.8
2332.02,54258.5
2332.13,54278.1
2332.25,54297.5
2332.36,54316.7
2332.47,54335.8
2332.59,54354.7
2332.7,54373.5
2332.81,54392.1
2332.93,54410.5
2333.04,54428.7
2333.15,54446.8
2333.27,54464.7
2333.38,54482.4
2333.49,54500
2333.6,54517.4
2333.72,54534.6
2333.83,54551.7
2333.94,54568.6
2334.06,54585.3
2334.17,54601.9
2334.28,54618.2
2334.39,54634.4
2334.51,54650.5
2334.62,54666.4
2334.73,54682.1
2334.84,54697.6
2334.95,54713
2335.07,54728.2
2335.18,54743.2
2335.29,54758.1
2335.4,54772.8
2335.51,54787.3
2335.62,54801.7
2335.74,54815.9
2335.85,54830
2335.96,54843.9
2336.07,54857.6
2336.18,54871.2
2336.29,54884.6
2336.4,54897.9
2336.52,54911
2336.63,54924
2336.74,54936.8
2336.85,54949.5
2336.96,54962.1
2337.07,54974.5
2337.18,54986.7
2337.29,54998.9
2337.4,55010.9
2337.51,55022.7
2337.62,55034.5
2337.73,55046.1
2337.84,55057.6
2337.95,55069
2338.06,55080.3
2338.06,55080.3
2338.17,55091.5
2338.28,55102.6
