# x(m), P(Pa)
2.049804108837990080e-01,2.387328536734936279e+04
2.054767314912650245e-01,2.387274615300005098e+04
2.059730520987320124e-01,2.387223107478754537e+04
2.064693727061990280e-01,2.387173984013220252e+04
2.069656933136660160e-01,2.387127307567453681e+04
2.074620139211330039e-01,2.387083224045060342e+04
2.079583345286000196e-01,2.387041883195993069e+04
2.084546551360670075e-01,2.387003348413304775e+04
2.089509757435330239e-01,2.386967555874810932e+04
2.094472963510000119e-01,2.386934337264668284e+04
2.099436169584669998e-01,2.386903484667318116e+04
2.104399375659340155e-01,2.386874788363047992e+04
2.109362581734010034e-01,2.386848061582473747e+04
2.114325787808679913e-01,2.386823232724799891e+04
2.119288993883340078e-01,2.386800437642751785e+04
2.124252199958009957e-01,2.386779968308387470e+04
2.129215406032680113e-01,2.386762093711819398e+04
2.134178612107349993e-01,2.386746887459643767e+04
2.139141818182019872e-01,2.386734135652638361e+04
2.144105024256690029e-01,2.386723394196687150e+04
2.149068230331349916e-01,2.386714296644510614e+04
2.154031436406020072e-01,2.386706604798038461e+04
2.158994642480689952e-01,2.386700642500809772e+04
2.163957848555360108e-01,2.386697291895013041e+04
2.168921054630029988e-01,2.386697122826545819e+04
2.173884260704699867e-01,2.386699034820251109e+04
2.178847466779360031e-01,2.386705221893173075e+04
2.183810672854029911e-01,2.386714826404221094e+04
2.188773878928700067e-01,2.386727228485473461e+04
2.193737085003369947e-01,2.386742067689486430e+04
2.198700291078039826e-01,2.386759281359475426e+04
2.203663497152710260e-01,2.386778963889344232e+04
2.208626703227380139e-01,2.386801124962452741e+04
2.213589909302040026e-01,2.386825492677258080e+04
2.218553115376710183e-01,2.386851473317445925e+04
2.223516321451380062e-01,2.386878078041403933e+04
2.228479527526050219e-01,2.386903861199474341e+04
2.233442733600720098e-01,2.386927427069289479e+04
2.238405939675390255e-01,2.386948542241829637e+04
2.243369145750050142e-01,2.386968972247387865e+04
2.248332351824720021e-01,2.386992203707036970e+04
2.253295557899390178e-01,2.387022151132989529e+04
2.258258763974060057e-01,2.387061440518424934e+04
2.263221970048730214e-01,2.387109745472068244e+04
2.268185176123400093e-01,2.387163511256575293e+04
2.273148382198059980e-01,2.387217030632105889e+04
2.278111588272730137e-01,2.387263862738425087e+04
2.283074794347400016e-01,2.387298296102387394e+04
2.288038000422070173e-01,2.387316151324532257e+04
2.293001206496740052e-01,2.387313249215557880e+04
2.297964412571409931e-01,2.387293015646833737e+04
2.302927618646080088e-01,2.387252334539109142e+04
2.307890824720739975e-01,2.387194777779276774e+04
2.312854030795410132e-01,2.387125368554783199e+04
2.317817236870080011e-01,2.387048834572476699e+04
2.322780442944749890e-01,2.386969279148997157e+04
2.327743649019420047e-01,2.386889024251363298e+04
2.332706855094089926e-01,2.386808438730657872e+04
2.337670061168750091e-01,2.386727130742849840e+04
2.342633267243419970e-01,2.386644918997588684e+04
2.347596473318089849e-01,2.386561206362700614e+04
2.352559679392760006e-01,2.386474106202432085e+04
2.357522885467429885e-01,2.386381443135878362e+04
2.362486091542100042e-01,2.386283178561908790e+04
2.367449297616770199e-01,2.386182876915026281e+04
2.372412503691429808e-01,2.386087444550587679e+04
2.377375709766099965e-01,2.386003675539211690e+04
2.382338915840770122e-01,2.385935558798374404e+04
2.387302121915440278e-01,2.385883605453776909e+04
2.392265327990110158e-01,2.385845948934870103e+04
2.397228534064780037e-01,2.385820497772758245e+04
2.402191740139440201e-01,2.385806477588419875e+04
2.407154946214110081e-01,2.385802784098387201e+04
2.412118152288780237e-01,2.385806590334869543e+04
2.417081358363450116e-01,2.385816488495341400e+04
2.422044564438119996e-01,2.385831462666736843e+04
2.427007770512790152e-01,2.385851079567588022e+04
2.431970976587450040e-01,2.385875134659424657e+04
2.436934182662120196e-01,2.385902841884715599e+04
2.441897388736790075e-01,2.385933109459393745e+04
2.446860594811459955e-01,2.385965475206040719e+04
2.451823800886130111e-01,2.386000606440497722e+04
2.456787006960799991e-01,2.386039937520957756e+04
2.461750213035460155e-01,2.386084927386985873e+04
2.466713419110130034e-01,2.386136493723248350e+04
2.471676625184800191e-01,2.386194773688629721e+04
2.476639831259470070e-01,2.386258881044921145e+04
2.481603037334139950e-01,2.386327304554251532e+04
2.486566243408810106e-01,2.386398506668909977e+04
2.491529449483479985e-01,2.386471466288625015e+04
2.496492655558140150e-01,2.386545898606106493e+04
2.501455861632809752e-01,2.386621992599657096e+04
2.506419067707479909e-01,2.386699875171032181e+04
2.511382273782150065e-01,2.386779174680423603e+04
2.516345479856820222e-01,2.386858752170516527e+04
2.521308685931489824e-01,2.386936578740090044e+04
2.526271892006149988e-01,2.387009949551295358e+04
2.531235098080820145e-01,2.387076054411868245e+04
2.536198304155489747e-01,2.387132398188682419e+04
2.541161510230159903e-01,2.387177347966001980e+04
2.546124716304830060e-01,2.387210129616779886e+04
2.551087922379500217e-01,2.387230701397807206e+04
2.556051128454159826e-01,2.387239192376434221e+04
2.561014334528829983e-01,2.387237873276799291e+04
2.565977540603500140e-01,2.387228744685552374e+04
2.570940746678169742e-01,2.387212364226025966e+04
2.575903952752839898e-01,2.387191155923584301e+04
2.580867158827510055e-01,2.387167223099419425e+04
2.585830364902170220e-01,2.387142589086544103e+04
2.590793570976840376e-01,2.387118977269517927e+04
2.595756777051509978e-01,2.387097304566255480e+04
2.600719983126180135e-01,2.387077749592831969e+04
2.605683189200850292e-01,2.387060280362852791e+04
2.610646395275519893e-01,2.387044946064676333e+04
2.615609601350190050e-01,2.387031701254631116e+04
2.620572807424849660e-01,2.387020207748584289e+04
2.625536013499519816e-01,2.387009780660544493e+04
2.630499219574189973e-01,2.387000135535204026e+04
2.635462425648859575e-01,2.386991244634381292e+04
2.640425631723530286e-01,2.386983483170151158e+04
2.645388837798200443e-01,2.386977593310282100e+04
2.650352043872860053e-01,2.386974253318504634e+04
2.655315249947530210e-01,2.386973896358962520e+04
2.660278456022199811e-01,2.386974829679349205e+04
2.665241662096869968e-01,2.386977611729680211e+04
2.670204868171540125e-01,2.386981449514386622e+04
2.675168074246209726e-01,2.386985250711259141e+04
2.680131280320870446e-01,2.386988193477208188e+04
2.685094486395540048e-01,2.386989649020583238e+04
2.690057692470210204e-01,2.386989114403233907e+04
2.695020898544880361e-01,2.386986519240253983e+04
2.699984104619549963e-01,2.386981263673493231e+04
2.704947310694220119e-01,2.386973238385367586e+04
2.709910516768890276e-01,2.386962425880150840e+04
2.714873722843549886e-01,2.386948765357320372e+04
2.719836928918220043e-01,2.386932057303797046e+04
2.724800134992890199e-01,2.386912001122812217e+04
2.729763341067559801e-01,2.386888434871006757e+04
2.734726547142229958e-01,2.386861598436104759e+04
2.739689753216900114e-01,2.386832092536672280e+04
2.744652959291560279e-01,2.386800643048393613e+04
