# x(m), q(W/m2)
5.012838135414830060e-02,7.709845852959912736e+05
5.062470196161510116e-02,7.695451578151354333e+05
5.112102256908190173e-02,7.680520728540079435e+05
5.161734317654870230e-02,7.665652144416213268e+05
5.211366378401550287e-02,7.650709446961763315e+05
5.260998439148230343e-02,7.635627589872997487e+05
5.310630499894920115e-02,7.620142212234413018e+05
5.360262560641600171e-02,7.604085630083283177e+05
5.409894621388279534e-02,7.587477452773782425e+05
5.459526682134959591e-02,7.570926504664905369e+05
5.509158742881640342e-02,7.554933810055600479e+05
5.558790803628320398e-02,7.539500130202077562e+05
5.608422864375000455e-02,7.524414969533196418e+05
5.658054925121690226e-02,7.509554466063209111e+05
5.707686985868370283e-02,7.494909006214000983e+05
5.757319046615050340e-02,7.480541721363659017e+05
5.806951107361729703e-02,7.466579866932888981e+05
5.856583168108409759e-02,7.453069486454768339e+05
5.906215228855089816e-02,7.440088601021190407e+05
5.955847289601769873e-02,7.427398639293537708e+05
6.005479350348460338e-02,7.415743762365053408e+05
6.055111411095140395e-02,7.404389878986531403e+05
6.104743471841820451e-02,7.393798594467624789e+05
6.154375532588500508e-02,7.383969322795381304e+05
6.204007593335180565e-02,7.374560670748503180e+05
6.253639654081860622e-02,7.365189752176040784e+05
6.303271714828539984e-02,7.355725925448240014e+05
6.352903775575220735e-02,7.346234465765205678e+05
6.402535836321900098e-02,7.336779256368257338e+05
6.452167897068590563e-02,7.327521502822657349e+05
6.501799957815269926e-02,7.318523943339911057e+05
6.551432018561949289e-02,7.309621380900986260e+05
6.601064079308630039e-02,7.300693053267457290e+05
6.650696140055309402e-02,7.291827717839778634e+05
6.700328200801990153e-02,7.283100159371616319e+05
6.749960261548679230e-02,7.274449356329549337e+05
6.799592322295361368e-02,7.265724869373310357e+05
6.849224383042040731e-02,7.256832796893038321e+05
6.898856443788720094e-02,7.247794005274933297e+05
6.948488504535400845e-02,7.238733652359935222e+05
6.998120565282080208e-02,7.228886101996069774e+05
7.047752626028760958e-02,7.219117605891136918e+05
7.097384686775450036e-02,7.209249851220555138e+05
7.147016747522130786e-02,7.199798741929130629e+05
7.196648808268810149e-02,7.190370618579019792e+05
7.246280869015490900e-02,7.180961725428947248e+05
7.295912929762170263e-02,7.171372566511672921e+05
7.345544990508849625e-02,7.161580354350091657e+05
7.395177051255530376e-02,7.151707649166672491e+05
7.444809112002219453e-02,7.141879708040751284e+05
7.494441172748900204e-02,7.132176497185855405e+05
7.544073233495579567e-02,7.122650108361187158e+05
7.593705294242260317e-02,7.113318167762687663e+05
7.643337354988939680e-02,7.104163077742641326e+05
7.692969415735619043e-02,7.095148813955403166e+05
7.742601476482299794e-02,7.086234579559350386e+05
7.792233537228988871e-02,7.077405202038233401e+05
7.841865597975659907e-02,7.068706540898436215e+05
7.891497658722350372e-02,7.060388750110294204e+05
7.941129719469031123e-02,7.052203058622627286e+05
7.990761780215710486e-02,7.044174740616542986e+05
8.040393840962391236e-02,7.036120405465069925e+05
8.090025901709070599e-02,7.027910245447768830e+05
8.139657962455761064e-02,7.019746291465607937e+05
8.189290023202440427e-02,7.011641661097555188e+05
8.238922083949119790e-02,7.003623669194192626e+05
8.288554144695800541e-02,6.995731731546055526e+05
8.338186205442479904e-02,6.987919042911640136e+05
8.387818266189160654e-02,6.980233864796466660e+05
8.437450326935840017e-02,6.972651511604477419e+05
8.487082387682519380e-02,6.965071013458456146e+05
8.536714448429200131e-02,6.957522602522523375e+05
8.586346509175889208e-02,6.950063674870720133e+05
8.635978569922569958e-02,6.942730129679066595e+05
8.685610630669249321e-02,6.935492476686146110e+05
8.735242691415930072e-02,6.928284400028947275e+05
8.784874752162609435e-02,6.920992306348914281e+05
8.834506812909290185e-02,6.913663184684820008e+05
8.884138873655979263e-02,6.906319601716471370e+05
8.933770934402661401e-02,6.898980261929582339e+05
8.983402995149340764e-02,6.891686546775150346e+05
9.033035055896020127e-02,6.884402576387556037e+05
9.082667116642700877e-02,6.877074340209566290e+05
9.132299177389380240e-02,6.869699006315604784e+05
9.181931238136060991e-02,6.862400444173696451e+05
9.231563298882740354e-02,6.855314356168442173e+05
9.281195359629430819e-02,6.848443819587623002e+05
9.330827420376110182e-02,6.841596005354468944e+05
9.380459481122790932e-02,6.834733820670944406e+05
9.430091541869470295e-02,6.827795656510301633e+05
9.479723602616149658e-02,6.820785913024441106e+05
9.529355663362830409e-02,6.813740297192067374e+05
9.578987724109509772e-02,6.806691418051549699e+05
9.628619784856190522e-02,6.799666201347851893e+05
9.678251845602879599e-02,6.792687006987666246e+05
9.727883906349560350e-02,6.785775915895812213e+05
9.777515967096239713e-02,6.778950960512623424e+05
9.827148027842919076e-02,6.772222051417747280e+05
9.876780088589599826e-02,6.765593886755068088e+05
9.926412149336279189e-02,6.759063702815455617e+05
9.976044210082971042e-02,6.752625996801130241e+05
1.002567627082959906e-01,6.746279604853591882e+05
1.007530833157630062e-01,6.740013301254354883e+05
1.012494039232300080e-01,6.733781700906465994e+05
1.017457245306970098e-01,6.727788796178040793e+05
1.022420451381639978e-01,6.721880831177363871e+05
1.027383657456309995e-01,6.716200229604217457e+05
1.032346863530970021e-01,6.710713634929904947e+05
1.037310069605640039e-01,6.705310529536213726e+05
1.042273275680310057e-01,6.699883444162278902e+05
1.047236481754980075e-01,6.694385607612115564e+05
1.052199687829649954e-01,6.688835939901138190e+05
1.057162893904309980e-01,6.683272390189951984e+05
1.062126099978979998e-01,6.677720276626637205e+05
1.067089306053650016e-01,6.672191080303657800e+05
1.072052512128320034e-01,6.666690020310092950e+05
1.077015718202989913e-01,6.661209841042523040e+05
1.081978924277649939e-01,6.655742850218428066e+05
1.086942130352319957e-01,6.650297971478071995e+05
1.091905336426989975e-01,6.644886421773451148e+05
1.096868542501659993e-01,6.639437748679525685e+05
1.101831748576330011e-01,6.634003521695601521e+05
1.106794954651000029e-01,6.628549336763651809e+05
1.111758160725659916e-01,6.623094836982281413e+05
1.116721366800330073e-01,6.617740100294901058e+05
1.121684572875000091e-01,6.612451449466929771e+05
1.126647778949670109e-01,6.607174725999122020e+05
1.131610985024339988e-01,6.601908086264008889e+05
1.136574191099000014e-01,6.596590323396945605e+05
1.141537397173670032e-01,6.591216963521480793e+05
1.146500603248340050e-01,6.585810120070725679e+05
1.151463809323010068e-01,6.580395359401720343e+05
1.156427015397679947e-01,6.574990221656918293e+05
1.161390221472339973e-01,6.569613818639601814e+05
1.166353427547009991e-01,6.564269125833713915e+05
1.171316633621680009e-01,6.558925656359263230e+05
1.176279839696350027e-01,6.553548157580520492e+05
1.181243045771019906e-01,6.548135942210973008e+05
1.186206251845689924e-01,6.542732788899973966e+05
1.191169457920349950e-01,6.537386854756773682e+05
1.196132663995019968e-01,6.532101001945240423e+05
1.201095870069689986e-01,6.526836659086120781e+05
1.206059076144360143e-01,6.521552501121427631e+05
1.211022282219030022e-01,6.516226834879467497e+05
1.215985488293689909e-01,6.510866932301430497e+05
1.220948694368360066e-01,6.505497336343805073e+05
