# x(m), P(Pa)
1.935650369120610059e-01,2.386626268305352278e+04
1.940613575195279938e-01,2.386596919871112186e+04
1.945576781269950095e-01,2.386565485380575410e+04
1.950539987344619974e-01,2.386534039245378153e+04
1.955503193419290131e-01,2.386503856524211005e+04
1.960466399493950018e-01,2.386474992935442788e+04
1.965429605568619897e-01,2.386446645485440968e+04
1.970392811643290054e-01,2.386418518321600277e+04
1.975356017717959933e-01,2.386392128186025002e+04
1.980319223792630090e-01,2.386370628746906732e+04
1.985282429867299969e-01,2.386357009420487884e+04
1.990245635941960134e-01,2.386352582258053008e+04
1.995208842016630013e-01,2.386354823354011751e+04
2.000172048091299892e-01,2.386359073950302991e+04
2.005135254165970049e-01,2.386359909504315146e+04
2.010098460240639928e-01,2.386354605242290927e+04
2.015061666315309807e-01,2.386340758587053278e+04
2.020024872389979964e-01,2.386317376840976067e+04
2.024988078464639851e-01,2.386283846699549031e+04
2.029951284539310008e-01,2.386240655803486152e+04
2.034914490613979887e-01,2.386189571254053590e+04
2.039877696688650044e-01,2.386133072696972522e+04
2.044840902763320201e-01,2.386073668754896426e+04
2.049804108837990080e-01,2.386012884441201459e+04
2.054767314912650245e-01,2.385951296450588416e+04
2.059730520987320124e-01,2.385889295971764659e+04
2.064693727061990280e-01,2.385827607870708380e+04
2.069656933136660160e-01,2.385767323577646312e+04
2.074620139211330039e-01,2.385709666038469732e+04
2.079583345286000196e-01,2.385655822875805461e+04
2.084546551360670075e-01,2.385606750824450864e+04
2.089509757435330239e-01,2.385563150527921971e+04
2.094472963510000119e-01,2.385525336641849572e+04
2.099436169584669998e-01,2.385493275236226327e+04
2.104399375659340155e-01,2.385466635061156558e+04
2.109362581734010034e-01,2.385444873237020511e+04
2.114325787808679913e-01,2.385427277109934221e+04
2.119288993883340078e-01,2.385413085273191246e+04
2.124252199958009957e-01,2.385401726317621069e+04
2.129215406032680113e-01,2.385392879448472013e+04
2.134178612107349993e-01,2.385386340087167628e+04
2.139141818182019872e-01,2.385381892796413013e+04
2.144105024256690029e-01,2.385379208996690795e+04
2.149068230331349916e-01,2.385378193392516550e+04
2.154031436406020072e-01,2.385378559369805589e+04
2.158994642480689952e-01,2.385380193280807725e+04
2.163957848555360108e-01,2.385382711719871440e+04
2.168921054630029988e-01,2.385385747029074992e+04
2.173884260704699867e-01,2.385389838940615664e+04
2.178847466779360031e-01,2.385395972884998628e+04
2.183810672854029911e-01,2.385404975021488644e+04
2.188773878928700067e-01,2.385417204643968580e+04
2.193737085003369947e-01,2.385432790316388855e+04
2.198700291078039826e-01,2.385452291620389587e+04
2.203663497152710260e-01,2.385477840590108462e+04
2.208626703227380139e-01,2.385513501708831609e+04
2.213589909302040026e-01,2.385563677701158667e+04
2.218553115376710183e-01,2.385630895240215614e+04
2.223516321451380062e-01,2.385714769098403121e+04
2.228479527526050219e-01,2.385811382718660025e+04
2.233442733600720098e-01,2.385914017724106088e+04
2.238405939675390255e-01,2.386015314731669059e+04
2.243369145750050142e-01,2.386108161778131398e+04
2.248332351824720021e-01,2.386187063781800316e+04
2.253295557899390178e-01,2.386248767215607950e+04
2.258258763974060057e-01,2.386291957361983077e+04
2.263221970048730214e-01,2.386316738765889022e+04
2.268185176123400093e-01,2.386323759440449794e+04
2.273148382198059980e-01,2.386316847025383322e+04
2.278111588272730137e-01,2.386298563061946334e+04
2.283074794347400016e-01,2.386270430454009693e+04
2.288038000422070173e-01,2.386234910226888314e+04
2.293001206496740052e-01,2.386193939080676500e+04
2.297964412571409931e-01,2.386148110023006302e+04
2.302927618646080088e-01,2.386097032336599659e+04
2.307890824720739975e-01,2.386041294773419577e+04
2.312854030795410132e-01,2.385982979098153010e+04
2.317817236870080011e-01,2.385924918719912966e+04
2.322780442944749890e-01,2.385869111250821152e+04
2.327743649019420047e-01,2.385815818496346765e+04
2.332706855094089926e-01,2.385764166481743086e+04
2.337670061168750091e-01,2.385712922138382055e+04
2.342633267243419970e-01,2.385661115370046173e+04
2.347596473318089849e-01,2.385608023551314909e+04
2.352559679392760006e-01,2.385552695292429416e+04
2.357522885467429885e-01,2.385493828541839321e+04
2.362486091542100042e-01,2.385430564544423396e+04
2.367449297616770199e-01,2.385363689736293600e+04
2.372412503691429808e-01,2.385295632730442594e+04
2.377375709766099965e-01,2.385230011248893425e+04
2.382338915840770122e-01,2.385170310226528818e+04
2.387302121915440278e-01,2.385118756333909914e+04
2.392265327990110158e-01,2.385076173611071135e+04
2.397228534064780037e-01,2.385042489745655621e+04
2.402191740139440201e-01,2.385016942161515180e+04
2.407154946214110081e-01,2.384996971873034636e+04
2.412118152288780237e-01,2.384981014488977598e+04
2.417081358363450116e-01,2.384968347757346783e+04
2.422044564438119996e-01,2.384958430608632989e+04
2.427007770512790152e-01,2.384950502530205267e+04
2.431970976587450040e-01,2.384944207380180160e+04
2.436934182662120196e-01,2.384939856267386494e+04
2.441897388736790075e-01,2.384938198883681616e+04
2.446860594811459955e-01,2.384939571356112720e+04
2.451823800886130111e-01,2.384944346560294434e+04
2.456787006960799991e-01,2.384953155676839015e+04
2.461750213035460155e-01,2.384966357489657821e+04
2.466713419110130034e-01,2.384984055596115650e+04
2.471676625184800191e-01,2.385005965362498682e+04
2.476639831259470070e-01,2.385031424681394492e+04
2.481603037334139950e-01,2.385059565651767844e+04
2.486566243408810106e-01,2.385089640049535228e+04
2.491529449483479985e-01,2.385121141435162644e+04
2.496492655558140150e-01,2.385153820861699933e+04
2.501455861632809752e-01,2.385187630714671104e+04
2.506419067707479909e-01,2.385222633724916523e+04
2.511382273782150065e-01,2.385258982814247429e+04
2.516345479856820222e-01,2.385296705802741781e+04
2.521308685931489824e-01,2.385335423264479323e+04
2.526271892006149988e-01,2.385374390064192994e+04
2.531235098080820145e-01,2.385412905888183013e+04
2.536198304155489747e-01,2.385450752920663945e+04
2.541161510230159903e-01,2.385488286886064816e+04
2.546124716304830060e-01,2.385526117203875401e+04
2.551087922379500217e-01,2.385564594965975266e+04
2.556051128454159826e-01,2.385603424679843010e+04
2.561014334528829983e-01,2.385641600801627646e+04
2.565977540603500140e-01,2.385677623387963104e+04
2.570940746678169742e-01,2.385709977796445310e+04
2.575903952752839898e-01,2.385737416159046552e+04
2.580867158827510055e-01,2.385759116931253811e+04
2.585830364902170220e-01,2.385774786326538742e+04
2.590793570976840376e-01,2.385784696846349107e+04
2.595756777051509978e-01,2.385789636515116581e+04
2.600719983126180135e-01,2.385790444164474320e+04
2.605683189200850292e-01,2.385788656506317420e+04
2.610646395275519893e-01,2.385784733017945837e+04
2.615609601350190050e-01,2.385779056451263750e+04
2.620572807424849660e-01,2.385771384280179700e+04
2.625536013499519816e-01,2.385760861374268279e+04
2.630499219574189973e-01,2.385747167013412400e+04
2.635462425648859575e-01,2.385730768405694835e+04
2.640425631723530286e-01,2.385712646449924068e+04
2.645388837798200443e-01,2.385694356509755380e+04
2.650352043872860053e-01,2.385677178239962814e+04
2.655315249947530210e-01,2.385661772012789152e+04
2.660278456022199811e-01,2.385648289938453672e+04
2.665241662096869968e-01,2.385636659418144700e+04
2.670204868171540125e-01,2.385626740894364048e+04
2.675168074246209726e-01,2.385618345900719578e+04
2.680131280320870446e-01,2.385611213780234175e+04
2.685094486395540048e-01,2.385605024637012684e+04
2.690057692470210204e-01,2.385599514255710892e+04
2.695020898544880361e-01,2.385594411325229157e+04
2.699984104619549963e-01,2.385589486281685822e+04
2.704947310694220119e-01,2.385584582139998383e+04
2.709910516768890276e-01,2.385579301306108391e+04
2.714873722843549886e-01,2.385572813837257854e+04
2.719836928918220043e-01,2.385564100759991561e+04
2.724800134992890199e-01,2.385552327258954028e+04
2.729763341067559801e-01,2.385537044977852929e+04
2.734726547142229958e-01,2.385518160895995970e+04
2.739689753216900114e-01,2.385495800505171064e+04
2.744652959291560279e-01,2.385470251362567069e+04
2.749616165366230436e-01,2.385442042456139461e+04
2.754579371440900037e-01,2.385412014734007244e+04
2.759542577515570194e-01,2.385381222161930782e+04
2.764505783590240351e-01,2.385350638929805427e+04
2.769468989664909953e-01,2.385320765745281460e+04
2.774432195739570117e-01,2.385291294770079185e+04
2.779395401814239719e-01,2.385261083776173837e+04
2.784358607888909876e-01,2.385228568330963390e+04
2.789321813963580032e-01,2.385192482106511670e+04
2.794285020038249634e-01,2.385152271033626675e+04
2.799248226112919791e-01,2.385108355136028695e+04
2.804211432187590503e-01,2.385061886013663752e+04
2.809174638262250112e-01,2.385014361449723947e+04
2.814137844336920269e-01,2.384967403794568236e+04
2.819101050411589870e-01,2.384922334505779872e+04
2.824064256486260027e-01,2.384879840244520892e+04
2.829027462560930184e-01,2.384840092757671664e+04
2.833990668635599786e-01,2.384803122670049925e+04
2.838953874710260505e-01,2.384768971170112127e+04
2.843917080784930107e-01,2.384737649836341370e+04
2.848880286859600264e-01,2.384709074633306591e+04
2.853843492934270420e-01,2.384682908329542261e+04
2.858806699008940022e-01,2.384658964399586694e+04
2.863769905083610179e-01,2.384637754925222180e+04
2.868733111158280336e-01,2.384619771514350577e+04
2.873696317232939945e-01,2.384606293416847620e+04
2.878659523307610102e-01,2.384598523402158753e+04
