# x(m), q(W/m2)
2.144105024256690029e-01,5.849060786906239809e+05
2.149068230331349916e-01,5.847506482807522407e+05
2.154031436406020072e-01,5.845865763885247288e+05
2.158994642480689952e-01,5.844093582443619380e+05
2.163957848555360108e-01,5.842149333576869685e+05
2.168921054630029988e-01,5.840044527386879781e+05
2.173884260704699867e-01,5.837764459867752157e+05
2.178847466779360031e-01,5.835391906772763468e+05
2.183810672854029911e-01,5.833005062527018599e+05
2.188773878928700067e-01,5.830591779363246169e+05
2.193737085003369947e-01,5.828187624500894453e+05
2.198700291078039826e-01,5.825806613462895621e+05
2.203663497152710260e-01,5.823456946635824861e+05
2.208626703227380139e-01,5.821135107649210840e+05
2.213589909302040026e-01,5.818833213969671633e+05
2.218553115376710183e-01,5.816545782062399667e+05
2.223516321451380062e-01,5.814266161163304932e+05
2.228479527526050219e-01,5.811992027246907819e+05
2.233442733600720098e-01,5.809723576382185565e+05
2.238405939675390255e-01,5.807462936909431592e+05
2.243369145750050142e-01,5.805214303406267427e+05
2.248332351824720021e-01,5.802979046143209562e+05
2.253295557899390178e-01,5.800758244360899553e+05
2.258258763974060057e-01,5.798550029769603861e+05
2.263221970048730214e-01,5.796352149923624238e+05
2.268185176123400093e-01,5.794155159472478554e+05
2.273148382198059980e-01,5.791949142005947651e+05
2.278111588272730137e-01,5.789729747040503426e+05
2.283074794347400016e-01,5.787497291961043375e+05
2.288038000422070173e-01,5.785244907280151965e+05
2.293001206496740052e-01,5.782967324663709151e+05
2.297964412571409931e-01,5.780666270808504196e+05
2.302927618646080088e-01,5.778341831011320464e+05
2.307890824720739975e-01,5.775995239113996504e+05
2.312854030795410132e-01,5.773628663178508868e+05
2.317817236870080011e-01,5.771246347010935424e+05
2.322780442944749890e-01,5.768856658391581150e+05
2.327743649019420047e-01,5.766470190170138376e+05
2.332706855094089926e-01,5.764096181029598229e+05
2.337670061168750091e-01,5.761738149053086527e+05
2.342633267243419970e-01,5.759393245399110019e+05
2.347596473318089849e-01,5.757054668998279376e+05
2.352559679392760006e-01,5.754714903930230066e+05
2.357522885467429885e-01,5.752367258662272943e+05
2.362486091542100042e-01,5.750007235944521381e+05
2.367449297616770199e-01,5.747632677568811923e+05
2.372412503691429808e-01,5.745241909826267511e+05
2.377375709766099965e-01,5.742834983252085513e+05
2.382338915840770122e-01,5.740414232611320913e+05
2.387302121915440278e-01,5.737983464882138651e+05
2.392265327990110158e-01,5.735545220658126054e+05
2.397228534064780037e-01,5.733111526794955134e+05
2.402191740139440201e-01,5.730680724772239337e+05
2.407154946214110081e-01,5.728253218713272363e+05
2.412118152288780237e-01,5.725835690408772789e+05
2.417081358363450116e-01,5.723433309876362327e+05
2.422044564438119996e-01,5.721048086001969641e+05
2.427007770512790152e-01,5.718680816490462748e+05
2.431970976587450040e-01,5.716338113853109535e+05
2.436934182662120196e-01,5.714038377625537105e+05
2.441897388736790075e-01,5.711800255277442047e+05
2.446860594811459955e-01,5.709638400810681051e+05
2.451823800886130111e-01,5.707594368172012037e+05
2.456787006960799991e-01,5.705627553295968100e+05
2.461750213035460155e-01,5.703730091392347822e+05
2.466713419110130034e-01,5.701908690307709621e+05
