# x(m), P(Pa)
1.608078768192499897e-01,1.602276245851608292e+04
1.613041974267160061e-01,1.602324904989042079e+04
1.618005180341829941e-01,1.602381615184608745e+04
1.622968386416500097e-01,1.602446354458374662e+04
1.627931592491169976e-01,1.602521441146092366e+04
1.632894798565839856e-01,1.602608066381235221e+04
1.637858004640510012e-01,1.602708817834319416e+04
1.642821210715179892e-01,1.602833384498929809e+04
1.647784416789840056e-01,1.602995429845871513e+04
1.652747622864509935e-01,1.603199571854699025e+04
1.657710828939180092e-01,1.603435947010221935e+04
1.662674035013849971e-01,1.603670677915723354e+04
1.667637241088519851e-01,1.603871550495455813e+04
1.672600447163190007e-01,1.604012798198970813e+04
1.677563653237849894e-01,1.604077346951842992e+04
1.682526859312520051e-01,1.604070353476154196e+04
1.687490065387189930e-01,1.604020225683801800e+04
1.692453271461860087e-01,1.603937057462175108e+04
1.697416477536530244e-01,1.603829773217586262e+04
1.702379683611200123e-01,1.603711266172782780e+04
1.707342889685860010e-01,1.603590817586441517e+04
1.712306095760530167e-01,1.603471936136324621e+04
1.717269301835200046e-01,1.603355270249048226e+04
1.722232507909870203e-01,1.603241191486789830e+04
1.727195713984540082e-01,1.603130840883302517e+04
1.732158920059209961e-01,1.603026138723753684e+04
1.737122126133880118e-01,1.602929211774042960e+04
1.742085332208540005e-01,1.602841660723971472e+04
1.747048538283210162e-01,1.602764040887549527e+04
1.752011744357880041e-01,1.602695763014801742e+04
1.756974950432550198e-01,1.602635376037032802e+04
1.761938156507220077e-01,1.602581046791136396e+04
1.766901362581889956e-01,1.602531150856677959e+04
1.771864568656550121e-01,1.602484589648197289e+04
1.776827774731220000e-01,1.602441515472894389e+04
1.781790980805890157e-01,1.602402653901757003e+04
1.786754186880560036e-01,1.602369077440652109e+04
1.791717392955229915e-01,1.602341931122726237e+04
1.796680599029900072e-01,1.602322222624867027e+04
1.801643805104569951e-01,1.602310727445199154e+04
1.806607011179230116e-01,1.602307681576174764e+04
1.811570217253899995e-01,1.602312650728440349e+04
1.816533423328569874e-01,1.602324693571420539e+04
1.821496629403240031e-01,1.602343108783490970e+04
1.826459835477909910e-01,1.602364268608554812e+04
1.831423041552579789e-01,1.602387544384841385e+04
1.836386247627239954e-01,1.602412230001991338e+04
1.841349453701909833e-01,1.602437703967167181e+04
1.846312659776579990e-01,1.602463554317971284e+04
1.851275865851249869e-01,1.602489428143184705e+04
1.856239071925920026e-01,1.602514802440429958e+04
1.861202278000590182e-01,1.602539024041741686e+04
1.866165484075249792e-01,1.602561006654592711e+04
1.871128690149919949e-01,1.602578644937638819e+04
1.876091896224590105e-01,1.602592109892213011e+04
1.881055102299260262e-01,1.602603521559877663e+04
1.886018308373930141e-01,1.602621710448565682e+04
1.890981514448600020e-01,1.602652866396550598e+04
1.895944720523260185e-01,1.602704969226894718e+04
1.900907926597930064e-01,1.602777365253994503e+04
1.905871132672600221e-01,1.602861368431379742e+04
1.910834338747270100e-01,1.602944406148101189e+04
1.915797544821939979e-01,1.603013276562611281e+04
1.920760750896610136e-01,1.603056468934925397e+04
1.925723956971280015e-01,1.603068278871932671e+04
1.930687163045940180e-01,1.603054444049996528e+04
1.935650369120610059e-01,1.603009524739954213e+04
1.940613575195279938e-01,1.602937641453209471e+04
1.945576781269950095e-01,1.602847756213034700e+04
1.950539987344619974e-01,1.602748098042656966e+04
1.955503193419290131e-01,1.602644207624080082e+04
1.960466399493950018e-01,1.602540048250987093e+04
1.965429605568619897e-01,1.602438355745832814e+04
1.970392811643290054e-01,1.602340837439363349e+04
1.975356017717959933e-01,1.602248471387915379e+04
1.980319223792630090e-01,1.602161743651553297e+04
1.985282429867299969e-01,1.602080898984404666e+04
1.990245635941960134e-01,1.602006203447053122e+04
1.995208842016630013e-01,1.601938148308198834e+04
2.000172048091299892e-01,1.601877453270418118e+04
2.005135254165970049e-01,1.601824490175410574e+04
2.010098460240639928e-01,1.601777964847095973e+04
2.015061666315309807e-01,1.601734609230436945e+04
2.020024872389979964e-01,1.601690793551951720e+04
2.024988078464639851e-01,1.601644250228100100e+04
2.029951284539310008e-01,1.601594656392876641e+04
2.034914490613979887e-01,1.601543189553366756e+04
2.039877696688650044e-01,1.601491728377886102e+04
2.044840902763320201e-01,1.601442236515661534e+04
2.049804108837990080e-01,1.601396317994787205e+04
2.054767314912650245e-01,1.601355001845067636e+04
2.059730520987320124e-01,1.601318712914967000e+04
2.064693727061990280e-01,1.601287373156372450e+04
2.069656933136660160e-01,1.601260643905361030e+04
2.074620139211330039e-01,1.601238179620479968e+04
2.079583345286000196e-01,1.601219814135754132e+04
2.084546551360670075e-01,1.601205691337606186e+04
2.089509757435330239e-01,1.601196258260133800e+04
2.094472963510000119e-01,1.601192190960998960e+04
2.099436169584669998e-01,1.601194859375454871e+04
2.104399375659340155e-01,1.601206884404006814e+04
2.109362581734010034e-01,1.601228531545536134e+04
2.114325787808679913e-01,1.601263262670953009e+04
2.119288993883340078e-01,1.601318479368016597e+04
2.124252199958009957e-01,1.601404813670432486e+04
2.129215406032680113e-01,1.601531518298664923e+04
2.134178612107349993e-01,1.601699808341511380e+04
2.139141818182019872e-01,1.601899737970917704e+04
2.144105024256690029e-01,1.602112602092973248e+04
2.149068230331349916e-01,1.602316820576196369e+04
2.154031436406020072e-01,1.602493497504317929e+04
2.158994642480689952e-01,1.602631562727261553e+04
2.163957848555360108e-01,1.602725999807689732e+04
2.168921054630029988e-01,1.602780750299280771e+04
2.173884260704699867e-01,1.602802326003807684e+04
2.178847466779360031e-01,1.602803414384503776e+04
2.183810672854029911e-01,1.602793081380389776e+04
2.188773878928700067e-01,1.602780344553347823e+04
2.193737085003369947e-01,1.602769643336036825e+04
2.198700291078039826e-01,1.602763598167414966e+04
2.203663497152710260e-01,1.602763002733662324e+04
2.208626703227380139e-01,1.602767070789940044e+04
2.213589909302040026e-01,1.602774089190385894e+04
2.218553115376710183e-01,1.602782315282916352e+04
2.223516321451380062e-01,1.602790623049108217e+04
2.228479527526050219e-01,1.602798617701886724e+04
2.233442733600720098e-01,1.602806617500248467e+04
2.238405939675390255e-01,1.602815434751226348e+04
2.243369145750050142e-01,1.602825967410256817e+04
2.248332351824720021e-01,1.602838601634452607e+04
2.253295557899390178e-01,1.602853508325751500e+04
2.258258763974060057e-01,1.602869863190184878e+04
2.263221970048730214e-01,1.602886573748044248e+04
2.268185176123400093e-01,1.602901305891570519e+04
2.273148382198059980e-01,1.602912349339530374e+04
2.278111588272730137e-01,1.602917971003405182e+04
2.283074794347400016e-01,1.602917353505089886e+04
2.288038000422070173e-01,1.602909791764520196e+04
2.293001206496740052e-01,1.602894640603845255e+04
2.297964412571409931e-01,1.602871676493437371e+04
2.302927618646080088e-01,1.602841124095096893e+04
2.307890824720739975e-01,1.602803449935083336e+04
2.312854030795410132e-01,1.602759360010566161e+04
2.317817236870080011e-01,1.602710247002924189e+04
2.322780442944749890e-01,1.602658565392265336e+04
2.327743649019420047e-01,1.602607180556123240e+04
2.332706855094089926e-01,1.602558079113939129e+04
2.337670061168750091e-01,1.602511536560064633e+04
2.342633267243419970e-01,1.602466204180465866e+04
2.347596473318089849e-01,1.602419955626360570e+04
2.352559679392760006e-01,1.602370729194979322e+04
2.357522885467429885e-01,1.602316992717704852e+04
2.362486091542100042e-01,1.602257814302784209e+04
2.367449297616770199e-01,1.602192850571171766e+04
2.372412503691429808e-01,1.602122098134825865e+04
2.377375709766099965e-01,1.602045946748216920e+04
2.382338915840770122e-01,1.601965079651042834e+04
2.387302121915440278e-01,1.601880478447170935e+04
2.392265327990110158e-01,1.601793012642661779e+04
2.397228534064780037e-01,1.601704347735034935e+04
