# x(m), P(Pa)
1.965429605568619897e-01,2.388136352455194719e+04
1.970392811643290054e-01,2.388152987610712444e+04
1.975356017717959933e-01,2.388168633501935255e+04
1.980319223792630090e-01,2.388183471839983395e+04
1.985282429867299969e-01,2.388197685421413917e+04
1.990245635941960134e-01,2.388211424440943665e+04
1.995208842016630013e-01,2.388224859174006269e+04
2.000172048091299892e-01,2.388238294566423428e+04
2.005135254165970049e-01,2.388252193693119989e+04
2.010098460240639928e-01,2.388267082140597631e+04
2.015061666315309807e-01,2.388283398329567717e+04
2.020024872389979964e-01,2.388301429681130685e+04
2.024988078464639851e-01,2.388321436346896371e+04
2.029951284539310008e-01,2.388343791545243585e+04
2.034914490613979887e-01,2.388368726128448179e+04
2.039877696688650044e-01,2.388395999639366346e+04
2.044840902763320201e-01,2.388424994115538357e+04
2.049804108837990080e-01,2.388455170438785717e+04
2.054767314912650245e-01,2.388486567881241353e+04
2.059730520987320124e-01,2.388519964960390644e+04
2.064693727061990280e-01,2.388556540269358084e+04
2.069656933136660160e-01,2.388597185985512988e+04
2.074620139211330039e-01,2.388641811116956524e+04
2.079583345286000196e-01,2.388688959820917808e+04
2.084546551360670075e-01,2.388736017382857244e+04
2.089509757435330239e-01,2.388780014237621799e+04
2.094472963510000119e-01,2.388818452083455486e+04
2.099436169584669998e-01,2.388849583659131895e+04
2.104399375659340155e-01,2.388872283529373090e+04
2.109362581734010034e-01,2.388885767186496378e+04
2.114325787808679913e-01,2.388888855998895087e+04
2.119288993883340078e-01,2.388884291137727269e+04
2.124252199958009957e-01,2.388871112390227790e+04
2.129215406032680113e-01,2.388850414655925852e+04
2.134178612107349993e-01,2.388823952063115212e+04
2.139141818182019872e-01,2.388793259208694872e+04
2.144105024256690029e-01,2.388759599079375766e+04
2.149068230331349916e-01,2.388724073515637792e+04
2.154031436406020072e-01,2.388687521164618738e+04
2.158994642480689952e-01,2.388651143658170986e+04
2.163957848555360108e-01,2.388616038553438557e+04
2.168921054630029988e-01,2.388583121564877365e+04
2.173884260704699867e-01,2.388553632195624959e+04
2.178847466779360031e-01,2.388528507859740057e+04
2.183810672854029911e-01,2.388508338347883910e+04
2.188773878928700067e-01,2.388493273630088515e+04
2.193737085003369947e-01,2.388483215498422214e+04
2.198700291078039826e-01,2.388477938792814530e+04
2.203663497152710260e-01,2.388477401397998619e+04
2.208626703227380139e-01,2.388479840790802700e+04
2.213589909302040026e-01,2.388485288198227499e+04
2.218553115376710183e-01,2.388492726845663856e+04
2.223516321451380062e-01,2.388501162376141292e+04
2.228479527526050219e-01,2.388509843162512698e+04
2.233442733600720098e-01,2.388518146721277299e+04
2.238405939675390255e-01,2.388525540441383782e+04
2.243369145750050142e-01,2.388531530855983146e+04
2.248332351824720021e-01,2.388535465993189428e+04
2.253295557899390178e-01,2.388536235595031030e+04
2.258258763974060057e-01,2.388535935560614598e+04
2.263221970048730214e-01,2.388532697413556161e+04
2.268185176123400093e-01,2.388525610220932140e+04
2.273148382198059980e-01,2.388514967435566359e+04
2.278111588272730137e-01,2.388500597293676037e+04
2.283074794347400016e-01,2.388482242934110400e+04
2.288038000422070173e-01,2.388459657939826866e+04
2.293001206496740052e-01,2.388432626970688216e+04
2.297964412571409931e-01,2.388401013076460367e+04
2.302927618646080088e-01,2.388364875090005808e+04
2.307890824720739975e-01,2.388324516913425032e+04
2.312854030795410132e-01,2.388280470903673995e+04
2.317817236870080011e-01,2.388233471549393289e+04
2.322780442944749890e-01,2.388184486430605830e+04
2.327743649019420047e-01,2.388134510016100830e+04
2.332706855094089926e-01,2.388084314034543422e+04
2.337670061168750091e-01,2.388034481152697845e+04
2.342633267243419970e-01,2.387985694813032751e+04
2.347596473318089849e-01,2.387938929912371168e+04
2.352559679392760006e-01,2.387895361905679601e+04
2.357522885467429885e-01,2.387855893962602931e+04
2.362486091542100042e-01,2.387820695409649488e+04
2.367449297616770199e-01,2.387789029014554399e+04
2.372412503691429808e-01,2.387759362256601889e+04
2.377375709766099965e-01,2.387729710562152832e+04
2.382338915840770122e-01,2.387698040998354190e+04
2.387302121915440278e-01,2.387662630233445088e+04
2.392265327990110158e-01,2.387622035014043649e+04
2.397228534064780037e-01,2.387575806674729392e+04
2.402191740139440201e-01,2.387523501216162549e+04
2.407154946214110081e-01,2.387465382200539898e+04
2.412118152288780237e-01,2.387402096644551420e+04
2.417081358363450116e-01,2.387334229898492777e+04
2.422044564438119996e-01,2.387262584274335677e+04
2.427007770512790152e-01,2.387188173509732223e+04
2.431970976587450040e-01,2.387112405013592797e+04
2.436934182662120196e-01,2.387037061213198103e+04
2.441897388736790075e-01,2.386964114127082576e+04
2.446860594811459955e-01,2.386895279369432683e+04
2.451823800886130111e-01,2.386831818613413634e+04
2.456787006960799991e-01,2.386774382237897225e+04
2.461750213035460155e-01,2.386722759524976209e+04
