# x(m), q(W/m2)
1.186206251845689924e-01,5.872245688654889818e+05
1.191169457920349950e-01,5.868522313200627686e+05
1.196132663995019968e-01,5.864863384053967893e+05
1.201095870069689986e-01,5.861350624596190173e+05
1.206059076144360143e-01,5.857848540086925495e+05
1.211022282219030022e-01,5.854376717263639439e+05
1.215985488293689909e-01,5.850893893852165202e+05
1.220948694368360066e-01,5.847378917149103945e+05
1.225911900443030084e-01,5.843843753834350500e+05
1.230875106517700102e-01,5.840281855948130833e+05
1.235838312592369981e-01,5.836712530993140535e+05
1.240801518667039999e-01,5.833158625838333974e+05
1.245764724741700025e-01,5.829628437961923191e+05
1.250727930816370181e-01,5.826163901238022372e+05
1.255691136891040061e-01,5.822739368408207083e+05
1.260654342965709940e-01,5.819372686786703998e+05
1.265617549040380097e-01,5.816064616682714550e+05
1.270580755115039984e-01,5.812776794414544711e+05
1.275543961189710140e-01,5.809486867195131490e+05
1.280507167264380020e-01,5.806217753807288827e+05
1.285470373339049899e-01,5.803009085569612216e+05
1.290433579413720055e-01,5.799887299972365145e+05
1.295396785488389935e-01,5.796835225611029891e+05
1.300359991563050099e-01,5.793799237237446941e+05
1.305323197637719979e-01,5.790727999634817243e+05
1.310286403712389858e-01,5.787598140861053253e+05
1.315249609787060014e-01,5.784411079174657352e+05
1.320212815861729894e-01,5.781179782870089402e+05
1.325176021936399773e-01,5.777920384330779780e+05
1.330139228011069930e-01,5.774636623741379008e+05
1.335102434085729817e-01,5.771369702568707289e+05
1.340065640160399973e-01,5.768111840406961273e+05
1.345028846235069853e-01,5.764896098485272378e+05
1.349992052309740287e-01,5.761700574745147023e+05
1.354955258384410166e-01,5.758540180282511283e+05
1.359918464459080045e-01,5.755411152886322234e+05
1.364881670533740210e-01,5.752305104036889970e+05
1.369844876608410089e-01,5.749212223732615821e+05
1.374808082683080246e-01,5.746124533997351537e+05
1.379771288757750125e-01,5.743017060410972917e+05
1.384734494832420004e-01,5.739922963745916495e+05
1.389697700907090161e-01,5.736810309085823828e+05
1.394660906981750048e-01,5.733681234351318562e+05
1.399624113056420205e-01,5.730546807787466096e+05
1.404587319131090084e-01,5.727409315053265309e+05
1.409550525205759963e-01,5.724267757181437919e+05
1.414513731280430120e-01,5.721123054127384676e+05
1.419476937355099999e-01,5.717979146562669193e+05
1.424440143429770156e-01,5.714841805521218339e+05
1.429403349504430043e-01,5.711714699642589549e+05
1.434366555579099922e-01,5.708598800155769568e+05
1.439329761653770079e-01,5.705498059991914779e+05
1.444292967728439958e-01,5.702424513598533813e+05
1.449256173803110115e-01,5.699395606510086218e+05
1.454219379877779994e-01,5.696418902494979557e+05
1.459182585952439881e-01,5.693481472038815264e+05
1.464145792027110038e-01,5.690554804469118826e+05
1.469108998101779917e-01,5.687611771271413891e+05
1.474072204176450074e-01,5.684631538464032346e+05
1.479035410251119953e-01,5.681603112030350603e+05
1.483998616325789832e-01,5.678530481440342264e+05
1.488961822400449997e-01,5.675428641910578590e+05
1.493925028475119876e-01,5.672306350794852478e+05
1.498888234549790033e-01,5.669175971894927789e+05
1.503851440624459912e-01,5.666060463865995407e+05
1.508814646699129791e-01,5.662986597084812820e+05
1.513777852773800225e-01,5.659965719176718267e+05
1.518741058848470105e-01,5.656985863124839962e+05
1.523704264923129992e-01,5.654030263027115725e+05
1.528667470997800149e-01,5.651100801114813657e+05
1.533630677072470028e-01,5.648221995989484712e+05
1.538593883147140184e-01,5.645405218419107841e+05
1.543557089221810064e-01,5.642739419696892146e+05
1.548520295296480220e-01,5.640085714830252109e+05
1.553483501371140107e-01,5.637492209898207802e+05
1.558446707445809987e-01,5.634930364889713237e+05
1.563409913520480143e-01,5.632376664768018527e+05
1.568373119595150023e-01,5.629820650095602032e+05
1.573336325669820179e-01,5.627259709669188596e+05
1.578299531744490058e-01,5.624698762042802991e+05
1.583262737819150223e-01,5.622148939420835814e+05
1.588225943893820102e-01,5.619622814320694888e+05
1.593189149968489982e-01,5.617129521379184444e+05
1.598152356043160138e-01,5.614672127777239075e+05
1.603115562117830017e-01,5.612248399110299069e+05
1.608078768192499897e-01,5.609853886425656965e+05
1.613041974267160061e-01,5.607484156970315380e+05
1.618005180341829941e-01,5.605137353786975145e+05
1.622968386416500097e-01,5.602814398421457736e+05
1.627931592491169976e-01,5.600513697751882719e+05
1.632894798565839856e-01,5.598224451284084935e+05
1.637858004640510012e-01,5.595929441811984871e+05
1.642821210715179892e-01,5.593620155055361101e+05
1.647784416789840056e-01,5.591302479254825739e+05
1.652747622864509935e-01,5.588999343463758705e+05
1.657710828939180092e-01,5.586702623873710399e+05
1.662674035013849971e-01,5.584402124819621677e+05
1.667637241088519851e-01,5.582080783531047637e+05
1.672600447163190007e-01,5.579713756786056329e+05
1.677563653237849894e-01,5.577285738751700846e+05
1.682526859312520051e-01,5.574779288933589123e+05
1.687490065387189930e-01,5.572182432233947329e+05
1.692453271461860087e-01,5.569561389626624295e+05
1.697416477536530244e-01,5.566882441515902756e+05
1.702379683611200123e-01,5.564155338759381557e+05
1.707342889685860010e-01,5.561393582328010816e+05
1.712306095760530167e-01,5.558606186505267397e+05
1.717269301835200046e-01,5.555802228913916042e+05
1.722232507909870203e-01,5.552991416180776432e+05
1.727195713984540082e-01,5.550183415214163251e+05
1.732158920059209961e-01,5.547384506640438922e+05
1.737122126133880118e-01,5.544597051949207671e+05
1.742085332208540005e-01,5.541820936300574103e+05
1.747048538283210162e-01,5.539056002517086454e+05
1.752011744357880041e-01,5.536303444909381215e+05
1.756974950432550198e-01,5.533565558095794404e+05
1.761938156507220077e-01,5.530845155925034778e+05
1.766901362581889956e-01,5.528144124268054729e+05
1.771864568656550121e-01,5.525464195370973321e+05
1.776827774731220000e-01,5.522806297592439223e+05
1.781790980805890157e-01,5.520172296378612518e+05
1.786754186880560036e-01,5.517564964739156421e+05
1.791717392955229915e-01,5.514986705133554060e+05
1.796680599029900072e-01,5.512439220051289303e+05
1.801643805104569951e-01,5.509923507326568943e+05
1.806607011179230116e-01,5.507439893463160843e+05
1.811570217253899995e-01,5.504988263314734213e+05
1.816533423328569874e-01,5.502568299929159693e+05
1.821496629403240031e-01,5.500178395279843826e+05
1.826459835477909910e-01,5.497817431106033036e+05
1.831423041552579789e-01,5.495484904286809033e+05
1.836386247627239954e-01,5.493181900913807331e+05
1.841349453701909833e-01,5.490905613181587541e+05
1.846312659776579990e-01,5.488667473259668332e+05
1.851275865851249869e-01,5.486449629036830738e+05
1.856239071925920026e-01,5.484255997652269434e+05
1.861202278000590182e-01,5.482096018187484005e+05
1.866165484075249792e-01,5.479979788513946114e+05
1.871128690149919949e-01,5.477920944013636326e+05
1.876091896224590105e-01,5.475927096303142607e+05
1.881055102299260262e-01,5.473990716959607089e+05
1.886018308373930141e-01,5.472088704411099898e+05
1.890981514448600020e-01,5.470188723061115015e+05
1.895944720523260185e-01,5.468260243110251613e+05
1.900907926597930064e-01,5.466285861649098806e+05
1.905871132672600221e-01,5.464253811173924478e+05
1.910834338747270100e-01,5.462199811015988234e+05
1.915797544821939979e-01,5.460024712956686271e+05
1.920760750896610136e-01,5.457854596154208994e+05
1.925723956971280015e-01,5.455642486144526629e+05
1.930687163045940180e-01,5.453395025890135439e+05
1.935650369120610059e-01,5.451128687967682490e+05
1.940613575195279938e-01,5.448859966558747692e+05
1.945576781269950095e-01,5.446598446900586132e+05
1.950539987344619974e-01,5.444346736877099611e+05
1.955503193419290131e-01,5.442102522304324666e+05
1.960466399493950018e-01,5.439863564929427812e+05
1.965429605568619897e-01,5.437632369618052617e+05
1.970392811643290054e-01,5.435418387392121367e+05
1.975356017717959933e-01,5.433239730524906190e+05
1.980319223792630090e-01,5.431097076386209810e+05
1.985282429867299969e-01,5.429049040741324425e+05
1.990245635941960134e-01,5.427007304287484149e+05
1.995208842016630013e-01,5.425000099211483030e+05
2.000172048091299892e-01,5.423009792581013171e+05
2.005135254165970049e-01,5.421015516836466268e+05
2.010098460240639928e-01,5.419009790280628949e+05
2.015061666315309807e-01,5.416995818487310316e+05
2.020024872389979964e-01,5.414977257879484678e+05
2.024988078464639851e-01,5.412953983899115119e+05
2.029951284539310008e-01,5.410925607354386011e+05
2.034914490613979887e-01,5.408890816284228349e+05
2.039877696688650044e-01,5.406860475815056125e+05
2.044840902763320201e-01,5.404835580330747180e+05
2.049804108837990080e-01,5.402819066130240681e+05
2.054767314912650245e-01,5.400813415339692729e+05
2.059730520987320124e-01,5.398818424719192553e+05
2.064693727061990280e-01,5.396833376331692562e+05
2.069656933136660160e-01,5.394857750691494439e+05
2.074620139211330039e-01,5.392892002505741548e+05
2.079583345286000196e-01,5.390937700439176988e+05
2.084546551360670075e-01,5.388996783517418662e+05
2.089509757435330239e-01,5.387069429945884040e+05
2.094472963510000119e-01,5.385153226528667146e+05
2.099436169584669998e-01,5.383245376580799930e+05
2.104399375659340155e-01,5.381345932580244262e+05
2.109362581734010034e-01,5.379458617321805796e+05
2.114325787808679913e-01,5.377589416561801918e+05
2.119288993883340078e-01,5.375744508930899901e+05
2.124252199958009957e-01,5.373926638062264537e+05
2.129215406032680113e-01,5.372131934753326932e+05
2.134178612107349993e-01,5.370349552656972082e+05
2.139141818182019872e-01,5.368564906286958139e+05
2.144105024256690029e-01,5.366764887017145520e+05
2.149068230331349916e-01,5.364942753391348524e+05
2.154031436406020072e-01,5.363096398920681095e+05
2.158994642480689952e-01,5.361236594620925607e+05
2.163957848555360108e-01,5.359355982769794064e+05
2.168921054630029988e-01,5.357464728911175625e+05
2.173884260704699867e-01,5.355574596462920308e+05
2.178847466779360031e-01,5.353689017839911394e+05
2.183810672854029911e-01,5.351809162424271926e+05
2.188773878928700067e-01,5.349936821690325160e+05
2.193737085003369947e-01,5.348073999605218414e+05
2.198700291078039826e-01,5.346222502966726897e+05
2.203663497152710260e-01,5.344383767533987993e+05
2.208626703227380139e-01,5.342558559772750596e+05
2.213589909302040026e-01,5.340746552176751429e+05
2.218553115376710183e-01,5.338945752603376750e+05
2.223516321451380062e-01,5.337152768899989314e+05
2.228479527526050219e-01,5.335363001469973242e+05
2.233442733600720098e-01,5.333571653651100351e+05
2.238405939675390255e-01,5.331775545841865242e+05
2.243369145750050142e-01,5.329972296147354646e+05
2.248332351824720021e-01,5.328163069657771848e+05
2.253295557899390178e-01,5.326331078605937073e+05
2.258258763974060057e-01,5.324490536768045276e+05
2.263221970048730214e-01,5.322638174654995091e+05
2.268185176123400093e-01,5.320768190940847853e+05
2.273148382198059980e-01,5.318883356633731164e+05
2.278111588272730137e-01,5.316986144294184633e+05
2.283074794347400016e-01,5.315077327341013588e+05
2.288038000422070173e-01,5.313157535459130304e+05
2.293001206496740052e-01,5.311227467612324981e+05
2.297964412571409931e-01,5.309287744813720929e+05
2.302927618646080088e-01,5.307339455452162074e+05
2.307890824720739975e-01,5.305384193601618754e+05
2.312854030795410132e-01,5.303424096492332174e+05
2.317817236870080011e-01,5.301460788181652315e+05
2.322780442944749890e-01,5.299496090496288380e+05
2.327743649019420047e-01,5.297531288885372924e+05
2.332706855094089926e-01,5.295568398978039622e+05
2.337670061168750091e-01,5.293610112034681952e+05
2.342633267243419970e-01,5.291659211090544704e+05
2.347596473318089849e-01,5.289717421368644573e+05
2.352559679392760006e-01,5.287784926955119008e+05
2.357522885467429885e-01,5.285860724340332672e+05
2.362486091542100042e-01,5.283943936625270871e+05
2.367449297616770199e-01,5.282035515886350768e+05
2.372412503691429808e-01,5.280138500582342967e+05
2.377375709766099965e-01,5.278257125439827796e+05
2.382338915840770122e-01,5.276394823647944722e+05
2.387302121915440278e-01,5.274552407714042347e+05
2.392265327990110158e-01,5.272725779248697218e+05
2.397228534064780037e-01,5.270915746940833051e+05
2.402191740139440201e-01,5.269105725058196113e+05
2.407154946214110081e-01,5.267294530608082423e+05
2.412118152288780237e-01,5.265483906824322185e+05
2.417081358363450116e-01,5.263671145574233960e+05
2.422044564438119996e-01,5.261855120519582415e+05
2.427007770512790152e-01,5.260038600536889862e+05
2.431970976587450040e-01,5.258227017536008498e+05
2.436934182662120196e-01,5.256426890125083737e+05
2.441897388736790075e-01,5.254643623194183456e+05
2.446860594811459955e-01,5.252880034125676611e+05
2.451823800886130111e-01,5.251135683355430374e+05
2.456787006960799991e-01,5.249408639089831850e+05
2.461750213035460155e-01,5.247698492387726437e+05
2.466713419110130034e-01,5.246007778002965497e+05
2.471676625184800191e-01,5.244341679869188229e+05
2.476639831259470070e-01,5.242703015197276836e+05
2.481603037334139950e-01,5.241090931447420153e+05
2.486566243408810106e-01,5.239511992929810658e+05
2.491529449483479985e-01,5.237945268831651774e+05
2.496492655558140150e-01,5.236385098884828622e+05
2.501455861632809752e-01,5.234825732935414417e+05
2.506419067707479909e-01,5.233266728898362489e+05
2.511382273782150065e-01,5.231714723104525474e+05
2.516345479856820222e-01,5.230178434132310213e+05
2.521308685931489824e-01,5.228668142423186800e+05
2.526271892006149988e-01,5.227190263371448382e+05
2.531235098080820145e-01,5.225745894688494154e+05
2.536198304155489747e-01,5.224332494563717628e+05
2.541161510230159903e-01,5.222944640195060056e+05
2.546124716304830060e-01,5.221574791969631333e+05
2.551087922379500217e-01,5.220214586569272797e+05
2.556051128454159826e-01,5.218855936821658979e+05
2.561014334528829983e-01,5.217491717077051871e+05
2.565977540603500140e-01,5.216116702169925557e+05
2.570940746678169742e-01,5.214728328290568315e+05
2.575903952752839898e-01,5.213327087541849469e+05
2.580867158827510055e-01,5.211915831427623052e+05
2.585830364902170220e-01,5.210498833392610541e+05
2.590793570976840376e-01,5.209080472821750445e+05
2.595756777051509978e-01,5.207664412958945613e+05
2.600719983126180135e-01,5.206253059284444898e+05
2.605683189200850292e-01,5.204847732232921990e+05
2.610646395275519893e-01,5.203448985119966092e+05
2.615609601350190050e-01,5.202056682744839345e+05
2.620572807424849660e-01,5.200670301384006161e+05
2.625536013499519816e-01,5.199287518861028948e+05
2.630499219574189973e-01,5.197912010398799321e+05
2.635462425648859575e-01,5.196533710398674593e+05
2.640425631723530286e-01,5.195156386649842025e+05
2.645388837798200443e-01,5.193786231508285855e+05
2.650352043872860053e-01,5.192423701074687997e+05
2.655315249947530210e-01,5.191068229469286744e+05
2.660278456022199811e-01,5.189720325735475635e+05
2.665241662096869968e-01,5.188380703475748887e+05
2.670204868171540125e-01,5.187049748619405436e+05
2.675168074246209726e-01,5.185727373213046230e+05
2.680131280320870446e-01,5.184412704763960210e+05
2.685094486395540048e-01,5.183103522252356634e+05
2.690057692470210204e-01,5.181796801555037382e+05
2.695020898544880361e-01,5.180489720393811585e+05
2.699984104619549963e-01,5.179181287128064432e+05
2.704947310694220119e-01,5.177873002888904302e+05
2.709910516768890276e-01,5.176567800756401266e+05
2.714873722843549886e-01,5.175267178429571213e+05
2.719836928918220043e-01,5.173968229254859616e+05
2.724800134992890199e-01,5.172663399845545064e+05
2.729763341067559801e-01,5.171342144604763016e+05
2.734726547142229958e-01,5.169994687171864789e+05
2.739689753216900114e-01,5.168613456912208349e+05
2.744652959291560279e-01,5.167200361552115064e+05
2.749616165366230436e-01,5.165724641048053745e+05
2.754579371440900037e-01,5.164244410576832597e+05
2.759542577515570194e-01,5.162730143543970771e+05
2.764505783590240351e-01,5.161186940230350592e+05
2.769468989664909953e-01,5.159622402846246259e+05
2.774432195739570117e-01,5.158039838947175886e+05
2.779395401814239719e-01,5.156441208750332589e+05
2.784358607888909876e-01,5.154826730617420399e+05
2.789321813963580032e-01,5.153198061785792233e+05
2.794285020038249634e-01,5.151555697134045768e+05
2.799248226112919791e-01,5.149902155666617909e+05
2.804211432187590503e-01,5.148240483402822865e+05
2.809174638262250112e-01,5.146574288233488332e+05
2.814137844336920269e-01,5.144909324094559415e+05
2.819101050411589870e-01,5.143250141689356533e+05
2.824064256486260027e-01,5.141600134971251246e+05
2.829027462560930184e-01,5.139961200734418235e+05
2.833990668635599786e-01,5.138334478609859943e+05
2.838953874710260505e-01,5.136718733896391350e+05
2.843917080784930107e-01,5.135114277903801994e+05
2.848880286859600264e-01,5.133522344734927756e+05
2.853843492934270420e-01,5.131943202833534451e+05
2.858806699008940022e-01,5.130382375553559978e+05
2.863769905083610179e-01,5.128831644193708198e+05
2.868733111158280336e-01,5.127294089593708632e+05
2.873696317232939945e-01,5.125773673057717388e+05
2.878659523307610102e-01,5.124268338932431652e+05
