x [m],Heat flux [MW/m^2]
2.535739242999999754e-01,1.049435271999999975e-01
2.542438805000000190e-01,1.049080549000000057e-01
2.549138068999999840e-01,1.048725892000000048e-01
2.555837631000000276e-01,1.048362615999999942e-01
2.562536894999999926e-01,1.047982316999999941e-01
2.569236456999999807e-01,1.047581090000000020e-01
2.575936019000000243e-01,1.047157974000000047e-01
2.582635282999999893e-01,1.046715381000000028e-01
2.589334845999999857e-01,1.046258028000000007e-01
2.596034110000000061e-01,1.045792068999999991e-01
2.602733671999999943e-01,1.045323783000000062e-01
2.609433233999999824e-01,1.044858362000000013e-01
2.616132498000000028e-01,1.044399290999999952e-01
2.622832059999999910e-01,1.043948452000000027e-01
2.629531324000000114e-01,1.043505893000000045e-01
2.636230885999999995e-01,1.043071054999999969e-01
2.642930447999999877e-01,1.042642985999999994e-01
2.649629712000000081e-01,1.042220541000000028e-01
2.656329273999999963e-01,1.041803132999999937e-01
2.663028538000000167e-01,1.041389999999999955e-01
2.669728100000000048e-01,1.040980566999999968e-01
2.676427661999999930e-01,1.040574264999999943e-01
2.683126926000000134e-01,1.040170442000000056e-01
2.689826488000000015e-01,1.039768541000000018e-01
2.696525752999999748e-01,1.039368009999999953e-01
2.703225315000000184e-01,1.038968482999999970e-01
2.709924877000000065e-01,1.038569862999999954e-01
2.716624141000000270e-01,1.038172232999999972e-01
2.723323703000000151e-01,1.037775583999999973e-01
2.730022966999999801e-01,1.037380086000000007e-01
2.736722529000000237e-01,1.036985556000000058e-01
2.743422091000000118e-01,1.036591983999999994e-01
2.750121354999999768e-01,1.036199103000000066e-01
2.756820917000000204e-01,1.035806311000000007e-01
2.763520180999999853e-01,1.035413310000000003e-01
2.770219742999999735e-01,1.035019945999999941e-01
2.776919305000000171e-01,1.034626134000000003e-01
2.783618568999999821e-01,1.034232831999999935e-01
2.790318131000000257e-01,1.033839946999999954e-01
2.797017394999999906e-01,1.033449203999999982e-01
2.803716957999999870e-01,1.033060845000000061e-01
2.810416519999999752e-01,1.032675366999999955e-01
2.817115783999999956e-01,1.032292835000000047e-01
2.823815345999999837e-01,1.031912717000000035e-01
2.830514610000000042e-01,1.031534654000000051e-01
2.837214171999999923e-01,1.031157951000000045e-01
2.843913733999999804e-01,1.030782259999999950e-01
2.850612998000000009e-01,1.030407319000000016e-01
2.857312559999999890e-01,1.030033038000000012e-01
2.864011824000000095e-01,1.029659413999999967e-01
2.870711385999999976e-01,1.029286439999999997e-01
2.877410947999999857e-01,1.028914113999999935e-01
2.884110212000000062e-01,1.028542363999999931e-01
2.890809773999999943e-01,1.028171300000000066e-01
2.897509335999999824e-01,1.027800321999999961e-01
2.904208601000000112e-01,1.027429542999999945e-01
2.910908162999999993e-01,1.027059062000000023e-01
2.917607427000000198e-01,1.026689124000000064e-01
2.924306989000000079e-01,1.026320138999999992e-01
2.931006252999999728e-01,1.025952675999999980e-01
2.937705815000000165e-01,1.025587134999999955e-01
2.944405377000000046e-01,1.025223668000000005e-01
2.951104641000000250e-01,1.024862341000000038e-01
2.957804203000000132e-01,1.024503140999999951e-01
2.964503765000000013e-01,1.024145563999999953e-01
2.971203029000000218e-01,1.023789273999999999e-01
2.977902591000000099e-01,1.023433777999999961e-01
2.984601854999999748e-01,1.023078827000000052e-01
2.991301417000000185e-01,1.022724175000000041e-01
2.998000680999999834e-01,1.022369900999999942e-01
3.004700243000000270e-01,1.022015842000000008e-01
3.011399806000000234e-01,1.021662175000000033e-01
3.018099069999999884e-01,1.021309083000000034e-01
3.024798631999999765e-01,1.020956474000000030e-01
3.031498194000000201e-01,1.020604610000000051e-01
3.038197457999999851e-01,1.020253423999999964e-01
3.044897019999999732e-01,1.019902753000000023e-01
3.051596283999999937e-01,1.019552358000000020e-01
3.058295845999999818e-01,1.019202235000000040e-01
3.064995408000000254e-01,1.018852462000000014e-01
3.071694671999999904e-01,1.018503115999999931e-01
3.078394233999999785e-01,1.018154819000000044e-01
3.085093497999999990e-01,1.017807879000000026e-01
3.091793059999999871e-01,1.017462771999999988e-01
3.098492621999999752e-01,1.017119919000000067e-01
3.105191885999999957e-01,1.016779243999999943e-01
3.111891447999999838e-01,1.016440502000000023e-01
3.118590713000000125e-01,1.016103524000000063e-01
3.125290275000000007e-01,1.015767835999999980e-01
3.131989836999999888e-01,1.015433122999999938e-01
3.138689101000000092e-01,1.015098992000000033e-01
3.145388662999999974e-01,1.014765212000000028e-01
3.152087927000000178e-01,1.014431855000000049e-01
3.158787489000000059e-01,1.014098689999999997e-01
3.165487050999999941e-01,1.013765945000000002e-01
3.172186315000000145e-01,1.013433464000000062e-01
3.178885877000000026e-01,1.013101321999999999e-01
3.185585141000000231e-01,1.012769517000000064e-01
3.192284703000000112e-01,1.012437971000000048e-01
3.198984264999999994e-01,1.012106757999999967e-01
3.205683529000000198e-01,1.011775724999999931e-01
3.212383091000000079e-01,1.011445021999999999e-01
3.219082354999999729e-01,1.011114496000000001e-01
3.225781918000000248e-01,1.010784220999999955e-01
3.232481480000000129e-01,1.010454568000000025e-01
3.239180743999999779e-01,1.010125981999999978e-01
3.245880306000000215e-01,1.009799049000000004e-01
3.252579569999999864e-01,1.009474055999999981e-01
3.259279131999999746e-01,1.009151434999999986e-01
3.265978694000000182e-01,1.008831171999999970e-01
3.272677957999999832e-01,1.008513253000000026e-01
3.279377520000000268e-01,1.008197368000000038e-01
3.286076783999999917e-01,1.007882991000000061e-01
3.292776345999999799e-01,1.007569601000000009e-01
3.299475908000000235e-01,1.007256678999999960e-01
3.306175171999999884e-01,1.006943784000000064e-01
3.312874733999999766e-01,1.006630626000000056e-01
3.319573997999999970e-01,1.006317060000000013e-01
3.326273560999999934e-01,1.006003089999999989e-01
3.332973122999999815e-01,1.005688933000000035e-01
3.339672387000000020e-01,1.005374626000000021e-01
3.346371948999999901e-01,1.005060678999999957e-01
3.353071213000000106e-01,1.004747267000000027e-01
3.359770774999999987e-01,1.004434674000000000e-01
3.366470336999999868e-01,1.004123038000000051e-01
3.373169601000000073e-01,1.003812426000000035e-01
3.379869162999999954e-01,1.003502831000000067e-01
3.386568427000000159e-01,1.003194104999999975e-01
3.393267989000000040e-01,1.002886028999999957e-01
3.399967550999999921e-01,1.002578598999999959e-01
3.406666815000000126e-01,1.002271812000000012e-01
3.413366377000000007e-01,1.001965804999999932e-01
3.420065641000000212e-01,1.001660714999999952e-01
3.426765203000000093e-01,1.001356818000000010e-01
3.433464766000000057e-01,1.001054177000000045e-01
