x [m],Heat flux [MW/m^2]
2.830514610000000042e-01,1.120886494000000039e-01
2.837214171999999923e-01,1.120470229999999956e-01
2.843913733999999804e-01,1.120055843000000023e-01
2.850612998000000009e-01,1.119643317999999971e-01
2.857312559999999890e-01,1.119232306000000066e-01
2.864011824000000095e-01,1.118822711999999941e-01
2.870711385999999976e-01,1.118414441000000065e-01
2.877410947999999857e-01,1.118007315999999945e-01
2.884110212000000062e-01,1.117601175000000058e-01
2.890809773999999943e-01,1.117196223999999960e-01
2.897509335999999824e-01,1.116791921999999992e-01
2.904208601000000112e-01,1.116388392000000063e-01
2.910908162999999993e-01,1.115985476999999948e-01
2.917607427000000198e-01,1.115582841000000019e-01
2.924306989000000079e-01,1.115180565000000040e-01
2.931006252999999728e-01,1.114778564999999999e-01
2.937705815000000165e-01,1.114377000999999950e-01
2.944405377000000046e-01,1.113976118000000043e-01
2.951104641000000250e-01,1.113576156000000011e-01
2.957804203000000132e-01,1.113177434000000021e-01
2.964503765000000013e-01,1.112779945000000048e-01
2.971203029000000218e-01,1.112383843000000067e-01
2.977902591000000099e-01,1.111989117999999943e-01
2.984601854999999748e-01,1.111595759999999961e-01
2.991301417000000185e-01,1.111203600000000014e-01
2.998000680999999834e-01,1.110812629999999995e-01
3.004700243000000270e-01,1.110422759999999953e-01
3.011399806000000234e-01,1.110033755999999955e-01
3.018099069999999884e-01,1.109645736000000049e-01
3.024798631999999765e-01,1.109258342000000036e-01
3.031498194000000201e-01,1.108871931000000033e-01
3.038197457999999851e-01,1.108486193000000064e-01
3.044897019999999732e-01,1.108101360000000035e-01
3.051596283999999937e-01,1.107717188000000019e-01
3.058295845999999818e-01,1.107333595999999976e-01
3.064995408000000254e-01,1.106950577999999963e-01
3.071694671999999904e-01,1.106567895999999995e-01
3.078394233999999785e-01,1.106185704000000047e-01
3.085093497999999990e-01,1.105803999000000010e-01
3.091793059999999871e-01,1.105423024000000004e-01
3.098492621999999752e-01,1.105043217000000050e-01
3.105191885999999957e-01,1.104664583000000005e-01
3.111891447999999838e-01,1.104287501000000005e-01
3.118590713000000125e-01,1.103912117000000054e-01
3.125290275000000007e-01,1.103538342999999949e-01
3.131989836999999888e-01,1.103166089999999960e-01
