Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Distance (m)
0.751172277,6.32E-07
0.752164832,6.32E-07
0.753157386,6.32E-07
0.751370788,6.32E-07
0.751966321,6.32E-07
0.753355897,6.32E-07
0.751569299,6.32E-07
0.75176781,6.32E-07
0.753554408,6.32E-07
0.753752919,6.32E-07
0.75395143,6.32E-07
0.754149941,6.32E-07
0.754348452,6.32E-07
0.754546963,6.32E-07
0.754745473,6.32E-07
0.754943984,6.32E-07
0.755142495,6.32E-07
0.755341006,6.32E-07
0.755539517,6.32E-07
0.755738028,6.32E-07
0.755936539,6.32E-07
0.75613505,6.32E-07
0.756333561,6.32E-07
0.756530427,6.32E-07
0.756728938,6.32E-07
0.756929093,6.32E-07
0.757127604,6.32E-07
0.757326115,6.32E-07
0.757523251,6.32E-07
0.757721762,6.32E-07
0.757921648,6.32E-07
0.758120159,6.32E-07
0.75831867,6.32E-07
0.758517168,6.32E-07
0.758715679,6.32E-07
0.758914202,6.32E-07
0.759112713,6.32E-07
0.759311224,6.32E-07
0.759511086,6.32E-07
0.759709597,6.32E-07
0.759906757,6.32E-07
0.760105268,6.32E-07
0.760303779,6.32E-07
0.76050392,6.32E-07
0.76070243,6.32E-07
0.760899311,6.32E-07
0.761097822,6.32E-07
0.761296333,6.32E-07
0.761494844,6.32E-07
0.761693355,6.32E-07
0.761891866,6.32E-07
0.762090377,6.32E-07
0.762288888,6.32E-07
0.762487399,6.32E-07
0.76268591,6.32E-07
0.76288442,6.32E-07
0.763082931,6.32E-07
0.763281442,6.32E-07
0.763479953,6.32E-07
0.763678464,6.32E-07
0.763876975,6.32E-07
0.764075486,6.32E-07
0.764273997,6.32E-07
0.764472508,6.32E-07
0.764671019,6.32E-07
0.764869529,6.32E-07
0.76506804,6.32E-07
0.765266551,6.32E-07
0.765465062,6.32E-07
0.765663573,6.32E-07
0.765862084,6.32E-07
0.766060595,6.32E-07
0.766259106,6.32E-07
0.766457617,6.32E-07
0.766656128,6.32E-07
0.766854638,6.32E-07
0.767050641,6.32E-07
0.767249152,6.32E-07
0.767450171,6.32E-07
0.767648682,6.32E-07
0.767847193,6.32E-07
0.768044559,6.32E-07
0.76824307,6.32E-07
0.768442726,6.32E-07
0.768641237,6.32E-07
0.768839747,6.32E-07
0.769038476,6.32E-07
0.769236987,6.32E-07
0.76943528,6.32E-07
0.769633791,6.32E-07
0.769832302,6.32E-07
0.770032394,6.32E-07
0.770230905,6.32E-07
0.770427835,6.32E-07
0.770626346,6.32E-07
0.770824856,6.32E-07
0.771025136,6.32E-07
0.771223647,6.32E-07
0.771420389,6.32E-07
0.7716189,6.32E-07
0.771817411,6.32E-07
0.772015922,6.32E-07
0.772214433,6.32E-07
0.772412944,6.32E-07
0.772611455,6.32E-07
0.772809965,6.32E-07
0.773008476,6.32E-07
0.773206987,6.32E-07
0.773405498,6.32E-07
0.773604009,6.32E-07
0.77380252,6.32E-07
0.774001031,6.32E-07
0.774199542,6.32E-07
0.774398053,6.32E-07
0.774596564,6.32E-07
0.774795074,6.32E-07
0.774993585,6.32E-07
0.775192096,6.32E-07
0.775390607,6.32E-07
0.775589118,6.32E-07
0.775787629,6.32E-07
0.77598614,6.32E-07
0.776184651,6.32E-07
0.776383162,6.32E-07
0.776581673,6.32E-07
0.776780183,6.32E-07
0.776978694,6.32E-07
0.777177205,6.32E-07
0.777375716,6.32E-07
0.777571949,6.32E-07
0.77777046,6.32E-07
0.777971249,6.32E-07
0.77816976,6.32E-07
0.778368271,6.32E-07
0.778565867,6.32E-07
0.778764378,6.32E-07
0.778963803,6.32E-07
0.779162314,6.32E-07
0.779360825,6.32E-07
0.779559784,6.32E-07
0.779758295,6.32E-07
0.779956358,6.32E-07
0.780154869,6.32E-07
0.78035338,6.32E-07
0.780553702,6.32E-07
0.780752213,6.32E-07
0.780948912,6.32E-07
0.781147423,6.32E-07
0.781345934,6.32E-07
0.781546353,6.32E-07
0.781744863,6.32E-07
0.781941467,6.32E-07
0.782139978,6.32E-07
0.782338489,6.32E-07
0.782537,6.32E-07
0.782735511,6.32E-07
0.782934021,6.32E-07
0.783132532,6.32E-07
0.783331043,6.32E-07
0.783529554,6.32E-07
0.783728065,6.32E-07
0.783926576,6.32E-07
0.784125087,6.32E-07
0.784323598,6.32E-07
0.784522109,6.32E-07
0.78472062,6.32E-07
0.78491913,6.32E-07
0.785117641,6.32E-07
0.785316152,6.32E-07
0.785514663,6.32E-07
0.785713174,6.32E-07
0.785911685,6.32E-07
0.786110196,6.32E-07
0.786308707,6.32E-07
0.786507218,6.32E-07
0.786705729,6.32E-07
0.786904239,6.32E-07
0.787100701,6.32E-07
0.787299212,6.32E-07
0.787499772,6.32E-07
0.787698283,6.32E-07
0.787896794,6.32E-07
0.788093257,6.32E-07
0.788291768,6.32E-07
0.788492327,6.32E-07
0.788690838,6.32E-07
0.788889348,6.32E-07
0.789087175,6.32E-07
0.789285686,6.32E-07
0.789484881,6.32E-07
0.789683392,6.32E-07
0.789881903,6.32E-07
0.790081092,6.32E-07
0.790279603,6.32E-07
0.790477436,6.32E-07
0.500652568,6.32E-07
0.498864922,6.32E-07
0.499063433,6.32E-07
0.500454058,6.32E-07
0.49608577,6.32E-07
0.495887259,6.32E-07
0.498664734,6.32E-07
0.499261944,6.32E-07
0.500254499,6.32E-07
0.496284281,6.32E-07
0.495688748,6.32E-07
0.498466222,6.32E-07
0.49946014,6.32E-07
0.500055988,6.32E-07
0.496482792,6.32E-07
0.495490237,6.32E-07
0.497276835,6.32E-07
0.497473519,6.32E-07
0.49826939,6.32E-07
0.499658651,6.32E-07
0.499857477,6.32E-07
0.494299172,6.32E-07
0.494100661,6.32E-07
0.496681303,6.32E-07
0.495291726,6.32E-07
0.497078324,6.32E-07
0.49767203,6.32E-07
0.498070879,6.32E-07
0.494497683,6.32E-07
0.49390215,6.32E-07
0.496879813,6.32E-07
0.495093215,6.32E-07
0.497872368,6.32E-07
0.490926668,6.32E-07
0.491125178,6.32E-07
0.494696194,6.32E-07
0.493703639,6.32E-07
0.494894704,6.32E-07
0.490725976,6.32E-07
0.491321508,6.32E-07
0.493505128,6.32E-07
0.491520019,6.32E-07
0.490527465,6.32E-07
0.493306617,6.32E-07
0.49171853,6.32E-07
0.490328954,6.32E-07
0.489336399,6.32E-07
0.489137343,6.32E-07
0.493108106,6.32E-07
0.491919171,6.32E-07
0.490131261,6.32E-07
0.48953491,6.32E-07
0.488938832,6.32E-07
0.492909595,6.32E-07
0.486952303,6.32E-07
0.486755758,6.32E-07
0.492117682,6.32E-07
0.48993275,6.32E-07
0.489733421,6.32E-07
0.488740867,6.32E-07
0.492711085,6.32E-07
0.487150814,6.32E-07
0.486557247,6.32E-07
0.492314063,6.32E-07
0.488542356,6.32E-07
0.492512574,6.32E-07
0.48735129,6.32E-07
0.486358736,6.32E-07
0.488343845,6.32E-07
0.486160225,6.32E-07
0.487549801,6.32E-07
0.488143426,6.32E-07
0.487748312,6.32E-07
0.485961714,6.32E-07
0.487944914,6.32E-07
0.484572138,6.32E-07
0.484770649,6.32E-07
0.485763203,6.32E-07
0.484373627,6.32E-07
0.484969159,6.32E-07
0.485564692,6.32E-07
0.484175116,6.32E-07
0.48516767,6.32E-07
0.485366181,6.32E-07
0.481197452,6.32E-07
0.481397955,6.32E-07
0.483976605,6.32E-07
0.480998941,6.32E-07
0.481596465,6.32E-07
0.483778094,6.32E-07
0.479013832,6.32E-07
0.478815322,6.32E-07
0.480800431,6.32E-07
0.481792985,6.32E-07
0.483182561,6.32E-07
0.48298405,6.32E-07
0.483579583,6.32E-07
0.479212343,6.32E-07
0.478616035,6.32E-07
0.48060387,6.32E-07
0.481991496,6.32E-07
0.483381072,6.32E-07
0.48278554,6.32E-07
0.440304207,6.32E-07
0.477227234,6.32E-07
0.477423606,6.32E-07
0.479411442,6.32E-07
0.478417524,6.32E-07
0.48040536,6.32E-07
0.482190007,6.32E-07
0.482587029,6.32E-07
0.440502718,6.32E-07
0.463529982,6.32E-07
0.463331471,6.32E-07
0.477028723,6.32E-07
0.477622118,6.32E-07
0.479609953,6.32E-07
0.478219789,6.32E-07
0.480204898,6.32E-07
0.482388518,6.32E-07
0.440701229,6.32E-07
0.463728493,6.32E-07
0.463132961,6.32E-07
0.473654038,6.32E-07
0.473852549,6.32E-07
0.476830213,6.32E-07
0.477822767,6.32E-07
0.479807876,6.32E-07
0.478021278,6.32E-07
0.480006387,6.32E-07
0.44089974,6.32E-07
0.463927004,6.32E-07
0.46293445,6.32E-07
0.473455527,6.32E-07
0.47405106,6.32E-07
0.476629598,6.32E-07
0.441098251,6.32E-07
0.466309135,6.32E-07
0.466507646,6.32E-07
0.464125515,6.32E-07
0.462735939,6.32E-07
0.473257016,6.32E-07
0.474249571,6.32E-07
0.476431086,6.32E-07
0.441296762,6.32E-07
0.452413372,6.32E-07
0.452214861,6.32E-07
0.461147852,6.32E-07
0.460949341,6.32E-07
0.466110624,6.32E-07
0.466706157,6.32E-07
0.464324026,6.32E-07
0.462537428,6.32E-07
0.473058505,6.32E-07
0.474448082,6.32E-07
0.475242125,6.32E-07
0.475440636,6.32E-07
0.47623468,6.32E-07
0.441495273,6.32E-07
0.455589546,6.32E-07
0.455788057,6.32E-07
0.452611883,6.32E-07
0.45201635,6.32E-07
0.461346362,6.32E-07
0.46075083,6.32E-07
0.465912113,6.32E-07
0.466902299,6.32E-07
0.46531658,6.32E-07
0.462338917,6.32E-07
0.464522537,6.32E-07
0.46511807,6.32E-07
0.470876738,6.32E-07
0.470676375,6.32E-07
0.472859995,6.32E-07
0.474646593,6.32E-07
0.475043614,6.32E-07
0.475639147,6.32E-07
0.476036169,6.32E-07
0.441693783,6.32E-07
0.446458045,6.32E-07
0.446656556,6.32E-07
0.455391035,6.32E-07
0.455986568,6.32E-07
0.452810394,6.32E-07
0.451817839,6.32E-07
0.459561254,6.32E-07
0.459362744,6.32E-07
0.461544873,6.32E-07
0.460554032,6.32E-07
0.465713602,6.32E-07
0.46710081,6.32E-07
0.465515091,6.32E-07
0.462140406,6.32E-07
0.464721048,6.32E-07
0.464919559,6.32E-07
0.468294244,6.32E-07
0.468492755,6.32E-07
0.46968382,6.32E-07
0.469884052,6.32E-07
0.471075249,6.32E-07
0.470477864,6.32E-07
0.472661484,6.32E-07
0.474845104,6.32E-07
0.475837658,6.32E-07
0.442884849,6.32E-07
0.44308336,6.32E-07
0.441892294,6.32E-07
0.446259534,6.32E-07
0.446853601,6.32E-07
0.455192525,6.32E-07
0.456185079,6.32E-07
0.453405926,6.32E-07
0.453008905,6.32E-07
0.451619328,6.32E-07
0.453207416,6.32E-07
0.461743384,6.32E-07
0.459758275,6.32E-07
0.459162743,6.32E-07
0.460355522,6.32E-07
0.461941895,6.32E-07
0.467301689,6.32E-07
0.468094728,6.32E-07
0.468691266,6.32E-07
0.469485309,6.32E-07
0.470082562,6.32E-07
0.471271907,6.32E-07
0.470279353,6.32E-07
0.472462973,6.32E-07
0.442686338,6.32E-07
0.443281871,6.32E-07
0.442090805,6.32E-07
0.446059324,6.32E-07
0.447052112,6.32E-07
0.450428263,6.32E-07
0.450229752,6.32E-07
0.457374908,6.32E-07
0.45757342,6.32E-07
0.454994014,6.32E-07
0.456382029,6.32E-07
0.453604437,6.32E-07
0.451420817,6.32E-07
0.459956786,6.32E-07
0.458964232,6.32E-07
0.460155297,6.32E-07
0.4675002,6.32E-07
0.467896216,6.32E-07
0.468890134,6.32E-07
0.469286798,6.32E-07
0.471470418,6.32E-07
0.472264462,6.32E-07
0.442487827,6.32E-07
0.443480381,6.32E-07
0.442289316,6.32E-07
0.445860813,6.32E-07
0.447252089,6.32E-07
0.450626774,6.32E-07
0.450032816,6.32E-07
0.457177634,6.32E-07
0.457773166,6.32E-07
0.454795503,6.32E-07
0.45658054,6.32E-07
0.453802948,6.32E-07
0.451222307,6.32E-07
0.458765721,6.32E-07
0.467698711,6.32E-07
0.469088645,6.32E-07
0.471668929,6.32E-07
0.472065951,6.32E-07
0.443678892,6.32E-07
0.445664001,6.32E-07
0.447450599,6.32E-07
0.450825285,6.32E-07
0.449834306,6.32E-07
0.456979123,6.32E-07
0.457971677,6.32E-07
0.454596992,6.32E-07
0.456780612,6.32E-07
0.454001459,6.32E-07
0.451023796,6.32E-07
0.458567337,6.32E-07
0.47186744,6.32E-07
0.444671447,6.32E-07
0.444869958,6.32E-07
0.443877403,6.32E-07
0.44546549,6.32E-07
0.44764911,6.32E-07
0.448443154,6.32E-07
0.448244643,6.32E-07
0.449237198,6.32E-07
0.449435708,6.32E-07
0.449634219,6.32E-07
0.458170188,6.32E-07
0.454398481,6.32E-07
0.45419997,6.32E-07
0.458368826,6.32E-07
0.444472936,6.32E-07
0.445068469,6.32E-07
0.444075914,6.32E-07
0.44526698,6.32E-07
0.447847518,6.32E-07
0.448046029,6.32E-07
0.448641665,6.32E-07
0.449039947,6.32E-07
0.444274425,6.32E-07
0.448841436,6.32E-07
0.373404186,6.32E-07
0.375390792,6.32E-07
0.373604545,6.32E-07
0.375192281,6.32E-07
0.375589654,6.32E-07
0.373803056,6.32E-07
0.374994122,6.32E-07
0.375788165,6.32E-07
0.374001567,6.32E-07
0.374795611,6.32E-07
0.375986676,6.32E-07
0.374198363,6.32E-07
0.3745971,6.32E-07
0.376186199,6.32E-07
0.374396875,6.32E-07
0.376582209,6.32E-07
0.37678072,6.32E-07
0.376384709,6.32E-07
0.378368807,6.32E-07
0.378567318,6.32E-07
0.37697923,6.32E-07
0.378170296,6.32E-07
0.378765829,6.32E-07
0.377180117,6.32E-07
0.377971785,6.32E-07
0.378964339,6.32E-07
0.377378627,6.32E-07
0.380155405,6.32E-07
0.380353916,6.32E-07
0.377773274,6.32E-07
0.37916285,6.32E-07
0.377574763,6.32E-07
0.379956894,6.32E-07
0.380552427,6.32E-07
0.379361361,6.32E-07
0.38372689,6.32E-07
0.38353009,6.32E-07
0.380750938,6.32E-07
0.379758383,6.32E-07
0.379559872,6.32E-07
0.381942003,6.32E-07
0.382140514,6.32E-07
0.383925402,6.32E-07
0.383331579,6.32E-07
0.385713589,6.32E-07
0.3859121,6.32E-07
0.380949448,6.32E-07
0.381743492,6.32E-07
0.382339025,6.32E-07
0.383133068,6.32E-07
0.384125623,6.32E-07
0.385515199,6.32E-07
0.386110732,6.32E-07
0.381147959,6.32E-07
0.381544981,6.32E-07
0.382537536,6.32E-07
0.382934557,6.32E-07
0.384324134,6.32E-07
0.385316688,6.32E-07
0.386309243,6.32E-07
0.38134647,6.32E-07
0.382736047,6.32E-07
0.384522645,6.32E-07
0.385118177,6.32E-07
0.386507754,6.32E-07
0.384719671,6.32E-07
0.384918182,6.32E-07
0.386707507,6.32E-07
0.386906017,6.32E-07
0.389485417,6.32E-07
0.389286906,6.32E-07
0.387103286,6.32E-07
0.389088395,6.32E-07
0.389683928,6.32E-07
0.387301797,6.32E-07
0.388889884,6.32E-07
0.389882439,6.32E-07
0.387500308,6.32E-07
0.391272015,6.32E-07
0.391470526,6.32E-07
0.388492863,6.32E-07
0.388294352,6.32E-07
0.388691373,6.32E-07
0.39008095,6.32E-07
0.387700384,6.32E-07
0.391073504,6.32E-07
0.391669037,6.32E-07
0.388095841,6.32E-07
0.390279461,6.32E-07
0.387898894,6.32E-07
0.390874993,6.32E-07
0.391867548,6.32E-07
0.390477972,6.32E-07
0.390676482,6.32E-07
0.392066059,6.32E-07
0.39226457,6.32E-07
0.394248107,6.32E-07
0.394051168,6.32E-07
0.392463081,6.32E-07
0.394446618,6.32E-07
0.393852657,6.32E-07
0.392661591,6.32E-07
0.3946467,6.32E-07
0.393654146,6.32E-07
0.395837766,6.32E-07
0.396036277,6.32E-07
0.392860102,6.32E-07
0.394845211,6.32E-07
0.393455635,6.32E-07
0.397822875,6.32E-07
0.397624364,6.32E-07
0.396234897,6.32E-07
0.395639255,6.32E-07
0.393058613,6.32E-07
0.395043722,6.32E-07
0.393257124,6.32E-07
0.400403516,6.32E-07
0.400602027,6.32E-07
0.398021386,6.32E-07
0.397427325,6.32E-07
0.396433408,6.32E-07
0.39543949,6.32E-07
0.395240979,6.32E-07
0.400205006,6.32E-07
0.400800538,6.32E-07
0.3982216,6.32E-07
0.397228814,6.32E-07
0.396631809,6.32E-07
0.400006495,6.32E-07
0.400999049,6.32E-07
0.39842011,6.32E-07
0.397028831,6.32E-07
0.39683032,6.32E-07
0.399807984,6.32E-07
0.40119756,6.32E-07
0.398616918,6.32E-07
0.399609473,6.32E-07
0.401396071,6.32E-07
0.401991604,6.32E-07
0.402190115,6.32E-07
0.398815429,6.32E-07
0.399410962,6.32E-07
0.401594582,6.32E-07
0.401793093,6.32E-07
0.402388625,6.32E-07
0.39901394,6.32E-07
0.399212451,6.32E-07
0.402587136,6.32E-07
0.402785647,6.32E-07
0.402984158,6.32E-07
0.404373734,6.32E-07
0.404572245,6.32E-07
0.403182669,6.32E-07
0.404175224,6.32E-07
0.404768369,6.32E-07
0.40338118,6.32E-07
0.404966881,6.32E-07
0.403976713,6.32E-07
0.403579691,6.32E-07
0.403778202,6.32E-07
0.405167778,6.32E-07
0.405366289,6.32E-07
0.4055648,6.32E-07
0.405762287,6.32E-07
0.405960798,6.32E-07
0.406160333,6.32E-07
0.406358843,6.32E-07
0.406557354,6.32E-07
0.406756205,6.32E-07
0.406954715,6.32E-07
0.407152887,6.32E-07
0.407351398,6.32E-07
0.407549909,6.32E-07
0.407750122,6.32E-07
0.407948633,6.32E-07
0.408145442,6.32E-07
0.408343952,6.32E-07
0.408542463,6.32E-07
0.408742816,6.32E-07
0.408941326,6.32E-07
0.409137996,6.32E-07
0.409336507,6.32E-07
0.409535018,6.32E-07
0.409733529,6.32E-07
0.40993204,6.32E-07
0.41013055,6.32E-07
0.410329061,6.32E-07
0.410527572,6.32E-07
0.410726083,6.32E-07
0.410924594,6.32E-07
0.411123105,6.32E-07
0.411321616,6.32E-07
0.411520127,6.32E-07
0.411718638,6.32E-07
0.411917149,6.32E-07
0.412115659,6.32E-07
0.41231417,6.32E-07
0.412512681,6.32E-07
0.412711192,6.32E-07
0.412909703,6.32E-07
0.413108214,6.32E-07
0.413306725,6.32E-07
0.413505236,6.32E-07
0.413703747,6.32E-07
0.413902258,6.32E-07
0.414100768,6.32E-07
0.414297164,6.32E-07
0.414495675,6.32E-07
0.414696301,6.32E-07
0.414894812,6.32E-07
0.415093323,6.32E-07
0.415289677,6.32E-07
0.415488188,6.32E-07
0.415688856,6.32E-07
0.415887367,6.32E-07
0.416085877,6.32E-07
0.416283595,6.32E-07
0.416482106,6.32E-07
0.41668141,6.32E-07
0.416879921,6.32E-07
0.417078432,6.32E-07
0.417277512,6.32E-07
0.417476023,6.32E-07
0.417673965,6.32E-07
0.417872476,6.32E-07
0.418070986,6.32E-07
0.41827143,6.32E-07
0.41846994,6.32E-07
0.418666519,6.32E-07
0.41886503,6.32E-07
0.419063541,6.32E-07
0.419264032,6.32E-07
0.419462543,6.32E-07
0.419659074,6.32E-07
0.419857585,6.32E-07
0.420056095,6.32E-07
0.420254606,6.32E-07
0.420453117,6.32E-07
0.420651628,6.32E-07
0.420850139,6.32E-07
0.42104865,6.32E-07
0.421247161,6.32E-07
0.421445672,6.32E-07
0.421644183,6.32E-07
0.421842694,6.32E-07
0.422041204,6.32E-07
0.422239715,6.32E-07
0.422438226,6.32E-07
0.422636737,6.32E-07
0.422835248,6.32E-07
0.423033759,6.32E-07
0.42323227,6.32E-07
0.423430781,6.32E-07
0.423629292,6.32E-07
0.423827802,6.32E-07
0.424026313,6.32E-07
0.424224824,6.32E-07
0.424423335,6.32E-07
0.424621846,6.32E-07
0.42481838,6.32E-07
0.425016892,6.32E-07
0.425217379,6.32E-07
0.42541589,6.32E-07
0.425614401,6.32E-07
0.425810985,6.32E-07
0.426009496,6.32E-07
0.426209933,6.32E-07
0.426408444,6.32E-07
0.426606955,6.32E-07
0.426804902,6.32E-07
0.427003414,6.32E-07
0.427202488,6.32E-07
0.427400999,6.32E-07
0.42759951,6.32E-07
0.42779882,6.32E-07
0.427997331,6.32E-07
0.428195042,6.32E-07
0.428393553,6.32E-07
0.428592064,6.32E-07
0.428792738,6.32E-07
0.428991248,6.32E-07
0.429187597,6.32E-07
0.429386108,6.32E-07
0.429584619,6.32E-07
0.429785249,6.32E-07
0.429983759,6.32E-07
0.430180151,6.32E-07
0.430378662,6.32E-07
0.430577173,6.32E-07
0.430775684,6.32E-07
0.430974195,6.32E-07
0.431172706,6.32E-07
0.431371217,6.32E-07
0.431569728,6.32E-07
0.431768238,6.32E-07
0.431966749,6.32E-07
0.43216526,6.32E-07
0.432363771,6.32E-07
0.432562282,6.32E-07
0.432760793,6.32E-07
0.432959304,6.32E-07
0.433157815,6.32E-07
0.433356326,6.32E-07
0.433554837,6.32E-07
0.433753347,6.32E-07
0.433951858,6.32E-07
0.434150369,6.32E-07
0.43434888,6.32E-07
0.434547391,6.32E-07
0.434745902,6.32E-07
0.434944413,6.32E-07
0.435142924,6.32E-07
0.435339596,6.32E-07
0.435538108,6.32E-07
0.435738456,6.32E-07
0.435936967,6.32E-07
0.436135478,6.32E-07
0.436332293,6.32E-07
0.436530804,6.32E-07
0.436731011,6.32E-07
0.436929522,6.32E-07
0.437128033,6.32E-07
0.43732621,6.32E-07
0.437524721,6.32E-07
0.437723565,6.32E-07
0.437922076,6.32E-07
0.438120587,6.32E-07
0.438320128,6.32E-07
0.438518639,6.32E-07
0.43871612,6.32E-07
0.438914631,6.32E-07
0.439113142,6.32E-07
0.439314046,6.32E-07
0.439512556,6.32E-07
0.439708674,6.32E-07
0.439907185,6.32E-07
0.440105696,6.32E-07
0.357525163,6.32E-07
0.357328621,6.32E-07
0.357723673,6.32E-07
0.35713011,6.32E-07
0.358319206,6.32E-07
0.358517717,6.32E-07
0.357922184,6.32E-07
0.35692963,6.32E-07
0.358120695,6.32E-07
0.358716228,6.32E-07
0.348989194,6.32E-07
0.349187705,6.32E-07
0.356731119,6.32E-07
0.358914739,6.32E-07
0.348790683,6.32E-07
0.349386216,6.32E-07
0.354149665,6.32E-07
0.354348177,6.32E-07
0.356532608,6.32E-07
0.35911325,6.32E-07
0.348592172,6.32E-07
0.349584727,6.32E-07
0.365267088,6.32E-07
0.365068577,6.32E-07
0.353951966,6.32E-07
0.354547499,6.32E-07
0.362090913,6.32E-07
0.361892402,6.32E-07
0.356336011,6.32E-07
0.359311761,6.32E-07
0.348393661,6.32E-07
0.349783238,6.32E-07
0.373205674,6.32E-07
0.365465598,6.32E-07
0.364869484,6.32E-07
0.353753455,6.32E-07
0.35474601,6.32E-07
0.361693891,6.32E-07
0.362289424,6.32E-07
0.359510271,6.32E-07
0.356137501,6.32E-07
0.34819515,6.32E-07
0.349981748,6.32E-07
0.370626882,6.32E-07
0.370825393,6.32E-07
0.373009013,6.32E-07
0.364670973,6.32E-07
0.365664891,6.32E-07
0.353554945,6.32E-07
0.354944521,6.32E-07
0.36149538,6.32E-07
0.362487935,6.32E-07
0.360304315,6.32E-07
0.360502826,6.32E-07
0.359708782,6.32E-07
0.355937075,6.32E-07
0.347996639,6.32E-07
0.351172814,6.32E-07
0.351371325,6.32E-07
0.350180259,6.32E-07
0.344622275,6.32E-07
0.344820786,6.32E-07
0.370428371,6.32E-07
0.371222414,6.32E-07
0.371420925,6.32E-07
0.371023904,6.32E-07
0.372810502,6.32E-07
0.364473044,6.32E-07
0.365863402,6.32E-07
0.353354259,6.32E-07
0.355143583,6.32E-07
0.36129687,6.32E-07
0.362684458,6.32E-07
0.360105804,6.32E-07
0.360701337,6.32E-07
0.359907293,6.32E-07
0.355738564,6.32E-07
0.346210041,6.32E-07
0.346408552,6.32E-07
0.347004085,6.32E-07
0.347798129,6.32E-07
0.350974303,6.32E-07
0.351569836,6.32E-07
0.35037877,6.32E-07
0.347202596,6.32E-07
0.343430889,6.32E-07
0.343232378,6.32E-07
0.344423443,6.32E-07
0.345018976,6.32E-07
0.336880029,6.32E-07
0.336681518,6.32E-07
0.339857693,6.32E-07
0.340056204,6.32E-07
0.341247269,6.32E-07
0.34144578,6.32E-07
0.37022986,6.32E-07
0.371619436,6.32E-07
0.372611991,6.32E-07
0.364274533,6.32E-07
0.366061131,6.32E-07
0.366259642,6.32E-07
0.366458153,6.32E-07
0.353155748,6.32E-07
0.355342094,6.32E-07
0.355540054,6.32E-07
0.361098359,6.32E-07
0.36288297,6.32E-07
0.360899848,6.32E-07
0.34601153,6.32E-07
0.346608894,6.32E-07
0.346807404,6.32E-07
0.347599618,6.32E-07
0.350775792,6.32E-07
0.351768347,6.32E-07
0.350577281,6.32E-07
0.347401107,6.32E-07
0.343628358,6.32E-07
0.343033867,6.32E-07
0.345217487,6.32E-07
0.344224932,6.32E-07
0.33707854,6.32E-07
0.336483007,6.32E-07
0.338269606,6.32E-07
0.338468116,6.32E-07
0.339659182,6.32E-07
0.340254714,6.32E-07
0.341644291,6.32E-07
0.341048758,6.32E-07
0.312463189,6.32E-07
0.371817947,6.32E-07
0.370031349,6.32E-07
0.372016458,6.32E-07
0.37241348,6.32E-07
0.372214969,6.32E-07
0.364076022,6.32E-07
0.366658809,6.32E-07
0.352959412,6.32E-07
0.363083468,6.32E-07
0.345814703,6.32E-07
0.351966857,6.32E-07
0.345415998,6.32E-07
0.342832952,6.32E-07
0.343826869,6.32E-07
0.344026422,6.32E-07
0.342438334,6.32E-07
0.337277051,6.32E-07
0.336286188,6.32E-07
0.338071095,6.32E-07
0.338666627,6.32E-07
0.339460671,6.32E-07
0.340453225,6.32E-07
0.340850247,6.32E-07
0.341842802,6.32E-07
0.342239823,6.32E-07
0.3126617,6.32E-07
0.369832838,6.32E-07
0.363875567,6.32E-07
0.366857319,6.32E-07
0.352760901,6.32E-07
0.363281979,6.32E-07
0.324573578,6.32E-07
0.324772088,6.32E-07
0.326160441,6.32E-07
0.326358952,6.32E-07
0.352163242,6.32E-07
0.345616193,6.32E-07
0.34263444,6.32E-07
0.337475562,6.32E-07
0.336087678,6.32E-07
0.337872584,6.32E-07
0.338865138,6.32E-07
0.33926216,6.32E-07
0.340651736,6.32E-07
0.342041313,6.32E-07
0.312860211,6.32E-07
0.368443262,6.32E-07
0.368641773,6.32E-07
0.369634327,6.32E-07
0.363677055,6.32E-07
0.367053686,6.32E-07
0.363480489,6.32E-07
0.35256239,6.32E-07
0.324373843,6.32E-07
0.324969375,6.32E-07
0.32596193,6.32E-07
0.326557463,6.32E-07
0.352361753,6.32E-07
0.335887475,6.32E-07
0.337674073,6.32E-07
0.339063649,6.32E-07
0.313058352,6.32E-07
0.368244751,6.32E-07
0.368840284,6.32E-07
0.369435816,6.32E-07
0.367252196,6.32E-07
0.324175332,6.32E-07
0.325167886,6.32E-07
0.329336615,6.32E-07
0.329138104,6.32E-07
0.325764972,6.32E-07
0.326755974,6.32E-07
0.335688964,6.32E-07
0.313256863,6.32E-07
0.36804624,6.32E-07
0.369038795,6.32E-07
0.369237305,6.32E-07
0.367450707,6.32E-07
0.323976821,6.32E-07
0.325366397,6.32E-07
0.332312696,6.32E-07
0.33251279,6.32E-07
0.331123213,6.32E-07
0.331321724,6.32E-07
0.325566462,6.32E-07
0.329535126,6.32E-07
0.328939593,6.32E-07
0.327748528,6.32E-07
0.327947039,6.32E-07
0.326954484,6.32E-07
0.327152995,6.32E-07
0.334299478,6.32E-07
0.334497898,6.32E-07
0.335490453,6.32E-07
0.313455743,6.32E-07
0.367849837,6.32E-07
0.367651327,6.32E-07
0.321396179,6.32E-07
0.321592969,6.32E-07
0.322984266,6.32E-07
0.323182777,6.32E-07
0.323778171,6.32E-07
0.332114185,6.32E-07
0.3327113,6.32E-07
0.330924702,6.32E-07
0.331520235,6.32E-07
0.328741082,6.32E-07
