Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Position[Y] (m)
0.922412746,0.113258044
0.922660884,0.113288512
0.922909023,0.113318979
0.923157161,0.113349447
0.925638548,0.113654123
0.925886686,0.11368459
0.9234053,0.113379914
0.925388329,0.1136234
0.926134825,0.113715058
0.923653439,0.113410382
0.92514019,0.113592932
0.926382964,0.113745525
0.923901577,0.113440849
0.926879241,0.113806461
0.92712435,0.113836556
0.933085804,0.114568531
0.933333942,0.114598998
0.924894132,0.11356272
0.926631102,0.113775993
0.924149716,0.113471317
0.927372489,0.113867024
0.927871795,0.113928331
0.928119934,0.113958799
0.932834568,0.114537683
0.933578984,0.114629086
0.924645993,0.113532252
0.924397855,0.113501785
0.927623657,0.113897863
0.928368073,0.113989266
0.932586429,0.114507215
0.933827122,0.114659553
0.928616211,0.114019734
0.935812231,0.114903294
0.93606037,0.114933762
0.934075261,0.114690021
0.932338291,0.114476748
0.92886435,0.114050201
0.935564093,0.114872826
0.936308509,0.114964229
0.9343234,0.114720488
0.932090152,0.11444628
0.930105043,0.114202539
0.930353182,0.114233007
0.929112186,0.114080632
0.935315954,0.114842359
0.936556647,0.114994697
0.934571538,0.114750956
0.931842013,0.114415812
0.929856904,0.114172072
0.93060132,0.114263474
0.929360324,0.114111099
0.935067816,0.114811891
0.936804786,0.115025164
0.934819677,0.114781424
0.931593875,0.114385345
0.929608766,0.114141604
0.930849459,0.114293942
0.939534311,0.115360308
0.937052925,0.115055632
0.931348159,0.114355175
0.931100021,0.114324707
0.939286172,0.11532984
0.939782449,0.115390775
0.937301063,0.115086099
0.939035157,0.115299019
0.940030588,0.115421243
0.937549202,0.115116567
0.938787018,0.115268552
0.940278727,0.115451711
0.93779734,0.115147035
0.938541756,0.115238437
0.940526865,0.115482178
0.938045479,0.115177502
0.938293618,0.11520797
0.940772944,0.115512393
0.941021083,0.11554286
0.941271281,0.115573581
0.94151942,0.115604049
0.941767558,0.115634516
0.942015697,0.115664984
0.942263836,0.115695451
0.942511974,0.115725919
0.942760779,0.115756468
0.943008918,0.115786936
0.94325639,0.115817322
0.943504529,0.115847789
0.943752668,0.115878257
0.944000806,0.115908724
0.944248945,0.115939192
0.944497083,0.11596966
0.94474726,0.116000377
0.944995398,0.116030845
0.945241499,0.116061062
0.945489638,0.11609153
0.945737777,0.116121998
0.945985915,0.116152465
0.946234054,0.116182933
0.946482192,0.1162134
0.946732544,0.11624414
0.946980682,0.116274607
0.947226608,0.116304803
0.947474747,0.116335271
0.947722886,0.116365738
0.947971024,0.116396206
0.948219163,0.116426674
0.948467301,0.116457141
0.94871544,0.116487609
0.948963579,0.116518076
0.949211717,0.116548544
0.949459856,0.116579012
0.949707995,0.116609479
0.949956133,0.116639947
0.950204272,0.116670414
0.95045241,0.116700882
0.950700549,0.116731349
0.950948688,0.116761817
0.951196826,0.116792285
0.951444965,0.116822752
0.951693104,0.11685322
0.951941242,0.116883687
0.952189381,0.116914155
0.952435226,0.116944341
0.952683365,0.116974809
0.952933797,0.117005558
0.953181935,0.117036025
0.953430074,0.117066493
0.953678213,0.117096961
0.953926351,0.117127428
0.95417449,0.117157896
0.954421538,0.117188229
0.954669677,0.117218697
0.954918906,0.117249299
0.955167044,0.117279766
0.955415183,0.117310234
0.955663322,0.117340701
0.95591146,0.117371169
0.956159599,0.117401636
0.956409373,0.117432305
0.956657512,0.117462773
0.956904015,0.117493039
0.957152153,0.117523507
0.957400292,0.117553974
0.957648431,0.117584442
0.957896569,0.11761491
0.958144708,0.117645377
0.958395468,0.117676167
0.958643606,0.117706634
0.958889124,0.11773678
0.959137262,0.117767248
0.959385401,0.117797715
0.95963354,0.117828183
0.959881678,0.11785865
0.960129817,0.117889118
0.960380522,0.117919901
0.960628661,0.117950368
0.960874233,0.117980521
0.961122371,0.118010988
0.96137051,0.118041456
0.961618649,0.118071924
0.961866787,0.118102391
0.962114926,0.118132859
0.962363065,0.118163326
0.962611203,0.118193794
0.962859342,0.118224261
0.96310748,0.118254729
0.963355619,0.118285197
0.963603758,0.118315664
0.963851896,0.118346132
0.964098021,0.118376352
0.96434616,0.11840682
0.964596312,0.118437535
0.964844451,0.118468002
0.965092589,0.11849847
0.965340728,0.118528937
0.965588867,0.118559405
0.965837005,0.118589873
0.966082296,0.118619991
0.966330435,0.118650458
0.966581421,0.118681275
0.96682956,0.118711743
0.967077698,0.118742211
0.967325837,0.118772678
0.967573976,0.118803146
0.967822114,0.118833613
0.968070132,0.118864066
0.96831827,0.118894534
0.96856653,0.118925016
0.968814669,0.118955484
0.969062807,0.118985951
0.969310946,0.119016419
0.969559085,0.119046886
0.969807223,0.119077354
0.970057967,0.119108142
0.970306105,0.119138609
0.970551639,0.119168757
0.970799778,0.119199224
0.971047916,0.119229692
0.971296055,0.11926016
0.971544194,0.119290627
0.971792332,0.119321095
0.972042397,0.119351799
0.972290535,0.119382266
0.972536748,0.119412498
0.972784887,0.119442965
0.973033025,0.119473433
0.973281164,0.1195039
0.973529303,0.119534368
0.973777441,0.119564836
0.97402558,0.119595303
0.974273719,0.119625771
0.974521857,0.119656238
0.974769996,0.119686706
0.975018134,0.119717174
0.975266273,0.119747641
0.975514412,0.119778109
0.97576255,0.119808576
0.976010689,0.119839044
0.976258828,0.119869511
0.976506966,0.119899979
0.976755105,0.119930447
0.977003243,0.119960914
0.977251382,0.119991382
0.977499521,0.120021849
0.977744892,0.120051977
0.977993031,0.120082445
0.978243937,0.120113252
0.978492075,0.12014372
0.978740214,0.120174187
0.978988352,0.120204655
0.979236491,0.120235123
0.97948463,0.12026559
0.920675775,0.113044771
0.920923914,0.113075238
0.919186943,0.112861965
0.919437594,0.112892741
0.920427637,0.113014303
0.921172052,0.113105706
0.918938805,0.112831498
0.919685732,0.112923209
0.919931359,0.112953368
0.920179498,0.112983836
0.916953696,0.112587757
0.917201834,0.112618225
0.911494646,0.11191747
0.910253953,0.111765132
0.910502092,0.1117956
0.918690666,0.11280103
0.916705557,0.112557289
0.917451427,0.112648871
0.911990923,0.111978405
0.912239062,0.112008873
0.911742785,0.111947937
0.913231616,0.112130743
0.913477353,0.112160916
0.911246507,0.111887002
0.910005814,0.111734664
0.91075023,0.111826067
0.910998369,0.111856535
0.918442528,0.112770562
0.916457419,0.112526822
0.917699566,0.112679338
0.912487201,0.11203934
0.912983478,0.112100275
0.913725492,0.112191383
0.909757676,0.111704197
0.918194389,0.112740095
0.91620928,0.112496354
0.91794625,0.112709627
0.907774713,0.11146072
0.907524428,0.111429988
0.909261398,0.111643262
0.90901326,0.111612794
0.913976032,0.112222146
0.912735339,0.112069808
0.909509537,0.111673729
0.915961141,0.112465887
0.908022851,0.111491187
0.907276289,0.111399521
0.91447231,0.112283081
0.914720448,0.112313549
0.908765121,0.111582326
0.914224171,0.112252613
0.906037524,0.11124742
0.915711731,0.112435263
0.908268844,0.111521391
0.907028151,0.111369053
0.914968587,0.112344016
0.908516983,0.111551859
0.906283735,0.11127765
0.905789386,0.111216952
0.915463592,0.112404795
0.915216725,0.112374484
0.906780012,0.111338586
0.906531874,0.111308118
0.905539319,0.111186248
0.90529118,0.11115578
0.905043042,0.111125312
0.904794903,0.111094845
0.904546765,0.111064377
0.904298626,0.11103391
0.904050972,0.111003502
0.903802833,0.110973034
0.90355421,0.110942507
0.903306071,0.110912039
0.903057933,0.110881572
0.902809794,0.110851104
0.902561656,0.110820637
0.902313517,0.110790169
0.902063137,0.110759426
0.901814998,0.110728959
0.901569101,0.110698766
0.901320962,0.110668299
0.901072824,0.110637831
0.900824685,0.110607363
0.900576546,0.110576896
0.900328408,0.110546428
0.900077283,0.110515594
0.899829143,0.110485126
0.899583992,0.110455025
0.899335853,0.110424558
0.899087715,0.11039409
0.898839576,0.110363623
0.898591437,0.110333155
0.898343299,0.110302687
0.89809516,0.11027222
0.897847022,0.110241752
0.897598883,0.110211285
0.897350744,0.110180817
0.897102606,0.11015035
0.896854467,0.110119882
0.896606328,0.110089414
0.89635819,0.110058947
0.896110051,0.110028479
0.895861913,0.109998012
0.895613774,0.109967544
0.895365635,0.109937076
0.895117497,0.109906609
0.894869358,0.109876141
0.894621219,0.109845674
0.894376067,0.109815573
0.894127929,0.109785105
0.893876804,0.109754271
0.893628665,0.109723803
0.893380526,0.109693336
0.893132388,0.109662868
0.892884249,0.1096324
0.89263611,0.109601933
0.892390213,0.10957174
0.892142075,0.109541273
0.891891695,0.10951053
0.891643556,0.109480062
0.891395417,0.109449595
0.891147279,0.109419127
0.89089914,0.10938866
0.890651001,0.109358192
0.890402378,0.109327665
0.890154239,0.109297197
0.889906586,0.109266789
0.889658447,0.109236322
0.889410308,0.109205854
0.88916217,0.109175387
0.888914031,0.109144919
0.888665892,0.109114451
0.888415826,0.109083747
0.888167687,0.109053279
0.887921477,0.109023049
0.887673338,0.108992581
0.887425199,0.108962113
0.887177061,0.108931646
0.886928922,0.108901178
0.886680783,0.108870711
0.886430499,0.10883998
0.88618236,0.108809512
0.885936368,0.108779308
0.885688229,0.10874884
0.88544009,0.108718373
0.885191952,0.108687905
0.884943813,0.108657438
0.884695674,0.10862697
0.884447536,0.108596502
0.884199397,0.108566035
0.883951259,0.108535567
0.88370312,0.1085051
0.883454981,0.108474632
0.883206843,0.108444164
0.882958704,0.108413697
0.882712999,0.108383528
0.882464861,0.10835306
0.882214288,0.108322294
0.88196615,0.108291826
0.881718011,0.108261359
0.881469872,0.108230891
0.881221734,0.108200424
0.880973595,0.108169956
0.880727858,0.108139783
0.88047972,0.108109316
0.880229179,0.108078553
0.879981041,0.108048086
0.879732902,0.108017618
0.879484763,0.10798715
0.879236625,0.107956683
0.878988486,0.107926215
0.878741619,0.107895904
0.878493481,0.107865436
0.87824407,0.107834813
0.877995931,0.107804345
0.877747793,0.107773877
0.877499654,0.10774341
0.877251516,0.107712942
0.877003377,0.107682475
0.876753785,0.107651828
0.876505646,0.107621361
0.876258961,0.107591072
0.876010822,0.107560604
0.875762684,0.107530137
0.875514545,0.107499669
0.875266407,0.107469201
0.875018268,0.107438734
0.874767618,0.107407958
0.874519479,0.10737749
0.874273852,0.107347331
0.874025713,0.107316863
0.873777575,0.107286396
0.873529436,0.107255928
0.873281298,0.107225461
0.873033159,0.107194993
0.87278502,0.107164525
0.872536882,0.107134058
0.872288743,0.10710359
0.872040604,0.107073123
0.871792466,0.107042655
0.871544327,0.107012188
0.871296189,0.10698172
0.87104805,0.106951252
0.870799911,0.106920785
0.870551773,0.106890317
0.870303634,0.10685985
0.870055495,0.106829382
0.869807357,0.106798914
0.869559218,0.106768447
0.86931108,0.106737979
0.869065021,0.106707767
0.868816882,0.106677299
0.868566664,0.106646576
0.868318525,0.106616109
0.868070386,0.106585641
0.867822248,0.106555174
0.867574109,0.106524706
0.867325971,0.106494238
0.867080861,0.106464143
0.866832723,0.106433675
0.866581555,0.106402836
0.866333416,0.106372368
0.866085277,0.1063419
0.865837139,0.106311433
0.865589,0.106280965
0.865340862,0.106250498
0.865093026,0.106220067
0.864844887,0.1061896
0.864596446,0.106159095
0.864348307,0.106128627
0.864100168,0.10609816
0.86385203,0.106067692
0.863603891,0.106037225
0.863355753,0.106006757
0.863105191,0.105975992
0.862857052,0.105945524
0.862611337,0.105915354
1.053429941,0.129344933
1.053181802,0.129314465
1.052933663,0.129283998
1.052685525,0.12925353
1.052437386,0.129223062
1.052189247,0.129192595
1.051941109,0.129162127
1.048221998,0.128705478
1.048467168,0.128735581
1.05169297,0.12913166
1.049958058,0.128918639
1.049707861,0.128887919
1.047973859,0.12867501
1.048715307,0.128766048
1.041767425,0.127912956
1.04201243,0.127943039
1.051444832,0.129101192
1.050206196,0.128949107
1.049459723,0.128857451
1.047226475,0.128583243
1.046978336,0.128552775
1.047722752,0.128644178
1.048963445,0.128796516
1.041519286,0.127882488
1.042260569,0.127973506
1.051196693,0.129070724
1.050452277,0.128979322
1.049211584,0.128826984
1.047474613,0.12861371
1.046730198,0.128522308
1.041271148,0.127852021
1.042511841,0.128004359
1.050948554,0.129040257
1.050700416,0.129009789
1.046482059,0.12849184
1.044745089,0.128278567
1.044993227,0.128309035
1.037052791,0.127334072
1.03730093,0.127364539
1.041023009,0.127821553
1.04275998,0.128034826
1.046234163,0.128461402
1.04449695,0.128248099
1.045241366,0.128339502
1.036804653,0.127303604
1.037549068,0.127395007
1.040774871,0.127791085
1.043008118,0.128065294
1.045986024,0.128430935
1.044246328,0.128217327
1.045489504,0.12836997
1.038541623,0.127516877
1.038789762,0.127547345
1.037797207,0.127425474
1.036559354,0.127273485
1.043256257,0.128095761
1.040526732,0.127760618
1.034573404,0.127029641
1.034819544,0.127059863
1.030599113,0.12654166
1.030849325,0.126572382
1.033082573,0.12684659
1.033330712,0.126877058
1.045737643,0.128400437
1.043998189,0.128186859
1.0390379,0.127577812
1.038293484,0.12748641
1.038045346,0.127455942
1.036311216,0.127243018
1.043504395,0.128126229
1.040278593,0.12773015
1.034325266,0.126999174
1.035067682,0.127090331
1.030350974,0.126511192
1.031097464,0.126602849
1.032834435,0.126816123
1.03357885,0.126907525
1.043752534,0.128156697
1.036060237,0.127212201
1.039286039,0.12760828
1.040030455,0.127699683
1.034075128,0.12696846
1.035315821,0.127120798
1.03010491,0.126480979
1.031345603,0.126633317
1.032585569,0.126785566
1.033826989,0.126937993
1.035812098,0.127181734
1.039534177,0.127638748
1.039782316,0.127669215
1.035563959,0.127151266
1.029856771,0.126450511
1.031593741,0.126663785
1.03233743,0.126755098
1.029608632,0.126420044
1.03184188,0.126694252
1.032090019,0.12672472
1.024648205,0.12581098
1.024896343,0.125841447
1.029360494,0.126389576
1.027623523,0.126176303
1.027375385,0.126145835
1.024397721,0.125780224
1.025142137,0.125871627
1.029112355,0.126359109
1.027871662,0.126206771
1.027127246,0.126115368
1.024149583,0.125749757
1.025390276,0.125902095
1.028864216,0.126328641
1.028119801,0.126237238
1.026879107,0.1260849
1.023901444,0.125719289
1.025638414,0.125932562
1.028613843,0.126297899
1.021916335,0.125475548
1.021668196,0.125445081
1.028365705,0.126267431
1.026630969,0.126054433
1.025886553,0.12596303
1.023653305,0.125688822
1.022164474,0.125506016
1.021420058,0.125414613
1.023405167,0.125658354
1.02638283,0.126023965
1.026134692,0.125993498
1.022412612,0.125536484
1.021171919,0.125384146
1.023157028,0.125627886
1.02092481,0.125353805
1.022663007,0.125567228
1.022911146,0.125597696
1.020676672,0.125323337
1.020427503,0.125292743
1.020179365,0.125262275
1.019683087,0.12520134
1.019434949,0.125170873
1.019931226,0.125231808
1.01918681,0.125140405
1.018936975,0.125109729
1.018688836,0.125079261
1.018442394,0.125049002
1.018194256,0.125018535
1.017946117,0.124988067
1.017697978,0.124957599
1.01744984,0.124927132
1.017201701,0.124896664
1.016950905,0.12486587
1.016702766,0.124835403
1.016457285,0.124805261
1.016209147,0.124774794
1.015961008,0.124744326
1.015712869,0.124713859
1.015464731,0.124683391
1.015216592,0.124652923
1.014968453,0.124622456
1.014720315,0.124591988
1.014472176,0.124561521
1.014224037,0.124531053
1.013975899,0.124500586
1.01372776,0.124470118
1.013479622,0.12443965
1.013231483,0.124409183
1.012983344,0.124378715
1.012735206,0.124348248
1.012487067,0.12431778
1.012238928,0.124287312
1.01199079,0.124256845
1.011742651,0.124226377
1.011494513,0.12419591
1.011248366,0.124165687
1.011000227,0.124135219
1.010750097,0.124104507
1.010501958,0.124074039
1.010253819,0.124043572
1.010005681,0.124013104
1.009757542,0.123982636
1.009509404,0.123952169
1.009264051,0.123922043
1.009015913,0.123891576
1.008764988,0.123860766
1.008516849,0.123830298
1.00826871,0.123799831
1.008020572,0.123769363
1.007772433,0.123738896
1.007524295,0.123708428
1.007276217,0.123677968
1.007028078,0.1236475
1.006779879,0.123617025
1.00653174,0.123586558
1.006283601,0.12355609
1.006035463,0.123525623
1.005787324,0.123495155
1.005539186,0.123464687
1.005288382,0.123433893
1.005040243,0.123403425
1.00479477,0.123373285
1.004546631,0.123342817
1.004298492,0.123312349
1.004050354,0.123281882
1.003802215,0.123251414
1.003554077,0.123220947
1.00330399,0.12319024
1.003055851,0.123159772
1.002809661,0.123129544
1.002561522,0.123099076
1.002313383,0.123068609
1.002065245,0.123038141
1.001817106,0.123007673
1.001568968,0.122977206
1.001320829,0.122946738
1.00107269,0.122916271
1.000824552,0.122885803
1.000576413,0.122855336
1.000328274,0.122824868
1.000080136,0.1227944
0.999831997,0.122763933
0.999583859,0.122733465
0.99933572,0.122702998
0.999087581,0.12267253
0.998839443,0.122642062
0.998591304,0.122611595
0.998343165,0.122581127
0.998095027,0.12255066
0.997846888,0.122520192
0.99760148,0.12249006
0.997353342,0.122459592
0.997102472,0.122428789
0.996854334,0.122398322
0.996606195,0.122367854
0.996358056,0.122337386
0.996109918,0.122306919
0.995861779,0.122276451
0.995615458,0.122246207
0.995367319,0.122215739
0.995117363,0.122185048
0.994869225,0.122154581
0.994621086,0.122124113
0.994372947,0.122093646
0.994124809,0.122063178
0.99387667,0.122032711
0.993627623,0.122002131
0.993379484,0.121971664
0.993132254,0.121941308
0.992884116,0.12191084
0.992635977,0.121880373
0.992387838,0.121849905
0.9921397,0.121819437
0.991891561,0.12178897
0.991641239,0.121758234
0.9913931,0.121727766
0.991147145,0.121697567
0.990899007,0.121667099
0.990650868,0.121636632
0.990402729,0.121606164
0.990154591,0.121575697
0.989906452,0.121545229
0.989655609,0.121514429
0.9894062,0.121483806
0.989160766,0.12145367
0.988913898,0.121423359
0.988665759,0.121392891
0.98841762,0.121362423
0.988169482,0.121331956
0.987921343,0.121301488
0.987673204,0.121271021
0.987425066,0.121240553
0.987176927,0.121210086
0.986928789,0.121179618
0.98668065,0.12114915
0.986432511,0.121118683
0.986184373,0.121088215
0.985938513,0.121058027
0.985690374,0.12102756
0.985439957,0.120996812
0.985191818,0.120966345
0.98494368,0.120935877
0.984695541,0.12090541
0.984447402,0.120874942
0.984199264,0.120844474
0.983953272,0.12081427
0.983705134,0.120783803
0.983454848,0.120753072
0.983206709,0.120722604
0.982958571,0.120692136
0.982710432,0.120661669
0.982462293,0.120631201
0.982214155,0.120600734
0.981966864,0.12057037
0.981718726,0.120539903
0.981469739,0.120509331
0.9812216,0.120478863
0.980973462,0.120448396
0.980725323,0.120417928
0.980477184,0.120387461
0.980229046,0.120356993
0.979979029,0.120326295
0.97973089,0.120295827
1.054918772,0.129527738
1.055166911,0.129558206
1.054670634,0.129497271
1.05541505,0.129588673
1.054422495,0.129466803
1.05566064,0.129618828
1.057894921,0.129893163
1.058144574,0.129923817
1.054174356,0.129436335
1.055908779,0.129649296
1.057646783,0.129862696
1.058392713,0.129954285
1.053678079,0.1293754
1.053926218,0.129405868
1.056159465,0.129680076
1.057400159,0.129832414
1.058640852,0.129984752
1.056407604,0.129710544
1.060129683,0.130167558
1.05715202,0.129801947
1.05888899,0.13001522
1.060377822,0.130198025
1.056655743,0.129741011
1.059882756,0.130137239
1.059137129,0.130045687
1.056903881,0.129771479
1.060625961,0.130228493
1.059634618,0.130106771
1.059385268,0.130076155
1.060874099,0.13025896
1.061122238,0.130289428
1.061370377,0.130319896
1.061620881,0.130350654
1.061869019,0.130381121
1.062114792,0.130411298
1.062362931,0.130441766
1.06261107,0.130472234
1.062859208,0.130502701
1.063107347,0.130533169
1.063355486,0.130563636
1.063606036,0.1305944
1.063854174,0.130624868
1.064099901,0.130655039
1.06434804,0.130685507
1.064596179,0.130715974
1.064844317,0.130746442
1.065092456,0.13077691
1.065340595,0.130807377
1.065588733,0.130837845
1.065836872,0.130868312
1.066085011,0.13089878
1.066333149,0.130929247
1.066581288,0.130959715
1.066829426,0.130990183
1.067077565,0.13102065
1.067323535,0.131050852
1.067571674,0.131081319
1.067821981,0.131112053
1.06807012,0.131142521
1.068318258,0.131172988
1.068566397,0.131203456
1.068814535,0.131233923
1.069062674,0.131264391
1.069308848,0.131294617
1.069556987,0.131325085
1.06980709,0.131355794
1.070055229,0.131386261
1.070303367,0.131416729
1.070551506,0.131447197
1.070799644,0.131477664
1.071047783,0.131508132
1.071295376,0.131538532
1.071543515,0.131569
1.071792199,0.131599535
1.072040338,0.131630002
1.072288476,0.13166047
1.072536615,0.131690937
1.072784753,0.131721405
1.073032892,0.131751872
1.073283212,0.131782608
1.07353135,0.131813075
1.073777308,0.131843275
1.074025447,0.131873743
1.074273585,0.13190421
1.074521724,0.131934678
1.074769862,0.131965146
1.075018001,0.131995613
1.07526909,0.132026443
1.075517228,0.132056911
1.075762417,0.132087016
1.076010556,0.132117484
1.076258694,0.132147951
1.076506833,0.132178419
1.076754971,0.132208886
1.07700311,0.132239354
1.077251249,0.132269822
1.077499387,0.132300289
1.077747526,0.132330757
1.077995665,0.132361224
1.078243803,0.132391692
1.078491942,0.13242216
1.07874008,0.132452627
1.078988219,0.132483095
1.079236358,0.132513562
1.079484496,0.13254403
1.079732635,0.132574497
1.079980774,0.132604965
1.080228912,0.132635433
1.080477051,0.1326659
1.080725189,0.132696368
1.080970304,0.132726464
1.081218443,0.132756932
1.081469605,0.132787771
1.081717744,0.132818238
1.081965883,0.132848706
1.082214021,0.132879173
1.08246216,0.132909641
1.082710299,0.132940109
1.082956135,0.132970293
1.083204274,0.133000761
1.083454714,0.133031511
1.083702853,0.133061979
1.083950992,0.133092447
1.08419913,0.133122914
1.084447269,0.133153382
1.084695408,0.133183849
1.08494397,0.133214369
1.085192109,0.133244837
1.085439823,0.133275252
1.085687962,0.13330572
1.085936101,0.133336187
1.086184239,0.133366655
1.086432378,0.133397122
1.086680517,0.13342759
1.086931806,0.133458444
1.087179944,0.133488912
1.087424932,0.133518993
1.087673071,0.13354946
1.08792121,0.133579928
1.088169348,0.133610396
1.088417487,0.133640863
1.088665626,0.133671331
1.088915888,0.133702059
1.089164027,0.133732527
1.089410041,0.133762734
1.08965818,0.133793201
1.089906319,0.133823669
1.090154457,0.133854136
1.090402596,0.133884604
1.090650735,0.133915072
1.090898873,0.133945539
1.091147012,0.133976007
1.09139515,0.134006474
1.091643289,0.134036942
1.091891428,0.13406741
1.092139566,0.134097877
1.092387705,0.134128345
1.092635844,0.134158812
1.092883982,0.13418928
1.093132121,0.134219747
1.093380259,0.134250215
1.093628398,0.134280683
1.093876537,0.13431115
1.094124675,0.134341618
1.094372814,0.134372085
1.094618514,0.134402254
1.094866653,0.134432721
1.09511723,0.134463488
1.095365368,0.134493956
1.095613507,0.134524423
1.095861646,0.134554891
1.096109784,0.134585359
1.096357923,0.134615826
1.096604729,0.13464613
1.096852868,0.134676598
1.097102339,0.134707229
1.097350478,0.134737697
1.097598616,0.134768164
1.097846755,0.134798632
1.098094893,0.134829099
1.098343032,0.134859567
1.098592564,0.134890206
1.174273452,0.14418265
1.174025313,0.144152183
1.173777175,0.144121715
1.173529036,0.144091247
1.173280897,0.14406078
1.173032759,0.144030312
1.1727824,0.143999572
1.172534261,0.143969104
1.172288343,0.143938909
1.172040204,0.143908442
1.171792066,0.143877974
1.171543927,0.143847507
1.171295788,0.143817039
1.169806957,0.143634234
1.170055095,0.143664701
1.17104765,0.143786571
1.169558818,0.143603766
1.170301951,0.143695011
1.170796781,0.143755769
1.169310679,0.143573298
1.17054736,0.143725144
1.166581154,0.143238155
1.16683155,0.143268899
1.169062541,0.143542831
1.166333016,0.143207687
1.167079688,0.143299367
1.168814402,0.143512363
1.166084877,0.14317722
1.16732557,0.143329558
1.168566263,0.143481896
1.165836739,0.143146752
1.167573709,0.143360025
1.168318125,0.143451428
1.164347907,0.142963946
1.164099768,0.142933479
1.15839258,0.142232724
1.158144441,0.142202257
1.161370243,0.142598335
1.161618382,0.142628803
1.1655886,0.143116284
1.167821848,0.143390493
1.168069986,0.14342096
1.164596045,0.142994414
1.16385163,0.142903011
1.158640718,0.142263192
1.157896302,0.142171789
1.154422362,0.141745243
1.1546705,0.14177571
1.161120166,0.14256763
1.161866521,0.142659271
1.165340461,0.143085817
1.164846295,0.143025141
1.163603491,0.142872544
1.158886053,0.142293315
1.157648164,0.142141321
1.154174223,0.141714775
1.154918639,0.141806178
1.151199104,0.141349477
1.151447242,0.141379944
1.160872027,0.142537162
1.162114659,0.142689738
1.165094433,0.143055608
1.163355352,0.142842076
1.159134192,0.142323783
1.157400025,0.142110854
1.153926084,0.141684308
1.155166778,0.141836646
1.150948421,0.141318696
1.151692837,0.141410099
1.148715173,0.141044488
1.148467035,0.141014021
1.160625827,0.142506933
1.162362798,0.142720206
1.163108001,0.142811705
1.157151887,0.142080386
1.159385134,0.142354595
1.153677946,0.14165384
1.155414916,0.141867113
1.150700282,0.141288229
1.151940975,0.141440567
1.148963312,0.141074956
1.148218896,0.140983553
1.160377689,0.142476465
1.162610936,0.142750673
1.162859863,0.142781238
1.159633273,0.142385062
1.156903748,0.142049919
1.153432977,0.141623762
1.155663055,0.141897581
1.150452144,0.141257761
1.152189114,0.141471034
1.149211269,0.141105401
1.147970757,0.140953085
1.159881412,0.14241553
1.16012955,0.142445997
1.156655609,0.142019451
1.156407471,0.141988984
1.153184839,0.141593294
1.155911193,0.141928048
1.156159332,0.141958516
1.150204005,0.141227294
1.152437253,0.141501502
1.149459407,0.141135869
1.147722619,0.140922618
1.145985648,0.140709345
1.14573751,0.140678877
1.15293353,0.141562437
1.149955866,0.141196826
1.152685391,0.14153197
1.149707728,0.141166359
1.147471572,0.140891793
1.145487335,0.14064816
1.146233787,0.140739812
1.147223433,0.140861326
1.145239197,0.140617692
1.146481926,0.14077028
1.143504262,0.140404669
1.146978203,0.140831215
1.144993094,0.140587474
1.146730064,0.140800747
1.143256123,0.140374201
1.143752401,0.140435136
1.144744955,0.140557007
1.143007985,0.140343734
1.144000539,0.140465604
1.144496817,0.140526539
1.142759846,0.140313266
1.144248678,0.140496071
1.142511708,0.140282798
1.142263569,0.140252331
1.14201543,0.140221863
1.141769836,0.140191708
1.141521698,0.14016124
1.141271014,0.14013046
1.141022876,0.140099993
1.140774737,0.140069525
1.140526599,0.140039058
1.14027846,0.14000859
1.140030321,0.139978122
1.139784767,0.139947972
1.139536629,0.139917505
1.139285905,0.13988672
1.139037767,0.139856252
1.138789628,0.139825784
1.13854149,0.139795317
1.138293351,0.139764849
1.138045212,0.139734382
1.137798649,0.139704107
1.13755051,0.13967364
1.137300796,0.139642979
1.137052658,0.139612511
1.136804519,0.139582044
1.136556381,0.139551576
1.136308242,0.139521109
1.136060103,0.139490641
1.135810814,0.139460032
1.135562675,0.139429564
1.135315687,0.139399238
1.135067549,0.139368771
1.13481941,0.139338303
1.134571272,0.139307835
1.134323133,0.139277368
1.134074994,0.1392469
1.133824527,0.139216147
1.133576388,0.139185679
1.133330578,0.139155497
1.13308244,0.13912503
1.132834301,0.139094562
1.132586163,0.139064095
1.132338024,0.139033627
1.132089885,0.139003159
1.131841747,0.138972692
1.131593608,0.138942224
1.131345469,0.138911757
1.131097331,0.138881289
1.130849192,0.138850822
1.130601054,0.138820354
1.130352915,0.138789886
1.130104776,0.138759419
1.129856638,0.138728951
1.129608499,0.138698484
1.12936036,0.138668016
1.129112222,0.138637548
1.128864083,0.138607081
1.128615945,0.138576613
1.128367806,0.138546146
1.128121857,0.138515947
1.127873719,0.138485479
1.12762339,0.138454743
1.127375251,0.138424275
1.127127113,0.138393808
1.126878974,0.13836334
1.126630835,0.138332872
1.126382697,0.138302405
1.126136559,0.138272183
1.125888421,0.138241715
1.125638281,0.138211002
1.125390142,0.138180534
1.125142004,0.138150067
1.124893865,0.138119599
1.124645726,0.138089132
1.124397588,0.138058664
1.124150055,0.138028271
1.123901916,0.137997803
1.123653172,0.137967261
1.123405033,0.137936794
1.123156895,0.137906326
1.122908756,0.137875859
1.122660617,0.137845391
1.122412479,0.137814923
1.12216222,0.137784195
1.121914081,0.137753728
1.121668063,0.137723521
1.121419924,0.137693053
1.121171786,0.137662585
