x [m],Heat flux [MW/m^2]
2.162538618000000024e-01,5.287747833999999481e-01
2.169223428000000009e-01,5.285497196999999758e-01
2.175908387000000110e-01,5.283258493000000389e-01
2.182593197000000096e-01,5.281028957000000190e-01
2.189278007000000081e-01,5.278809264999999584e-01
2.195962815999999984e-01,5.276595936000000320e-01
2.202647625999999970e-01,5.274388917000000232e-01
2.209332435999999955e-01,5.272185902999999563e-01
2.216017245999999941e-01,5.269986859999999940e-01
2.222702055999999926e-01,5.267790635000000332e-01
2.229386865999999912e-01,5.265598316999999806e-01
2.236071675999999897e-01,5.263410977000000379e-01
2.242756485999999883e-01,5.261230046999999521e-01
2.249441295999999868e-01,5.259056568000000098e-01
2.256126106000000131e-01,5.256890843000000535e-01
2.262810916000000117e-01,5.254732072000000143e-01
2.269495726000000102e-01,5.252579101000000028e-01
2.276180536000000088e-01,5.250428248999999825e-01
2.282865344999999990e-01,5.248276965000000516e-01
2.289550304000000092e-01,5.246122364999999954e-01
2.296235114000000077e-01,5.243964478000000540e-01
2.302919924000000063e-01,5.241804769000000253e-01
2.309604734000000048e-01,5.239648260000000501e-01
2.316289544000000034e-01,5.237500631000000517e-01
2.322974354000000019e-01,5.235367853000000293e-01
2.329659164000000005e-01,5.233256535000000431e-01
2.336343973999999990e-01,5.231165078999999718e-01
2.343028783999999975e-01,5.229104951999999917e-01
2.349713593999999961e-01,5.227032987999999936e-01
2.356398403999999946e-01,5.225163872000000431e-01
2.363083213999999932e-01,5.223279456999999626e-01
2.369768023000000112e-01,5.221265865999999978e-01
2.376452833000000098e-01,5.219264297000000274e-01
2.383137643000000083e-01,5.217286093999999874e-01
2.389822453000000069e-01,5.215304089000000198e-01
2.396507263000000054e-01,5.213389338999999678e-01
2.403192073000000040e-01,5.211307495000000456e-01
2.409876883000000025e-01,5.209847811000000162e-01
2.416561842000000127e-01,5.206866892999999497e-01
2.423246652000000112e-01,5.205570713999999599e-01
2.429931462000000097e-01,5.203449984000000361e-01
2.436616272000000083e-01,5.201463979999999543e-01
2.443301082000000068e-01,5.199501014999999837e-01
2.449985892000000054e-01,5.197532239000000054e-01
2.456670702000000039e-01,5.195541889000000468e-01
2.463355510999999942e-01,5.193562344000000053e-01
2.470040320999999928e-01,5.191590834999999515e-01
2.476725130999999913e-01,5.189604286000000233e-01
2.483409940999999899e-01,5.187633750000000266e-01
2.490094750999999884e-01,5.185677116000000364e-01
2.496779560999999870e-01,5.183743531000000182e-01
2.503464519999999971e-01,5.181804434000000237e-01
2.510149180999999841e-01,5.179879611000000050e-01
2.516834139999999942e-01,5.177987338999999745e-01
2.523518800999999812e-01,5.176094940000000033e-01
2.530203759999999913e-01,5.174206013000000048e-01
2.536888420999999783e-01,5.172321825000000262e-01
2.543573379999999884e-01,5.170446241999999692e-01
2.550258040000000226e-01,5.168561705999999978e-01
2.556942998999999772e-01,5.166701559999999915e-01
2.563627660000000197e-01,5.164855631000000447e-01
2.570312618999999743e-01,5.162990374000000493e-01
2.576997280000000168e-01,5.161135430000000079e-01
2.583682239000000269e-01,5.159288805999999727e-01
2.590367197999999815e-01,5.157447571000000064e-01
