x, heatflux
2.557027800999999823e+00,1.720362456999999995e+05
2.560759383999999805e+00,1.710430383999999904e+05
2.564666511999999621e+00,1.701539248000000080e+05
2.568755968999999695e+00,1.693597809999999881e+05
2.573034215999999930e+00,1.686650724000000046e+05
2.577508415999999691e+00,1.680791884999999893e+05
2.582184883999999681e+00,1.675988187000000034e+05
2.587070613999999935e+00,1.672203087999999989e+05
2.592172136999999932e+00,1.669399245999999985e+05
2.597496830999999951e+00,1.667396436999999860e+05
2.603050662999999876e+00,1.665830409999999974e+05
2.608840406999999750e+00,1.664543294999999925e+05
2.614872183000000128e+00,1.663450028999999922e+05
2.621152751999999975e+00,1.662610682000000088e+05
2.627687502999999758e+00,1.662095001000000047e+05
2.634482413999999828e+00,1.662123320999999996e+05
2.641542559999999984e+00,1.662797571999999927e+05
2.648873791000000200e+00,1.664195311999999976e+05
2.656479816000000049e+00,1.666362251999999862e+05
2.664365045999999904e+00,1.669474537999999884e+05
2.672532704999999620e+00,1.673562026999999944e+05
2.680986476000000174e+00,1.678647856000000029e+05
2.689727962999999722e+00,1.684713418999999994e+05
2.698759143999999832e+00,1.691832822999999917e+05
2.708080521999999934e+00,1.700183646000000008e+05
2.717693167999999826e+00,1.709746173999999883e+05
2.727595239999999865e+00,1.720587177000000083e+05
2.737785378999999963e+00,1.732710358000000124e+05
2.748260508999999630e+00,1.746093150000000023e+05
2.759017724000000005e+00,1.760579156000000075e+05
2.770051496000000224e+00,1.775867330000000075e+05
2.781356394999999981e+00,1.791653822999999975e+05
2.792925145999999970e+00,1.807577114000000001e+05
2.804750742999999602e+00,1.823393072999999858e+05
2.816823052999999799e+00,1.838826471000000020e+05
2.829132173999999722e+00,1.853859409999999916e+05
2.841666409999999754e+00,1.868292336000000068e+05
2.854413982000000072e+00,1.882393636999999871e+05
2.867360747999999404e+00,1.895704819000000134e+05
2.880492483999999909e+00,1.908594875999999931e+05
2.893793456000000042e+00,1.920225228000000061e+05
2.907247926999999788e+00,1.931702540999999910e+05
2.920838088999999638e+00,1.941191782999999996e+05
2.934546179999999893e+00,1.950814410999999964e+05
2.948353436999999744e+00,1.958079232999999949e+05
2.962240932999999909e+00,1.963717358999999997e+05
2.976188847999999609e+00,1.980362791999999899e+05
2.990177271999999942e+00,1.944817943000000087e+05
3.004185999999999801e+00,2.125260862999999954e+05
