x, heatflux
1.828142840000005365e-03,1.763680382999999914e+06
1.857905610000003174e-03,1.748812243000000017e+06
1.888131550000004232e-03,1.734016347999999998e+06
1.918827860000000369e-03,1.719370308999999892e+06
1.950001840000005785e-03,1.704939931000000099e+06
1.981660910000002107e-03,1.690659442999999970e+06
2.013812600000001313e-03,1.676437142999999924e+06
2.046464580000005497e-03,1.662298162000000011e+06
2.079624610000003170e-03,1.648347083000000101e+06
2.113300569999999705e-03,1.634601664000000106e+06
2.147500490000005952e-03,1.620959560999999987e+06
2.182232490000004209e-03,1.607361549000000115e+06
2.217504840000003499e-03,1.593882067999999970e+06
2.253325940000003216e-03,1.580613199000000022e+06
2.289704290000003223e-03,1.567511779000000097e+06
2.326648550000001443e-03,1.554459793000000063e+06
2.364167510000001349e-03,1.541448878000000026e+06
2.402270090000001995e-03,1.528593682999999961e+06
2.440965350000006209e-03,1.515951257999999914e+06
2.480262480000000255e-03,1.503428148999999976e+06
2.520170830000004886e-03,1.490924757999999914e+06
2.560699880000001302e-03,1.478493949000000022e+06
2.601859260000004802e-03,1.466258877000000095e+06
2.643658760000000985e-03,1.454216425999999978e+06
2.686108300000000955e-03,1.442238888999999966e+06
2.729217980000001216e-03,1.430267584000000032e+06
2.772998030000003826e-03,1.418402368000000017e+06
2.817458850000001489e-03,1.406744212999999989e+06
2.862611000000001016e-03,1.395232243000000017e+06
2.908465200000002072e-03,1.383738358000000007e+06
2.955032350000003170e-03,1.372269703999999911e+06
3.002323490000001829e-03,1.360958899999999907e+06
3.050349860000004312e-03,1.349859377000000095e+06
3.099122850000000668e-03,1.338858223999999929e+06
3.148654040000003606e-03,1.327845941000000108e+06
3.198955180000005640e-03,1.316883621000000043e+06
3.250038209999999393e-03,1.306104864000000060e+06
3.301915239999999793e-03,1.295505952000000048e+06
3.354598590000001847e-03,1.284950372999999905e+06
3.408100740000001658e-03,1.274382135999999940e+06
3.462434390000005725e-03,1.263915641999999993e+06
3.517612420000005950e-03,1.253657368999999948e+06
3.573647900000004752e-03,1.243538496000000043e+06
3.630554130000000160e-03,1.233417320999999996e+06
3.688344589999999895e-03,1.223294737999999896e+06
3.747032969999999560e-03,1.213312547000000020e+06
3.806633180000005591e-03,1.203530888999999966e+06
3.867159340000000597e-03,1.193836895000000019e+06
3.928625790000005343e-03,1.184120844000000041e+06
3.991047080000001586e-03,1.174444933999999892e+06
4.054438000000004823e-03,1.164947081999999937e+06
4.118813540000004596e-03,1.155623638999999966e+06
4.184188959999999777e-03,1.146332668999999994e+06
4.250579730000005746e-03,1.137012334000000032e+06
4.318001540000004045e-03,1.127774925000000047e+06
4.386470370000004546e-03,1.118733512000000104e+06
4.456002390000001617e-03,1.109828227999999886e+06
4.526614059999999745e-03,1.100920135000000009e+06
4.598322080000002456e-03,1.092006962000000058e+06
4.671143400000005337e-03,1.083227171000000089e+06
4.745095230000003807e-03,1.074642378999999957e+06
4.820195050000002611e-03,1.066139031999999890e+06
4.896460600000004590e-03,1.057607818999999901e+06
4.973909910000003619e-03,1.049107736999999965e+06
5.052561260000004717e-03,1.040774562999999966e+06
5.132433240000004726e-03,1.032614746000000043e+06
5.213544690000006428e-03,1.024497677000000025e+06
5.295914770000003519e-03,1.016364910000000033e+06
5.379562910000004229e-03,1.008322055000000051e+06
5.464508850000001673e-03,1.000472878999999957e+06
5.550772640000005073e-03,9.927575354999999981e+05
5.638374609999999981e-03,9.850490603999999585e+05
5.727335420000002723e-03,9.773552743000000482e+05
5.817676050000003193e-03,9.698144146999999648e+05
5.909417790000006526e-03,9.624860840000000317e+05
6.002582250000003568e-03,9.552616054000000004e+05
6.097191390000006317e-03,9.480401374999999534e+05
6.193267480000002982e-03,9.408837414000000572e+05
6.290833150000004620e-03,9.339330942000000505e+05
6.389911360000006223e-03,9.272064836999999825e+05
6.490525440000006509e-03,9.206111328000000212e+05
6.592699060000001103e-03,9.141268602999999421e+05
6.696456240000003314e-03,9.078622547000000486e+05
6.801821400000001433e-03,9.019103939999999711e+05
6.908819290000004117e-03,8.962160023000000510e+05
7.017475080000004466e-03,8.906929804000000004e+05
7.127814280000002896e-03,8.853866898000000510e+05
7.239862829999999840e-03,8.804413501999999862e+05
7.353647020000003871e-03,8.759238680999999633e+05
7.469193580000002726e-03,8.717748473000000231e+05
7.586529630000000794e-03,8.679803423999999650e+05
7.705682680000002643e-03,8.646604950999999419e+05
7.826680700000004931e-03,8.619523027999999467e+05
7.949552050000001022e-03,8.598874917000000132e+05
8.074325540000003298e-03,8.584213793000000296e+05
8.201030389999999087e-03,8.576013022999999812e+05
8.329696310000002379e-03,8.575827090999999782e+05
8.460353410000003016e-03,8.584594928000000073e+05
8.593032280000002798e-03,8.601923005999999586e+05
8.727763970000005159e-03,8.627324216000000015e+05
8.864580010000004673e-03,8.661442889000000432e+05
9.003512380000003659e-03,8.704993464000000386e+05
9.144593570000005001e-03,8.757359342000000179e+05
9.287856540000000161e-03,8.817123094000000274e+05
9.433334770000001077e-03,8.883380786999999546e+05
9.581062220000000421e-03,8.955793244000000414e+05
9.731073380000005227e-03,9.033394017000000458e+05
9.883403239999999715e-03,9.114133588000000454e+05
1.003808735000000577e-02,9.195865799999999581e+05
1.019516176000000510e-02,9.277685642999999691e+05
1.035466309000000230e-02,9.358780905000000494e+05
1.051662849000000247e-02,9.437612356999999611e+05
1.068109568000000578e-02,9.512634057999999495e+05
1.084810293000000245e-02,9.582577968999999575e+05
1.101768912000000017e-02,9.646605335999999661e+05
1.118989367000000276e-02,9.703024044999999460e+05
1.136475662000000116e-02,9.750055537999999942e+05
1.154231859000000131e-02,9.787077994000000181e+05
1.172262084000000489e-02,9.814650751000000164e+05
1.190570521000000083e-02,9.833506221000000369e+05
1.209161419000000064e-02,9.843972709999999497e+05
1.228039088000000556e-02,9.846592632999999914e+05
1.247207906000000546e-02,9.842652977999999421e+05
1.266672314000000243e-02,9.833486461000000127e+05
1.286436818000000031e-02,9.819728146000000415e+05
1.306505994000000531e-02,9.801621824999999953e+05
1.326884484000000024e-02,9.779895196999999462e+05
1.347577001000000579e-02,9.755351753000000026e+05
1.368588325999999661e-02,9.728503124000000535e+05
1.389923312000000515e-02,9.699294392000000225e+05
1.411586884000000375e-02,9.668110071000000462e+05
1.433584040000000955e-02,9.635639697000000160e+05
1.455919852000000896e-02,9.602070024999999441e+05
1.478599467000000882e-02,9.567367613999999594e+05
1.501628109000000683e-02,9.531574965999999549e+05
1.525011079000000713e-02,9.495175847999999532e+05
1.548753754000000565e-02,9.458428545999999624e+05
1.572861593000000197e-02,9.421092554000000237e+05
1.597340135000000286e-02,9.383279653999999864e+05
1.622195000000000581e-02,9.345367663999999641e+05
1.647431891000000759e-02,9.307393419999999460e+05
1.673056594999999813e-02,9.269324372000000440e+05
1.699074982999999872e-02,9.231228935000000056e+05
1.725493015000000713e-02,9.193227965000000549e+05
1.752316733999999959e-02,9.155490350999999791e+05
1.779552275999999808e-02,9.117782145999999484e+05
1.807205863000000204e-02,9.080173142000000225e+05
1.835283810000000113e-02,9.042946602000000421e+05
1.863792524000000214e-02,9.006044412000000011e+05
1.892738506000000639e-02,8.969361221999999834e+05
1.922128349000000458e-02,8.933054956999999704e+05
1.951968746000000074e-02,8.897200840999999782e+05
1.982266485000000814e-02,8.861802602999999654e+05
2.013028452000000315e-02,8.826763850000000093e+05
2.044261634000000064e-02,8.792084669999999460e+05
2.075973118000000450e-02,8.757967395999999717e+05
2.108170096000000493e-02,8.724396021999999648e+05
2.140859862000000710e-02,8.691192977999999421e+05
2.174049815000000593e-02,8.658481306999999797e+05
2.207747462000000244e-02,8.626396308999999892e+05
2.241960416999999942e-02,8.594854718000000576e+05
2.276696404999999784e-02,8.563735622000000440e+05
2.311963259000000825e-02,8.533139087999999756e+05
2.347768926999999756e-02,8.503219131999999518e+05
2.384121471000000270e-02,8.473870385000000242e+05
2.421029065000000410e-02,8.444953310000000056e+05
2.458500005000000335e-02,8.416578664000000572e+05
2.496542700000000531e-02,8.388888767000000225e+05
2.535165681000000823e-02,8.361803399999999674e+05
2.574377601999999765e-02,8.335238405999999959e+05
2.614187237000000288e-02,8.309258506999999518e+05
2.654603486000000484e-02,8.283978340000000317e+05
2.695635373999999765e-02,8.259310611000000499e+05
2.737292055000000238e-02,8.235194512999999570e+05
2.779582810000000986e-02,8.211674793999999529e+05
2.822517052000000568e-02,8.188840742999999784e+05
2.866104325999999786e-02,8.166598125000000000e+05
2.910354311999999860e-02,8.144878747000000440e+05
2.955276824000000607e-02,8.123743175999999512e+05
3.000881814000000078e-02,8.103251543000000529e+05
3.047179373000000191e-02,8.083294573000000091e+05
3.094179732999999960e-02,8.063805518999999622e+05
3.141893265999999574e-02,8.044843773000000510e+05
3.190330491999999324e-02,8.026438257000000449e+05
3.239502073000000149e-02,8.008470189999999711e+05
3.289418820000000049e-02,7.990814072999999626e+05
3.340091693000001027e-02,7.973562428999999538e+05
3.391531804000000316e-02,7.956751983000000473e+05
3.443750415000000620e-02,7.940249534999999451e+05
3.496758945000000285e-02,7.923997164000000339e+05
3.550568968000000075e-02,7.908073691999999573e+05
3.605192216000000643e-02,7.892475938999999780e+05
3.660640580999999921e-02,7.877059952999999514e+05
3.716926116999999530e-02,7.861783584000000264e+05
3.774061041000000005e-02,7.846734020999999484e+05
3.832057735000000964e-02,7.831894786999999778e+05
3.890928748000000575e-02,7.817122430999999633e+05
3.950686799000000665e-02,7.802398312000000151e+05
4.011344775999999696e-02,7.787823003999999491e+05
4.072915741000000117e-02,7.773372706000000471e+05
4.135412929999999349e-02,7.758897580999999773e+05
4.198849753999999573e-02,7.744399719999999506e+05
4.263239805000000604e-02,7.729994679999999935e+05
4.328596851999999551e-02,7.715663174000000581e+05
4.394934847000000339e-02,7.701251025999999838e+05
4.462267927000000689e-02,7.686773554999999469e+05
4.530610413000001058e-02,7.672345352999999886e+05
4.599976814000000108e-02,7.657975032999999821e+05
4.670381828000001040e-02,7.643519174000000348e+05
4.741840345000000040e-02,7.628996833000000333e+05
4.814367448000000244e-02,7.614499459000000497e+05
4.887978414000000021e-02,7.599980932999999495e+05
4.962688719999999720e-02,7.585303974000000162e+05
5.038514030000000588e-02,7.570534558999999426e+05
5.115470229999999341e-02,7.555789973000000464e+05
5.193573390000000289e-02,7.541071012000000337e+05
5.272839799999999577e-02,7.526230117000000319e+05
5.353285929999999915e-02,7.511296570999999531e+05
5.434928480000000839e-02,7.496388558000000194e+05
5.517784360000000526e-02,7.481512584000000497e+05
5.601870689999999958e-02,7.466530006999999750e+05
5.687204790000000010e-02,7.451442120000000577e+05
5.773804200000001025e-02,7.436373665999999503e+05
5.861686690000000172e-02,7.421363277999999700e+05
5.950870240000000200e-02,7.406260095000000438e+05
6.041373049999999856e-02,7.391041204999999609e+05
6.133213540000000130e-02,7.375835385000000242e+05
6.226410350000000787e-02,7.360708778999999631e+05
6.320982370000000072e-02,7.345516901000000071e+05
6.416948679999999461e-02,7.330197809000000125e+05
6.514328620000001124e-02,7.314872530999999726e+05
6.613141749999999763e-02,7.299657066000000341e+05
6.713407849999999955e-02,7.284409804000000004e+05
6.815146950000000592e-02,7.269023425000000279e+05
6.918379310000000171e-02,7.253595860999999568e+05
7.023125420000000951e-02,7.238298695999999763e+05
7.129406020000000899e-02,7.223027539999999572e+05
7.237242080000000355e-02,7.207649307000000263e+05
7.346654810000000091e-02,7.192211461000000127e+05
7.457665670000000746e-02,7.176886125999999931e+05
7.570296350000001173e-02,7.161587456000000238e+05
7.684568819999999800e-02,7.146136646999999648e+05
7.800505239999999674e-02,7.130569669999999460e+05
7.918128059999998691e-02,7.115150150000000140e+05
8.037459969999999343e-02,7.099890692000000272e+05
8.158523889999999557e-02,7.084526271000000415e+05
8.281343009999998783e-02,7.068970211999999592e+05
8.405940780000001333e-02,7.053505866999999853e+05
8.532340870000000577e-02,7.038260847000000067e+05
8.660567219999999733e-02,7.022962286999999778e+05
8.790644029999999942e-02,7.007438166999999667e+05
8.922595750000000825e-02,6.991929634999999544e+05
9.056447069999999655e-02,6.976701973999999464e+05
9.192222970000001048e-02,6.961523101000000024e+05
9.329948639999999238e-02,6.946106654000000563e+05
9.469649569999999406e-02,6.930585550000000512e+05
9.611351470000001340e-02,6.915340058999999892e+05
9.755080339999999683e-02,6.900315808999999426e+05
9.900862400000001728e-02,6.885107330000000075e+05
1.004872415999999852e-01,6.869663654000000097e+05
1.019869236999999956e-01,6.854394435999999987e+05
1.035079404000000119e-01,6.839471136000000406e+05
1.050505644000000044e-01,6.824446040999999968e+05
1.066150708999999974e-01,6.809066147000000346e+05
1.082017376000000142e-01,6.793695731000000378e+05
1.098108448999999959e-01,6.778786145999999717e+05
1.114426756000000129e-01,6.764059019000000553e+05
1.130975151999999845e-01,6.748959233999999706e+05
1.147756514999999922e-01,6.733580942000000505e+05
1.164773750000000080e-01,6.718560692999999737e+05
1.182029786000000082e-01,6.704058993999999948e+05
1.199527576999999956e-01,6.689355799000000115e+05
1.217270102000000132e-01,6.674059061999999685e+05
1.235260364999999916e-01,6.658644836000000359e+05
1.253501392000000159e-01,6.643793185999999987e+05
1.271996237000000141e-01,6.629290542999999598e+05
1.290747974000000242e-01,6.614415063000000082e+05
1.309759704000000025e-01,6.599222595000000438e+05
1.329034548999999954e-01,6.584497663999999641e+05
1.348575655000000262e-01,6.570610796000000555e+05
1.368386192999999917e-01,6.556701650999999838e+05
1.388469352999999740e-01,6.542008615999999456e+05
1.408828350000000118e-01,6.526960631999999750e+05
1.429466419999999849e-01,6.512559154000000563e+05
1.450386820000000021e-01,6.498882388999999966e+05
1.471592830999999824e-01,6.484824533999999985e+05
1.493087750999999852e-01,6.469876446999999462e+05
1.514874902000000190e-01,6.454863355999999912e+05
1.536957623999999911e-01,6.440882563999999547e+05
1.559339275999999941e-01,6.427587036999999546e+05
1.582023237999999887e-01,6.413603817999999737e+05
1.605012908000000016e-01,6.398601269999999786e+05
1.628311701000000056e-01,6.383716846999999834e+05
1.651923050999999920e-01,6.370157227999999886e+05
1.675850408000000014e-01,6.357269941999999573e+05
1.700097238999999927e-01,6.343465174000000115e+05
1.724667024999999854e-01,6.328476837000000523e+05
1.749563264999999812e-01,6.313676824999999953e+05
1.774789471000000340e-01,6.300474758000000147e+05
1.800349166999999917e-01,6.288044793999999529e+05
1.826245893000000287e-01,6.274546282999999821e+05
1.852483199000000136e-01,6.259609411000000546e+05
1.879064647000000254e-01,6.244746996999999974e+05
1.905993811000000204e-01,6.231696054999999469e+05
1.933274273000000210e-01,6.219821818999999668e+05
1.960909624999999934e-01,6.206912103999999817e+05
1.988903466999999980e-01,6.192173486999999732e+05
2.017259404999999783e-01,6.177126713000000454e+05
2.045981052000000189e-01,6.163801903000000166e+05
2.075072027000000041e-01,6.152493392000000458e+05
2.104535950999999738e-01,6.140547230999999447e+05
2.134376449999999814e-01,6.126383482000000076e+05
2.164597152000000135e-01,6.111130348000000231e+05
2.195201685000000014e-01,6.096940376000000397e+05
2.226193676999999871e-01,6.085810675000000047e+05
2.257576755000000046e-01,6.075123390999999829e+05
2.289354541999999715e-01,6.062290871999999508e+05
2.321530657999999747e-01,6.047103656000000192e+05
2.354108718999999572e-01,6.032093133999999845e+05
2.387092334000000260e-01,6.019584446999999927e+05
2.420485100999999750e-01,6.009828044999999693e+05
2.454290613999999537e-01,5.999121125000000466e+05
2.488512453000000235e-01,5.985360838999999687e+05
2.523154186000000077e-01,5.969713660000000382e+05
2.558219368999999910e-01,5.955011541000000434e+05
2.593711541000000009e-01,5.944307005999999819e+05
2.629634226999999491e-01,5.935481458000000566e+05
2.665990930000000092e-01,5.924769231000000145e+05
2.702785135999999921e-01,5.910460934000000125e+05
2.740020308000000182e-01,5.894571694000000134e+05
2.777699887999999784e-01,5.879958675000000512e+05
2.815827290999999843e-01,5.870405914000000339e+05
2.854405903999999716e-01,5.862550812999999616e+05
2.893439088999999464e-01,5.852425156000000425e+05
2.932930174000000223e-01,5.838208514000000432e+05
2.972882457999999617e-01,5.821911659000000218e+05
3.013299204000000064e-01,5.806925627999999560e+05
3.054183638999999895e-01,5.797216182000000263e+05
3.095538950999999761e-01,5.790505010999999940e+05
3.137368290999999476e-01,5.782000309000000125e+05
3.179674764999999570e-01,5.769037081000000471e+05
3.222461435999999790e-01,5.752445788000000175e+05
3.265731319999999882e-01,5.736630182000000495e+05
3.309487386000000142e-01,5.724685607999999775e+05
3.353732549999999812e-01,5.718497327000000514e+05
3.398469678999999632e-01,5.712418756999999750e+05
3.443701581999999983e-01,5.702396905000000261e+05
3.489431010999999860e-01,5.687277079000000376e+05
3.535660659999999567e-01,5.670104571999999462e+05
3.582393160999999826e-01,5.654550433000000194e+05
3.629631080999999870e-01,5.645716058999999659e+05
3.677376920000000049e-01,5.641245121000000509e+05
3.725633111999999691e-01,5.635737981000000145e+05
3.774402017999999859e-01,5.625416698999999790e+05
3.823685924999999930e-01,5.609610947000000160e+05
3.873487044999999740e-01,5.591856149000000441e+05
3.923807510999999804e-01,5.575951698000000324e+05
3.974649376000000123e-01,5.567730733000000473e+05
4.026014609999999938e-01,5.564300951999999816e+05
4.077905095000000091e-01,5.560365936999999685e+05
4.130322627999999940e-01,5.551631700000000419e+05
4.183268911999999951e-01,5.536644936000000453e+05
4.236745559999999799e-01,5.517688486999999732e+05
4.290754085999999856e-01,5.500506280999999726e+05
4.345295907999999763e-01,5.489323752999999560e+05
4.400372343999999769e-01,5.485512314000000479e+05
4.455984606000000237e-01,5.483924734999999637e+05
4.512133801999999583e-01,5.479164202000000514e+05
4.568820933000000140e-01,5.468290400000000373e+05
4.626046885999999803e-01,5.451131803999999538e+05
4.683812437999999578e-01,5.431430509000000311e+05
4.742118248999999675e-01,5.414453712999999989e+05
4.800964860999999417e-01,5.405188924999999581e+05
4.860352695999999306e-01,5.402616234000000404e+05
4.920282051999999573e-01,5.402374242999999551e+05
4.980753103999999709e-01,5.398847663000000175e+05
5.041765896000000025e-01,5.389341071000000229e+05
5.103320344999999758e-01,5.373249120999999577e+05
