x, pressure
2.043288820999999977e+00,1.524772316999999930e+04
2.049678676000000088e+00,1.524215603000000010e+04
2.055966895000000072e+00,1.523707854000000043e+04
2.062154188999999693e+00,1.523250556999999935e+04
2.068241650999999681e+00,1.522844363999999950e+04
2.074229491999999730e+00,1.522489221999999972e+04
2.080119382999999544e+00,1.522184380000000056e+04
2.085912115999999816e+00,1.521928562000000056e+04
2.091608855999999683e+00,1.521720018999999957e+04
2.097210163999999821e+00,1.521556636000000071e+04
2.102717484999999886e+00,1.521435966999999982e+04
2.108131661999999906e+00,1.521355364999999983e+04
2.113453902999999467e+00,1.521312016000000040e+04
2.118684386999999614e+00,1.521303015000000050e+04
2.123825028999999809e+00,1.521325398999999925e+04
2.128876719999999612e+00,1.521376233999999931e+04
2.133840703999999810e+00,1.521452619000000050e+04
2.138717640999999947e+00,1.521551747000000069e+04
