# x(m), q(W/m2)
1.260654342965709940e-01,6.768040469625210389e+05
1.265617549040380097e-01,6.764005933841714868e+05
1.270580755115039984e-01,6.759493869307802524e+05
1.275543961189710140e-01,6.752554134819746250e+05
1.280507167264380020e-01,6.748314252142817713e+05
1.285470373339049899e-01,6.743135254384445725e+05
1.290433579413720055e-01,6.739242612547158496e+05
1.295396785488389935e-01,6.734986981426522834e+05
1.300359991563050099e-01,6.731251612741714343e+05
1.305323197637719979e-01,6.728300152189313667e+05
1.310286403712389858e-01,6.724383018880583113e+05
1.315249609787060014e-01,6.720962776211920427e+05
1.320212815861729894e-01,6.717600940366890281e+05
1.325176021936399773e-01,6.714724282467227895e+05
1.330139228011069930e-01,6.711919684058929561e+05
1.335102434085729817e-01,6.709074981036653044e+05
1.340065640160399973e-01,6.705809485052692471e+05
1.345028846235069853e-01,6.703640512411898235e+05
1.349992052309740287e-01,6.700616170319103403e+05
1.354955258384410166e-01,6.695263481102213264e+05
1.359918464459080045e-01,6.692532453625752823e+05
1.364881670533740210e-01,6.690000115535915829e+05
1.369844876608410089e-01,6.689235126531898277e+05
1.374808082683080246e-01,6.685956461080977460e+05
1.379771288757750125e-01,6.682998683317931136e+05
1.384734494832420004e-01,6.681093981211102800e+05
1.389697700907090161e-01,6.678781568836461520e+05
1.394660906981750048e-01,6.674173388728728751e+05
1.399624113056420205e-01,6.671479580927904462e+05
1.404587319131090084e-01,6.667852328588424716e+05
1.409550525205759963e-01,6.663672528797521954e+05
1.414513731280430120e-01,6.659414758211596636e+05
1.419476937355099999e-01,6.657256013072007336e+05
1.424440143429770156e-01,6.653937101420037216e+05
1.429403349504430043e-01,6.650860664342922391e+05
1.434366555579099922e-01,6.648002804302495206e+05
1.439329761653770079e-01,6.644905843060218031e+05
1.444292967728439958e-01,6.641478581519440049e+05
1.449256173803110115e-01,6.637606696250733221e+05
1.454219379877779994e-01,6.632871253721932881e+05
1.459182585952439881e-01,6.627738444118832704e+05
1.464145792027110038e-01,6.621161694323600968e+05
1.469108998101779917e-01,6.617090763855514815e+05
1.474072204176450074e-01,6.613563042977178702e+05
1.479035410251119953e-01,6.609796235348588089e+05
1.483998616325789832e-01,6.607419605948292883e+05
1.488961822400449997e-01,6.605560816820233595e+05
1.493925028475119876e-01,6.604424178586740745e+05
1.498888234549790033e-01,6.604883035399272339e+05
1.503851440624459912e-01,6.606961667093345895e+05
1.508814646699129791e-01,6.606036805937865283e+05
1.513777852773800225e-01,6.604274793903389946e+05
1.518741058848470105e-01,6.601663831465762341e+05
1.523704264923129992e-01,6.598608832122249296e+05
1.528667470997800149e-01,6.595695844594653463e+05
1.533630677072470028e-01,6.592272125665203203e+05
1.538593883147140184e-01,6.586807702578048920e+05
1.543557089221810064e-01,6.583190935565116815e+05
1.548520295296480220e-01,6.579798357012987835e+05
1.553483501371140107e-01,6.576246081911262590e+05
1.558446707445809987e-01,6.573593189531249227e+05
1.563409913520480143e-01,6.571252866527886363e+05
1.568373119595150023e-01,6.569731143882080214e+05
1.573336325669820179e-01,6.567309272321343888e+05
1.578299531744490058e-01,6.564913486924305325e+05
1.583262737819150223e-01,6.562124418797523249e+05
1.588225943893820102e-01,6.556955396596642677e+05
1.593189149968489982e-01,6.553340118089567404e+05
1.598152356043160138e-01,6.550421678700008197e+05
1.603115562117830017e-01,6.547596512399414787e+05
1.608078768192499897e-01,6.544531632406879216e+05
1.613041974267160061e-01,6.538822852576201549e+05
1.618005180341829941e-01,6.536102964171156054e+05
1.622968386416500097e-01,6.533663994516642997e+05
1.627931592491169976e-01,6.531015472860628506e+05
1.632894798565839856e-01,6.528338786875096848e+05
1.637858004640510012e-01,6.525010722229537787e+05
1.642821210715179892e-01,6.521601925469788257e+05
1.647784416789840056e-01,6.517738099184711464e+05
1.652747622864509935e-01,6.512365821690069279e+05
1.657710828939180092e-01,6.508776032555280253e+05
1.662674035013849971e-01,6.505106593627360417e+05
1.667637241088519851e-01,6.500702476675310172e+05
1.672600447163190007e-01,6.496952730680564418e+05
1.677563653237849894e-01,6.493044973572596209e+05
1.682526859312520051e-01,6.488546156838741153e+05
1.687490065387189930e-01,6.484776591935278848e+05
1.692453271461860087e-01,6.480901445270091062e+05
1.697416477536530244e-01,6.476909171686910558e+05
1.702379683611200123e-01,6.471817602143927943e+05
1.707342889685860010e-01,6.468643772909862455e+05
1.712306095760530167e-01,6.465368129151755711e+05
1.717269301835200046e-01,6.461505935312443180e+05
1.722232507909870203e-01,6.456930918155922554e+05
1.727195713984540082e-01,6.454901476911056088e+05
1.732158920059209961e-01,6.452871421495972900e+05
1.737122126133880118e-01,6.450043126801237231e+05
1.742085332208540005e-01,6.447998418169836514e+05
1.747048538283210162e-01,6.447508228295082226e+05
1.752011744357880041e-01,6.445636243935341481e+05
1.756974950432550198e-01,6.443366880332493456e+05
1.761938156507220077e-01,6.439868553882383276e+05
1.766901362581889956e-01,6.437887465383218369e+05
1.771864568656550121e-01,6.435803818990663858e+05
1.776827774731220000e-01,6.433099997512011323e+05
1.781790980805890157e-01,6.431942801387569634e+05
1.786754186880560036e-01,6.429411911616375437e+05
1.791717392955229915e-01,6.427472101404879941e+05
1.796680599029900072e-01,6.424986780371915083e+05
1.801643805104569951e-01,6.422244235443962971e+05
1.806607011179230116e-01,6.419335226250368869e+05
1.811570217253899995e-01,6.417464454931949731e+05
1.816533423328569874e-01,6.416906754160976270e+05
1.821496629403240031e-01,6.415477171618456487e+05
1.826459835477909910e-01,6.412502310065616621e+05
1.831423041552579789e-01,6.408171691672957968e+05
1.836386247627239954e-01,6.406669328728727996e+05
1.841349453701909833e-01,6.406151754447662970e+05
1.846312659776579990e-01,6.404685841189915081e+05
1.851275865851249869e-01,6.402125372440911597e+05
1.856239071925920026e-01,6.397357794690686278e+05
1.861202278000590182e-01,6.395034387634686427e+05
1.866165484075249792e-01,6.392701918881002348e+05
1.871128690149919949e-01,6.390204792927738745e+05
1.876091896224590105e-01,6.388000180280577624e+05
1.881055102299260262e-01,6.385780261017376324e+05
1.886018308373930141e-01,6.383572350764011499e+05
1.890981514448600020e-01,6.380431564453666797e+05
1.895944720523260185e-01,6.376866780866902554e+05
1.900907926597930064e-01,6.373753127174646361e+05
