# x(m), q(W/m2)
1.822760000000000213e-01,5.506530000000000000e+05
1.822760000000000213e-01,5.506530000000000000e+05
1.842100000000000126e-01,5.497750000000000000e+05
1.842100000000000126e-01,5.497750000000000000e+05
1.861450000000000049e-01,5.489050000000000000e+05
1.861450000000000049e-01,5.489050000000000000e+05
1.880819999999999992e-01,5.480440000000000000e+05
1.880819999999999992e-01,5.480440000000000000e+05
1.900200000000000222e-01,5.471910000000000000e+05
1.900200000000000222e-01,5.471910000000000000e+05
1.919600000000000195e-01,5.463460000000000000e+05
1.919600000000000195e-01,5.463460000000000000e+05
1.939010000000000178e-01,5.455090000000000000e+05
1.939010000000000178e-01,5.455090000000000000e+05
1.958439999999999903e-01,5.446810000000000000e+05
1.958439999999999903e-01,5.446810000000000000e+05
1.977880000000000194e-01,5.438630000000000000e+05
1.977880000000000194e-01,5.438630000000000000e+05
1.997340000000000226e-01,5.430550000000000000e+05
1.997340000000000226e-01,5.430550000000000000e+05
2.016810000000000269e-01,5.422560000000000000e+05
2.016810000000000269e-01,5.422560000000000000e+05
2.036290000000000044e-01,5.414670000000000000e+05
2.036290000000000044e-01,5.414670000000000000e+05
2.055790000000000117e-01,5.406850000000000000e+05
2.055790000000000117e-01,5.406850000000000000e+05
2.075310000000000210e-01,5.399090000000000000e+05
2.075310000000000210e-01,5.399090000000000000e+05
2.094840000000000035e-01,5.391380000000000000e+05
2.094840000000000035e-01,5.391380000000000000e+05
2.114379999999999871e-01,5.383730000000000000e+05
2.114379999999999871e-01,5.383730000000000000e+05
2.133940000000000003e-01,5.376150000000000000e+05
2.133940000000000003e-01,5.376150000000000000e+05
2.153520000000000156e-01,5.368630000000000000e+05
2.153520000000000156e-01,5.368630000000000000e+05
2.173100000000000032e-01,5.361180000000000000e+05
2.173100000000000032e-01,5.361180000000000000e+05
2.192709999999999937e-01,5.353820000000000000e+05
2.192709999999999937e-01,5.353820000000000000e+05
2.212320000000000120e-01,5.346540000000000000e+05
2.212320000000000120e-01,5.346540000000000000e+05
2.231960000000000055e-01,5.339340000000000000e+05
2.231960000000000055e-01,5.339340000000000000e+05
2.251599999999999990e-01,5.332220000000000000e+05
2.251599999999999990e-01,5.332220000000000000e+05
2.271260000000000223e-01,5.325170000000000000e+05
2.271260000000000223e-01,5.325170000000000000e+05
2.290939999999999921e-01,5.318180000000000000e+05
2.290939999999999921e-01,5.318180000000000000e+05
2.310629999999999906e-01,5.311260000000000000e+05
2.310629999999999906e-01,5.311260000000000000e+05
2.330329999999999901e-01,5.304380000000000000e+05
2.330329999999999901e-01,5.304380000000000000e+05
2.350049999999999917e-01,5.297560000000000000e+05
2.350049999999999917e-01,5.297560000000000000e+05
2.369790000000000230e-01,5.290790000000000000e+05
2.369790000000000230e-01,5.290790000000000000e+05
2.389529999999999987e-01,5.284060000000000000e+05
2.389529999999999987e-01,5.284060000000000000e+05
2.409300000000000053e-01,5.277390000000000000e+05
2.409300000000000053e-01,5.277390000000000000e+05
2.429070000000000118e-01,5.270760000000000000e+05
2.429070000000000118e-01,5.270760000000000000e+05
2.448859999999999926e-01,5.264190000000000000e+05
2.448859999999999926e-01,5.264190000000000000e+05
2.468670000000000031e-01,5.257670000000000000e+05
2.468670000000000031e-01,5.257670000000000000e+05
2.488489999999999869e-01,5.251210000000000000e+05
2.488489999999999869e-01,5.251210000000000000e+05
2.508319999999999994e-01,5.244800000000000000e+05
2.508319999999999994e-01,5.244800000000000000e+05
2.528170000000000139e-01,5.238440000000000000e+05
2.528170000000000139e-01,5.238440000000000000e+05
2.548040000000000305e-01,5.232140000000000000e+05
2.548040000000000305e-01,5.232140000000000000e+05
2.567909999999999915e-01,5.225900000000000000e+05
2.567909999999999915e-01,5.225900000000000000e+05
2.587810000000000388e-01,5.219710000000000000e+05
2.587810000000000388e-01,5.219710000000000000e+05
2.607710000000000305e-01,5.213590000000000000e+05
2.607710000000000305e-01,5.213590000000000000e+05
2.627629999999999688e-01,5.207520000000000000e+05
2.627629999999999688e-01,5.207520000000000000e+05
2.647570000000000201e-01,5.201510000000000000e+05
2.647570000000000201e-01,5.201510000000000000e+05
2.667519999999999891e-01,5.195550000000000000e+05
2.667519999999999891e-01,5.195550000000000000e+05
2.687479999999999869e-01,5.189640000000000000e+05
2.687479999999999869e-01,5.189640000000000000e+05
2.707459999999999867e-01,5.183770000000000000e+05
2.707459999999999867e-01,5.183770000000000000e+05
2.727450000000000152e-01,5.177930000000000000e+05
2.727450000000000152e-01,5.177930000000000000e+05
2.747459999999999902e-01,5.172110000000000000e+05
2.747459999999999902e-01,5.172110000000000000e+05
2.767479999999999940e-01,5.166300000000000000e+05
2.767479999999999940e-01,5.166300000000000000e+05
2.787519999999999998e-01,5.160520000000000000e+05
2.787519999999999998e-01,5.160520000000000000e+05
2.807570000000000343e-01,5.154790000000000000e+05
2.807570000000000343e-01,5.154790000000000000e+05
2.827629999999999866e-01,5.149110000000000000e+05
2.827629999999999866e-01,5.149110000000000000e+05
2.847709999999999964e-01,5.143500000000000000e+05
2.847709999999999964e-01,5.143500000000000000e+05
2.867799999999999794e-01,5.137980000000000000e+05
2.867799999999999794e-01,5.137980000000000000e+05
2.887910000000000199e-01,5.132520000000000000e+05
2.887910000000000199e-01,5.132520000000000000e+05
2.908029999999999782e-01,5.127120000000000000e+05
2.908029999999999782e-01,5.127120000000000000e+05
2.928169999999999940e-01,5.121740000000000000e+05
2.928169999999999940e-01,5.121740000000000000e+05
2.948319999999999830e-01,5.116370000000000000e+05
2.948319999999999830e-01,5.116370000000000000e+05
2.968480000000000008e-01,5.111000000000000000e+05
2.968480000000000008e-01,5.111000000000000000e+05
2.988659999999999650e-01,5.105630000000000000e+05
2.988659999999999650e-01,5.105630000000000000e+05
3.008850000000000136e-01,5.100280000000000000e+05
3.008850000000000136e-01,5.100280000000000000e+05
3.029060000000000086e-01,5.094970000000000000e+05
3.029060000000000086e-01,5.094970000000000000e+05
3.049279999999999768e-01,5.089710000000000000e+05
3.049279999999999768e-01,5.089710000000000000e+05
3.069510000000000294e-01,5.084500000000000000e+05
3.069510000000000294e-01,5.084500000000000000e+05
3.089760000000000284e-01,5.079360000000000000e+05
3.089760000000000284e-01,5.079360000000000000e+05
3.110020000000000007e-01,5.074270000000000000e+05
3.110020000000000007e-01,5.074270000000000000e+05
3.130299999999999749e-01,5.069220000000000000e+05
3.130299999999999749e-01,5.069220000000000000e+05
3.150590000000000335e-01,5.064200000000000000e+05
3.150590000000000335e-01,5.064200000000000000e+05
3.170890000000000097e-01,5.059200000000000000e+05
3.170890000000000097e-01,5.059200000000000000e+05
3.191209999999999880e-01,5.054240000000000000e+05
3.191209999999999880e-01,5.054240000000000000e+05
3.211549999999999683e-01,5.049300000000000000e+05
3.211549999999999683e-01,5.049300000000000000e+05
3.231890000000000041e-01,5.044390000000000000e+05
3.231890000000000041e-01,5.044390000000000000e+05
3.252250000000000418e-01,5.039520000000000000e+05
