x, heatflux
2.975808463999999542e+00,1.113560957000000053e+04
2.982602598000000160e+00,1.107516265000000021e+04
2.989661961999999562e+00,1.101995982000000004e+04
2.996992371999999794e+00,1.097001588000000083e+04
3.004597567999999885e+00,1.092499490999999944e+04
3.012481946999999938e+00,1.088501692000000003e+04
3.020648745999999996e+00,1.084990971999999965e+04
3.029101617999999885e+00,1.082000684000000001e+04
3.037842193999999996e+00,1.079529068000000007e+04
3.046872437000000211e+00,1.077597492000000057e+04
3.056192863999999787e+00,1.076184216000000015e+04
3.065804499999999599e+00,1.075302354000000014e+04
3.075705547999999734e+00,1.074942444000000069e+04
3.085894629999999861e+00,1.075138472999999976e+04
3.096368686999999564e+00,1.075915574999999990e+04
3.107124777999999754e+00,1.077356802000000062e+04
3.118157408999999713e+00,1.079520780999999988e+04
3.129461133999999589e+00,1.082503245000000061e+04
3.141028695000000148e+00,1.086338608999999997e+04
3.152853040000000107e+00,1.091115439999999944e+04
3.164924084999999554e+00,1.096822976000000017e+04
3.177231910999999798e+00,1.103580302999999913e+04
3.189764838999999963e+00,1.111353758999999991e+04
3.202511062999999769e+00,1.120418574000000081e+04
3.215456469999999456e+00,1.130722855999999956e+04
3.228586828000000075e+00,1.142899077000000034e+04
3.241886413999999661e+00,1.156724065999999948e+04
3.255339471999999734e+00,1.173677720000000045e+04
3.268928216999999581e+00,1.192612091999999939e+04
3.282634883999999698e+00,1.217358004000000074e+04
3.296440716999999854e+00,1.243093485999999939e+04
3.310326787000000159e+00,1.280410181000000011e+04
3.324273278999999803e+00,1.318733273999999983e+04
3.338260285000000049e+00,1.372325383999999940e+04
3.352267599999999792e+00,1.494754642000000058e+04
